t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.049184,-0.027672,-0.0034838,0.33328,0.53864,-0.76487,-0.0054014,-0.040758,-0.014252,0.051179,0.015471,-0.075087,0.0037957,0.024875,-0.022135,-0.41282,0.70845,0.71355,-0.0045573,0.033676,-0.030096,-0.058489,0.014427,0.045158,-0.0059581,1.6301e-05,-0.0069506,-0.003129,0.099319,-0.0024161,-0.010309,2.442e-05,-0.00337,-0.00032206,0.0006458,-0.0010167
0.01,0.051502,-0.028625,-0.0035601,0.34792,0.56149,-0.78752,-0.006138,-0.041875,-0.014443,0.053183,0.016235,-0.075684,0.0040695,0.025411,-0.022853,-0.42509,0.7322,0.72604,-0.0049192,0.035011,-0.031635,-0.05984,0.014771,0.042398,-0.0059199,7.0683e-06,-0.0069327,-0.0030653,0.099182,-0.0026607,-0.010261,4.4348e-05,-0.0034619,-0.00029908,0.00065062,-0.0010086
0.02,0.053786,-0.029529,-0.00347,0.3618,0.58019,-0.80861,-0.006632,-0.042926,-0.01446,0.055139,0.016983,-0.07603,0.004337,0.025938,-0.023552,-0.4364,0.75518,0.73817,-0.0052888,0.036513,-0.033136,-0.061126,0.015084,0.039799,-0.0058839,-1.9298e-06,-0.0069163,-0.0029824,0.099041,-0.0028943,-0.010216,7.1321e-05,-0.0035463,-0.00027684,0.00065329,-0.00098184
0.03,0.056032,-0.03039,-0.0032218,0.37493,0.59492,-0.8283,-0.0068766,-0.04393,-0.014304,0.057051,0.01772,-0.076146,0.0046013,0.026459,-0.02423,-0.44673,0.77743,0.74998,-0.0056655,0.038183,-0.034597,-0.062351,0.015368,0.037389,-0.0058503,-1.0546e-05,-0.0069016,-0.0028841,0.098894,-0.0031132,-0.010176,0.00010491,-0.0036235,-0.00025563,0.00065398,-0.00093719
0.04,0.058229,-0.031209,-0.0028252,0.38727,0.60582,-0.8467,-0.006869,-0.044907,-0.013979,0.058919,0.018446,-0.076047,0.0048641,0.026973,-0.024887,-0.45608,0.79895,0.76147,-0.0060501,0.040023,-0.036016,-0.063517,0.015622,0.03519,-0.0058197,-1.8614e-05,-0.0068886,-0.0027742,0.098741,-0.0033133,-0.010139,0.00014472,-0.003694,-0.00023577,0.00065283,-0.00087552
0.05,0.060364,-0.03199,-0.0022933,0.39877,0.61309,-0.86389,-0.0066107,-0.045871,-0.013491,0.060739,0.019161,-0.075752,0.0051254,0.027483,-0.025522,-0.46442,0.81976,0.77269,-0.0064429,0.042032,-0.037389,-0.064627,0.015849,0.03323,-0.0057924,-2.5959e-05,-0.0068773,-0.0026559,0.098577,-0.0034905,-0.010107,0.00019033,-0.003758,-0.00021752,0.00064992,-0.00079764
0.06,0.062417,-0.032732,-0.0016402,0.40935,0.61689,-0.87986,-0.0061054,-0.046836,-0.01285,0.062503,0.019864,-0.075276,0.0053842,0.027988,-0.026134,-0.47176,0.83989,0.78367,-0.0068451,0.044207,-0.038713,-0.065686,0.016051,0.031532,-0.0057688,-3.2392e-05,-0.0068677,-0.0025326,0.0984,-0.0036403,-0.010079,0.00024134,-0.0038158,-0.00020116,0.00064532,-0.00070438
0.07,0.064368,-0.03343,-0.00088175,0.4189,0.6174,-0.89456,-0.0053599,-0.04781,-0.01207,0.064197,0.020548,-0.074632,0.0056394,0.028491,-0.026723,-0.47808,0.85934,0.79445,-0.0072601,0.046545,-0.039985,-0.066695,0.016227,0.030114,-0.0057494,-3.7711e-05,-0.00686,-0.0024074,0.098207,-0.0037581,-0.010055,0.00029738,-0.0038676,-0.00018697,0.00063906,-0.00059659
0.08,0.066189,-0.034082,-3.6665e-05,0.42731,0.61481,-0.90789,-0.004385,-0.048799,-0.011166,0.065804,0.021208,-0.073832,0.0058913,0.02899,-0.02729,-0.48335,0.8782,0.80502,-0.0076921,0.049039,-0.041201,-0.067657,0.016383,0.028992,-0.0057347,-4.1717e-05,-0.0068539,-0.0022829,0.097994,-0.0038392,-0.010036,0.00035808,-0.0039134,-0.0001752,0.00063115,-0.00047518
0.09,0.067851,-0.034681,0.00087631,0.43445,0.60928,-0.91971,-0.0031933,-0.049805,-0.01016,0.067302,0.021833,-0.072886,0.0061403,0.029488,-0.027837,-0.48758,0.89654,0.81541,-0.0081469,0.051684,-0.04236,-0.068572,0.01652,0.028179,-0.0057251,-4.4198e-05,-0.0068497,-0.0021617,0.097758,-0.003879,-0.01002,0.00042312,-0.0039536,-0.0001661,0.00062158,-0.00034106
