t, affine_elevL, affine_elevR, affine_throttle
0,7.8625e-09,7.8625e-09,-4.4715e-11
0.01,8.4334e-09,8.4334e-09,1.3302e-12
0.02,9.1151e-09,9.1151e-09,3.401e-11
0.03,1.0448e-08,1.0448e-08,-1.1088e-10
0.04,1.2138e-08,1.2138e-08,-3.3163e-10
0.05,1.2898e-08,1.2898e-08,-2.9749e-10
0.06,1.2728e-08,1.2728e-08,-1.263e-10
0.07,1.1669e-08,1.1669e-08,5.4401e-11
0.08,9.8136e-09,9.8136e-09,1.2036e-10
0.09,7.7443e-09,7.7443e-09,5.6295e-11
0.1,5.808e-09,5.808e-09,-6.5261e-11
0.11,4.2115e-09,4.2115e-09,-1.7378e-10
0.12,3.1621e-09,3.1621e-09,-1.9826e-10
0.13,2.6259e-09,2.6259e-09,-1.2156e-10
0.14,1.7124e-09,1.7124e-09,-1.2775e-10
0.15,6.2034e-10,6.2034e-10,-1.6707e-10
0.16,-2.9188e-10,-2.9188e-10,-1.547e-10
0.17,-7.2228e-10,-7.2228e-10,-4.5736e-11
0.18,-7.9036e-10,-7.9036e-10,3.1485e-12
0.19,-5.8894e-10,-5.8894e-10,-1.704e-11
0.2,-1.8006e-10,-1.8006e-10,-8.5354e-11
0.21,1.5267e-10,1.5267e-10,-1.4014e-10
0.22,1.6788e-10,1.6788e-10,-1.4186e-10
0.23,-9.1718e-11,-9.1718e-11,-1.1103e-10
0.24,-5.285e-10,-5.285e-10,-7.1584e-11
0.25,-8.0041e-10,-8.0041e-10,-5.1458e-11
0.26,-8.7778e-10,-8.7778e-10,-4.2481e-11
0.27,-7.9057e-10,-7.9057e-10,-3.1897e-11
0.28,-8.8249e-10,-8.8249e-10,-1.9164e-11
0.29,-1.167e-09,-1.167e-09,-1.0804e-11
0.3,-1.3563e-09,-1.3563e-09,-9.0348e-12
0.31,-1.295e-09,-1.295e-09,-1.1809e-11
0.32,-1.1491e-09,-1.1491e-09,-1.0634e-11
0.33,-8.8739e-10,-8.8739e-10,-6.904e-12
0.34,-4.6646e-10,-4.6646e-10,-2.5524e-12
0.35,-2.5619e-10,-2.5619e-10,2.3317e-14
0.36,-4.2676e-10,-4.2676e-10,8.0975e-13
0.37,-7.2878e-10,-7.2878e-10,1.2454e-12
0.38,-8.4666e-10,-8.4666e-10,2.0522e-12
0.39,-6.9304e-10,-6.9304e-10,2.8666e-12
0.4,-5.3452e-10,-5.3452e-10,4.3781e-12
0.41,-3.5396e-10,-3.5396e-10,3.7582e-12
0.42,-2.1552e-11,-2.1552e-11,-8.0247e-13
0.43,5.5103e-11,5.5103e-11,-2.5269e-12
0.44,1.511e-10,1.511e-10,1.4731e-12
0.45,4.5669e-10,4.5669e-10,2.3144e-12
0.46,5.9589e-10,5.9589e-10,-2.2464e-13
0.47,9.8946e-10,9.8946e-10,1.9916e-12
0.48,6.1178e-10,6.1178e-10,3.5363e-13
0.49,-4.0015e-12,-4.0015e-12,-1.2821e-12
0.5,1.0097e-28,1.0097e-28,1.7256e-31
