t, affine_elevL, affine_elevR, affine_throttle
0,5.215e-05,5.2151e-05,-2.1005e-06
0.01,0.00063706,0.000637,-5.0849e-05
0.02,0.00098834,0.00098824,-7.8298e-05
0.03,0.0011239,0.0011238,-8.7594e-05
0.04,0.0010718,0.0010717,-8.2201e-05
0.05,0.00086638,0.00086632,-6.5624e-05
0.06,0.00055363,0.00055359,-4.1533e-05
0.07,0.0001541,0.00015409,-1.2812e-05
0.08,-0.00021369,-0.00021368,1.378e-05
0.09,-0.00044268,-0.00044265,3.0723e-05
0.1,-0.00055479,-0.00055474,3.8153e-05
0.11,-0.00055148,-0.00055143,3.7362e-05
0.12,-0.00045064,-0.00045059,3.0197e-05
0.13,-0.00029132,-0.00029128,1.9002e-05
0.14,-0.00011781,-0.00011778,6.6718e-06
0.15,3.5592e-05,3.5584e-05,-3.9266e-06
0.16,0.00013802,0.00013798,-1.0594e-05
0.17,0.00018796,0.0001879,-1.3433e-05
0.18,0.00019708,0.000197,-1.3465e-05
0.19,0.00017585,0.00017577,-1.1511e-05
0.2,0.00013276,0.00013269,-8.411e-06
0.21,7.4999e-05,7.495e-05,-5.0499e-06
0.22,1.039e-05,1.0382e-05,-2.3243e-06
0.23,-4.1607e-05,-4.1568e-05,-8.5141e-07
0.24,-6.8252e-05,-6.8176e-05,-3.9965e-07
0.25,-7.3422e-05,-7.3321e-05,-4.9471e-07
0.26,-6.297e-05,-6.2859e-05,-8.1422e-07
0.27,-4.3287e-05,-4.3182e-05,-1.1992e-06
0.28,-2.1791e-05,-2.1712e-05,-1.5441e-06
0.29,-4.8459e-06,-4.8133e-06,-1.8945e-06
0.3,3.6711e-06,3.6444e-06,-2.3165e-06
0.31,7.8589e-06,7.7806e-06,-2.7111e-06
0.32,1.0773e-05,1.066e-05,-2.9568e-06
0.33,1.2306e-05,1.2176e-05,-2.999e-06
0.34,1.2209e-05,1.2081e-05,-2.8647e-06
0.35,1.0178e-05,1.0072e-05,-2.6102e-06
0.36,5.7922e-06,5.7307e-06,-2.3371e-06
0.37,-1.371e-06,-1.3655e-06,-2.1839e-06
0.38,-6.5478e-06,-6.4787e-06,-2.154e-06
0.39,-7.8879e-06,-7.7742e-06,-2.1629e-06
0.4,-6.6524e-06,-6.5139e-06,-2.1766e-06
0.41,-4.1125e-06,-3.9695e-06,-2.1849e-06
0.42,-1.5413e-06,-1.4151e-06,-2.1878e-06
0.43,-1.5054e-07,-6.3287e-08,-2.2066e-06
0.44,-1.2215e-06,-1.1969e-06,-2.2728e-06
0.45,-3.6952e-06,-3.7449e-06,-2.3736e-06
0.46,-3.8564e-06,-3.9628e-06,-2.4181e-06
0.47,-2.4859e-06,-2.6288e-06,-2.4144e-06
0.48,-5.6151e-07,-7.1952e-07,-2.3813e-06
0.49,9.8442e-07,8.3437e-07,-2.3435e-06
0.5,1.2109e-06,1.0936e-06,-2.327e-06
0.51,-7.5396e-07,-8.1189e-07,-2.363e-06
0.52,-5.166e-06,-5.1394e-06,-2.4685e-06
0.53,-7.098e-06,-6.9973e-06,-2.5162e-06
0.54,-6.2477e-06,-6.0948e-06,-2.4941e-06
0.55,-3.8922e-06,-3.7111e-06,-2.4327e-06
0.56,-1.3088e-06,-1.1256e-06,-2.3691e-06
0.57,2.1392e-07,3.706e-07,-2.3417e-06
0.58,-5.9788e-07,-4.9929e-07,-2.3932e-06
0.59,-4.8892e-06,-4.8828e-06,-2.566e-06
0.6,-8.8098e-06,-8.9011e-06,-2.7472e-06
0.61,-8.8948e-06,-9.0596e-06,-2.8211e-06
0.62,-6.5029e-06,-6.7132e-06,-2.811e-06
0.63,-3.1851e-06,-3.4103e-06,-2.7497e-06
0.64,-5.138e-07,-7.2015e-07,-2.6767e-06
0.65,-8.5518e-08,-2.358e-07,-2.6352e-06
0.66,-4.1286e-06,-4.1786e-06,-2.6936e-06
0.67,-9.6513e-06,-9.5779e-06,-2.758e-06
0.68,-9.9347e-06,-9.7614e-06,-2.6272e-06
0.69,-5.904e-06,-5.6645e-06,-2.356e-06
0.7,-9.1024e-08,1.7842e-07,-2.0589e-06
