t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.017956,-0.073119,-0.045533,0.44427,0.31472,-0.52869,0.030332,-0.086052,-0.081329,0.12084,0.049944,-0.2288,0.029825,-0.019087,-0.067285,-0.24872,0.25601,0.28277,0.014488,-0.028111,-0.055676,-0.086429,0.041054,0.10227,-0.019686,0.0017151,-0.0034278,-0.0013865,0.0010726,0.0053323,-0.020585,0.00090426,-0.00035864,-0.00057407,-0.0003259,0.0027834
0.01,0.020999,-0.074709,-0.045514,0.42902,0.326,-0.53793,0.034051,-0.087833,-0.082257,0.12152,0.050439,-0.23184,0.032916,-0.019966,-0.067838,-0.23451,0.25621,0.27899,0.018764,-0.028743,-0.056573,-0.085764,0.041411,0.10495,-0.019568,0.0017556,-0.0033723,-0.001084,-0.00018321,0.005342,-0.020487,0.00093625,-0.00033916,-0.00054272,-0.00038126,0.0027432
0.02,0.023688,-0.076085,-0.045658,0.41632,0.33844,-0.5475,0.037345,-0.089339,-0.083184,0.12198,0.051057,-0.23464,0.035682,-0.020831,-0.068529,-0.22173,0.25693,0.27543,0.022706,-0.029391,-0.057552,-0.085143,0.041741,0.10775,-0.019453,0.0018004,-0.0033133,-0.000838,-0.0014786,0.0053631,-0.020397,0.00097271,-0.00032255,-0.00051226,-0.0004312,0.0027098
0.03,0.025971,-0.077243,-0.045976,0.40648,0.35198,-0.5575,0.040146,-0.090561,-0.084112,0.12225,0.051799,-0.23716,0.03806,-0.021659,-0.069355,-0.21061,0.25809,0.27215,0.026235,-0.030038,-0.058595,-0.084568,0.04203,0.11063,-0.019343,0.0018494,-0.0032505,-0.00064564,-0.0027884,0.0053945,-0.020315,0.0010134,-0.0003075,-0.00048255,-0.00047497,0.0026826
0.04,0.027806,-0.078179,-0.046478,0.39973,0.36642,-0.56798,0.04239,-0.091489,-0.085039,0.12234,0.052655,-0.2393,0.039989,-0.02242,-0.070311,-0.2014,0.25954,0.26922,0.029274,-0.030658,-0.059684,-0.084042,0.042251,0.11359,-0.019236,0.0019023,-0.0031837,-0.00050362,-0.0040864,0.005435,-0.02024,0.0010581,-0.00029272,-0.00045341,-0.00051192,0.0026612
0.05,0.029154,-0.078885,-0.04717,0.3962,0.38141,-0.57897,0.044022,-0.092111,-0.085962,0.12228,0.053596,-0.24103,0.041414,-0.023076,-0.07139,-0.19437,0.26098,0.26672,0.031747,-0.031218,-0.060794,-0.083574,0.04236,0.11664,-0.019132,0.0019588,-0.0031127,-0.00040838,-0.0053443,0.0054829,-0.02017,0.0011062,-0.00027689,-0.00042462,-0.00054149,0.0026445
0.06,0.03,-0.07936,-0.04805,0.39596,0.3968,-0.59051,0.045011,-0.092427,-0.086885,0.1221,0.054629,-0.24228,0.042301,-0.023595,-0.072582,-0.18966,0.26227,0.26471,0.033606,-0.031686,-0.061911,-0.083168,0.042351,0.11977,-0.019029,0.0020182,-0.0030378,-0.00035565,-0.0065412,0.0055364,-0.020105,0.0011571,-0.00025915,-0.00039602,-0.00056343,0.0026315
0.07,0.030332,-0.079604,-0.049115,0.39896,0.41236,-0.60263,0.045336,-0.09244,-0.087813,0.12184,0.055753,-0.24303,0.042625,-0.023945,-0.073873,-0.18739,0.26321,0.26324,0.034809,-0.03203,-0.063018,-0.082833,0.042208,0.12299,-0.018926,0.0020797,-0.002959,-0.00034097,-0.0076557,0.0055933,-0.020042,0.00121,-0.00023867,-0.00036745,-0.00057756,0.0026207
0.08,0.030144,-0.07962,-0.050358,0.4051,0.42773,-0.61535,0.044978,-0.092158,-0.088745,0.12155,0.05694,-0.24325,0.042368,-0.024086,-0.07525,-0.18768,0.26347,0.26241,0.035319,-0.032212,-0.064092,-0.082579,0.041891,0.1263,-0.018821,0.0021426,-0.0028768,-0.00035986,-0.0086626,0.0056515,-0.019981,0.0012641,-0.00021456,-0.00033874,-0.00058375,0.0026107
0.09,0.029446,-0.079408,-0.051768,0.41414,0.44274,-0.62864,0.043939,-0.091588,-0.089684,0.12126,0.058192,-0.24293,0.041535,-0.023988,-0.076694,-0.19054,0.2629,0.26225,0.035129,-0.032198,-0.065117,-0.08241,0.041395,0.12973,-0.018714,0.0022059,-0.0027917,-0.00040663,-0.0095457,0.0057086,-0.01992,0.0013185,-0.00018646,-0.00030975,-0.00058214,0.0025998
