t, affine_elevL, affine_elevR, affine_throttle
0,-3.5527e-06,-3.5527e-06,2.8308e-06
0.01,-3.7772e-06,-3.7772e-06,2.8813e-06
0.02,-4.0108e-06,-4.0108e-06,2.9364e-06
0.03,-4.253e-06,-4.253e-06,2.996e-06
0.04,-4.5036e-06,-4.5036e-06,3.0607e-06
0.05,-4.7616e-06,-4.7616e-06,3.1319e-06
0.06,-5.0265e-06,-5.0265e-06,3.2098e-06
0.07,-5.2976e-06,-5.2976e-06,3.2942e-06
0.08,-5.5741e-06,-5.5741e-06,3.3847e-06
0.09,-5.8549e-06,-5.8549e-06,3.4815e-06
0.1,-6.1385e-06,-6.1385e-06,3.5871e-06
0.11,-6.4223e-06,-6.4223e-06,3.7016e-06
0.12,-6.7036e-06,-6.7036e-06,3.825e-06
0.13,-6.9796e-06,-6.9796e-06,3.9571e-06
0.14,-7.247e-06,-7.247e-06,4.0982e-06
0.15,-7.5012e-06,-7.5012e-06,4.2514e-06
0.16,-7.737e-06,-7.737e-06,4.4149e-06
0.17,-7.9437e-06,-7.9437e-06,4.5857e-06
0.18,-8.1213e-06,-8.1213e-06,4.767e-06
0.19,-7.9809e-06,-7.9809e-06,4.8965e-06
0.2,3.0974e-06,3.0974e-06,2.3176e-06
0.21,1.8507e-05,1.8507e-05,-1.2047e-06
0.22,2.088e-05,2.088e-05,-1.5536e-06
0.23,2.3502e-05,2.3502e-05,-2.0132e-06
0.24,2.6091e-05,2.6091e-05,-2.526e-06
0.25,2.8463e-05,2.8463e-05,-3.0667e-06
0.26,3.0528e-05,3.0528e-05,-3.6238e-06
0.27,3.2089e-05,3.2089e-05,-4.1747e-06
0.28,3.2876e-05,3.2876e-05,-4.6721e-06
0.29,3.1853e-05,3.1853e-05,-4.9364e-06
0.3,1.7158e-05,1.7158e-05,-2.9015e-06
0.31,1.3694e-06,1.3694e-06,-2.2025e-07
0.32,6.94e-09,6.94e-09,9.0591e-09
0.33,5.0311e-09,5.0311e-09,7.9738e-09
0.34,3.4679e-09,3.4679e-09,5.4844e-09
0.35,1.6137e-09,1.6137e-09,2.4602e-09
0.36,1.873e-10,1.873e-10,4.0238e-10
0.37,-3.6792e-10,-3.6792e-10,-6.6804e-12
0.38,-4.5388e-10,-4.5388e-10,-6.17e-10
0.39,-2.0425e-10,-2.0425e-10,-1.2421e-09
0.4,2.9381e-10,2.9381e-10,-1.4914e-09
0.41,9.544e-10,9.544e-10,-9.7734e-10
0.42,1.386e-09,1.386e-09,-7.2179e-11
0.43,8.0808e-10,8.0808e-10,-6.4359e-10
0.44,-2.7156e-10,-2.7156e-10,-1.9276e-09
0.45,-1.2753e-09,-1.2753e-09,-2.9584e-09
0.46,-1.5177e-09,-1.5177e-09,-2.6458e-09
0.47,-5.7164e-10,-5.7164e-10,-6.3994e-10
0.48,5.9429e-10,5.9429e-10,1.3789e-09
0.49,1.1903e-10,1.1903e-10,5.4753e-10
0.5,0,0,-1.6156e-27
