t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.020025,-0.015454,0.0031082,0.36915,0.2755,-0.074576,0.020033,-0.030343,-0.020924,0.031104,0.022512,-0.042104,-0.0099015,0.011529,-0.017868,-0.34018,0.25235,0.070619,-0.021911,0.024968,-0.025222,-0.029023,0.021009,0.039495,-0.0052631,0.0018435,-0.0040891,-0.0063268,0.001688,0.0024553,-0.0082678,0.0021148,-0.0017666,-0.00039598,0.00017964,0.0011838
0.01,0.020265,-0.015624,0.003241,0.37062,0.27588,-0.074661,0.02037,-0.030579,-0.020961,0.031223,0.022538,-0.042118,-0.0097353,0.01155,-0.017742,-0.34105,0.25206,0.070772,-0.021824,0.025059,-0.02513,-0.029115,0.021001,0.039468,-0.0052744,0.0018538,-0.004099,-0.0063592,0.0016965,0.0025018,-0.008287,0.0021166,-0.0017722,-0.00039881,0.00017608,0.0011831
0.02,0.020533,-0.015805,0.0033941,0.37199,0.2763,-0.074635,0.02075,-0.030832,-0.02099,0.031346,0.022565,-0.042143,-0.0095485,0.01157,-0.017598,-0.34186,0.2517,0.070809,-0.021691,0.025165,-0.025029,-0.029214,0.02099,0.039455,-0.0052859,0.0018642,-0.0041089,-0.0063874,0.0016907,0.0025457,-0.008306,0.0021184,-0.0017781,-0.00040157,0.0001717,0.001182
0.03,0.020828,-0.015995,0.0035665,0.37329,0.27678,-0.074494,0.02117,-0.031102,-0.021012,0.031471,0.022595,-0.042179,-0.0093413,0.011588,-0.017437,-0.34262,0.25129,0.07073,-0.02151,0.025286,-0.02492,-0.029318,0.020977,0.039454,-0.0052975,0.0018747,-0.0041187,-0.0064117,0.0016698,0.0025867,-0.008325,0.0021205,-0.0017842,-0.00040421,0.0001665,0.0011803
0.04,0.021147,-0.016195,0.0037572,0.37452,0.27736,-0.074236,0.021629,-0.031388,-0.021027,0.031598,0.022632,-0.042226,-0.0091144,0.011603,-0.017259,-0.34334,0.25087,0.070535,-0.021283,0.02542,-0.024803,-0.029427,0.020966,0.039465,-0.0053093,0.0018853,-0.0041285,-0.0064325,0.0016333,0.0026248,-0.008344,0.0021228,-0.0017907,-0.00040672,0.00016051,0.0011783
0.05,0.02149,-0.016403,0.0039648,0.37572,0.27797,-0.073856,0.022124,-0.031688,-0.021035,0.031727,0.022671,-0.042287,-0.0088682,0.011616,-0.017065,-0.34402,0.2504,0.070221,-0.02101,0.025568,-0.024677,-0.029539,0.020949,0.039487,-0.0053213,0.001896,-0.0041383,-0.0064502,0.0015807,0.0026596,-0.0083629,0.0021253,-0.0017975,-0.00040907,0.00015373,0.0011758
0.06,0.021853,-0.016619,0.0041878,0.37688,0.27861,-0.073355,0.022652,-0.032002,-0.021036,0.031857,0.022715,-0.042361,-0.0086042,0.011626,-0.016856,-0.34467,0.24986,0.069789,-0.020693,0.025727,-0.024543,-0.029653,0.020927,0.039519,-0.0053335,0.0019068,-0.004148,-0.0064649,0.0015119,0.002691,-0.0083819,0.0021282,-0.0018047,-0.00041123,0.00014619,0.0011729
0.07,0.022235,-0.016842,0.0044239,0.37801,0.27935,-0.072733,0.023209,-0.032329,-0.021031,0.031987,0.022768,-0.042448,-0.0083241,0.011634,-0.016633,-0.34528,0.24933,0.069245,-0.020333,0.025897,-0.024403,-0.029767,0.020904,0.039559,-0.005346,0.0019178,-0.0041577,-0.0064769,0.0014265,0.0027189,-0.0084009,0.0021313,-0.0018123,-0.00041317,0.00013796,0.0011696
0.08,0.022631,-0.01707,0.0046706,0.37912,0.28015,-0.071992,0.023789,-0.032666,-0.021022,0.032116,0.022828,-0.042549,-0.0080298,0.011638,-0.016398,-0.34586,0.24878,0.068593,-0.019933,0.026076,-0.024256,-0.02988,0.020875,0.039608,-0.0053587,0.001929,-0.0041673,-0.0064863,0.0013247,0.0027433,-0.0084199,0.0021347,-0.0018205,-0.00041487,0.00012908,0.001166
0.09,0.023039,-0.017302,0.0049255,0.38022,0.28099,-0.071134,0.024387,-0.033013,-0.021008,0.032243,0.022894,-0.042664,-0.0077238,0.011641,-0.016153,-0.34641,0.24817,0.067836,-0.019497,0.026264,-0.024102,-0.029991,0.020838,0.039663,-0.0053717,0.0019403,-0.004177,-0.0064932,0.0012068,0.002764,-0.0084391,0.0021385,-0.0018291,-0.00041629,0.00011962,0.0011621
0.1,0.023454,-0.017538,0.0051854,0.3813,0.28192,-0.070166,0.024997,-0.033367,-0.02099,0.032367,0.022972,-0.042793,-0.0074091,0.011642,-0.0159,-0.34693,0.24756,0.066987,-0.019028,0.026459,-0.023945,-0.030098,0.020796,0.039725,-0.005385,0.0019517,-0.0041867,-0.0064977,0.0010734,0.0027813,-0.0084583,0.0021426,-0.0018383,-0.00041741,0.00010967,0.0011579
0.11,0.023873,-0.017775,0.005447,0.38237,0.28291,-0.069093,0.025613,-0.033727,-0.02097,0.032487,0.023059,-0.042935,-0.0070888,0.011641,-0.015643,-0.34742,0.24692,0.066055,-0.018532,0.02666,-0.023785,-0.030201,0.020747,0.039793,-0.0053986,0.0019633,-0.0041964,-0.0064996,0.00092517,0.002795,-0.0084777,0.0021471,-0.001848,-0.00041819,9.9312e-05,0.0011535
0.12,0.02429,-0.018011,0.005707,0.38342,0.28398,-0.067923,0.026227,-0.034089,-0.020947,0.032602,0.023155,-0.04309,-0.0067664,0.01164,-0.015383,-0.34789,0.24624,0.06505,-0.018012,0.026867,-0.023622,-0.030296,0.020688,0.039866,-0.0054126,0.0019751,-0.0042062,-0.0064991,0.00076341,0.0028053,-0.0084972,0.0021519,-0.0018583,-0.00041861,8.8647e-05,0.0011488
0.13,0.024702,-0.018246,0.0059621,0.38445,0.28515,-0.066668,0.026831,-0.034452,-0.020923,0.03271,0.023264,-0.043257,-0.0064453,0.011638,-0.015123,-0.3483,0.24553,0.06398,-0.017473,0.027077,-0.023459,-0.030383,0.020621,0.039942,-0.0054269,0.0019871,-0.0042159,-0.0064957,0.0005896,0.0028123,-0.008517,0.0021571,-0.0018691,-0.00041864,7.7783e-05,0.0011439
0.14,0.025104,-0.018478,0.0062089,0.38546,0.28639,-0.065336,0.027419,-0.034813,-0.020899,0.032812,0.023382,-0.043435,-0.0061293,0.011636,-0.014864,-0.34864,0.24472,0.062857,-0.016919,0.027289,-0.023294,-0.030458,0.020538,0.04002,-0.0054416,0.0019992,-0.0042258,-0.0064895,0.00040567,0.0028163,-0.0085368,0.0021626,-0.0018804,-0.00041826,6.6825e-05,0.0011388
0.15,0.025491,-0.018704,0.0064439,0.38643,0.28772,-0.063941,0.027984,-0.035169,-0.020874,0.032905,0.023511,-0.04362,-0.0058227,0.011636,-0.014612,-0.34896,0.24384,0.061704,-0.016358,0.027504,-0.023132,-0.030524,0.020445,0.040104,-0.0054567,0.0020115,-0.0042356,-0.00648,0.00021383,0.0028176,-0.0085569,0.0021684,-0.0018922,-0.00041746,5.5875e-05,0.0011334
0.16,0.025859,-0.018924,0.0066639,0.38733,0.28917,-0.062497,0.028517,-0.035517,-0.020851,0.032989,0.023654,-0.04381,-0.0055298,0.011642,-0.014373,-0.34932,0.24296,0.060548,-0.015798,0.027727,-0.022982,-0.030588,0.020349,0.040202,-0.0054721,0.002024,-0.0042455,-0.0064669,1.6637e-05,0.0028164,-0.0085772,0.0021745,-0.0019044,-0.00041621,4.5028e-05,0.0011278
0.17,0.026204,-0.019134,0.006866,0.38818,0.29068,-0.061017,0.029011,-0.035853,-0.02083,0.033061,0.023805,-0.044001,-0.0052543,0.011656,-0.014152,-0.34982,0.2421,0.059423,-0.015248,0.027964,-0.022849,-0.030654,0.020248,0.040322,-0.0054879,0.0020366,-0.0042555,-0.0064507,-0.00018215,0.0028131,-0.0085976,0.0021809,-0.0019169,-0.00041454,3.4389e-05,0.0011221
0.18,0.026523,-0.019333,0.0070481,0.38904,0.29221,-0.059517,0.029464,-0.036175,-0.020814,0.033123,0.023965,-0.044188,-0.004997,0.011678,-0.013949,-0.35051,0.24132,0.058339,-0.01472,0.028212,-0.022731,-0.030724,0.020147,0.040459,-0.0055039,0.0020494,-0.0042655,-0.0064343,-0.0003775,0.0028083,-0.0086183,0.0021877,-0.0019298,-0.00041261,2.4112e-05,0.0011162
0.19,0.026815,-0.019521,0.0072089,0.38996,0.29372,-0.058009,0.029873,-0.036479,-0.020807,0.033174,0.024134,-0.044369,-0.0047564,0.011706,-0.013762,-0.35138,0.24067,0.057293,-0.014219,0.028465,-0.022621,-0.030794,0.020046,0.0406,-0.0055203,0.0020624,-0.0042756,-0.00642,-0.00056622,0.0028025,-0.0086393,0.002195,-0.001943,-0.00041054,1.4311e-05,0.0011104
0.2,0.027077,-0.019695,0.0073468,0.39097,0.29511,-0.056502,0.030236,-0.036763,-0.020811,0.033215,0.024308,-0.04454,-0.0045315,0.011736,-0.013588,-0.35237,0.24008,0.056287,-0.01375,0.028714,-0.022513,-0.030857,0.019936,0.040731,-0.005537,0.0020756,-0.0042857,-0.0064095,-0.00074503,0.0027961,-0.0086606,0.0022028,-0.0019563,-0.00040844,5.0766e-06,0.0011047
0.21,0.027308,-0.019857,0.0074615,0.39202,0.29642,-0.055005,0.030551,-0.037027,-0.020826,0.033247,0.024487,-0.044699,-0.0043226,0.011767,-0.013426,-0.3534,0.23953,0.055321,-0.013309,0.028955,-0.022406,-0.030911,0.019818,0.040847,-0.0055539,0.002089,-0.0042959,-0.0064013,-0.00091382,0.002789,-0.0086821,0.0022111,-0.0019698,-0.00040629,-3.595e-06,0.0010991
0.22,0.027509,-0.020005,0.0075531,0.39309,0.29767,-0.05353,0.030819,-0.037271,-0.020851,0.033269,0.024672,-0.044848,-0.004131,0.011802,-0.013277,-0.35447,0.23905,0.054399,-0.012898,0.02919,-0.022301,-0.030957,0.019696,0.040951,-0.0055711,0.0021026,-0.004306,-0.0063946,-0.001072,0.0027816,-0.0087038,0.0022198,-0.0019833,-0.00040411,-1.1684e-05,0.0010935
0.23,0.027681,-0.02014,0.0076222,0.39416,0.29882,-0.052082,0.031039,-0.037494,-0.020886,0.033284,0.024859,-0.044986,-0.003958,0.01184,-0.013143,-0.35559,0.23859,0.053536,-0.01252,0.029422,-0.022201,-0.030998,0.019567,0.041049,-0.0055884,0.0021163,-0.0043161,-0.0063889,-0.0012182,0.0027739,-0.0087257,0.0022289,-0.0019968,-0.00040191,-1.9166e-05,0.0010879
0.24,0.027824,-0.020262,0.0076694,0.39523,0.29986,-0.050668,0.031213,-0.037698,-0.020931,0.033292,0.025046,-0.045114,-0.0038039,0.011883,-0.013024,-0.35674,0.23813,0.052732,-0.012174,0.029651,-0.022104,-0.031036,0.01943,0.04114,-0.0056058,0.0021302,-0.0043262,-0.0063838,-0.0013515,0.0027661,-0.0087476,0.0022383,-0.0020102,-0.00039971,-2.604e-05,0.0010824
0.25,0.027939,-0.020373,0.0076959,0.39627,0.30085,-0.049298,0.031344,-0.037883,-0.020986,0.033294,0.025239,-0.045231,-0.0036682,0.01193,-0.012919,-0.35792,0.23775,0.051987,-0.01186,0.029879,-0.022011,-0.031071,0.019293,0.041227,-0.0056234,0.0021442,-0.0043362,-0.006379,-0.0014721,0.0027583,-0.0087695,0.0022481,-0.0020234,-0.00039753,-3.2327e-05,0.0010769
