t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,-0.0011731,-0.057021,-0.0054086,0.082307,-0.16239,-1.1604,-0.03548,-0.096179,0.023981,0.035963,0.001118,-0.09875,0.0090322,0.068962,-0.028369,-0.32783,1.3811,1.1899,0.047715,0.10284,-0.066766,-0.065417,0.03155,0.11615,-0.00052926,-0.0021304,-0.0002161,0.0015334,-0.0026797,-0.030152,-0.0025821,-0.0022917,0.00065791,0.00084155,-0.00017254,-0.002772
0.01,-0.0012,-0.058629,-0.0048324,0.093133,-0.19371,-1.1863,-0.038601,-0.098343,0.027176,0.037263,0.0013346,-0.10258,0.0085793,0.06381,-0.028612,-0.33386,1.3475,1.0869,0.047185,0.094585,-0.065607,-0.062996,0.030108,0.10997,-0.0005397,-0.0022458,-0.00018496,0.0017587,-0.0040321,-0.032002,-0.002675,-0.0024291,0.0007594,0.00089651,-0.00017337,-0.0029149
0.02,-0.0012308,-0.059961,-0.0041736,0.10409,-0.2255,-1.2059,-0.041323,-0.099987,0.030172,0.038429,0.0016266,-0.10581,0.0080462,0.058195,-0.028401,-0.33559,1.296,0.97776,0.045719,0.085812,-0.063317,-0.060083,0.028278,0.10294,-0.00054921,-0.0023559,-0.00015699,0.001946,-0.0052246,-0.033741,-0.0027587,-0.0025562,0.00085011,0.00094265,-0.00016718,-0.0030434
0.03,-0.0012604,-0.060963,-0.00346,0.11475,-0.25645,-1.2184,-0.043555,-0.10105,0.032853,0.039402,0.0019894,-0.10834,0.0074395,0.052227,-0.027714,-0.33216,1.2272,0.86486,0.043352,0.076693,-0.059975,-0.056642,0.02611,0.095127,-0.00055762,-0.00246,-0.00013329,0.0020801,-0.0062234,-0.035363,-0.0028308,-0.0026723,0.00092741,0.00097825,-0.00015363,-0.0031556
0.04,-0.0012836,-0.061567,-0.0027181,0.12468,-0.28526,-1.2227,-0.045204,-0.10143,0.035099,0.040116,0.0024111,-0.11003,0.0067692,0.046037,-0.026548,-0.32298,1.1422,0.75069,0.040163,0.067416,-0.055701,-0.052663,0.023666,0.086635,-0.0005648,-0.0025577,-0.00011483,0.0021457,-0.0070006,-0.036861,-0.0028894,-0.0027767,0.00098895,0.0010016,-0.00013274,-0.0032492
0.05,-0.0012964,-0.061705,-0.0019731,0.13339,-0.3107,-1.2177,-0.04619,-0.10106,0.036803,0.040498,0.0028727,-0.11077,0.0060497,0.039777,-0.024924,-0.30787,1.0432,0.63799,0.036287,0.058185,-0.050666,-0.048177,0.021025,0.077613,-0.0005707,-0.0026486,-0.00010216,0.0021314,-0.0075444,-0.038236,-0.0029333,-0.0028692,0.0010332,0.0010116,-0.0001051,-0.003323
0.06,-0.0012948,-0.06131,-0.0012486,0.14045,-0.33166,-1.2023,-0.04645,-0.099839,0.037869,0.040483,0.0033471,-0.11045,0.0052968,0.0336,-0.022881,-0.28693,0.93272,0.52945,0.031891,0.049197,-0.045059,-0.04324,0.018261,0.068236,-0.00057534,-0.0027328,-9.5719e-05,0.0020272,-0.0078486,-0.039488,-0.0029622,-0.0029495,0.0010587,0.0010071,-7.1555e-05,-0.0033755
0.07,-0.0012759,-0.060322,-0.00056585,0.14545,-0.34719,-1.1755,-0.045944,-0.097701,0.038221,0.040012,0.0038038,-0.10896,0.0045266,0.027643,-0.020469,-0.26053,0.81353,0.42735,0.027161,0.040615,-0.039069,-0.037928,0.015453,0.058673,-0.00057877,-0.0028105,-9.5511e-05,0.001828,-0.0079209,-0.040623,-0.0029765,-0.0030178,0.0010648,0.00098776,-3.3336e-05,-0.0034064
0.08,-0.0012378,-0.058696,5.5776e-05,0.14806,-0.3565,-1.1368,-0.044665,-0.094592,0.037812,0.039045,0.0042113,-0.10622,0.0037543,0.022021,-0.017748,-0.2293,0.68845,0.33348,0.022291,0.032562,-0.032868,-0.032331,0.012672,0.049077,-0.00058115,-0.0028821,-0.00010118,0.0015342,-0.0077813,-0.041649,-0.0029778,-0.0030743,0.0010513,0.00095387,8.0627e-06,-0.0034158
0.09,-0.0011799,-0.056414,0.00059987,0.14805,-0.35911,-1.0861,-0.042643,-0.090499,0.036633,0.03756,0.0045384,-0.10223,0.0029985,0.016866,-0.014802,-0.19421,0.56099,0.24981,0.017502,0.025189,-0.026654,-0.026584,0.0099904,0.039664,-0.00058264,-0.0029483,-0.0001122,0.0011489,-0.0074551,-0.042574,-0.0029681,-0.0031197,0.0010184,0.00090604,5.112e-05,-0.0034042
0.1,-0.0011034,-0.053544,0.0010491,0.14538,-0.35505,-1.0248,-0.03998,-0.085542,0.034744,0.035589,0.0047687,-0.097118,0.0023024,0.012443,-0.011846,-0.15802,0.43948,0.18018,0.013144,0.018846,-0.020832,-0.021053,0.0075524,0.031,-0.00058342,-0.0030094,-0.00012791,0.00067798,-0.0069696,-0.043404,-0.0029498,-0.0031539,0.00096594,0.00084509,9.4415e-05,-0.0033725
0.11,-0.001023,-0.051006,0.0013911,0.1423,-0.34959,-0.97083,-0.037441,-0.081187,0.032761,0.033733,0.004995,-0.09254,0.0018694,0.0095681,-0.01004,-0.13579,0.36401,0.13452,0.010272,0.014761,-0.017201,-0.017592,0.0060597,0.025497,-0.00058379,-0.0030674,-0.00014694,0.00014066,-0.0063796,-0.044169,-0.0029273,-0.0031794,0.00089628,0.00077426,0.00013659,-0.0033247
