t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.011033,-0.0094801,-0.063039,0.90334,1.2311,-1.0194,0.02167,-0.063473,-0.10355,0.2276,0.34306,-0.19253,0.019528,0.035391,-0.033348,-0.458,-0.32867,0.96551,-0.057509,0.064173,-0.028833,-0.16023,0.035788,0.31338,-0.068865,0.0069514,-0.012133,-0.048756,-0.001516,0.28623,-0.18575,0.022942,-0.015022,-0.046935,-0.0054678,0.084482
0.01,0.011075,-0.00919,-0.061706,0.90829,1.2686,-1.0016,0.021852,-0.064429,-0.10511,0.22692,0.34439,-0.18064,0.01971,0.034533,-0.032258,-0.44914,-0.33386,0.96762,-0.05465,0.064573,-0.029229,-0.15914,0.042808,0.3113,-0.067567,0.0068927,-0.011897,-0.043413,-0.012522,0.28149,-0.18402,0.023031,-0.015343,-0.046062,-0.0059241,0.081404
0.02,0.011082,-0.0088311,-0.060371,0.91257,1.3059,-0.9784,0.021925,-0.065242,-0.10673,0.22572,0.34574,-0.16792,0.019864,0.033684,-0.031146,-0.44052,-0.33693,0.96997,-0.051768,0.065054,-0.029597,-0.15799,0.049848,0.30945,-0.066264,0.0068386,-0.011674,-0.038186,-0.022938,0.27632,-0.18232,0.023124,-0.015712,-0.045177,-0.0063338,0.078292
0.03,0.011055,-0.008405,-0.05903,0.91597,1.3429,-0.94946,0.021901,-0.065889,-0.10841,0.22399,0.34708,-0.15438,0.019992,0.032845,-0.030017,-0.43205,-0.33769,0.97263,-0.048863,0.065614,-0.029938,-0.15677,0.056905,0.30783,-0.064958,0.0067889,-0.011465,-0.033058,-0.032742,0.27072,-0.18066,0.02322,-0.016127,-0.044282,-0.0066985,0.075151
0.04,0.010994,-0.0079139,-0.057678,0.91832,1.3794,-0.91458,0.0218,-0.066341,-0.11014,0.22171,0.34837,-0.14004,0.020092,0.032014,-0.028876,-0.42363,-0.33596,0.97564,-0.045938,0.066247,-0.030252,-0.1555,0.063978,0.30645,-0.063648,0.0067432,-0.011268,-0.028018,-0.041922,0.26468,-0.17904,0.02332,-0.016585,-0.04338,-0.0070206,0.071988
0.05,0.010902,-0.0073608,-0.056313,0.9194,1.4152,-0.87363,0.021643,-0.066568,-0.11191,0.21889,0.34959,-0.12496,0.020166,0.031191,-0.027729,-0.41517,-0.33155,0.97912,-0.042993,0.06695,-0.030538,-0.15416,0.071055,0.3053,-0.062333,0.0067012,-0.011082,-0.023061,-0.050475,0.2582,-0.17744,0.023424,-0.017083,-0.042475,-0.0073046,0.068808
0.06,0.010782,-0.0067484,-0.054934,0.91903,1.4502,-0.82648,0.021452,-0.06654,-0.1137,0.21553,0.35072,-0.1092,0.020213,0.030374,-0.026581,-0.40659,-0.32426,0.98317,-0.040026,0.067716,-0.030799,-0.15275,0.078128,0.3044,-0.061015,0.0066626,-0.010906,-0.018183,-0.058404,0.25128,-0.17588,0.023533,-0.017618,-0.041571,-0.0075543,0.065618
0.07,0.010637,-0.0060797,-0.053536,0.917,1.4841,-0.77305,0.02125,-0.066222,-0.1155,0.21164,0.35172,-0.092798,0.020234,0.029564,-0.02544,-0.39778,-0.31386,0.98787,-0.037039,0.06854,-0.031039,-0.15127,0.085189,0.30374,-0.059693,0.0066271,-0.010738,-0.013379,-0.065713,0.24394,-0.17436,0.023648,-0.01819,-0.040672,-0.0077733,0.062426
0.08,0.010467,-0.0053578,-0.052118,0.91313,1.5169,-0.71327,0.021058,-0.065582,-0.1173,0.20722,0.35257,-0.07581,0.020231,0.028759,-0.02431,-0.38865,-0.30012,0.99333,-0.034031,0.069414,-0.03126,-0.14972,0.092229,0.30333,-0.058366,0.0065943,-0.010577,-0.0086478,-0.072415,0.23616,-0.17286,0.023768,-0.018794,-0.03978,-0.0079647,0.059237
0.09,0.010278,-0.0045867,-0.050679,0.90724,1.5484,-0.64719,0.020904,-0.064584,-0.11909,0.20231,0.35324,-0.058313,0.020203,0.027959,-0.023198,-0.37909,-0.28284,0.99968,-0.031002,0.070334,-0.031468,-0.14809,0.099226,0.30315,-0.057036,0.0065641,-0.010421,-0.0039965,-0.078535,0.22796,-0.17139,0.023896,-0.019429,-0.038902,-0.0081339,0.05606
