t, affine_elevL, affine_elevR, affine_throttle
0,4.5557e-08,1.3019e-08,2.043e-09
0.01,4.573e-08,8.3861e-09,1.5226e-09
0.02,4.2388e-08,3.5823e-09,1.2724e-09
0.03,3.2209e-08,-1.6725e-09,1.3728e-09
0.04,2.4763e-08,-4.4768e-09,1.4339e-09
0.05,2.7704e-08,-3.5835e-09,1.1225e-09
0.06,3.3824e-08,-3.6759e-10,9.0121e-10
0.07,3.7052e-08,2.9665e-09,9.2655e-10
0.08,3.4299e-08,4.067e-09,1.145e-09
0.09,2.7204e-08,2.6934e-09,1.4592e-09
0.1,2.3136e-08,1.9327e-09,1.6965e-09
0.11,1.4276e-08,-1.7695e-09,1.8169e-09
0.12,4.6736e-10,-8.8963e-09,1.7434e-09
0.13,-6.9428e-09,-1.5842e-08,1.514e-09
0.14,-1.2324e-08,-1.7745e-08,1.4936e-09
0.15,-1.2796e-08,-1.2786e-08,1.7158e-09
0.16,-9.4406e-09,-9.0932e-09,1.8627e-09
0.17,-1.1331e-08,-1.8047e-09,2.0743e-09
0.18,-1.2589e-08,6.8826e-09,2.2664e-09
0.19,-9.3733e-09,4.4939e-09,2.2542e-09
0.2,-9.7653e-09,-1.4926e-09,2.1573e-09
0.21,-1.6188e-08,3.1408e-09,2.1607e-09
0.22,-2.2141e-08,1.8711e-08,2.3068e-09
0.23,-2.1483e-08,2.7486e-08,2.3954e-09
0.24,-1.5873e-08,2.5542e-08,2.4686e-09
0.25,-1.1807e-08,2.53e-08,2.5896e-09
0.26,-1.3766e-08,3.0779e-08,2.6249e-09
0.27,-1.4703e-08,3.1772e-08,2.61e-09
0.28,-1.5212e-08,2.6989e-08,2.5921e-09
0.29,-1.592e-08,2.5937e-08,2.561e-09
0.3,-2.4326e-08,1.9138e-08,2.4715e-09
0.31,-3.157e-08,1.2829e-08,2.395e-09
0.32,-2.8358e-08,1.6146e-08,2.41e-09
0.33,-2.0871e-08,2.5235e-08,2.4824e-09
0.34,-1.5715e-08,2.9999e-08,2.4774e-09
0.35,-8.3979e-09,3.7975e-08,2.5004e-09
0.36,1.8515e-08,7.1902e-08,2.7254e-09
0.37,4.5103e-08,1.0378e-07,2.8493e-09
0.38,4.5223e-08,9.41e-08,2.3579e-09
0.39,3.5255e-08,7.536e-08,1.9218e-09
0.4,2.4272e-08,5.6619e-08,1.5311e-09
0.41,2.0814e-08,4.8968e-08,1.2316e-09
0.42,1.3022e-08,3.8815e-08,1.0734e-09
0.43,1.7538e-08,4.5682e-08,1.0766e-09
0.44,1.4037e-08,2.8681e-08,5.0815e-10
0.45,-1.7108e-09,-1.2123e-08,-2.2517e-10
0.46,-1.1414e-09,-1.1116e-08,-1.8883e-10
0.47,-7.7096e-10,-2.2311e-09,3.1048e-11
0.48,-3.6017e-10,-1.9211e-09,8.1245e-12
0.49,2.91e-09,9.8001e-10,1.3175e-11
0.5,8.0779e-28,2.0195e-28,0
