t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.0024872,-0.0053221,-0.052868,0.38041,0.97102,0.047827,0.0056717,-0.089521,-0.10697,0.032686,0.076602,-0.034964,0.0030206,0.0076692,-0.04897,-0.25923,0.78592,0.30178,-0.001168,0.029599,-0.078464,-0.024616,0.065366,0.039314,-0.011742,7.3711e-05,-0.00049751,-0.0014478,-0.00014384,0.0024449,-0.032062,0.00033813,-0.00087436,-0.00013059,-7.0158e-06,0.00070398
0.01,0.0026353,-0.0050351,-0.050316,0.37404,0.99718,0.041981,0.0065476,-0.087609,-0.10967,0.032015,0.078494,-0.035986,0.003264,0.0082204,-0.046811,-0.25739,0.81387,0.31224,0.00026947,0.034521,-0.081254,-0.024441,0.067965,0.040589,-0.011392,6.9674e-05,-0.00048558,-0.0012451,-0.00099727,0.0024598,-0.032266,0.00030007,-0.0008961,-0.00012017,-2.3988e-05,0.00066094
0.02,0.0027274,-0.0046761,-0.047729,0.36639,1.0268,0.036842,0.0073205,-0.084915,-0.11251,0.031236,0.080633,-0.03634,0.0034413,0.0086205,-0.044591,-0.25518,0.84624,0.31749,0.0015926,0.039253,-0.084242,-0.024194,0.070779,0.041447,-0.01104,6.5712e-05,-0.00047407,-0.0010522,-0.0017851,0.0024664,-0.032481,0.00026177,-0.00092053,-0.00011069,-3.7136e-05,0.00061751
0.03,0.0027684,-0.0042581,-0.045125,0.35747,1.0604,0.032497,0.0079967,-0.081439,-0.1155,0.030366,0.083025,-0.036042,0.0035565,0.0088763,-0.042326,-0.25258,0.88386,0.31741,0.0027957,0.043809,-0.087439,-0.023878,0.073821,0.042063,-0.010685,6.2001e-05,-0.00046232,-0.00086878,-0.0025015,0.0024646,-0.032709,0.00022421,-0.00094657,-0.00010237,-4.6706e-05,0.00057409
0.04,0.0027635,-0.0037923,-0.04252,0.34726,1.0986,0.028993,0.008583,-0.077179,-0.11866,0.02942,0.085663,-0.03511,0.0036143,0.0090001,-0.04003,-0.2495,0.92751,0.31231,0.0038733,0.048203,-0.09086,-0.023497,0.077094,0.042623,-0.010328,5.87e-05,-0.00044975,-0.0006948,-0.0031413,0.0024537,-0.032948,0.00018845,-0.00097303,-9.5443e-05,-5.299e-05,0.00053112
0.05,0.0027196,-0.0032914,-0.039931,0.33578,1.1422,0.026191,0.0090937,-0.072138,-0.12201,0.028417,0.088528,-0.033566,0.0036211,0.0090039,-0.037723,-0.2459,0.97797,0.30254,0.0048258,0.052447,-0.094529,-0.023056,0.080588,0.043308,-0.0099683,5.5918e-05,-0.00043593,-0.00053062,-0.0037037,0.002433,-0.033199,0.00015545,-0.00099888,-9.0111e-05,-5.6425e-05,0.00048897
0.06,0.0026442,-0.0027689,-0.037374,0.32304,1.1917,0.02377,0.009549,-0.066328,-0.12556,0.027382,0.091584,-0.031431,0.0035842,0.0088991,-0.035421,-0.2417,1.036,0.28851,0.0056591,0.056547,-0.098472,-0.022562,0.084272,0.044296,-0.0096058,5.3711e-05,-0.00042057,-0.00037683,-0.0041917,0.002402,-0.033463,0.00012606,-0.0010232,-8.6571e-05,-5.7553e-05,0.00044799
0.07,0.0025449,-0.0022363,-0.03486,0.30908,1.2477,0.021414,0.0099681,-0.059753,-0.12933,0.026341,0.094778,-0.028713,0.0035112,0.0087003,-0.033139,-0.23686,1.1022,0.27096,0.0063793,0.060511,-0.10273,-0.022022,0.088096,0.045756,-0.0092406,5.2126e-05,-0.00040343,-0.00023414,-0.004609,0.0023598,-0.033738,0.00010119,-0.0010449,-8.4992e-05,-5.6934e-05,0.00040853
0.08,0.0024289,-0.0017054,-0.032398,0.29392,1.3105,0.018675,0.010374,-0.052426,-0.13334,0.025323,0.098026,-0.025407,0.0034099,0.0084212,-0.030889,-0.23136,1.177,0.25063,0.0069961,0.064342,-0.10732,-0.021447,0.091971,0.047842,-0.0088726,5.1158e-05,-0.0003844,-0.00010335,-0.0049632,0.0023057,-0.034026,8.1553e-05,-0.0010631,-8.5525e-05,-5.5203e-05,0.00037092
0.09,0.0023027,-0.0011882,-0.029993,0.27767,1.3799,0.014984,0.010791,-0.044375,-0.13757,0.024365,0.10119,-0.021496,0.0032875,0.0080738,-0.028678,-0.22519,1.2599,0.22824,0.0075215,0.068037,-0.11227,-0.020851,0.095749,0.050692,-0.0085019,5.0754e-05,-0.00036343,1.4771e-05,-0.0052652,0.0022391,-0.034327,6.7698e-05,-0.0010769,-8.8295e-05,-5.3019e-05,0.00033537
