t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.063826,-0.015244,-0.057406,2.6944,0.675,-1.455,-0.052299,0.088302,-0.075499,0.3569,0.059414,0.24168,0.063826,0.015244,-0.057406,-2.6944,0.675,1.455,-0.052299,-0.088302,-0.075499,-0.3569,0.059414,-0.24168,-0.010843,6.1416e-12,-0.0073758,4.7163e-10,0.043666,3.4783e-09,-0.0099668,2.6636e-10,-0.0088331,9.1448e-11,0.002628,1.2025e-09
0.01,0.069228,-0.015811,-0.051573,3.1488,0.63808,-1.4342,-0.043939,0.085811,-0.073358,0.36349,0.056519,0.26617,0.069228,0.015811,-0.051573,-3.1488,0.63808,1.4342,-0.043939,-0.085811,-0.073358,-0.36349,0.056519,-0.26617,-0.01066,5.744e-12,-0.0072151,1.4721e-09,0.037407,3.14e-09,-0.0092993,2.274e-10,-0.0087765,9.2364e-11,0.0020122,1.0634e-09
0.02,0.077051,-0.016496,-0.046193,3.7244,0.61846,-1.4434,-0.036254,0.085778,-0.072526,0.38123,0.056121,0.29038,0.077051,0.016496,-0.046193,-3.7244,0.61846,1.4434,-0.036254,-0.085778,-0.072526,-0.38123,0.056121,-0.29038,-0.010443,5.4262e-12,-0.0072674,2.3661e-09,0.032117,2.9401e-09,-0.0088555,2.0506e-10,-0.0089529,1.0492e-10,0.0015204,9.7335e-10
0.03,0.085644,-0.017162,-0.039585,4.368,0.60089,-1.4612,-0.027531,0.086616,-0.070756,0.40568,0.057034,0.31215,0.085644,0.017162,-0.039585,-4.368,0.60089,1.4612,-0.027531,-0.086616,-0.070756,-0.40568,0.057034,-0.31215,-0.010182,5.203e-12,-0.0075004,3.2401e-09,0.027492,2.8572e-09,-0.0085887,1.8565e-10,-0.0093546,1.1203e-10,0.0011236,9.2489e-10
0.04,0.093591,-0.017737,-0.031115,5.0267,0.57939,-1.4754,-0.017049,0.087343,-0.066745,0.43446,0.058859,0.32973,0.093591,0.017737,-0.031115,-5.0267,0.57939,1.4754,-0.017049,-0.087343,-0.066745,-0.43446,0.058859,-0.32973,-0.0098715,4.9089e-12,-0.0078804,4.2327e-09,0.023189,2.8826e-09,-0.0084564,1.7845e-10,-0.0099728,1.3352e-10,0.00079719,9.1695e-10
0.05,0.099678,-0.018105,-0.020883,5.6398,0.55253,-1.4772,-0.004682,0.087421,-0.059953,0.46594,0.061635,0.34016,0.099678,0.018105,-0.020883,-5.6398,0.55253,1.4772,-0.004682,-0.087421,-0.059953,-0.46594,0.061635,-0.34016,-0.0095142,4.5236e-12,-0.0083767,5.3734e-09,0.01887,2.9814e-09,-0.0084229,1.8425e-10,-0.0108,1.7134e-10,0.00052063,9.3949e-10
0.06,0.10307,-0.018131,-0.009551,6.1392,0.52339,-1.4625,0.0093077,0.086804,-0.050455,0.49938,0.065685,0.33999,0.10307,0.018131,-0.009551,-6.1392,0.52339,1.4625,0.0093077,-0.086804,-0.050455,-0.49938,0.065685,-0.33999,-0.0091159,4.1612e-12,-0.008961,6.5974e-09,0.01424,3.1108e-09,-0.0084563,1.9292e-10,-0.011829,2.1174e-10,0.00027889,9.8195e-10
0.07,0.10324,-0.017765,0.001922,6.4624,0.49665,-1.4291,0.024466,0.08539,-0.038713,0.53423,0.071419,0.32728,0.10324,0.017765,0.001922,-6.4624,0.49665,1.4291,0.024466,-0.08539,-0.038713,-0.53423,0.071419,-0.32728,-0.0086848,3.6501e-12,-0.009606,7.9837e-09,0.009072,3.3327e-09,-0.0085277,2.1609e-10,-0.013051,2.7711e-10,5.9954e-05,1.061e-09
0.08,0.099898,-0.017071,0.012453,6.5644,0.47725,-1.3745,0.040241,0.082742,-0.025408,0.56989,0.079253,0.30225,0.099898,0.017071,0.012453,-6.5644,0.47725,1.3745,0.040241,-0.082742,-0.025408,-0.56989,0.079253,-0.30225,-0.0082269,2.9373e-12,-0.010282,9.4587e-09,0.003248,3.6118e-09,-0.008611,2.2912e-10,-0.014447,3.4829e-10,-0.00014652,1.1418e-09
0.09,0.09328,-0.016025,0.021107,6.4017,0.47222,-1.2972,0.056132,0.078797,-0.011161,0.60547,0.089577,0.26394,0.09328,0.016025,0.021107,-6.4017,0.47222,1.2972,0.056132,-0.078797,-0.011161,-0.60547,0.089577,-0.26394,-0.0077464,2.2631e-12,-0.010963,1.0816e-08,-0.0032529,3.8996e-09,-0.0086827,1.9877e-10,-0.015998,3.8826e-10,-0.00035146,1.1851e-09
0.1,0.084265,-0.014736,0.027247,5.9747,0.49052,-1.1985,0.07197,0.073424,0.0035223,0.64127,0.1031,0.21408,0.084265,0.014736,0.027247,-5.9747,0.49052,1.1985,0.07197,-0.073424,0.0035224,-0.64127,0.1031,-0.21408,-0.0072471,1.8047e-12,-0.011626,1.1954e-08,-0.010375,4.2126e-09,-0.0087302,1.5065e-10,-0.017683,4.13e-10,-0.00056873,1.1967e-09
0.11,0.073825,-0.013292,0.030708,5.2974,0.54229,-1.0802,0.087852,0.066581,0.018773,0.6775,0.1205,0.15442,0.073825,0.013292,0.030708,-5.2974,0.54229,1.0802,0.087852,-0.066581,0.018773,-0.6775,0.1205,-0.15442,-0.0067297,1.2759e-12,-0.012246,1.2903e-08,-0.018023,4.5412e-09,-0.0087455,1.3345e-10,-0.019482,4.6809e-10,-0.00081879,1.1836e-09
0.12,0.062903,-0.011732,0.031729,4.3931,0.63891,-0.94542,0.10408,0.058473,0.035357,0.71428,0.1425,0.086268,0.062903,0.011732,0.031729,-4.3931,0.63891,0.94542,0.10408,-0.058473,0.035357,-0.71428,0.1425,-0.086268,-0.0061953,9.2478e-13,-0.012803,1.3592e-08,-0.026138,4.9205e-09,-0.0087308,1.0337e-10,-0.021375,4.8643e-10,-0.0011324,1.1748e-09
0.13,0.05242,-0.010161,0.030838,3.3119,0.79504,-0.7992,0.12131,0.049313,0.0547,0.75311,0.17028,0.012049,0.05242,0.010161,0.030838,-3.3119,0.79504,0.7992,0.12131,-0.049313,0.0547,-0.75311,0.17028,-0.012049,-0.0056507,6.8995e-13,-0.013284,1.4013e-08,-0.034858,5.3139e-09,-0.0087062,8.0903e-11,-0.023365,5.1332e-10,-0.0015582,1.1491e-09
0.14,0.042938,-0.008644,0.02867,2.099,1.0265,-0.64627,0.14015,0.039341,0.078751,0.79553,0.20508,-0.066399,0.042938,0.008644,0.02867,-2.099,1.0265,0.64627,0.14015,-0.039341,0.078751,-0.79553,0.20508,0.066399,-0.0051028,5.5247e-13,-0.013675,1.4181e-08,-0.044524,5.7442e-09,-0.0087031,7.4373e-11,-0.025468,5.5005e-10,-0.0021673,1.1196e-09
0.15,0.034826,-0.0072366,0.025876,0.79523,1.3559,-0.49204,0.16149,0.028881,0.11032,0.84451,0.24898,-0.14809,0.034826,0.0072366,0.025876,-0.79523,1.3559,0.49204,0.16149,-0.028881,0.11032,-0.84451,0.24898,0.14809,-0.0045624,5.3391e-13,-0.013978,1.4193e-08,-0.055997,6.2028e-09,-0.0087816,5.6716e-11,-0.027756,5.6695e-10,-0.003078,1.0602e-09
0.16,0.028266,-0.0059861,0.023031,-0.57346,1.8136,-0.34049,0.1864,0.018123,0.15304,0.9043,0.30491,-0.23288,0.028266,0.0059861,0.023031,0.57346,1.8136,0.34049,0.1864,-0.018123,0.15304,-0.9043,0.30491,0.23288,-0.0040423,5.6821e-13,-0.014194,1.4183e-08,-0.070827,6.7843e-09,-0.0090293,2.1331e-11,-0.030365,6.046e-10,-0.0044768,9.9194e-10
0.17,0.023327,-0.0049313,0.020632,-2.0096,2.4491,-0.19429,0.21666,0.0071568,0.21248,0.98241,0.3779,-0.32275,0.023327,0.0049313,0.020632,2.0096,2.4491,0.19429,0.21666,-0.0071568,0.21248,-0.98241,0.3779,0.32275,-0.0035564,6.8105e-13,-0.014336,1.4191e-08,-0.091931,7.4268e-09,-0.0095889,-3.5434e-11,-0.033566,5.9667e-10,-0.0066885,8.4845e-10
0.18,0.0201,-0.0041105,0.019172,-3.5644,3.3538,-0.053707,0.25568,-0.004164,0.29827,1.0927,0.4774,-0.42326,0.0201,0.0041105,0.019172,3.5644,3.3538,0.053707,0.25568,0.004164,0.29827,-1.0927,0.4774,0.42326,-0.0031231,9.7431e-13,-0.014423,1.4343e-08,-0.12492,8.2356e-09,-0.010708,-7.9365e-11,-0.0379,5.568e-10,-0.010317,6.3e-10
0.19,0.018897,-0.0035856,0.019329,-5.3902,4.7252,0.085014,0.31118,-0.016458,0.43045,1.2643,0.62401,-0.54791,0.018897,0.0035856,0.019329,5.3902,4.7252,-0.085015,0.31118,0.016458,0.43045,-1.2643,0.62401,0.54791,-0.0027735,1.361e-12,-0.014494,1.4776e-08,-0.1819,9.4794e-09,-0.012891,-1.7684e-10,-0.044548,5.5464e-10,-0.01664,3.2134e-10
0.2,0.020712,-0.0034954,0.022532,-7.8994,7.0705,0.23458,0.40309,-0.031511,0.65968,1.5682,0.87039,-0.73115,0.020712,0.0034954,0.022532,7.8994,7.0705,-0.23458,0.40309,0.031511,0.65968,-1.5682,0.87039,0.73115,-0.0025812,1.899e-12,-0.01464,1.5569e-08,-0.29456,1.1612e-08,-0.017423,-3.8717e-10,-0.056633,4.9519e-10,-0.028994,-2.5552e-10
0.21,0.021608,-0.0034408,0.025203,-9.8241,8.9666,0.35256,0.44409,-0.044515,0.85763,1.7838,1.0415,-0.86555,0.021608,0.0034408,0.025203,9.8241,8.9666,-0.35256,0.44409,0.044515,0.85763,-1.7838,1.0415,0.86555,-0.0026181,2.3488e-12,-0.014968,1.5489e-08,-0.50057,1.4857e-08,-0.025125,-7.8411e-10,-0.078141,6.347e-10,-0.050952,-1.2541e-09
0.22,0.017709,-0.0031277,0.022242,-9.6603,8.1645,0.37227,0.35317,-0.047628,0.8007,1.71,0.91237,-0.84201,0.017709,0.0031277,0.022242,9.6603,8.1645,-0.37227,0.35317,0.047628,0.8007,-1.71,0.91237,0.84201,-0.0026862,1.9811e-12,-0.015279,1.2375e-08,-0.71185,1.6783e-08,-0.030817,-1.2507e-09,-0.10111,9.7523e-10,-0.072345,-2.3353e-09
0.23,0.0088541,-0.0021373,0.01254,-6.4313,4.3938,0.25415,0.16669,-0.034125,0.44284,1.1624,0.48037,-0.5705,0.0088541,0.0021373,0.01254,6.4313,4.3938,-0.25415,0.16669,0.034125,0.44284,-1.1624,0.48037,0.5705,-0.0024733,1.0211e-12,-0.015182,8.5525e-09,-0.76535,1.5242e-08,-0.028765,-1.5106e-09,-0.10924,1.0176e-09,-0.076412,-2.703e-09
0.24,0.0011053,-0.00087647,0.0032105,-2.385,0.73195,0.095475,0.024185,-0.013809,0.078603,0.45643,0.07895,-0.22019,0.0011053,0.00087647,0.0032105,2.385,0.73195,-0.095475,0.024185,0.013809,0.078603,-0.45643,0.07895,0.22019,-0.0020508,5.808e-13,-0.014722,7.238e-09,-0.68634,1.1998e-08,-0.022362,-1.4506e-09,-0.10401,5.5407e-10,-0.06711,-2.3507e-09
0.25,-0.0033255,2.4588e-05,-0.0025361,0.18629,-1.5113,-0.0068405,-0.045308,0.00083627,-0.15409,-0.036682,-0.16636,0.018617,-0.0033255,-2.4588e-05,-0.0025361,-0.18629,-1.5113,0.0068405,-0.045308,-0.00083627,-0.15409,0.036682,-0.16636,-0.018617,-0.0016376,5.058e-13,-0.014167,7.0642e-09,-0.58654,9.3038e-09,-0.016468,-1.1986e-09,-0.096225,1.2813e-10,-0.056435,-1.8025e-09
0.26,-0.0054292,0.00049465,-0.0055792,1.3226,-2.7135,-0.054944,-0.072338,0.0088249,-0.28595,-0.29916,-0.30362,0.14034,-0.0054292,-0.00049465,-0.0055792,-1.3226,-2.7135,0.054944,-0.072338,-0.0088249,-0.28595,0.29916,-0.30362,-0.14034,-0.0013053,4.6177e-13,-0.013626,6.7182e-09,-0.50775,7.3751e-09,-0.012193,-1.0713e-09,-0.090213,-1.3853e-10,-0.0485,-1.4231e-09
0.27,-0.0062557,0.00069051,-0.007111,1.7078,-3.3497,-0.077527,-0.080287,0.013252,-0.36192,-0.42895,-0.38519,0.19689,-0.0062557,-0.00069051,-0.007111,-1.7078,-3.3497,0.077527,-0.080287,-0.013252,-0.36192,0.42895,-0.38519,-0.19689,-0.0010491,4.0139e-13,-0.013112,6.1998e-09,-0.45215,5.992e-09,-0.0092312,-9.8906e-10,-0.086369,-2.9719e-10,-0.043335,-1.1648e-09
0.28,-0.0064037,0.00074112,-0.0078585,1.7985,-3.6929,-0.093245,-0.08062,0.01647,-0.40879,-0.49686,-0.43991,0.22477,-0.0064037,-0.00074112,-0.0078585,-1.7985,-3.6929,0.093245,-0.08062,-0.01647,-0.40879,0.49686,-0.43991,-0.22477,-0.00085187,3.3951e-13,-0.012615,5.5741e-09,-0.41422,4.9316e-09,-0.0071819,-9.5469e-10,-0.084249,-4.135e-10,-0.04028,-1.0944e-09
0.29,-0.0061858,0.00072421,-0.008219,1.8338,-3.8806,-0.11128,-0.078609,0.019839,-0.44043,-0.54217,-0.48181,0.24376,-0.0061858,-0.00072421,-0.008219,-1.8338,-3.8806,0.11128,-0.078609,-0.019839,-0.44043,0.54217,-0.48181,-0.24376,-0.00069851,2.7911e-13,-0.012128,5.0028e-09,-0.38905,4.1006e-09,-0.0057801,-1.004e-09,-0.083432,-5.4508e-10,-0.038798,-1.1028e-09
0.3,-0.0057611,0.00068774,-0.0083939,1.9511,-3.9746,-0.13593,-0.076666,0.024219,-0.46326,-0.58841,-0.51654,0.26533,-0.0057611,-0.00068774,-0.0083939,-1.9511,-3.9746,0.13593,-0.076666,-0.024219,-0.46326,0.58841,-0.51654,-0.26533,-0.00057787,2.1753e-13,-0.011646,4.5653e-09,-0.37326,3.5057e-09,-0.0048744,-9.439e-10,-0.083633,-5.4854e-10,-0.038541,-1.0437e-09
0.31,-0.0049098,0.00057117,-0.0075829,1.9016,-3.7038,-0.1468,-0.069399,0.026249,-0.4428,-0.56595,-0.50561,0.25724,-0.0049098,-0.00057117,-0.0075829,-1.9016,-3.7038,0.1468,-0.069399,-0.026249,-0.4428,0.56595,-0.50561,-0.25724,-0.00047566,1.5853e-13,-0.011155,4.163e-09,-0.35969,3.0287e-09,-0.0042022,-9.2689e-10,-0.084061,-5.5167e-10,-0.038641,-9.7133e-10
0.32,-0.0041088,0.00046978,-0.0067935,1.8569,-3.4155,-0.15655,-0.062417,0.0283,-0.41901,-0.54206,-0.49156,0.24848,-0.0041088,-0.00046978,-0.0067935,-1.8569,-3.4155,0.15655,-0.062417,-0.0283,-0.41901,0.54206,-0.49156,-0.24848,-0.0003831,1.1212e-13,-0.010645,3.7425e-09,-0.34294,2.5534e-09,-0.00356,-9.1338e-10,-0.084051,-5.8338e-10,-0.03838,-9.2094e-10
0.33,-0.0033705,0.00038304,-0.0060418,1.8197,-3.12,-0.16541,-0.055788,0.030424,-0.39293,-0.51761,-0.47539,0.23947,-0.0033705,-0.00038304,-0.0060418,-1.8197,-3.12,0.16541,-0.055788,-0.030424,-0.39293,0.51761,-0.47539,-0.23947,-0.00029992,8.3499e-14,-0.010118,3.3361e-09,-0.32333,2.1133e-09,-0.0029481,-8.9627e-10,-0.083614,-6.0623e-10,-0.037752,-8.4416e-10
