t, elevL, elevR, throttle
0,-0.6,-0.6,5.3398
0.01,-0.6,-0.6,5.3398
0.02,-0.6,-0.6,5.3398
0.03,-0.6,-0.6,5.3398
0.04,-0.6,-0.6,5.3398
0.05,-0.6,-0.6,5.3398
0.06,-0.6,-0.6,5.3398
0.07,-0.6,-0.6,5.3398
0.08,-0.6,-0.6,5.3398
0.09,-0.6,-0.6,5.3398
0.1,-0.6,-0.6,5.3398
0.11,-0.54,-0.54,5.3398
0.12,-0.48,-0.48,5.3398
0.13,-0.42,-0.42,5.3398
0.14,-0.36,-0.36,5.3398
0.15,-0.3,-0.3,5.3398
0.16,-0.24,-0.24,5.3398
0.17,-0.18,-0.18,5.3398
0.18,-0.12,-0.12,5.3398
0.19,-0.06,-0.06,5.3398
0.2,0,0,5.3398
0.21,0,0,5.3398
0.22,0,0,5.3398
0.23,0,0,5.3398
0.24,0,0,5.3398
0.25,0,0,5.3398
0.26,0,0,5.3398
0.27,0,0,5.3398
0.28,0,0,5.3398
0.29,0,0,5.3398
0.3,0,0,5.3398
0.31,0,0,5.3398
0.32,0,0,5.3398
0.33,0,0,5.3398
0.34,0,0,5.3398
0.35,0,0,5.3398
0.36,0,0,5.3398
0.37,0,0,5.3398
0.38,0,0,5.3398
0.39,0,0,5.3398
0.4,0,0,5.3398
0.41,0,0,5.3398
0.42,0,0,5.3398
0.43,0,0,5.3398
0.44,0,0,5.3398
0.45,0,0,5.3398
0.46,0,0,5.3398
0.47,0,0,5.3398
0.48,0,0,5.3398
0.49,0,0,5.3398
0.5,0,0,5.3398
