t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.0090315,-0.068962,-0.028364,0.32777,1.3809,-1.1899,0.047701,-0.10284,-0.06676,0.065408,0.031544,-0.11614,-0.0011731,0.057016,-0.0054075,-0.082311,-0.16238,1.1603,-0.035473,0.096171,0.023977,-0.03596,0.0011168,0.098741,-0.00052924,0.0021303,-0.00021623,-0.001531,-0.0026748,0.030152,-0.0025818,0.0022916,0.00065764,-0.00084122,-0.00017241,0.0027717
0.01,0.0085786,-0.063812,-0.028606,0.33377,1.3473,-1.0869,0.047172,-0.094589,-0.065601,0.062985,0.030102,-0.10996,-0.0012009,0.058633,-0.0048301,-0.093121,-0.19379,1.1863,-0.038596,0.098346,0.027176,-0.03726,0.0013314,0.10258,-0.00053968,0.0022457,-0.00018509,-0.0017562,-0.0040273,0.032001,-0.0026746,0.002429,0.00075912,-0.00089616,-0.00017326,0.0029145
0.02,0.0080471,-0.058205,-0.028402,0.33558,1.2961,-0.97795,0.045713,-0.085829,-0.063324,0.060085,0.028277,-0.10295,-0.0012313,0.059964,-0.0041723,-0.10409,-0.22555,1.2059,-0.041319,0.099991,0.030171,-0.038429,0.0016243,0.10582,-0.00054918,0.0023558,-0.00015715,-0.0019432,-0.0052185,0.033739,-0.0027582,0.0025561,0.00084976,-0.00094224,-0.00016704,0.003043
0.03,0.0074403,-0.052235,-0.027715,0.33216,1.2273,-0.865,0.043345,-0.076705,-0.059981,0.056643,0.02611,-0.095135,-0.0012603,0.060959,-0.0034596,-0.11476,-0.25643,1.2183,-0.043547,0.10104,0.032847,-0.0394,0.0019885,0.10833,-0.00055759,0.0024599,-0.00013345,-0.0020773,-0.0062172,0.03536,-0.0028303,0.0026721,0.00092704,-0.00097782,-0.0001535,0.0031551
0.04,0.0067649,-0.046015,-0.026528,0.32273,1.1414,-0.75036,0.04013,-0.067385,-0.055667,0.052624,0.023648,-0.086586,-0.0012832,0.061547,-0.0027169,-0.12466,-0.28516,1.2223,-0.045183,0.1014,0.035085,-0.040103,0.0024097,0.10999,-0.00056477,0.0025575,-0.00011497,-0.002143,-0.0069948,0.036858,-0.0028889,0.0027765,0.00098859,-0.0010012,-0.00013263,0.0032487
0.05,0.006041,-0.039732,-0.024884,0.30737,1.0416,-0.63731,0.03623,-0.05812,-0.050597,0.048102,0.020989,-0.077516,-0.0012959,0.061673,-0.0019713,-0.13334,-0.31056,1.2171,-0.04616,0.10101,0.036782,-0.040476,0.0028697,0.11072,-0.00057067,0.0026484,-0.00010234,-0.0021282,-0.0075372,0.038232,-0.0029328,0.0028688,0.0010327,-0.0010111,-0.00010497,0.0033223
0.06,0.0052963,-0.033597,-0.022878,0.28689,0.93263,-0.52942,0.031879,-0.049194,-0.045057,0.043232,0.018258,-0.068228,-0.0012947,0.061303,-0.0012485,-0.14044,-0.33161,1.2021,-0.046438,0.099828,0.037861,-0.040476,0.0033462,0.11044,-0.0005753,0.0027326,-9.5883e-05,-0.0020243,-0.0078418,0.039484,-0.0029617,0.0029491,0.0010582,-0.0010066,-7.1445e-05,0.0033749
0.07,0.0045475,-0.027751,-0.020569,0.26177,0.81732,-0.42893,0.027266,-0.040772,-0.039245,0.038098,0.015528,-0.05891,-0.0012766,0.06038,-0.00056912,-0.14559,-0.34742,1.1767,-0.045982,0.097796,0.038251,-0.040048,0.003809,0.10906,-0.00057874,0.0028103,-9.5686e-05,-0.0018248,-0.0079137,0.040619,-0.002976,0.0030173,0.0010643,-0.00098722,-3.3234e-05,0.0034057
0.08,0.0037776,-0.02214,-0.017862,0.23072,0.69272,-0.3352,0.02241,-0.032737,-0.033068,0.032523,0.012753,-0.049351,-0.0012385,0.058761,5.2433e-05,-0.14821,-0.35678,1.1381,-0.044708,0.094698,0.037847,-0.039084,0.004218,0.10634,-0.00058112,0.0028818,-0.00010136,-0.0015308,-0.0077738,0.041644,-0.0029773,0.0030739,0.0010508,-0.0009533,8.1559e-06,0.003415
0.09,0.0029721,-0.016743,-0.014665,0.19246,0.55602,-0.24811,0.017359,-0.025006,-0.02643,0.026353,0.0098961,-0.039354,-0.0011781,0.056309,0.00060132,-0.14779,-0.35852,1.0841,-0.042556,0.090331,0.036564,-0.037488,0.0045274,0.10204,-0.00058261,0.002948,-0.00011237,-0.0011458,-0.0074479,0.042569,-0.0029676,0.0031192,0.0010179,-0.00090549,5.1196e-05,0.0034035
