t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.0094565,-0.017739,-0.049722,0.42401,0.3997,-0.2049,-0.01464,-0.066718,-0.045475,0.038723,0.033123,-0.067848,0.0094565,0.017739,-0.049722,-0.42401,0.3997,0.2049,-0.01464,0.066718,-0.045475,-0.038723,0.033123,0.067848,-0.0081579,-1.4886e-11,-0.0018811,-8.2437e-11,0.011976,1.1076e-09,-0.013938,3.602e-10,-0.0024605,-1.3595e-11,0.0006127,6.8733e-10
0.01,0.010526,-0.01842,-0.049002,0.42578,0.39968,-0.21161,-0.012303,-0.070239,-0.045767,0.039647,0.033348,-0.071071,0.010526,0.01842,-0.049002,-0.42578,0.39968,0.21161,-0.012303,0.070239,-0.045767,-0.039647,0.033348,0.071071,-0.0080203,-1.4764e-11,-0.0018662,4.5576e-11,0.010836,1.1547e-09,-0.013941,3.4593e-10,-0.0024958,-1.1281e-11,0.00054804,6.8014e-10
0.02,0.011535,-0.019023,-0.048269,0.4282,0.40072,-0.21906,-0.010003,-0.073741,-0.046133,0.04048,0.03366,-0.074241,0.011535,0.019023,-0.048269,-0.4282,0.40072,0.21906,-0.010003,0.073741,-0.046133,-0.04048,0.03366,0.074241,-0.007883,-1.4577e-11,-0.0018559,1.5716e-10,0.0096908,1.2065e-09,-0.013953,3.3264e-10,-0.0025412,-7.7585e-12,0.00048897,6.7341e-10
0.03,0.012466,-0.019542,-0.047518,0.43121,0.40279,-0.22718,-0.0077642,-0.077183,-0.04657,0.041208,0.034056,-0.077258,0.012466,0.019542,-0.047518,-0.43121,0.40279,0.22718,-0.0077642,0.077183,-0.04657,-0.041208,0.034056,0.077258,-0.0077456,-1.4298e-11,-0.0018489,2.5202e-10,0.00856,1.2609e-09,-0.013972,3.1963e-10,-0.0025951,-3.7958e-12,0.00043575,6.6701e-10
0.04,0.013307,-0.019968,-0.046739,0.43473,0.4059,-0.23579,-0.0056039,-0.080522,-0.047073,0.041814,0.034532,-0.080018,0.013307,0.019968,-0.046739,-0.43473,0.4059,0.23579,-0.0056039,0.080522,-0.047073,-0.041814,0.034532,0.080018,-0.0076081,-1.392e-11,-0.0018438,3.3165e-10,0.0074545,1.3169e-09,-0.013998,3.055e-10,-0.0026563,-1.0812e-12,0.00038834,6.5978e-10
0.05,0.014047,-0.020293,-0.04592,0.43868,0.41001,-0.2446,-0.0035367,-0.083717,-0.047638,0.042283,0.035084,-0.082423,0.014047,0.020293,-0.04592,-0.43868,0.41001,0.2446,-0.0035367,0.083717,-0.047638,-0.042283,0.035084,0.082423,-0.0074702,-1.346e-11,-0.0018396,3.9749e-10,0.0063834,1.3757e-09,-0.01403,2.9095e-10,-0.0027235,1.1586e-12,0.00034659,6.5188e-10
0.06,0.014676,-0.020512,-0.045051,0.44297,0.41506,-0.25332,-0.0015798,-0.086732,-0.048262,0.042604,0.035703,-0.084383,0.014676,0.020512,-0.045051,-0.44297,0.41506,0.25332,-0.0015798,0.086732,-0.048262,-0.042604,0.035703,0.084383,-0.0073318,-1.2933e-11,-0.001835,4.5096e-10,0.0053568,1.4388e-09,-0.014066,2.7667e-10,-0.0027954,3.7033e-12,0.00031038,6.4352e-10
0.07,0.015184,-0.020622,-0.044126,0.44744,0.42091,-0.26157,0.00024825,-0.089534,-0.048942,0.042774,0.036378,-0.085825,0.015184,0.020622,-0.044126,-0.44744,0.42091,0.26157,0.00024825,0.089534,-0.048942,-0.042774,0.036378,0.085825,-0.0071926,-1.2356e-11,-0.0018291,4.9346e-10,0.0043857,1.5075e-09,-0.014107,2.6333e-10,-0.0028706,7.3303e-12,0.0002796,6.3488e-10
0.08,0.015564,-0.020624,-0.043135,0.45191,0.42743,-0.26898,0.0019331,-0.092098,-0.049675,0.04279,0.0371,-0.086694,0.015564,0.020624,-0.043135,-0.45191,0.42743,0.26898,0.0019331,0.092098,-0.049675,-0.04279,0.0371,0.086694,-0.0070525,-1.1726e-11,-0.0018212,5.2751e-10,0.0034795,1.578e-09,-0.01415,2.5048e-10,-0.0029479,1.1057e-11,0.00025407,6.255e-10
0.09,0.015819,-0.020518,-0.042083,0.45628,0.43465,-0.27513,0.0034721,-0.094417,-0.050468,0.042659,0.037873,-0.086972,0.015819,0.020518,-0.042083,-0.45628,0.43465,0.27513,0.0034721,0.094417,-0.050468,-0.042659,0.037873,0.086972,-0.0069113,-1.1039e-11,-0.0018108,5.5412e-10,0.0026417,1.6473e-09,-0.014196,2.3763e-10,-0.0030266,1.3929e-11,0.00023345,6.1519e-10
