t, elevL, elevR, throttle
0,0.19141,0.19141,5.0797
0.01,0.23038,0.13573,5.1039
0.02,0.26936,0.080059,5.1281
0.03,0.30833,0.024384,5.1523
0.04,0.34731,-0.031291,5.1765
0.05,0.38628,-0.086966,5.2007
0.06,0.42526,-0.14264,5.225
0.07,0.46423,-0.19832,5.2492
0.08,0.50321,-0.25399,5.2734
0.09,0.54218,-0.30967,5.2976
0.1,0.58116,-0.36534,5.3218
0.11,0.60777,-0.4022,5.3398
0.12,0.59891,-0.38505,5.3398
0.13,0.59005,-0.36791,5.3398
0.14,0.58119,-0.35076,5.3398
0.15,0.57232,-0.33361,5.3398
0.16,0.56346,-0.31647,5.3398
0.17,0.5546,-0.29932,5.3398
0.18,0.54574,-0.28217,5.3398
0.19,0.53688,-0.26503,5.3398
0.2,0.52801,-0.24788,5.3398
0.21,0.51915,-0.23074,5.3398
0.22,0.51147,-0.21475,5.3398
0.23,0.50489,-0.19985,5.3398
0.24,0.49832,-0.18495,5.3398
0.25,0.49174,-0.17005,5.3398
0.26,0.48517,-0.15514,5.3398
0.27,0.47859,-0.14024,5.3398
0.28,0.47201,-0.12534,5.3398
0.29,0.46544,-0.11044,5.3398
0.3,0.45886,-0.095538,5.3398
0.31,0.45228,-0.080637,5.3398
0.32,0.44571,-0.065735,5.3398
0.33,0.43906,-0.051605,5.3398
0.34,0.43239,-0.037698,5.3398
0.35,0.42572,-0.023791,5.3398
0.36,0.41905,-0.0098845,5.3398
0.37,0.41238,0.0040223,5.3398
0.38,0.40571,0.017929,5.3398
0.39,0.39904,0.031836,5.3398
0.4,0.39237,0.045743,5.3398
0.41,0.3857,0.059649,5.3398
0.42,0.37903,0.073556,5.3398
0.43,0.37241,0.087315,5.3398
0.44,0.3672,0.096826,5.3398
0.45,0.362,0.10634,5.3398
0.46,0.35679,0.11585,5.3398
0.47,0.35158,0.12536,5.3398
0.48,0.34637,0.13487,5.3398
0.49,0.34117,0.14438,5.3398
0.5,0.33596,0.15389,5.3398
0.51,0.33075,0.1634,5.3398
0.52,0.32554,0.17291,5.3398
0.53,0.32034,0.18242,5.3398
0.54,0.31574,0.19086,5.3398
0.55,0.31264,0.19669,5.3398
0.56,0.30953,0.20252,5.3398
0.57,0.30643,0.20835,5.3398
0.58,0.30333,0.21418,5.3398
0.59,0.30022,0.22001,5.3398
0.6,0.29712,0.22584,5.3398
0.61,0.29401,0.23167,5.3398
0.62,0.29091,0.2375,5.3398
0.63,0.28781,0.24333,5.3398
0.64,0.2847,0.24916,5.3398
0.65,0.28236,0.25366,5.3398
0.66,0.28065,0.25707,5.3398
0.67,0.27894,0.26048,5.3398
0.68,0.27723,0.26389,5.3398
0.69,0.27551,0.26731,5.3398
0.7,0.2738,0.27072,5.3398
0.71,0.27209,0.27413,5.3398
0.72,0.27038,0.27754,5.3398
0.73,0.26866,0.28095,5.3398
0.74,0.26695,0.28437,5.3398
0.75,0.26524,0.28778,5.3398
0.76,0.26382,0.29008,5.3398
0.77,0.26247,0.29211,5.3398
0.78,0.26112,0.29415,5.3398
0.79,0.25977,0.29618,5.3398
0.8,0.25842,0.29822,5.3398
0.81,0.25707,0.30025,5.3398
0.82,0.25572,0.30229,5.3398
0.83,0.25437,0.30432,5.3398
0.84,0.25302,0.30636,5.3398
0.85,0.25167,0.30839,5.3398
0.86,0.25032,0.31037,5.3398
0.87,0.24882,0.31158,5.3398
0.88,0.24733,0.31279,5.3398
0.89,0.24584,0.314,5.3398
0.9,0.24435,0.31521,5.3398
0.91,0.24286,0.31642,5.3398
0.92,0.24137,0.31762,5.3398
0.93,0.23988,0.31883,5.3398
0.94,0.23838,0.32004,5.3398
0.95,0.23689,0.32125,5.3398
0.96,0.2354,0.32246,5.3398
0.97,0.2339,0.32347,5.3398
0.98,0.23239,0.32406,5.3398
0.99,0.23088,0.32464,5.3398
1,0.22937,0.32523,5.3398
1.01,0.22786,0.32582,5.3398
1.02,0.22635,0.32641,5.3398
1.03,0.22484,0.327,5.3398
1.04,0.22333,0.32759,5.3398
1.05,0.22181,0.32817,5.3398
1.06,0.2203,0.32876,5.3398
1.07,0.21879,0.32935,5.3398
1.08,0.21755,0.32964,5.3398
1.09,0.2165,0.32971,5.3398
1.1,0.21545,0.32979,5.3398
1.11,0.2144,0.32986,5.3398
1.12,0.21335,0.32994,5.3398
1.13,0.2123,0.33001,5.3398
1.14,0.21125,0.33008,5.3398
1.15,0.2102,0.33016,5.3398
1.16,0.20915,0.33023,5.3398
1.17,0.2081,0.33031,5.3398
1.18,0.20705,0.33038,5.3398
