t, affine_elevL, affine_elevR, affine_throttle
0,-2.2362e-06,-2.2362e-06,-2.8185e-07
0.01,-1.5812e-06,-1.5812e-06,-2.8305e-07
0.02,-7.5348e-07,-7.5348e-07,-2.8411e-07
0.03,2.8142e-07,2.8142e-07,-2.8526e-07
0.04,1.5218e-06,1.5218e-06,-2.8816e-07
0.05,2.9759e-06,2.9759e-06,-2.9349e-07
0.06,4.6377e-06,4.6377e-06,-3.0195e-07
0.07,6.5068e-06,6.5068e-06,-3.1486e-07
0.08,8.6028e-06,8.6028e-06,-3.3454e-07
0.09,1.0895e-05,1.0895e-05,-3.6222e-07
0.1,1.3342e-05,1.3342e-05,-3.9899e-07
0.11,1.5903e-05,1.5903e-05,-4.4617e-07
0.12,1.8535e-05,1.8535e-05,-5.0513e-07
0.13,2.1178e-05,2.1178e-05,-5.7659e-07
0.14,2.379e-05,2.379e-05,-6.6112e-07
0.15,2.6333e-05,2.6333e-05,-7.5935e-07
0.16,2.8734e-05,2.8734e-05,-8.7157e-07
0.17,3.0951e-05,3.0951e-05,-9.9649e-07
0.18,3.2869e-05,3.2869e-05,-1.1315e-06
0.19,3.3092e-05,3.3092e-05,-1.2449e-06
0.2,2.0496e-05,2.0496e-05,-1.0797e-06
0.21,-1.2835e-05,-1.2835e-05,-3.4859e-07
0.22,-1.5112e-05,-1.5112e-05,-3.0461e-07
0.23,-1.7661e-05,-1.7661e-05,-2.4562e-07
0.24,-2.0187e-05,-2.0187e-05,-1.8182e-07
0.25,-2.2591e-05,-2.2591e-05,-1.1674e-07
0.26,-2.4907e-05,-2.4907e-05,-4.9544e-08
0.27,-2.7199e-05,-2.7199e-05,1.6015e-08
0.28,-2.9648e-05,-2.9648e-05,7.8018e-08
0.29,-3.0811e-05,-3.0811e-05,1.2221e-07
0.3,-2.4939e-05,-2.4939e-05,1.2067e-07
0.31,-2.9208e-06,-2.9208e-06,1.3094e-08
0.32,-2.5733e-07,-2.5733e-07,3.0428e-09
0.33,-2.2214e-07,-2.2214e-07,5.3339e-09
0.34,-2.4135e-07,-2.4135e-07,7.0891e-09
0.35,-2.8601e-07,-2.8601e-07,7.2882e-09
0.36,-2.7976e-07,-2.7976e-07,8.8526e-09
0.37,-2.0593e-07,-2.0593e-07,1.2186e-08
0.38,-1.5203e-07,-1.5203e-07,1.2096e-08
0.39,-9.0454e-08,-9.0454e-08,1.2187e-08
0.4,-4.1623e-08,-4.1623e-08,1.0474e-08
0.41,-1.256e-08,-1.256e-08,7.8662e-09
0.42,4.6701e-09,4.6701e-09,5.6653e-09
0.43,3.6337e-09,3.6337e-09,1.3013e-09
0.44,1.0487e-08,1.0487e-08,1.9773e-09
0.45,1.874e-08,1.874e-08,2.2194e-09
0.46,5.2725e-10,5.2725e-10,7.6685e-10
0.47,-1.189e-08,-1.189e-08,1.096e-10
0.48,-3.5533e-08,-3.5533e-08,-3.4766e-10
0.49,5.6627e-09,5.6627e-09,-1.435e-11
0.5,0,5.1699e-26,-5.0487e-29
