t, affine_elevL, affine_elevR, affine_throttle
0,1.0407e-06,1.0407e-06,-2.7015e-07
0.01,1.1911e-06,1.1911e-06,-2.7154e-07
0.02,1.3518e-06,1.3518e-06,-2.7304e-07
0.03,1.5235e-06,1.5235e-06,-2.7494e-07
0.04,1.7058e-06,1.7058e-06,-2.7741e-07
0.05,1.897e-06,1.897e-06,-2.8038e-07
0.06,2.0958e-06,2.0958e-06,-2.8387e-07
0.07,2.3024e-06,2.3024e-06,-2.8819e-07
0.08,2.5139e-06,2.5139e-06,-2.9334e-07
0.09,2.7268e-06,2.7268e-06,-2.9928e-07
0.1,2.9369e-06,2.9369e-06,-3.0598e-07
0.11,3.1405e-06,3.1405e-06,-3.1342e-07
0.12,3.3341e-06,3.3341e-06,-3.2157e-07
0.13,3.514e-06,3.514e-06,-3.3042e-07
0.14,3.6746e-06,3.6746e-06,-3.3991e-07
0.15,3.8093e-06,3.8093e-06,-3.4991e-07
0.16,3.9119e-06,3.9119e-06,-3.6031e-07
0.17,3.9734e-06,3.9734e-06,-3.7086e-07
0.18,3.9971e-06,3.9971e-06,-3.819e-07
0.19,3.906e-06,3.906e-06,-3.902e-07
0.2,-3.3911e-07,-3.3911e-07,-2.1406e-07
0.21,-7.4822e-06,-7.4822e-06,1.0284e-07
0.22,-8.1799e-06,-8.1799e-06,1.3698e-07
0.23,-8.6161e-06,-8.6161e-06,1.6085e-07
0.24,-8.9836e-06,-8.9836e-06,1.8276e-07
0.25,-9.314e-06,-9.314e-06,2.0395e-07
0.26,-9.6034e-06,-9.6034e-06,2.2415e-07
0.27,-9.8503e-06,-9.8503e-06,2.4311e-07
0.28,-1.0045e-05,-1.0045e-05,2.6068e-07
0.29,-1.0175e-05,-1.0175e-05,2.7623e-07
0.3,-6.4475e-06,-6.4475e-06,1.774e-07
0.31,-3.7104e-07,-3.7104e-07,6.5227e-09
0.32,-2.2995e-08,-2.2995e-08,-2.5883e-09
0.33,4.0453e-09,4.0453e-09,-3.2326e-09
0.34,2.4166e-09,2.4166e-09,-3.0994e-09
0.35,1.462e-09,1.462e-09,-3.0157e-09
0.36,1.0695e-10,1.0695e-10,-3.0271e-09
0.37,-1.487e-09,-1.487e-09,-3.1196e-09
0.38,-2.4557e-09,-2.4557e-09,-3.1626e-09
0.39,-2.6943e-09,-2.6943e-09,-3.1413e-09
0.4,-2.5444e-09,-2.5444e-09,-3.1104e-09
0.41,-2.319e-09,-2.319e-09,-3.1043e-09
0.42,-1.9716e-09,-1.9716e-09,-3.0127e-09
0.43,-1.5725e-09,-1.5725e-09,-2.8699e-09
0.44,-1.2537e-09,-1.2537e-09,-2.7499e-09
0.45,-1.121e-09,-1.121e-09,-2.724e-09
0.46,-8.207e-10,-8.207e-10,-2.7732e-09
0.47,-3.9083e-10,-3.9084e-10,-2.8362e-09
0.48,-5.7968e-11,-5.7969e-11,-2.864e-09
0.49,2.3858e-10,2.3858e-10,-2.8392e-09
0.5,4.458e-10,4.458e-10,-2.7951e-09
