t, affine_elevL, affine_elevR, affine_throttle
0,-1.5611e-09,-1.0616e-09,4.3113e-11
0.01,-1.5167e-09,-1.1007e-09,3.5402e-11
0.02,-1.4319e-09,-1.1605e-09,2.5699e-11
0.03,-1.3463e-09,-1.2496e-09,1.6193e-11
0.04,-1.2709e-09,-1.3251e-09,8.4958e-12
0.05,-1.2289e-09,-1.3386e-09,4.329e-12
0.06,-1.1766e-09,-1.3468e-09,3.6835e-13
0.07,-1.1223e-09,-1.3398e-09,-2.4692e-12
0.08,-1.0749e-09,-1.296e-09,-3.1326e-12
0.09,-1.0112e-09,-1.2358e-09,-3.5627e-12
0.1,-9.3704e-10,-1.1599e-09,-3.6209e-12
0.11,-8.5724e-10,-1.0625e-09,-2.9458e-12
0.12,-7.5617e-10,-9.4092e-10,-2.1742e-12
0.13,-6.4209e-10,-8.0514e-10,-1.5402e-12
0.14,-5.2241e-10,-6.6174e-10,-1.1142e-12
0.15,-3.8539e-10,-4.9784e-10,-7.7564e-13
0.16,-2.4521e-10,-3.3325e-10,-7.8518e-13
0.17,-1.0615e-10,-1.7935e-10,-1.6177e-12
0.18,5.459e-11,-1.2996e-11,-3.4507e-12
0.19,1.3147e-10,6.9397e-11,-4.396e-12
0.2,7.1407e-11,1.8285e-11,-3.63e-12
0.21,6.5043e-11,1.6601e-11,-3.897e-12
0.22,7.0073e-11,3.7321e-11,-3.547e-12
0.23,5.1728e-11,2.9e-11,-2.0786e-12
0.24,4.55e-11,-3.7154e-12,-1.3499e-12
0.25,2.8495e-11,-5.1421e-11,-1.235e-12
0.26,1.2996e-11,-6.783e-11,-1.39e-12
0.27,-1.5786e-11,-1.9735e-10,-2.1147e-12
0.28,-3.8937e-11,-5.6435e-11,-5.6712e-14
0.29,-3.3567e-11,-8.9203e-11,-2.4469e-13
0.3,-2.5244e-29,-1.0097e-28,0
