t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.018607,-0.04721,-0.13859,1.0563,0.54923,-1.0512,-0.058576,-0.11088,-0.086365,0.20285,0.060394,-0.16257,0.018607,0.04721,-0.13859,-1.0563,0.54923,1.0512,-0.058576,0.11088,-0.086365,-0.20285,0.060394,0.16257,-0.019553,-1.4669e-11,-0.011663,-1.4513e-09,0.033731,7.2954e-09,-0.033037,5.3915e-10,-0.0081481,-8.4501e-11,0.0010952,2.6499e-09
0.01,0.026156,-0.047713,-0.1328,1.024,0.52592,-1.0378,-0.04165,-0.11727,-0.082751,0.20374,0.059384,-0.16182,0.026156,0.047713,-0.1328,-1.024,0.52592,1.0378,-0.04165,0.11727,-0.082751,-0.20374,0.059384,0.16182,-0.01911,-1.3129e-11,-0.011805,-4.1778e-10,0.030969,7.2879e-09,-0.033075,5.25e-10,-0.0083548,-7.1394e-11,0.00083572,2.6048e-09
0.02,0.033608,-0.048084,-0.12676,0.99248,0.50471,-1.0223,-0.023868,-0.12383,-0.078967,0.20442,0.058794,-0.16233,0.033608,0.048084,-0.12676,-0.99248,0.50471,1.0223,-0.023868,0.12383,-0.078967,-0.20442,0.058794,0.16233,-0.018679,-1.1542e-11,-0.011929,5.3535e-10,0.027588,7.2897e-09,-0.033142,5.0922e-10,-0.0085923,-5.6325e-11,0.00057689,2.5561e-09
0.03,0.040813,-0.048284,-0.12068,0.96018,0.48738,-1.0042,-0.0055567,-0.13044,-0.075048,0.20477,0.058663,-0.16393,0.040813,0.048284,-0.12068,-0.96018,0.48738,1.0042,-0.0055567,0.13044,-0.075048,-0.20477,0.058663,0.16393,-0.018265,-9.9548e-12,-0.012029,1.3947e-09,0.023683,7.2978e-09,-0.033243,4.9485e-10,-0.0088574,-3.7106e-11,0.000323,2.5072e-09
0.04,0.047629,-0.048288,-0.11479,0.92587,0.47523,-0.98284,0.012934,-0.13696,-0.071036,0.20472,0.058966,-0.16647,0.047629,0.048288,-0.11479,-0.92587,0.47523,0.98284,0.012934,0.13696,-0.071036,-0.20472,0.058966,0.16647,-0.017872,-8.4066e-12,-0.012102,2.1474e-09,0.019345,7.3126e-09,-0.033386,4.8305e-10,-0.009147,-1.4173e-11,7.7698e-05,2.4617e-09
0.05,0.053947,-0.04806,-0.10924,0.88921,0.4692,-0.95793,0.031285,-0.14323,-0.066973,0.20412,0.059675,-0.16974,0.053947,0.04806,-0.10924,-0.88921,0.4692,0.95793,0.031285,0.14323,-0.066973,-0.20412,0.059675,0.16974,-0.017506,-6.9018e-12,-0.012141,2.7898e-09,0.014662,7.3392e-09,-0.033578,4.7085e-10,-0.0094588,8.2626e-12,-0.00015658,2.4204e-09
0.06,0.059664,-0.04757,-0.10417,0.85056,0.46978,-0.92912,0.049159,-0.14904,-0.062918,0.20284,0.060756,-0.17353,0.059664,0.04757,-0.10417,-0.85056,0.46978,0.92912,0.049159,0.14904,-0.062918,-0.20284,0.060756,0.17353,-0.017167,-5.4552e-12,-0.012144,3.3201e-09,0.0097129,7.3776e-09,-0.033824,4.5769e-10,-0.00979,3.1135e-11,-0.0003778,2.381e-09
0.07,0.064691,-0.046792,-0.099703,0.81036,0.47678,-0.89637,0.066211,-0.1542,-0.058935,0.20074,0.062118,-0.17759,0.064691,0.046792,-0.099703,-0.81036,0.47678,0.89637,0.066211,0.1542,-0.058935,-0.20074,0.062118,0.17759,-0.016858,-4.0857e-12,-0.012107,3.7354e-09,0.0045873,7.4269e-09,-0.034129,4.4319e-10,-0.010138,5.5727e-11,-0.00058427,2.3407e-09
0.08,0.068955,-0.04571,-0.095934,0.76935,0.48936,-0.85992,0.082102,-0.15849,-0.055083,0.1977,0.063615,-0.18169,0.068955,0.04571,-0.095934,-0.76935,0.48936,0.85992,0.082102,0.15849,-0.055083,-0.1977,0.063615,0.18169,-0.016581,-2.815e-12,-0.012028,4.0278e-09,-0.00061744,7.4836e-09,-0.034498,4.2685e-10,-0.010499,8.1057e-11,-0.00077461,2.2939e-09
0.09,0.072419,-0.044331,-0.092898,0.72926,0.5067,-0.82045,0.096539,-0.16178,-0.051459,0.19371,0.065163,-0.18559,0.072419,0.044331,-0.092898,-0.72926,0.5067,0.82045,0.096539,0.16178,-0.051459,-0.19371,0.065163,0.18559,-0.016334,-1.6613e-12,-0.011904,4.1977e-09,-0.0058234,7.5457e-09,-0.03493,4.0906e-10,-0.010871,1.0323e-10,-0.00094729,2.236e-09
0.1,0.075085,-0.042682,-0.090622,0.69177,0.52783,-0.77891,0.1093,-0.16395,-0.048181,0.18885,0.066705,-0.18911,0.075085,0.042682,-0.090622,-0.69177,0.52783,0.77891,0.1093,0.16395,-0.048181,-0.18885,0.066705,0.18911,-0.016114,-6.4138e-13,-0.011735,4.2672e-09,-0.010962,7.6202e-09,-0.035426,3.9138e-10,-0.011249,1.2362e-10,-0.0011007,2.1758e-09
0.11,0.076961,-0.040789,-0.089086,0.65831,0.55114,-0.73621,0.12019,-0.16492,-0.04535,0.18318,0.06814,-0.19205,0.076961,0.040789,-0.089086,-0.65831,0.55114,0.73621,0.12019,0.16492,-0.04535,-0.18318,0.06814,0.19205,-0.015919,2.2443e-13,-0.011518,4.259e-09,-0.015933,7.7135e-09,-0.035978,3.7516e-10,-0.01163,1.4365e-10,-0.0012332,2.1225e-09
0.12,0.078055,-0.038685,-0.088205,0.63002,0.57476,-0.69331,0.12906,-0.16462,-0.043051,0.17681,0.069358,-0.19422,0.078055,0.038685,-0.088205,-0.63002,0.57476,0.69331,0.12906,0.16462,-0.043051,-0.17681,0.069358,0.19422,-0.015743,8.5761e-13,-0.011253,4.1729e-09,-0.020635,7.8138e-09,-0.036581,3.6136e-10,-0.012006,1.6641e-10,-0.0013428,2.0762e-09
0.13,0.078396,-0.03642,-0.087856,0.6073,0.59751,-0.65128,0.13584,-0.16307,-0.041367,0.16993,0.070331,-0.19557,0.078396,0.03642,-0.087856,-0.6073,0.59751,0.65128,0.13584,0.16307,-0.041367,-0.16993,0.070331,0.19557,-0.01558,1.2774e-12,-0.010942,4.0095e-09,-0.025004,7.9114e-09,-0.037226,3.456e-10,-0.012375,1.8695e-10,-0.0014276,2.0273e-09
0.14,0.078021,-0.034045,-0.087909,0.59029,0.61794,-0.6111,0.1405,-0.16035,-0.040374,0.16274,0.071015,-0.19608,0.078021,0.034045,-0.087909,-0.59029,0.61794,0.6111,0.1405,0.16035,-0.040374,-0.16274,0.071015,0.19608,-0.015426,1.5849e-12,-0.010588,3.7858e-09,-0.028957,8.0075e-09,-0.037902,3.2219e-10,-0.01273,1.9586e-10,-0.0014858,1.9684e-09
0.15,0.076963,-0.031609,-0.088206,0.57865,0.63461,-0.5736,0.14305,-0.15654,-0.040128,0.15542,0.07137,-0.19575,0.076963,0.031609,-0.088206,-0.57865,0.63461,0.5736,0.14305,0.15654,-0.040128,-0.15542,0.07137,0.19575,-0.015273,1.7731e-12,-0.010195,3.5226e-09,-0.032403,8.1055e-09,-0.038598,3.0338e-10,-0.013067,2.0501e-10,-0.0015159,1.9097e-09
0.16,0.075275,-0.029157,-0.088583,0.57143,0.64706,-0.53933,0.14357,-0.15177,-0.04066,0.14817,0.071445,-0.19464,0.075275,0.029157,-0.088583,-0.57143,0.64706,0.53933,0.14357,0.15177,-0.04066,-0.14817,0.071445,0.19464,-0.015117,1.8294e-12,-0.0097675,3.2317e-09,-0.035304,8.2039e-09,-0.039304,2.9085e-10,-0.013381,2.1813e-10,-0.0015175,1.8539e-09
0.17,0.073005,-0.026731,-0.088883,0.56762,0.65455,-0.50873,0.14217,-0.14617,-0.041996,0.14117,0.071252,-0.19282,0.073005,0.026731,-0.088883,-0.56762,0.65455,0.50873,0.14217,0.14617,-0.041996,-0.14117,0.071252,0.19282,-0.014951,1.7792e-12,-0.0093127,2.9208e-09,-0.0376,8.2975e-09,-0.040008,2.7643e-10,-0.013668,2.2814e-10,-0.0014905,1.7945e-09
0.18,0.070202,-0.024367,-0.088943,0.56605,0.65654,-0.48204,0.13896,-0.13988,-0.044131,0.13456,0.070816,-0.19037,0.070202,0.024367,-0.088943,-0.56605,0.65654,0.48204,0.13896,0.13988,-0.044131,-0.13456,0.070816,0.19037,-0.01477,1.6547e-12,-0.008838,2.6053e-09,-0.039243,8.3805e-09,-0.040701,2.5826e-10,-0.013925,2.3099e-10,-0.0014356,1.7313e-09
0.19,0.06693,-0.022088,-0.088633,0.56542,0.65365,-0.45925,0.13417,-0.13301,-0.047044,0.12846,0.070263,-0.18736,0.06693,0.022088,-0.088633,-0.56542,0.65365,0.45925,0.13417,0.13301,-0.047044,-0.12846,0.070263,0.18736,-0.014571,1.4771e-12,-0.0083504,2.2937e-09,-0.040242,8.4499e-09,-0.041377,2.3703e-10,-0.01415,2.2831e-10,-0.0013554,1.6645e-09
0.2,0.063258,-0.019915,-0.087839,0.5646,0.6462,-0.44029,0.12799,-0.12568,-0.0507,0.12295,0.069673,-0.18388,0.063258,0.019915,-0.087839,-0.5646,0.6462,0.44029,0.12799,0.12568,-0.0507,-0.12295,0.069673,0.18388,-0.014349,1.2657e-12,-0.0078575,1.9915e-09,-0.040595,8.5024e-09,-0.042029,2.1255e-10,-0.014344,2.2256e-10,-0.0012528,1.5929e-09
