t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.028593,-0.053443,-0.034825,0.50607,0.35972,-0.19861,0.016264,-0.10582,-0.037208,0.045399,0.030807,-0.074821,0.028593,0.053443,-0.034825,-0.50607,0.35972,0.19861,0.016264,0.10582,-0.037208,-0.045399,0.030807,0.074821,-0.014559,-3.1924e-10,-0.0037158,-7.511e-10,0.0016863,1.0551e-09,-0.015099,3.1987e-10,-0.0010085,-7.5837e-11,-0.00043595,4.5649e-10
0.01,0.031951,-0.055934,-0.03466,0.51361,0.36354,-0.19634,0.020123,-0.11123,-0.037463,0.046751,0.031287,-0.07764,0.031951,0.055934,-0.03466,-0.51361,0.36354,0.19634,0.020123,0.11123,-0.037463,-0.046751,0.031287,0.07764,-0.014539,-3.172e-10,-0.0036676,-6.895e-10,5.8422e-05,1.0019e-09,-0.015056,3.2232e-10,-0.00099175,-7.5816e-11,-0.0005352,4.5172e-10
0.02,0.03532,-0.05843,-0.034567,0.52254,0.36868,-0.19339,0.023998,-0.11678,-0.037751,0.048042,0.031848,-0.080632,0.03532,0.05843,-0.034567,-0.52254,0.36868,0.19339,0.023998,0.11678,-0.037751,-0.048042,0.031848,0.080632,-0.014526,-3.1502e-10,-0.0036211,-6.4117e-10,-0.0016066,9.5229e-10,-0.015025,3.2588e-10,-0.00098317,-7.4924e-11,-0.00062971,4.4845e-10
0.03,0.038666,-0.060913,-0.034551,0.53262,0.37509,-0.1898,0.027856,-0.12244,-0.03806,0.049253,0.032478,-0.083764,0.038666,0.060913,-0.034551,-0.53262,0.37509,0.1898,0.027856,0.12244,-0.03806,-0.049253,0.032478,0.083764,-0.014522,-3.126e-10,-0.0035751,-6.0651e-10,-0.0032935,9.05e-10,-0.015004,3.3039e-10,-0.00098132,-7.3934e-11,-0.00071924,4.4692e-10
0.04,0.04195,-0.063364,-0.034617,0.54365,0.38268,-0.18567,0.031661,-0.12814,-0.038381,0.05037,0.033163,-0.087005,0.04195,0.063364,-0.034617,-0.54365,0.38268,0.18567,0.031661,0.12814,-0.038381,-0.05037,0.033163,0.087005,-0.014525,-3.0987e-10,-0.0035287,-5.8533e-10,-0.0049878,8.5829e-10,-0.014993,3.3539e-10,-0.0009848,-7.4094e-11,-0.00080354,4.4594e-10
0.05,0.045133,-0.065762,-0.034764,0.5554,0.39131,-0.18107,0.035377,-0.13385,-0.038705,0.051372,0.033887,-0.090317,0.045133,0.065762,-0.034764,-0.5554,0.39131,0.18107,0.035377,0.13385,-0.038705,-0.051372,0.033887,0.090317,-0.014536,-3.068e-10,-0.003481,-5.7663e-10,-0.0066788,8.1114e-10,-0.014992,3.41e-10,-0.00099233,-7.5424e-11,-0.0008825,4.447e-10
0.06,0.048175,-0.068084,-0.034993,0.56763,0.40077,-0.17609,0.038966,-0.13949,-0.039021,0.052243,0.034631,-0.093659,0.048175,0.068084,-0.034993,-0.56763,0.40077,0.17609,0.038966,0.13949,-0.039021,-0.052243,0.034631,0.093659,-0.014554,-3.0335e-10,-0.0034311,-5.7996e-10,-0.0083561,7.6404e-10,-0.015,3.4832e-10,-0.0010027,-7.6279e-11,-0.00095598,4.4537e-10
0.07,0.051035,-0.070314,-0.035305,0.58012,0.41086,-0.17084,0.042388,-0.14502,-0.039323,0.052969,0.035377,-0.096992,0.051035,0.070314,-0.035305,-0.58012,0.41086,0.17084,0.042388,0.14502,-0.039323,-0.052969,0.035377,0.096992,-0.01458,-2.9959e-10,-0.0033782,-5.954e-10,-0.010009,7.1658e-10,-0.015016,3.5731e-10,-0.0010146,-7.6114e-11,-0.0010239,4.4791e-10
0.08,0.053682,-0.072438,-0.035701,0.5927,0.42142,-0.16545,0.045613,-0.15041,-0.039611,0.053542,0.036111,-0.10029,0.053682,0.072438,-0.035701,-0.5927,0.42142,0.16545,0.045613,0.15041,-0.039611,-0.053542,0.036111,0.10029,-0.014614,-2.9548e-10,-0.0033217,-6.2114e-10,-0.01163,6.7064e-10,-0.01504,3.6793e-10,-0.0010271,-7.5491e-11,-0.001086,4.5231e-10
0.09,0.056085,-0.074446,-0.036184,0.60517,0.43223,-0.16004,0.048611,-0.1556,-0.039885,0.053958,0.036821,-0.10351,0.056085,0.074446,-0.036184,-0.60517,0.43223,0.16004,0.048611,0.1556,-0.039885,-0.053958,0.036821,0.10351,-0.014654,-2.9092e-10,-0.0032611,-6.5449e-10,-0.013208,6.2879e-10,-0.015071,3.8053e-10,-0.0010393,-7.4864e-11,-0.0011422,4.594e-10
