t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.039037,-0.075491,-0.044683,0.63327,0.52443,-0.2878,0.023378,-0.13616,-0.044313,0.056397,0.042526,-0.086856,0.039037,0.075491,-0.044683,-0.63327,0.52443,0.2878,0.023378,0.13616,-0.044313,-0.056397,0.042526,0.086856,-0.0284,-7.3281e-10,-0.0074975,-8.2517e-10,0.0051983,1.7133e-09,-0.029356,4.1616e-10,-0.0021942,-7.6842e-11,-0.00057797,7.62e-10
0.01,0.045031,-0.079424,-0.043908,0.64384,0.5286,-0.28518,0.030086,-0.14409,-0.04435,0.058011,0.043073,-0.090613,0.045031,0.079424,-0.043908,-0.64384,0.5286,0.28518,0.030086,0.14409,-0.04435,-0.058011,0.043073,0.090613,-0.028347,-7.3e-10,-0.007425,-7.0873e-10,0.0022451,1.6232e-09,-0.029258,4.1573e-10,-0.0021748,-7.529e-11,-0.00075108,7.5131e-10
0.02,0.051091,-0.083396,-0.043236,0.65618,0.53495,-0.28171,0.036858,-0.15227,-0.044436,0.059576,0.043753,-0.094645,0.051091,0.083396,-0.043236,-0.65618,0.53495,0.28171,0.036858,0.15227,-0.044436,-0.059576,0.043753,0.094645,-0.028313,-7.2707e-10,-0.007353,-6.1713e-10,-0.00080578,1.5344e-09,-0.029186,4.1526e-10,-0.0021672,-7.4682e-11,-0.00091824,7.4237e-10
0.03,0.057159,-0.087371,-0.042671,0.66998,0.5434,-0.27744,0.04364,-0.16064,-0.044556,0.06106,0.044549,-0.098899,0.057159,0.087371,-0.042671,-0.66998,0.5434,0.27744,0.04364,0.16064,-0.044556,-0.06106,0.044549,0.098899,-0.028299,-7.2397e-10,-0.0072799,-5.4906e-10,-0.0039266,1.4498e-09,-0.029138,4.1663e-10,-0.002169,-7.4286e-11,-0.001079,7.355e-10
0.04,0.063166,-0.091318,-0.042221,0.68495,0.55376,-0.27246,0.05037,-0.16911,-0.044692,0.062438,0.045436,-0.10332,0.063166,0.091318,-0.042221,-0.68495,0.55376,0.27246,0.05037,0.16911,-0.044692,-0.062438,0.045436,0.10332,-0.028307,-7.2066e-10,-0.0072042,-5.0371e-10,-0.0070896,1.3723e-09,-0.029114,4.2241e-10,-0.0021778,-7.2472e-11,-0.0012328,7.3117e-10
0.05,0.069048,-0.095216,-0.041896,0.70084,0.56577,-0.26688,0.056983,-0.17764,-0.044835,0.06369,0.046385,-0.10787,0.069048,0.095216,-0.041896,-0.70084,0.56577,0.26688,0.056983,0.17764,-0.044835,-0.06369,0.046385,0.10787,-0.028338,-7.1704e-10,-0.0071244,-4.785e-10,-0.01027,1.2942e-09,-0.029116,4.295e-10,-0.0021914,-7.14e-11,-0.0013795,7.2871e-10
0.06,0.07475,-0.099049,-0.041708,0.71749,0.57929,-0.26083,0.063428,-0.18616,-0.044982,0.0648,0.047385,-0.1125,0.07475,0.099049,-0.041708,-0.71749,0.57929,0.26083,0.063428,0.18616,-0.044982,-0.0648,0.047385,0.1125,-0.028392,-7.1309e-10,-0.0070394,-4.7108e-10,-0.013452,1.2149e-09,-0.029143,4.3705e-10,-0.0022082,-7.1281e-11,-0.0015188,7.2851e-10
0.07,0.080217,-0.1028,-0.041667,0.73473,0.59415,-0.25444,0.06965,-0.19464,-0.045133,0.065753,0.048417,-0.11718,0.080217,0.1028,-0.041667,-0.73473,0.59415,0.25444,0.06965,0.19464,-0.045133,-0.065753,0.048417,0.11718,-0.028469,-7.0881e-10,-0.006948,-4.801e-10,-0.01662,1.1408e-09,-0.029196,4.4721e-10,-0.0022264,-7.0323e-11,-0.0016503,7.3169e-10
0.08,0.085392,-0.10646,-0.041783,0.75234,0.60999,-0.24785,0.075594,-0.20303,-0.045288,0.066541,0.049455,-0.12186,0.085392,0.10646,-0.041783,-0.75234,0.60999,0.24785,0.075594,0.20303,-0.045288,-0.066541,0.049455,0.12186,-0.02857,-7.042e-10,-0.0068492,-5.0456e-10,-0.019754,1.0777e-09,-0.029273,4.6189e-10,-0.0022443,-6.7139e-11,-0.0017737,7.3918e-10
0.09,0.090222,-0.11,-0.042065,0.7701,0.62647,-0.24119,0.081207,-0.21128,-0.045449,0.067156,0.050474,-0.12649,0.090222,0.11,-0.042065,-0.7701,0.62647,0.24119,0.081207,0.21128,-0.045449,-0.067156,0.050474,0.12649,-0.028695,-6.99e-10,-0.0067418,-5.498e-10,-0.022839,1.0166e-09,-0.029375,4.7649e-10,-0.0022601,-6.6883e-11,-0.0018888,7.463e-10
0.1,0.094664,-0.11344,-0.042521,0.78785,0.6434,-0.23457,0.086447,-0.21937,-0.045624,0.067597,0.051465,-0.13107,0.094664,0.11344,-0.042521,-0.78785,0.6434,0.23457,0.086447,0.21937,-0.045624,-0.067597,0.051465,0.13107,-0.028843,-6.93e-10,-0.0066253,-6.1464e-10,-0.025861,9.5298e-10,-0.029501,4.9127e-10,-0.0022728,-6.9998e-11,-0.0019952,7.5333e-10
0.11,0.098675,-0.11674,-0.043156,0.80538,0.66051,-0.22811,0.091276,-0.22724,-0.04582,0.067862,0.052414,-0.13555,0.098675,0.11674,-0.043156,-0.80538,0.66051,0.22811,0.091276,0.22724,-0.04582,-0.067862,0.052414,0.13555,-0.029012,-6.8604e-10,-0.006499,-6.9383e-10,-0.028806,8.8901e-10,-0.029651,5.1004e-10,-0.0022809,-7.3412e-11,-0.0020922,7.6391e-10
0.12,0.10222,-0.11991,-0.043975,0.82242,0.67742,-0.22189,0.095654,-0.23487,-0.046044,0.067951,0.053296,-0.13989,0.10222,0.11991,-0.043975,-0.82242,0.67742,0.22189,0.095654,0.23487,-0.046044,-0.067951,0.053296,0.13989,-0.029202,-6.7807e-10,-0.0063621,-7.8165e-10,-0.031656,8.2746e-10,-0.029823,5.3559e-10,-0.0022831,-7.424e-11,-0.0021794,7.8071e-10
0.13,0.10525,-0.12292,-0.044977,0.83872,0.69385,-0.21599,0.099544,-0.2422,-0.046303,0.067866,0.0541,-0.14408,0.10525,0.12292,-0.044977,-0.83872,0.69385,0.21599,0.099544,0.2422,-0.046303,-0.067866,0.0541,0.14408,-0.029411,-6.6936e-10,-0.0062143,-8.7527e-10,-0.034393,7.7218e-10,-0.030017,5.6447e-10,-0.0022783,-7.2949e-11,-0.0022561,8.0038e-10
0.14,0.10773,-0.12575,-0.04616,0.85401,0.70961,-0.21045,0.10292,-0.24919,-0.046604,0.067608,0.054821,-0.14809,0.10773,0.12575,-0.04616,-0.85401,0.70961,0.21045,0.10292,0.24919,-0.046604,-0.067608,0.054821,0.14809,-0.029636,-6.5961e-10,-0.0060552,-9.7751e-10,-0.037002,7.2493e-10,-0.03023,5.954e-10,-0.0022655,-7.178e-11,-0.0023217,8.2217e-10
0.15,0.10963,-0.12838,-0.04752,0.868,0.72441,-0.20534,0.10574,-0.25578,-0.046952,0.067181,0.055445,-0.15187,0.10963,0.12838,-0.04752,-0.868,0.72441,0.20534,0.10574,0.25578,-0.046952,-0.067181,0.055445,0.15187,-0.029875,-6.4837e-10,-0.0058846,-1.0918e-09,-0.039462,6.8707e-10,-0.030461,6.2765e-10,-0.0022436,-7.3134e-11,-0.0023755,8.4592e-10
0.16,0.11092,-0.13079,-0.049048,0.88034,0.73792,-0.20068,0.10798,-0.26189,-0.04735,0.066584,0.055956,-0.1554,0.11092,0.13079,-0.049048,-0.88034,0.73792,0.20068,0.10798,0.26189,-0.04735,-0.066584,0.055956,0.1554,-0.030124,-6.3545e-10,-0.0057024,-1.2172e-09,-0.041749,6.5913e-10,-0.030706,6.6543e-10,-0.0022115,-7.4034e-11,-0.0024167,8.7467e-10
