t, affine_elevL, affine_elevR, affine_throttle
0,-6.2557e-08,-6.2557e-08,1.8072e-09
0.01,-6.8834e-08,-6.8834e-08,2.3044e-09
0.02,-6.9404e-08,-6.9404e-08,2.2209e-09
0.03,-6.861e-08,-6.861e-08,1.868e-09
0.04,-6.6676e-08,-6.6676e-08,1.507e-09
0.05,-6.3886e-08,-6.3886e-08,1.4016e-09
0.06,-5.6122e-08,-5.6122e-08,1.5065e-09
0.07,-3.861e-08,-3.861e-08,1.3438e-09
0.08,-2.0528e-08,-2.0528e-08,1.0518e-09
0.09,-1.1789e-08,-1.1789e-08,7.937e-10
0.1,-1.6033e-08,-1.6033e-08,7.6492e-10
0.11,-1.9904e-08,-1.9904e-08,1.0237e-09
0.12,-2.3655e-08,-2.3655e-08,1.3184e-09
0.13,-2.8735e-08,-2.8735e-08,1.3815e-09
0.14,-3.1592e-08,-3.1592e-08,1.6094e-09
0.15,-2.9516e-08,-2.9516e-08,2.2654e-09
0.16,-2.5254e-08,-2.5254e-08,2.864e-09
0.17,-2.1433e-08,-2.1433e-08,2.9233e-09
0.18,-1.5613e-08,-1.5613e-08,2.7312e-09
0.19,-7.3588e-09,-7.3588e-09,2.6351e-09
0.2,1.4696e-10,1.4696e-10,2.5549e-09
0.21,3.7664e-09,3.7664e-09,2.41e-09
0.22,4.8325e-09,4.8325e-09,2.1087e-09
0.23,7.5749e-09,7.5749e-09,1.7024e-09
0.24,1.1019e-08,1.1019e-08,1.3493e-09
0.25,1.4183e-08,1.4183e-08,1.202e-09
0.26,1.7484e-08,1.7484e-08,1.0078e-09
0.27,2.0225e-08,2.0225e-08,6.832e-10
0.28,2.0633e-08,2.0633e-08,4.0001e-10
0.29,1.7599e-08,1.7599e-08,2.6381e-10
0.3,1.4481e-08,1.4481e-08,2.3228e-10
0.31,1.6498e-08,1.6498e-08,3.1277e-10
0.32,2.3938e-08,2.3938e-08,3.3771e-10
0.33,2.9801e-08,2.9801e-08,2.5815e-10
0.34,3.0094e-08,3.0094e-08,2.5659e-10
0.35,4.2784e-08,4.2784e-08,1.9684e-11
0.36,5.6243e-08,5.6243e-08,-2.7244e-10
0.37,5.5201e-08,5.5201e-08,-3.2184e-10
0.38,6.3988e-08,6.3988e-08,-5.002e-10
0.39,5.9611e-08,5.9611e-08,-5.7447e-10
0.4,4.0063e-08,4.0063e-08,-3.7373e-10
0.41,2.735e-08,2.735e-08,-3.3014e-10
0.42,1.4223e-08,1.4223e-08,-1.9826e-10
0.43,3.6234e-09,3.6234e-09,-1.1458e-10
0.44,-1.2916e-09,-1.2916e-09,-5.6582e-11
0.45,-2.3118e-09,-2.3118e-09,-2.1561e-11
0.46,1.9793e-09,1.9793e-09,-3.4552e-13
0.47,-1.9479e-09,-1.9479e-09,-3.8221e-12
0.48,1.133e-09,1.133e-09,1.1883e-12
0.49,7.1009e-09,7.1009e-09,9.7153e-12
0.5,-2.5849e-26,2.5849e-26,3.1554e-30
