t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,5.8754e-05,-0.048333,-0.0036919,0.075515,-0.1898,-1.0114,-0.030969,-0.084282,0.022359,0.032083,-0.00025128,-0.08604,0.0072107,0.056807,-0.022775,-0.28922,1.0972,0.98406,0.042905,0.085299,-0.054793,-0.056527,0.024824,0.099793,-0.00041001,-0.0016725,-5.9378e-05,0.0023773,-0.0047891,-0.023709,-0.0019713,-0.0018377,0.00062783,0.00080832,-0.00018165,-0.0022788
0.01,5.609e-05,-0.049523,-0.0031728,0.084675,-0.21462,-1.0302,-0.033601,-0.085838,0.025002,0.033096,-6.3139e-06,-0.089128,0.0068796,0.052149,-0.022884,-0.29174,1.0626,0.88958,0.042186,0.077646,-0.053474,-0.054036,0.023468,0.093781,-0.00041695,-0.0017597,-3.6347e-05,0.0025648,-0.0057867,-0.025121,-0.0020476,-0.0019446,0.00070697,0.00085178,-0.00017966,-0.0023926
0.02,4.5954e-05,-0.05045,-0.0026015,0.093919,-0.23894,-1.043,-0.035859,-0.086892,0.027427,0.033982,0.00032085,-0.091652,0.0064875,0.047198,-0.022656,-0.29097,1.0155,0.79189,0.040665,0.069718,-0.051295,-0.05122,0.021859,0.087165,-0.00042305,-0.0018415,-1.6216e-05,0.0027129,-0.0066414,-0.026426,-0.0021143,-0.0020417,0.00077649,0.00088689,-0.00017162,-0.0024926
0.03,3.0872e-05,-0.051067,-0.0019976,0.10284,-0.26179,-1.0491,-0.037658,-0.087385,0.029537,0.034684,0.00071861,-0.093512,0.0060326,0.042021,-0.022055,-0.28595,0.95573,0.69256,0.038361,0.061628,-0.048293,-0.048007,0.020024,0.079963,-0.00042818,-0.0019177,2.4414e-07,0.0028102,-0.0073332,-0.027625,-0.0021693,-0.0021289,0.0008346,0.0009125,-0.00015754,-0.0025775
0.04,1.3406e-05,-0.051315,-0.0013802,0.111,-0.28224,-1.0475,-0.038916,-0.087239,0.031234,0.035138,0.0011689,-0.09459,0.0055158,0.036703,-0.021055,-0.27593,0.88344,0.59337,0.035328,0.053506,-0.044538,-0.044345,0.017995,0.07222,-0.00043226,-0.0019883,1.2371e-05,0.0028456,-0.007847,-0.02872,-0.0022115,-0.0022063,0.00087978,0.00092749,-0.00013766,-0.0026461
0.05,-3.6837e-06,-0.05115,-0.00076929,0.11805,-0.29944,-1.0374,-0.039575,-0.086406,0.032438,0.035296,0.0016491,-0.094806,0.0049489,0.031383,-0.019679,-0.26084,0.80061,0.49688,0.031699,0.045545,-0.040188,-0.040275,0.015837,0.064096,-0.00043525,-0.0020533,1.9657e-05,0.002809,-0.0081737,-0.029715,-0.0022399,-0.002274,0.00091082,0.00093089,-0.00011249,-0.0026976
0.06,-1.7719e-05,-0.050591,-0.00018592,0.12376,-0.3129,-1.0195,-0.039641,-0.084937,0.033119,0.035149,0.0021384,-0.094193,0.0043653,0.026288,-0.018052,-0.24205,0.71275,0.40671,0.027751,0.038046,-0.035566,-0.036015,0.013681,0.055973,-0.00043717,-0.0021129,2.1945e-05,0.0026953,-0.0083163,-0.030617,-0.0022548,-0.0023323,0.00092711,0.00092224,-8.2931e-05,-0.0027316
0.07,-2.6638e-05,-0.049659,0.00035355,0.12799,-0.32236,-0.99448,-0.039141,-0.082891,0.033268,0.034699,0.0026138,-0.0928,0.003795,0.0216,-0.016299,-0.22106,0.62496,0.32558,0.023748,0.03124,-0.030965,-0.031775,0.011636,0.048194,-0.00043809,-0.0021676,1.9196e-05,0.0025005,-0.008282,-0.031434,-0.0022568,-0.0023818,0.00092823,0.00090128,-4.9983e-05,-0.0027481
0.08,-3.0657e-05,-0.048193,0.00083969,0.13016,-0.32665,-0.95914,-0.037969,-0.080011,0.032771,0.033821,0.0030377,-0.090333,0.0032037,0.01719,-0.014267,-0.19574,0.53195,0.25173,0.019597,0.024918,-0.026177,-0.027258,0.0095967,0.040399,-0.00043812,-0.0022178,1.1666e-05,0.0022252,-0.0080865,-0.032174,-0.0022474,-0.0024229,0.00091414,0.00086828,-1.4827e-05,-0.0027474
0.09,-3.1408e-05,-0.045887,0.0012603,0.12929,-0.32359,-0.9076,-0.035925,-0.075804,0.03143,0.032292,0.0033541,-0.086226,0.0025166,0.012799,-0.011598,-0.16123,0.42177,0.18208,0.015016,0.018675,-0.020667,-0.021839,0.0073458,0.031792,-0.00043742,-0.0022642,-1.9442e-07,0.0018736,-0.0077512,-0.032847,-0.0022287,-0.0024561,0.00088508,0.00082393,2.1338e-05,-0.0027306
0.1,-2.7327e-05,-0.042966,0.0015965,0.12577,-0.31417,-0.84466,-0.033244,-0.070661,0.029419,0.030268,0.003556,-0.080912,0.0018179,0.0088441,-0.0086646,-0.12248,0.30827,0.12246,0.010595,0.013059,-0.0151,-0.016193,0.0051556,0.023283,-0.00043615,-0.0023074,-1.5819e-05,0.0014521,-0.0073004,-0.033464,-0.0022033,-0.0024821,0.00084142,0.00076923,5.741e-05,-0.0026988
0.11,-8.2374e-06,-0.04096,0.0018516,0.12361,-0.30809,-0.80075,-0.031159,-0.067101,0.027769,0.028782,0.0038052,-0.077249,0.0015157,0.0067889,-0.00748,-0.1069,0.25877,0.089713,0.008376,0.010166,-0.012616,-0.013731,0.0042039,0.019278,-0.00043451,-0.0023486,-3.4351e-05,0.00097329,-0.0067674,-0.034039,-0.0021744,-0.0025021,0.00078427,0.00070617,9.2452e-05,-0.0026545
0.12,2.62e-05,-0.040666,0.0020874,0.12538,-0.31216,-0.79102,-0.030367,-0.06639,0.027069,0.028422,0.0042134,-0.076738,0.0017126,0.0066044,-0.0087196,-0.12413,0.29125,0.079651,0.0085512,0.010057,-0.014002,-0.015411,0.0047033,0.020848,-0.00043306,-0.0023931,-5.2755e-05,0.00049069,-0.0062727,-0.034666,-0.002152,-0.0025243,0.00072218,0.0006443,0.00012534,-0.0026107
0.13,6.6675e-05,-0.040979,0.0023285,0.12843,-0.32021,-0.79324,-0.030046,-0.066686,0.026631,0.028469,0.0046699,-0.077332,0.0020299,0.0065996,-0.01063,-0.15057,0.34356,0.069669,0.0090651,0.010336,-0.016304,-0.018135,0.0055393,0.023698,-0.00043195,-0.0024426,-7.0031e-05,2.2715e-05,-0.0058515,-0.035367,-0.0021388,-0.0025509,0.0006582,0.00058663,0.00015609,-0.002571
0.14,0.00010638,-0.041,0.0025651,0.13044,-0.32638,-0.78979,-0.029541,-0.066524,0.025908,0.028342,0.0050606,-0.077375,0.0022219,0.0059105,-0.011965,-0.16921,0.37459,0.050093,0.0088187,0.0097035,-0.017595,-0.019843,0.0060457,0.025012,-0.00043113,-0.0024964,-8.6194e-05,-0.00043073,-0.0054976,-0.036131,-0.0021343,-0.0025809,0.00059229,0.00053282,0.00018504,-0.0025348
0.15,0.0001466,-0.040867,0.0027964,0.13179,-0.33148,-0.78337,-0.028958,-0.066126,0.025003,0.028136,0.0053998,-0.077125,0.0023421,0.0048116,-0.012958,-0.18319,0.39301,0.024903,0.0081257,0.0085522,-0.018309,-0.020965,0.006381,0.025424,-0.00043055,-0.0025541,-0.00010135,-0.00087113,-0.0052022,-0.036949,-0.0021378,-0.0026132,0.00052417,0.00048237,0.00021251,-0.0025011
0.16,0.0001899,-0.040818,0.0030295,0.13317,-0.3372,-0.77868,-0.028466,-0.065877,0.024069,0.028005,0.0057228,-0.077032,0.0024602,0.0035648,-0.013963,-0.19732,0.41058,-0.0027779,0.0072971,0.0072961,-0.019016,-0.022097,0.0067338,0.025787,-0.00043018,-0.0026151,-0.00011557,-0.0012996,-0.0049576,-0.03781,-0.0021487,-0.0026467,0.00045362,0.00043485,0.00023874,-0.0024689
0.17,0.00023673,-0.04085,0.0032661,0.13461,-0.34355,-0.77562,-0.028059,-0.065769,0.023108,0.027951,0.0060319,-0.077094,0.0025791,0.0021964,-0.014989,-0.21175,0.42782,-0.032474,0.0063477,0.0059857,-0.019753,-0.023261,0.0071104,0.026166,-0.00042997,-0.002679,-0.00012896,-0.0017172,-0.0047567,-0.038707,-0.0021665,-0.0026805,0.0003805,0.00038993,0.00026394,-0.0024375
0.18,0.00028654,-0.040884,0.0035045,0.13592,-0.34997,-0.77265,-0.027681,-0.065669,0.022084,0.027921,0.006316,-0.077164,0.0026831,0.00069367,-0.015944,-0.22519,0.44212,-0.063937,0.0052385,0.0045923,-0.020412,-0.024321,0.0074693,0.026402,-0.00042988,-0.0027455,-0.00014158,-0.0021246,-0.004593,-0.039632,-0.0021907,-0.0027138,0.0003047,0.0003473,0.00028827,-0.0024062
0.19,0.00033896,-0.040878,0.0037427,0.13703,-0.35614,-0.76901,-0.027303,-0.065508,0.020987,0.027894,0.0065691,-0.07717,0.0027679,-0.00091675,-0.016795,-0.23717,0.45273,-0.096492,0.00398,0.0031441,-0.020968,-0.025232,0.0077974,0.026466,-0.00042988,-0.0028141,-0.00015351,-0.0025223,-0.0044604,-0.040578,-0.0022208,-0.0027457,0.0002262,0.00030674,0.0003119,-0.0023745
0.2,0.00039399,-0.040836,0.0039806,0.13798,-0.36206,-0.76478,-0.026926,-0.065289,0.01983,0.027871,0.0067929,-0.077118,0.0028386,-0.0025879,-0.01756,-0.24795,0.46062,-0.12937,0.0026122,0.0017086,-0.021471,-0.026033,0.0081048,0.026446,-0.00042994,-0.0028846,-0.00016481,-0.0029104,-0.0043537,-0.041541,-0.0022566,-0.0027756,0.00014504,0.00026805,0.00033493,-0.0023418
0.21,0.00045155,-0.04076,0.0042183,0.13879,-0.36773,-0.76,-0.026551,-0.065011,0.018628,0.027854,0.0069882,-0.077012,0.0028991,-0.0042811,-0.018259,-0.25778,0.4666,-0.16197,0.0011683,0.00034192,-0.02196,-0.026759,0.008398,0.026418,-0.00043002,-0.0029568,-0.00017553,-0.0032885,-0.0042685,-0.042515,-0.0022976,-0.0028028,6.1402e-05,0.00023109,0.00035747,-0.0023076
0.22,0.00051125,-0.040633,0.0044535,0.13942,-0.37296,-0.75436,-0.026161,-0.064644,0.017382,0.02783,0.0071532,-0.076817,0.0029491,-0.0059667,-0.018887,-0.26658,0.47075,-0.19371,-0.00033208,-0.00092194,-0.022437,-0.027404,0.008673,0.026403,-0.00043011,-0.0030302,-0.00018575,-0.0036566,-0.004199,-0.043495,-0.0023433,-0.0028267,-2.47e-05,0.00019564,0.00037961,-0.0022716
0.23,0.0005726,-0.040437,0.0046828,0.13985,-0.37754,-0.74752,-0.02574,-0.064156,0.016091,0.027784,0.0072853,-0.076496,0.002988,-0.0076183,-0.019433,-0.27421,0.47304,-0.2241,-0.0018721,-0.002058,-0.022892,-0.027957,0.0089236,0.026405,-0.00043017,-0.0031046,-0.00019559,-0.0040154,-0.0041387,-0.044475,-0.0023933,-0.0028465,-0.00011333,0.00016138,0.00040141,-0.0022329
0.24,0.00063565,-0.040186,0.0049057,0.14011,-0.38154,-0.7398,-0.025294,-0.063567,0.014772,0.027721,0.0073892,-0.076076,0.0030182,-0.0092239,-0.019912,-0.28085,0.47398,-0.25301,-0.0034366,-0.0030542,-0.023341,-0.028438,0.0091554,0.026451,-0.00043017,-0.0031796,-0.0002051,-0.004364,-0.0040837,-0.04545,-0.0024471,-0.0028619,-0.00020424,0.00012822,0.00042294,-0.0021914
0.25,0.00070077,-0.039909,0.0051234,0.1403,-0.38517,-0.73174,-0.02484,-0.062923,0.013444,0.027658,0.0074721,-0.075607,0.0030438,-0.010782,-0.020348,-0.28682,0.47423,-0.28055,-0.0050163,-0.0039068,-0.023807,-0.028878,0.0093781,0.026574,-0.00043011,-0.0032551,-0.0002143,-0.0047012,-0.0040313,-0.046417,-0.0025045,-0.0028723,-0.00029708,9.6104e-05,0.00044424,-0.0021469
0.26,0.00076828,-0.039625,0.005337,0.14049,-0.38858,-0.72367,-0.024389,-0.062249,0.01212,0.027603,0.0075388,-0.075122,0.003067,-0.012294,-0.020757,-0.29232,0.4742,-0.30681,-0.0066055,-0.0046151,-0.024302,-0.029297,0.0095967,0.026791,-0.00042996,-0.0033309,-0.00022322,-0.0050256,-0.003979,-0.047373,-0.0025651,-0.0028776,-0.00039143,6.5024e-05,0.00046535,-0.0020993
0.27,0.00083816,-0.039331,0.0055455,0.14068,-0.39173,-0.71555,-0.023939,-0.061541,0.010808,0.027554,0.0075907,-0.074617,0.003088,-0.013752,-0.021137,-0.29733,0.47395,-0.3317,-0.0081967,-0.0051781,-0.024818,-0.029693,0.0098105,0.027101,-0.00042972,-0.0034068,-0.00023186,-0.0053362,-0.0039246,-0.048314,-0.0026287,-0.0028777,-0.0004869,3.4965e-05,0.00048627,-0.0020485
0.28,0.00091035,-0.039024,0.0057483,0.14088,-0.3946,-0.70735,-0.023487,-0.060796,0.0095123,0.027508,0.0076279,-0.074088,0.0031067,-0.015154,-0.02149,-0.30183,0.47351,-0.35516,-0.0097824,-0.0055968,-0.025347,-0.030064,0.010017,0.027495,-0.00042937,-0.0034827,-0.00024025,-0.0056316,-0.0038663,-0.049239,-0.0026948,-0.0028722,-0.00058304,5.9254e-06,0.000507,-0.0019947
0.29,0.00098491,-0.038705,0.0059447,0.14109,-0.39717,-0.69907,-0.023035,-0.060015,0.0082387,0.027463,0.0076518,-0.073537,0.0031236,-0.016496,-0.021817,-0.30585,0.47296,-0.37719,-0.011356,-0.0058742,-0.025884,-0.030411,0.010217,0.027972,-0.00042891,-0.0035583,-0.00024839,-0.0059105,-0.0038025,-0.050144,-0.0027632,-0.0028613,-0.00067945,-2.2092e-05,0.00052751,-0.0019379
0.3,0.001062,-0.038377,0.0061347,0.14134,-0.39948,-0.69077,-0.022584,-0.059203,0.006993,0.02742,0.0076639,-0.072973,0.0031395,-0.01778,-0.022126,-0.30945,0.47245,-0.39786,-0.012915,-0.0060159,-0.026428,-0.030741,0.010412,0.02853,-0.00042833,-0.0036337,-0.00025629,-0.0061718,-0.003732,-0.051029,-0.0028335,-0.0028448,-0.0007757,-4.9075e-05,0.00054778,-0.0018782
0.31,0.0011417,-0.038042,0.006318,0.14164,-0.40155,-0.68251,-0.022136,-0.058366,0.0057795,0.027382,0.0076651,-0.072401,0.0031549,-0.019007,-0.022418,-0.31264,0.47205,-0.41721,-0.014455,-0.0060275,-0.026974,-0.031056,0.010601,0.029164,-0.00042762,-0.0037085,-0.00026396,-0.0064144,-0.0036535,-0.051891,-0.0029055,-0.0028229,-0.00087139,-7.5012e-05,0.00056776,-0.0018158
0.32,0.0012241,-0.037703,0.0064948,0.14201,-0.40339,-0.67433,-0.021693,-0.057509,0.0046019,0.027347,0.0076568,-0.071828,0.0031693,-0.020172,-0.022691,-0.31536,0.47169,-0.43517,-0.015967,-0.0059138,-0.02751,-0.031348,0.010783,0.02986,-0.00042678,-0.0037829,-0.0002714,-0.0066373,-0.0035662,-0.052729,-0.002979,-0.0027956,-0.00096612,-9.9884e-05,0.00058743,-0.0017508
0.33,0.0013093,-0.03736,0.0066649,0.14244,-0.40502,-0.66624,-0.021257,-0.056635,0.0034622,0.027317,0.0076398,-0.071257,0.0031823,-0.021271,-0.022943,-0.31758,0.47134,-0.4517,-0.017445,-0.0056805,-0.028027,-0.031614,0.010955,0.030609,-0.0004258,-0.0038566,-0.00027863,-0.0068394,-0.0034691,-0.053541,-0.0030535,-0.002763,-0.0010596,-0.00012368,0.00060675,-0.0016837
0.34,0.0013972,-0.037013,0.0068278,0.14295,-0.40644,-0.65826,-0.020828,-0.055746,0.0023613,0.02729,0.0076148,-0.070688,0.0031948,-0.02231,-0.023179,-0.31937,0.47114,-0.46692,-0.01889,-0.0053357,-0.028526,-0.031861,0.011119,0.031408,-0.00042467,-0.0039295,-0.00028566,-0.0070204,-0.0033614,-0.054328,-0.0031289,-0.0027255,-0.0011515,-0.0001464,0.00062572,-0.0016144
0.35,0.0014879,-0.036664,0.0069834,0.14353,-0.40764,-0.65038,-0.020406,-0.054842,0.0013006,0.027266,0.0075825,-0.070121,0.0032074,-0.023295,-0.023408,-0.32079,0.4712,-0.48099,-0.020302,-0.0048882,-0.029009,-0.032095,0.011278,0.03226,-0.0004234,-0.0040018,-0.0002925,-0.0071794,-0.0032424,-0.055088,-0.003205,-0.002683,-0.0012416,-0.00016804,0.00064432,-0.0015433
0.36,0.001581,-0.036311,0.0071315,0.14418,-0.40861,-0.6426,-0.019992,-0.053926,0.00028146,0.027243,0.0075437,-0.069557,0.0032203,-0.024228,-0.023629,-0.32186,0.47155,-0.49396,-0.02168,-0.0043458,-0.029472,-0.032317,0.011432,0.033158,-0.00042198,-0.0040731,-0.00029916,-0.0073154,-0.0031118,-0.055819,-0.0032814,-0.0026359,-0.0013296,-0.00018855,0.00066251,-0.0014706
0.37,0.0016767,-0.035956,0.0072719,0.14491,-0.40936,-0.63493,-0.019588,-0.052998,-0.00069471,0.027223,0.007499,-0.068995,0.0032335,-0.025109,-0.023844,-0.32258,0.47219,-0.50586,-0.023018,-0.0037159,-0.029913,-0.032526,0.011581,0.034094,-0.00042041,-0.0041434,-0.0003056,-0.0074278,-0.0029695,-0.056521,-0.0033579,-0.0025843,-0.0014152,-0.00020793,0.00068027,-0.0013967
0.38,0.0017747,-0.035598,0.0074044,0.14571,-0.40989,-0.62738,-0.019194,-0.052063,-0.0016268,0.027203,0.0074491,-0.068435,0.0032467,-0.025941,-0.024053,-0.32294,0.47311,-0.51674,-0.024314,-0.0030063,-0.030327,-0.032722,0.011724,0.035063,-0.00041869,-0.0042127,-0.00031184,-0.0075157,-0.0028154,-0.057192,-0.0034341,-0.0025286,-0.0014981,-0.00022613,0.00069756,-0.0013217
0.39,0.001875,-0.035238,0.007529,0.14658,-0.41019,-0.61994,-0.018813,-0.051119,-0.0025139,0.027184,0.0073946,-0.067878,0.0032602,-0.026725,-0.024256,-0.32296,0.47429,-0.52662,-0.025564,-0.0022247,-0.030712,-0.032905,0.011861,0.036056,-0.00041682,-0.0042807,-0.00031785,-0.0075786,-0.0026496,-0.057831,-0.0035098,-0.0024689,-0.001578,-0.00024315,0.00071433,-0.001246
0.4,0.0019775,-0.034878,0.0076453,0.14752,-0.41026,-0.61263,-0.018445,-0.050171,-0.0033552,0.027165,0.0073359,-0.067324,0.0032737,-0.027461,-0.024454,-0.32262,0.47574,-0.53556,-0.026764,-0.0013792,-0.031066,-0.033073,0.011992,0.037068,-0.0004148,-0.0043474,-0.00032363,-0.0076161,-0.0024722,-0.058435,-0.0035846,-0.0024055,-0.0016548,-0.00025895,0.00073056,-0.0011698
0.41,0.0020821,-0.034516,0.0077534,0.14854,-0.41011,-0.60546,-0.018092,-0.049219,-0.0041499,0.027147,0.0072737,-0.066771,0.0032872,-0.028151,-0.024646,-0.32195,0.47743,-0.54357,-0.027912,-0.00047754,-0.031388,-0.033226,0.012116,0.03809,-0.00041264,-0.0044126,-0.00032915,-0.0076278,-0.0022836,-0.059005,-0.0036582,-0.0023388,-0.0017283,-0.00027352,0.00074618,-0.0010935
0.42,0.0021885,-0.034154,0.007853,0.14963,-0.40971,-0.59841,-0.017754,-0.048265,-0.0048972,0.027127,0.0072081,-0.066218,0.0033005,-0.028795,-0.024832,-0.32093,0.47931,-0.55068,-0.029001,0.00047244,-0.031677,-0.033361,0.012234,0.039116,-0.00041034,-0.0044763,-0.0003344,-0.0076136,-0.0020843,-0.059537,-0.0037303,-0.0022691,-0.0017982,-0.00028682,0.00076116,-0.0010173
0.43,0.0022964,-0.033787,0.007943,0.15076,-0.40903,-0.59142,-0.017431,-0.047303,-0.0055952,0.027102,0.0071384,-0.065655,0.0033132,-0.02939,-0.025008,-0.31952,0.48131,-0.55683,-0.030023,0.0014628,-0.031927,-0.033475,0.012342,0.040134,-0.00040791,-0.0045383,-0.00033935,-0.0075734,-0.001875,-0.060031,-0.0038006,-0.0021968,-0.0018645,-0.00029883,0.00077545,-0.00094148
0.44,0.0024048,-0.033404,0.0080209,0.15189,-0.40791,-0.58429,-0.017112,-0.04632,-0.0062488,0.027063,0.0070617,-0.065058,0.0033245,-0.02993,-0.025172,-0.31772,0.48338,-0.56194,-0.03098,0.0024883,-0.03213,-0.033563,0.012439,0.041136,-0.00040532,-0.0045986,-0.00034415,-0.0075095,-0.0016532,-0.060488,-0.0038691,-0.002122,-0.0019273,-0.00030976,0.00078904,-0.00086618
0.45,0.002514,-0.033017,0.0080879,0.15302,-0.40645,-0.57719,-0.016798,-0.045331,-0.0068651,0.027017,0.0069803,-0.06444,0.0033353,-0.030424,-0.02533,-0.31562,0.48564,-0.5662,-0.031884,0.0035426,-0.032293,-0.033635,0.01253,0.042131,-0.00040258,-0.0046572,-0.0003489,-0.0074239,-0.001417,-0.060909,-0.0039358,-0.0020452,-0.0019867,-0.00031974,0.00080195,-0.00079144
0.46,0.0026249,-0.032638,0.0081469,0.15422,-0.40483,-0.57038,-0.016498,-0.044355,-0.0074482,0.026972,0.0068984,-0.063828,0.0033467,-0.030885,-0.02549,-0.31334,0.48822,-0.56984,-0.032744,0.0046179,-0.032426,-0.0337,0.012617,0.043125,-0.00039969,-0.0047141,-0.0003536,-0.0073173,-0.001167,-0.061293,-0.0040004,-0.0019666,-0.0020427,-0.0003288,0.00081416,-0.00071749
0.47,0.0027376,-0.03227,0.008198,0.15547,-0.40304,-0.56387,-0.016213,-0.043394,-0.0079985,0.026929,0.0068168,-0.063221,0.0033587,-0.031314,-0.025651,-0.31088,0.49106,-0.57289,-0.033558,0.0057073,-0.032529,-0.033758,0.0127,0.044111,-0.00039666,-0.004769,-0.00035824,-0.0071906,-0.0009038,-0.061638,-0.0040628,-0.0018865,-0.0020952,-0.00033693,0.00082567,-0.00064456
0.48,0.0028518,-0.031912,0.0082414,0.15676,-0.4011,-0.55763,-0.015942,-0.042449,-0.0085164,0.026887,0.0067361,-0.062618,0.0033709,-0.031711,-0.025812,-0.30823,0.4941,-0.57535,-0.034323,0.0068036,-0.0326,-0.033806,0.012779,0.045079,-0.00039348,-0.0048221,-0.00036281,-0.0070446,-0.00062811,-0.061946,-0.0041228,-0.0018053,-0.0021442,-0.00034414,0.00083645,-0.00057288
0.49,0.0029676,-0.031563,0.0082774,0.15809,-0.39902,-0.55167,-0.015688,-0.041521,-0.0090022,0.026846,0.0066572,-0.062021,0.0033832,-0.032077,-0.02597,-0.30542,0.4973,-0.57725,-0.035036,0.0079004,-0.032642,-0.033843,0.012852,0.046026,-0.00039018,-0.0048731,-0.00036732,-0.0068805,-0.00034078,-0.062214,-0.0041801,-0.0017233,-0.0021897,-0.00035045,0.0008465,-0.00050269
0.5,0.0030851,-0.031227,0.0083067,0.15946,-0.39682,-0.54602,-0.01545,-0.040612,-0.0094569,0.026806,0.0065808,-0.061432,0.0033958,-0.032413,-0.026128,-0.30245,0.50064,-0.57864,-0.035697,0.0089917,-0.032657,-0.033869,0.01292,0.046945,-0.00038675,-0.0049221,-0.00037174,-0.0066995,-4.268e-05,-0.062444,-0.0042346,-0.0016408,-0.0022318,-0.00035587,0.00085581,-0.0004342
