t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.0072104,-0.056806,-0.022774,0.28919,1.0971,-0.98407,0.042899,-0.0853,-0.05479,0.056523,0.024822,-0.099791,5.8669e-05,0.048331,-0.0036915,-0.075515,-0.18979,1.0113,-0.030966,0.084279,0.022357,-0.032082,-0.00025165,0.086036,-0.00041001,0.0016725,-5.9422e-05,-0.0023764,-0.0047872,0.023708,-0.0019712,0.0018376,0.00062772,-0.00080819,-0.0001816,0.0022786
0.01,0.0068801,-0.052154,-0.022886,0.29175,1.0626,-0.88966,0.042185,-0.077654,-0.053477,0.054039,0.023468,-0.093787,5.6018e-05,0.049523,-0.0031725,-0.084679,-0.21463,1.0302,-0.033599,0.085838,0.025001,-0.033096,-6.794e-06,0.089128,-0.00041694,0.0017596,-3.6401e-05,-0.0025638,-0.0057845,0.02512,-0.0020475,0.0019445,0.00070684,-0.00085162,-0.00017961,0.0023924
0.02,0.0064859,-0.047191,-0.02265,0.29087,1.0152,-0.79178,0.040652,-0.069708,-0.051283,0.051206,0.021852,-0.087148,4.5864e-05,0.050444,-0.0026008,-0.093913,-0.23891,1.0429,-0.035852,0.086881,0.027423,-0.033977,0.00032027,0.091641,-0.00042304,0.0018414,-1.6272e-05,-0.0027119,-0.006639,0.026425,-0.0021141,0.0020416,0.00077635,-0.00088673,-0.00017157,0.0024924
0.03,0.006029,-0.042003,-0.02204,0.28575,0.95515,-0.69228,0.038337,-0.061603,-0.048267,0.047977,0.020011,-0.079924,3.0692e-05,0.051055,-0.0019967,-0.10282,-0.26174,1.0489,-0.037647,0.087364,0.029529,-0.034675,0.00071786,0.09349,-0.00042818,0.0019176,2.0496e-07,-0.0028094,-0.0073314,0.027624,-0.0021692,0.0021288,0.00083448,-0.00091235,-0.0001575,0.0025773
0.04,0.0055134,-0.036691,-0.021045,0.27579,0.88305,-0.59319,0.03531,-0.053489,-0.04452,0.044325,0.017986,-0.072193,1.3321e-05,0.051307,-0.0013796,-0.11099,-0.2822,1.0473,-0.038908,0.087225,0.031227,-0.035132,0.0011681,0.094575,-0.00043225,0.0019882,1.2309e-05,-0.0028444,-0.0078444,0.028718,-0.0022113,0.0022061,0.00087961,-0.0009273,-0.0001376,0.0026459
0.05,0.0049554,-0.031414,-0.019707,0.2612,0.80164,-0.49733,0.031731,-0.045588,-0.040237,0.040324,0.015858,-0.064163,-3.5286e-06,0.051167,-0.00077005,-0.11809,-0.29951,1.0378,-0.039586,0.086435,0.032447,-0.035307,0.0016501,0.094838,-0.00043524,0.0020532,1.9608e-05,-0.0028081,-0.0081715,0.029713,-0.0022397,0.0022738,0.00091067,-0.00093071,-0.00011245,0.0026974
0.06,0.0043789,-0.026354,-0.018111,0.24282,0.71493,-0.40765,0.027825,-0.038138,-0.03567,0.036121,0.013725,-0.05612,-1.7389e-05,0.050628,-0.00018729,-0.12385,-0.31308,1.0203,-0.039668,0.084999,0.033141,-0.035174,0.0021409,0.094261,-0.00043716,0.0021128,2.1895e-05,-0.0026943,-0.008314,0.030615,-0.0022546,0.0023322,0.00092695,-0.00092206,-8.2898e-05,0.0027314
0.07,0.0037934,-0.0216,-0.01629,0.22093,0.6247,-0.32561,0.023739,-0.031241,-0.030956,0.03176,0.011629,-0.048185,-2.6706e-05,0.049646,0.0003538,-0.12796,-0.32229,0.99422,-0.039127,0.082869,0.033258,-0.034689,0.0026123,0.092776,-0.00043807,0.0021675,1.9131e-05,-0.0024992,-0.0082792,0.031432,-0.0022565,0.0023816,0.00092804,-0.00090107,-4.9948e-05,0.0027478
0.08,0.0031733,-0.017065,-0.014127,0.19386,0.52703,-0.25011,0.019433,-0.024742,-0.025947,0.02701,0.009501,-0.040079,-3.1389e-05,0.048088,0.00084109,-0.12989,-0.32602,0.95701,-0.037882,0.079834,0.0327,-0.033746,0.0030282,0.090135,-0.00043811,0.0022177,1.1615e-05,-0.0022242,-0.008084,0.032172,-0.0022472,0.0024227,0.00091396,-0.00086809,-1.4801e-05,0.0027471
0.09,0.002501,-0.012726,-0.011526,0.16026,0.4192,-0.18108,0.014928,-0.01857,-0.020544,0.021709,0.0072992,-0.031609,-3.1674e-05,0.045838,0.0012605,-0.12917,-0.32328,0.90662,-0.035884,0.075723,0.031397,-0.032258,0.0033492,0.086135,-0.00043741,0.002264,-2.4806e-07,-0.0018725,-0.0077487,0.032845,-0.0022285,0.0024559,0.00088489,-0.00082372,2.1358e-05,0.0027303
