t, affine_elevL, affine_elevR, affine_throttle
0,-0.00089106,-0.00089103,-2.6006e-05
0.01,-0.0013974,-0.0013975,4.2739e-05
0.02,-0.0018996,-0.0018999,8.5321e-05
0.03,-0.0023823,-0.0023828,0.00010639
0.04,-0.0028302,-0.0028309,0.00011047
0.05,-0.0032285,-0.0032294,0.00010162
0.06,-0.0035631,-0.0035642,8.342e-05
0.07,-0.0038212,-0.0038223,5.9378e-05
0.08,-0.0039911,-0.0039923,3.2517e-05
0.09,-0.0040624,-0.0040637,5.3698e-06
0.1,-0.0040272,-0.0040284,-1.9584e-05
0.11,-0.0038821,-0.0038833,-4.0439e-05
0.12,-0.0036288,-0.0036299,-5.5806e-05
0.13,-0.0032699,-0.0032709,-6.4351e-05
0.14,-0.002806,-0.0028069,-6.5363e-05
0.15,-0.0022397,-0.0022403,-5.8618e-05
0.16,-0.0015807,-0.0015811,-4.3899e-05
0.17,-0.00085935,-0.00085954,-2.1594e-05
0.18,-0.00010222,-0.00010218,6.9695e-06
0.19,0.0006086,0.00060885,3.5376e-05
0.2,0.0012411,0.0012415,5.9872e-05
0.21,0.0017924,0.001793,8.0282e-05
0.22,0.0022457,0.0022465,9.6457e-05
0.23,0.0025998,0.0026007,0.00010834
0.24,0.002861,0.0028619,0.0001159
0.25,0.0030338,0.0030348,0.00011927
0.26,0.0031186,0.0031197,0.00011874
0.27,0.0031158,0.0031169,0.00011464
0.28,0.0030284,0.0030294,0.00010748
0.29,0.0028622,0.0028632,9.7947e-05
0.3,0.0026239,0.0026249,8.6722e-05
0.31,0.0023212,0.0023221,7.4581e-05
0.32,0.0019624,0.0019632,6.231e-05
0.33,0.0015564,0.001557,5.0676e-05
0.34,0.0011123,0.0011127,4.0366e-05
0.35,0.00063991,0.0006401,3.1885e-05
0.36,0.00016451,0.00016446,2.577e-05
0.37,-0.00026874,-0.00026902,2.2273e-05
0.38,-0.0006244,-0.00062486,2.1411e-05
0.39,-0.00090967,-0.00091026,2.2606e-05
0.4,-0.0011295,-0.0011302,2.5295e-05
0.41,-0.0012873,-0.0012881,2.8922e-05
0.42,-0.0013873,-0.0013881,3.3011e-05
0.43,-0.0014338,-0.0014346,3.7126e-05
0.44,-0.0014312,-0.001432,4.0827e-05
0.45,-0.0013842,-0.001385,4.3761e-05
0.46,-0.0012986,-0.0012993,4.5775e-05
0.47,-0.0011799,-0.0011806,4.6745e-05
0.48,-0.0010339,-0.0010345,4.6557e-05
0.49,-0.00086675,-0.00086723,4.5256e-05
0.5,-0.000685,-0.00068538,4.3025e-05
0.51,-0.00049522,-0.00049549,4.0047e-05
0.52,-0.00030318,-0.00030334,3.6576e-05
0.53,-0.00011711,-0.00011716,3.2925e-05
0.54,5.2994e-05,5.3058e-05,2.9361e-05
0.55,0.00019848,0.00019863,2.6051e-05
0.56,0.00031829,0.00031852,2.3054e-05
0.57,0.00041373,0.00041402,2.0461e-05
0.58,0.00048608,0.0004864,1.834e-05
0.59,0.00053683,0.00053719,1.6715e-05
0.6,0.00056757,0.00056794,1.5601e-05
0.61,0.00057986,0.00058024,1.5006e-05
0.62,0.00057548,0.00057585,1.4912e-05
0.63,0.00055625,0.00055661,1.5288e-05
0.64,0.00052404,0.00052437,1.6103e-05
0.65,0.00048089,0.0004812,1.7307e-05
0.66,0.00042891,0.00042918,1.8843e-05
0.67,0.00037029,0.00037052,2.0648e-05
0.68,0.00030737,0.00030755,2.2642e-05
0.69,0.00024246,0.00024259,2.4742e-05
0.7,0.00017804,0.00017812,2.6847e-05
0.71,0.00011664,0.00011666,2.8842e-05
0.72,6.2189e-05,6.2161e-05,3.0634e-05
0.73,1.6369e-05,1.6294e-05,3.2203e-05
0.74,-2.0424e-05,-2.0539e-05,3.3543e-05
0.75,-4.8502e-05,-4.8653e-05,3.4641e-05
0.76,-6.8682e-05,-6.8861e-05,3.5491e-05
0.77,-8.1573e-05,-8.1776e-05,3.6089e-05
0.78,-8.7807e-05,-8.8027e-05,3.6433e-05
0.79,-8.8086e-05,-8.8318e-05,3.6529e-05
0.8,-8.3123e-05,-8.336e-05,3.6388e-05
0.81,-7.3662e-05,-7.3899e-05,3.6021e-05
0.82,-6.051e-05,-6.0739e-05,3.545e-05
0.83,-4.447e-05,-4.4686e-05,3.4699e-05
0.84,-2.6384e-05,-2.658e-05,3.3796e-05
0.85,-7.1441e-06,-7.3136e-06,3.2776e-05
0.86,1.2363e-05,1.2227e-05,3.1678e-05
0.87,3.122e-05,3.1123e-05,3.0545e-05
0.88,4.847e-05,4.842e-05,2.9427e-05
0.89,6.3169e-05,6.3172e-05,2.8377e-05
0.9,7.534e-05,7.5398e-05,2.7453e-05
0.91,8.5682e-05,8.579e-05,2.6676e-05
0.92,9.4289e-05,9.444e-05,2.604e-05
0.93,0.00010124,0.00010143,2.5539e-05
0.94,0.0001066,0.00010682,2.5164e-05
0.95,0.00011046,0.00011071,2.4908e-05
0.96,0.00011291,0.00011318,2.476e-05
0.97,0.00011404,0.00011432,2.471e-05
0.98,0.00011394,0.00011423,2.4747e-05
0.99,0.00011271,0.000113,2.486e-05
1,0.00011045,0.00011073,2.5035e-05
1.01,0.00010728,0.00010754,2.526e-05
1.02,0.0001033,0.00010354,2.5519e-05
1.03,9.8635e-05,9.8845e-05,2.58e-05
1.04,9.3394e-05,9.3565e-05,2.6085e-05
1.05,8.7703e-05,8.7826e-05,2.6359e-05
1.06,8.1689e-05,8.1755e-05,2.6604e-05
1.07,7.5696e-05,7.5699e-05,2.6806e-05
1.08,7.0287e-05,7.0227e-05,2.6965e-05
1.09,6.6021e-05,6.5904e-05,2.7086e-05
1.1,6.3008e-05,6.2842e-05,2.7169e-05
1.11,6.1025e-05,6.0818e-05,2.7215e-05
1.12,5.9967e-05,5.9726e-05,2.7223e-05
1.13,5.9723e-05,5.9456e-05,2.7195e-05
1.14,6.0176e-05,5.9891e-05,2.7132e-05
