t, affine_elevL, affine_elevR, affine_throttle
0,-2.1532e-05,-1.6486e-05,-5.5514e-07
0.01,-1.5818e-05,-3.4815e-05,-7.3237e-07
0.02,5.9175e-07,-6.7723e-05,-1.0305e-06
0.03,1.9038e-05,-9.7433e-05,-1.2759e-06
0.04,3.2426e-05,-0.00011334,-1.3971e-06
0.05,3.4027e-05,-0.00010624,-1.3422e-06
0.06,2.4058e-05,-8.0208e-05,-1.1791e-06
0.07,8.7364e-06,-4.6999e-05,-9.9561e-07
0.08,-3.886e-06,-2.0283e-05,-8.7725e-07
0.09,-4.6199e-06,-1.1453e-05,-9.7593e-07
0.1,-8.0621e-06,6.2326e-06,-1.4384e-06
0.11,-1.1465e-05,2.4415e-05,-1.9557e-06
0.12,-1.3102e-05,3.5591e-05,-2.2928e-06
0.13,-1.3426e-05,3.6967e-05,-2.3299e-06
0.14,-1.3572e-05,3.114e-05,-2.1204e-06
0.15,-1.4796e-05,2.1084e-05,-1.7378e-06
0.16,-1.6716e-05,1.1951e-05,-1.365e-06
0.17,-1.6391e-05,9.3778e-06,-1.2471e-06
0.18,-4.2827e-06,3.9741e-06,-7.9256e-07
0.19,1.3105e-05,-5.2857e-06,-1.0372e-07
0.2,2.7491e-05,-1.4073e-05,4.5991e-07
0.21,3.4269e-05,-1.944e-05,7.0016e-07
0.22,3.0179e-05,-1.9267e-05,4.8287e-07
0.23,1.8383e-05,-1.475e-05,-5.6485e-08
0.24,4.2277e-06,-8.4956e-06,-6.926e-07
0.25,-3.6784e-06,-5.7409e-06,-1.0431e-06
0.26,-6.6764e-06,-6.656e-06,-1.0906e-06
0.27,-8.8069e-06,-9.5309e-06,-9.669e-07
0.28,-1.1253e-05,-1.2447e-05,-8.408e-07
0.29,-1.3335e-05,-1.5136e-05,-7.5497e-07
0.3,-1.4357e-05,-1.742e-05,-7.4528e-07
0.31,-1.3966e-05,-1.9297e-05,-8.2255e-07
0.32,-1.2855e-05,-2.1099e-05,-9.4013e-07
0.33,-1.2243e-05,-2.3192e-05,-1.0354e-06
0.34,-1.4561e-05,-2.5116e-05,-1.0755e-06
0.35,-2.1663e-05,-2.5434e-05,-1.1188e-06
0.36,-3.0826e-05,-2.4715e-05,-1.1753e-06
