t, elevL, elevR, throttle
2.53,0.32847,0.32846,5.3398
2.54,0.328,0.328,5.3398
2.55,0.32753,0.32753,5.3398
2.56,0.32706,0.32706,5.3398
2.57,0.3266,0.32659,5.3398
2.58,0.32613,0.32612,5.3398
2.59,0.32566,0.32566,5.3398
2.6,0.32519,0.32519,5.3398
2.61,0.32473,0.32472,5.3398
2.62,0.32426,0.32425,5.3398
2.63,0.32379,0.32378,5.3398
2.64,0.32332,0.32332,5.3398
2.65,0.32285,0.32285,5.3398
2.66,0.32239,0.32238,5.3398
2.67,0.32192,0.32191,5.3398
2.68,0.3213,0.3213,5.3398
2.69,0.32068,0.32067,5.3398
2.7,0.32006,0.32005,5.3398
2.71,0.31943,0.31943,5.3398
2.72,0.31881,0.3188,5.3398
2.73,0.31819,0.31818,5.3398
2.74,0.31756,0.31756,5.3398
2.75,0.31694,0.31693,5.3398
2.76,0.31631,0.31631,5.3398
2.77,0.31569,0.31569,5.3398
2.78,0.31507,0.31506,5.3398
2.79,0.31444,0.31444,5.3398
2.8,0.31382,0.31382,5.3398
2.81,0.3132,0.31319,5.3398
2.82,0.31257,0.31257,5.3398
2.83,0.31195,0.31194,5.3398
2.84,0.31133,0.31132,5.3398
2.85,0.31067,0.31067,5.3398
2.86,0.30985,0.30984,5.3398
2.87,0.30902,0.30901,5.3398
2.88,0.30819,0.30819,5.3398
2.89,0.30736,0.30736,5.3398
2.9,0.30654,0.30653,5.3398
2.91,0.30571,0.3057,5.3398
2.92,0.30488,0.30488,5.3398
2.93,0.30405,0.30405,5.3398
2.94,0.30323,0.30322,5.3398
2.95,0.3024,0.3024,5.3398
2.96,0.30157,0.30157,5.3398
2.97,0.30074,0.30074,5.3398
2.98,0.29992,0.29991,5.3398
2.99,0.29909,0.29909,5.3398
3,0.29826,0.29826,5.3398
3.01,0.29743,0.29743,5.3398
3.02,0.29661,0.2966,5.3398
3.03,0.29569,0.29569,5.3398
3.04,0.29461,0.29461,5.3398
3.05,0.29353,0.29353,5.3398
3.06,0.29245,0.29245,5.3398
3.07,0.29137,0.29137,5.3398
3.08,0.29029,0.29029,5.3398
3.09,0.28921,0.28921,5.3398
3.1,0.28813,0.28813,5.3398
3.11,0.28705,0.28705,5.3398
3.12,0.28597,0.28597,5.3398
3.13,0.28489,0.28489,5.3398
3.14,0.28381,0.28381,5.3398
3.15,0.28273,0.28273,5.3398
3.16,0.28165,0.28165,5.3398
3.17,0.28057,0.28057,5.3398
3.18,0.27949,0.27949,5.3398
3.19,0.27841,0.27841,5.3398
3.2,0.27733,0.27733,5.3398
3.21,0.27609,0.27609,5.3398
3.22,0.27471,0.27471,5.3398
3.23,0.27333,0.27333,5.3398
3.24,0.27195,0.27195,5.3398
3.25,0.27057,0.27057,5.3398
3.26,0.26919,0.26919,5.3398
3.27,0.26781,0.26781,5.3398
3.28,0.26643,0.26643,5.3398
3.29,0.26505,0.26505,5.3398
3.3,0.26367,0.26367,5.3398
3.31,0.26229,0.26229,5.3398
3.32,0.26091,0.26091,5.3398
3.33,0.25953,0.25953,5.3398
3.34,0.25815,0.25815,5.3398
3.35,0.25677,0.25676,5.3398
3.36,0.25539,0.25538,5.3398
3.37,0.25401,0.254,5.3398
3.38,0.25263,0.25262,5.3398
3.39,0.251,0.251,5.3398
3.4,0.24928,0.24927,5.3398
3.41,0.24756,0.24755,5.3398
3.42,0.24584,0.24583,5.3398
3.43,0.24411,0.24411,5.3398
3.44,0.24239,0.24239,5.3398
3.45,0.24067,0.24067,5.3398
3.46,0.23895,0.23895,5.3398
3.47,0.23723,0.23723,5.3398
3.48,0.23551,0.23551,5.3398
3.49,0.23379,0.23378,5.3398
3.5,0.23207,0.23206,5.3398
3.51,0.23035,0.23034,5.3398
3.52,0.22863,0.22862,5.3398
3.53,0.22691,0.2269,5.3398
3.54,0.22518,0.22518,5.3398
3.55,0.22346,0.22346,5.3398
3.56,0.22174,0.22174,5.3398
3.57,0.21968,0.21968,5.3398
3.58,0.2176,0.21759,5.3398
3.59,0.21551,0.2155,5.3398
3.6,0.21342,0.21342,5.3398
3.61,0.21134,0.21133,5.3398
3.62,0.20925,0.20924,5.3398
3.63,0.20716,0.20716,5.3398
3.64,0.20507,0.20507,5.3398
3.65,0.20299,0.20298,5.3398
3.66,0.2009,0.20089,5.3398
3.67,0.19881,0.19881,5.3398
3.68,0.19673,0.19672,5.3398
3.69,0.19464,0.19463,5.3398
3.7,0.19255,0.19255,5.3398
3.71,0.19046,0.19046,5.3398
3.72,0.18838,0.18837,5.3398
3.73,0.18629,0.18628,5.3398
3.74,0.18416,0.18415,5.3398
3.75,0.18171,0.18171,5.3398
3.76,0.17926,0.17926,5.3398
3.77,0.17681,0.17681,5.3398
3.78,0.17436,0.17436,5.3398
3.79,0.17192,0.17191,5.3398
3.8,0.16947,0.16946,5.3398
3.81,0.16702,0.16701,5.3398
3.82,0.16457,0.16456,5.3398
3.83,0.16212,0.16211,5.3398
3.84,0.15967,0.15966,5.3398
3.85,0.15722,0.15721,5.3398
3.86,0.15477,0.15476,5.3398
3.87,0.15232,0.15232,5.3398
3.88,0.14987,0.14987,5.3398
3.89,0.14742,0.14742,5.3398
3.9,0.14498,0.14497,5.3398
3.91,0.14253,0.14252,5.3398
3.92,0.13998,0.13997,5.3398
3.93,0.13722,0.13722,5.3398
3.94,0.13447,0.13446,5.3398
3.95,0.13171,0.1317,5.3398
3.96,0.12895,0.12894,5.3398
3.97,0.12619,0.12619,5.3398
3.98,0.12344,0.12343,5.3398
3.99,0.12068,0.12067,5.3398
4,0.11792,0.11792,5.3398
4.01,0.11516,0.11516,5.3398
4.02,0.11241,0.1124,5.3398
4.03,0.10965,0.10964,5.3398
4.04,0.10689,0.10689,5.3398
4.05,0.10413,0.10413,5.3398
4.06,0.10138,0.10137,5.3398
4.07,0.098619,0.098615,5.3398
4.08,0.095861,0.095858,5.3398
4.09,0.093104,0.093101,5.3398
4.1,0.090254,0.090252,5.3398
4.11,0.087317,0.087314,5.3398
4.12,0.084379,0.084377,5.3398
4.13,0.081442,0.08144,5.3398
4.14,0.078504,0.078502,5.3398
4.15,0.075567,0.075565,5.3398
4.16,0.072629,0.072628,5.3398
4.17,0.069692,0.069691,5.3398
4.18,0.066754,0.066753,5.3398
4.19,0.063817,0.063816,5.3398
4.2,0.060879,0.060879,5.3398
4.21,0.057942,0.057941,5.3398
4.22,0.055004,0.055004,5.3398
4.23,0.052067,0.052067,5.3398
4.24,0.049129,0.049129,5.3398
4.25,0.046192,0.046192,5.3398
4.26,0.043254,0.043255,5.3398
4.27,0.040317,0.040318,5.3398
4.28,0.03741,0.037411,5.3398
4.29,0.034516,0.034518,5.3398
4.3,0.031623,0.031624,5.3398
4.31,0.028729,0.028731,5.3398
4.32,0.025835,0.025837,5.3398
4.33,0.022941,0.022944,5.3398
4.34,0.020048,0.02005,5.3398
4.35,0.017154,0.017157,5.3398
4.36,0.01426,0.014263,5.3398
4.37,0.011366,0.01137,5.3398
4.38,0.0084727,0.0084762,5.3398
4.39,0.0055789,0.0055826,5.3398
4.4,0.0026852,0.0026891,5.3398
4.41,-0.00020854,-0.00020438,5.3398
4.42,-0.0031023,-0.0030979,5.3398
4.43,-0.005996,-0.0059914,5.3398
4.44,-0.0088898,-0.0088849,5.3398
4.45,-0.011784,-0.011778,5.3398
4.46,-0.014314,-0.014309,5.3398
4.47,-0.016806,-0.016801,5.3398
4.48,-0.019298,-0.019293,5.3398
4.49,-0.02179,-0.021785,5.3398
4.5,-0.024282,-0.024277,5.3398
4.51,-0.026774,-0.026769,5.3398
4.52,-0.029266,-0.029261,5.3398
4.53,-0.031758,-0.031753,5.3398
4.54,-0.034249,-0.034244,5.3398
4.55,-0.036741,-0.036736,5.3398
4.56,-0.039233,-0.039228,5.3398
4.57,-0.041725,-0.04172,5.3398
4.58,-0.044217,-0.044212,5.3398
4.59,-0.046709,-0.046704,5.3398
4.6,-0.049201,-0.049196,5.3398
4.61,-0.051693,-0.051688,5.3398
4.62,-0.054185,-0.05418,5.3398
4.63,-0.05659,-0.056585,5.3398
4.64,-0.058212,-0.058206,5.3398
4.65,-0.059834,-0.059828,5.3398
4.66,-0.061456,-0.06145,5.3398
4.67,-0.063078,-0.063071,5.3398
4.68,-0.0647,-0.064693,5.3398
4.69,-0.066322,-0.066315,5.3398
4.7,-0.067944,-0.067936,5.3398
4.71,-0.069567,-0.069558,5.3398
4.72,-0.071189,-0.07118,5.3398
4.73,-0.072811,-0.072802,5.3398
4.74,-0.074433,-0.074423,5.3398
4.75,-0.076055,-0.076045,5.3398
4.76,-0.077677,-0.077667,5.3398
4.77,-0.079299,-0.079288,5.3398
4.78,-0.080921,-0.08091,5.3398
4.79,-0.082544,-0.082532,5.3398
4.8,-0.084166,-0.084153,5.3398
4.81,-0.086421,-0.086408,5.3398
4.82,-0.090178,-0.090164,5.3398
4.83,-0.093935,-0.09392,5.3398
4.84,-0.097692,-0.097676,5.3398
4.85,-0.10145,-0.10143,5.3398
4.86,-0.10521,-0.10519,5.3398
4.87,-0.10896,-0.10894,5.3398
4.88,-0.11272,-0.1127,5.3398
4.89,-0.11648,-0.11646,5.3398
4.9,-0.12023,-0.12021,5.3398
4.91,-0.12399,-0.12397,5.3398
4.92,-0.12775,-0.12772,5.3398
4.93,-0.13151,-0.13148,5.3398
4.94,-0.13526,-0.13524,5.3398
4.95,-0.13902,-0.13899,5.3398
4.96,-0.14278,-0.14275,5.3398
4.97,-0.14653,-0.14651,5.3398
4.98,-0.15029,-0.15026,5.3398
4.99,-0.1399,-0.13987,5.3398
5,-0.11494,-0.11491,5.3398
5.01,-0.08998,-0.089955,5.3398
5.02,-0.06502,-0.064996,5.3398
5.03,-0.04006,-0.040038,5.3398
5.04,-0.015099,-0.015079,5.3398
5.05,0.0098611,0.0098795,5.3398
5.06,0.034821,0.034838,5.3398
5.07,0.059782,0.059797,5.3398
5.08,0.084742,0.084755,5.3398
5.09,0.1097,0.10971,5.3398
5.1,0.13466,0.13467,5.3398
5.11,0.15962,0.15963,5.3398
5.12,0.18458,0.18459,5.3398
5.13,0.20954,0.20955,5.3398
5.14,0.2345,0.23451,5.3398
5.15,0.25946,0.25947,5.3398
5.16,0.28443,0.28442,5.3398
5.17,0.28829,0.28829,5.3297
5.18,0.28263,0.28263,5.3151
5.19,0.27697,0.27697,5.3005
5.2,0.27131,0.27131,5.2859
5.21,0.26565,0.26565,5.2713
5.22,0.25999,0.25999,5.2567
5.23,0.25433,0.25433,5.2421
5.24,0.24867,0.24867,5.2274
5.25,0.24301,0.24301,5.2128
5.26,0.23735,0.23735,5.1982
5.27,0.23169,0.23168,5.1836
5.28,0.22602,0.22602,5.169
5.29,0.22036,0.22036,5.1544
5.3,0.2147,0.2147,5.1398
5.31,0.20904,0.20904,5.1252
5.32,0.20338,0.20338,5.1106
5.33,0.19772,0.19772,5.096
5.34,0.19206,0.19206,5.0814
