t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.026698,-0.039614,-0.044431,0.14791,1.0743,-0.95511,0.0239,-0.07755,-0.042929,0.038552,0.028519,-0.078141,0.026698,0.039614,-0.044431,-0.14791,1.0743,0.95511,0.0239,0.07755,-0.042929,-0.038552,0.028519,0.078141,-0.0091229,-2.1823e-09,-0.00023028,-1.6314e-08,-0.008581,-7.013e-08,-0.0073111,-5.8074e-09,0.0017794,3.1083e-10,-0.00069515,1.2355e-09
0.01,0.02377,-0.036957,-0.042885,0.14328,1.0268,-0.887,0.022027,-0.07184,-0.040651,0.035781,0.027008,-0.073743,0.02377,0.036957,-0.042884,-0.14328,1.0268,0.887,0.022027,0.07184,-0.040651,-0.035781,0.027007,0.073743,-0.0091347,-2.127e-09,-0.00015229,-1.6944e-08,-0.0096428,-6.8612e-08,-0.0073227,-5.7599e-09,0.0018341,1.5804e-10,-0.00067695,1.2978e-09
0.02,0.020757,-0.033959,-0.040789,0.13881,0.96735,-0.81138,0.019882,-0.065462,-0.037919,0.03288,0.025184,-0.06841,0.020757,0.033959,-0.040789,-0.13881,0.96734,0.81138,0.019882,0.065461,-0.037919,-0.03288,0.025184,0.06841,-0.0091424,-2.0626e-09,-8.3736e-05,-1.736e-08,-0.010416,-6.6876e-08,-0.0073299,-5.6831e-09,0.0018647,4.1483e-12,-0.00065095,1.3465e-09
0.03,0.017769,-0.030753,-0.038259,0.13417,0.89893,-0.73149,0.017561,-0.058707,-0.034892,0.029935,0.023138,-0.062419,0.017769,0.030753,-0.038259,-0.13417,0.89893,0.73149,0.017561,0.058707,-0.034892,-0.029935,0.023138,0.062419,-0.0091462,-2.0247e-09,-2.5606e-05,-1.7455e-08,-0.010888,-6.5781e-08,-0.0073325,-5.6476e-09,0.0018725,-1.1285e-10,-0.00061718,1.3297e-09
0.04,0.014906,-0.027477,-0.035433,0.12913,0.82508,-0.6507,0.015175,-0.051876,-0.031733,0.027035,0.020976,-0.056078,0.014906,0.027477,-0.035433,-0.12913,0.82508,0.6507,0.015175,0.051876,-0.031733,-0.027035,0.020976,0.056078,-0.0091468,-2.0404e-09,2.1932e-05,-1.7112e-08,-0.011069,-6.5964e-08,-0.0073308,-5.7063e-09,0.0018596,-1.627e-10,-0.00057637,1.205e-09
0.05,0.01225,-0.024264,-0.03246,0.1236,0.74929,-0.5721,0.012828,-0.045241,-0.028595,0.024259,0.018799,-0.049689,0.01225,0.024264,-0.03246,-0.1236,0.74929,0.5721,0.012828,0.045241,-0.028595,-0.024259,0.018799,0.04969,-0.0091448,-2.131e-09,5.8974e-05,-1.6187e-08,-0.010971,-6.7914e-08,-0.0073254,-5.898e-09,0.0018279,-1.2044e-10,-0.00052942,9.3624e-10
0.06,0.009823,-0.021152,-0.029353,0.11725,0.67195,-0.49659,0.010565,-0.038898,-0.025499,0.021592,0.016625,-0.04338,0.0098231,0.021152,-0.029353,-0.11725,0.67195,0.49659,0.010565,0.038898,-0.025499,-0.021592,0.016625,0.04338,-0.0091409,-2.2881e-09,8.5866e-05,-1.4646e-08,-0.010614,-7.1415e-08,-0.007317,-6.2053e-09,0.0017795,1.2639e-11,-0.00047741,5.4775e-10
0.07,0.0075163,-0.017904,-0.025668,0.10813,0.58299,-0.41855,0.0082894,-0.032435,-0.022062,0.018731,0.014222,-0.036714,0.0075164,0.017904,-0.025668,-0.10813,0.58299,0.41855,0.0082894,0.032435,-0.022062,-0.018731,0.014222,0.036714,-0.0091355,-2.393e-09,0.00010342,-1.3065e-08,-0.010027,-7.3686e-08,-0.0073064,-6.4056e-09,0.0017166,1.2502e-10,-0.00042169,2.9844e-10
0.08,0.0062661,-0.016608,-0.025077,0.10942,0.56499,-0.38663,0.007109,-0.029593,-0.021375,0.017893,0.013594,-0.033963,0.0062662,0.016608,-0.025077,-0.10942,0.56499,0.38663,0.0071091,0.029593,-0.021375,-0.017893,0.013594,0.033963,-0.0091299,-2.4489e-09,0.00011522,-1.1754e-08,-0.0092991,-7.4774e-08,-0.0072958,-6.527e-09,0.0016429,1.7619e-10,-0.00036512,1.173e-10
0.09,0.0056007,-0.016757,-0.027011,0.12023,0.60361,-0.38848,0.006627,-0.029339,-0.022829,0.018654,0.01434,-0.034146,0.0056008,0.016757,-0.027011,-0.12023,0.60361,0.38848,0.0066271,0.029339,-0.022829,-0.018654,0.01434,0.034146,-0.0091257,-2.4986e-09,0.00012989,-1.0476e-08,-0.00863,-7.5688e-08,-0.0072889,-6.6439e-09,0.0015656,2.1119e-10,-0.0003129,-8.7268e-11
