t, affine_elevL, affine_elevR, affine_throttle
0,-1.6875e-06,-1.6875e-06,1.296e-09
0.01,-1.859e-06,-1.859e-06,1.1299e-08
0.02,-2.0757e-06,-2.0757e-06,2.265e-08
0.03,-2.3641e-06,-2.3641e-06,3.0941e-08
0.04,-2.5433e-06,-2.5433e-06,4.277e-08
0.05,-2.5201e-06,-2.5201e-06,5.9236e-08
0.06,-2.3917e-06,-2.3917e-06,7.4296e-08
0.07,-2.0003e-06,-2.0003e-06,9.0285e-08
0.08,-1.3731e-06,-1.3731e-06,1.0731e-07
0.09,-4.1844e-07,-4.1844e-07,1.148e-07
0.1,1.0375e-06,1.0375e-06,1.0751e-07
0.11,2.6863e-06,2.6863e-06,1.0187e-07
0.12,4.4918e-06,4.4918e-06,1.024e-07
0.13,6.8663e-06,6.8663e-06,8.6571e-08
0.14,9.647e-06,9.647e-06,4.4105e-08
0.15,1.3206e-05,1.3206e-05,-2.7612e-08
0.16,1.7922e-05,1.7922e-05,-1.416e-07
0.17,2.431e-05,2.431e-05,-3.3056e-07
0.18,3.3205e-05,3.3205e-05,-6.4122e-07
0.19,4.7187e-05,4.7187e-05,-1.2146e-06
0.2,0.00017203,0.00017203,-5.8588e-06
0.21,3.116e-05,3.116e-05,-1.4713e-06
0.22,1.8011e-05,1.8011e-05,-1.3701e-06
0.23,1.0291e-05,1.0291e-05,-1.586e-06
0.24,1.8901e-06,1.8901e-06,-1.5662e-06
0.25,-4.4005e-06,-4.4005e-06,-1.4616e-06
0.26,-8.6943e-06,-8.6943e-06,-1.3725e-06
0.27,-1.195e-05,-1.195e-05,-1.3461e-06
0.28,-1.4989e-05,-1.4989e-05,-1.3948e-06
0.29,-1.8041e-05,-1.8041e-05,-1.5011e-06
0.3,-3.6893e-05,-3.6893e-05,-2.886e-06
0.31,-2.4361e-06,-2.4361e-06,-1.9755e-07
0.32,-4.6669e-08,-4.6669e-08,-6.1656e-09
0.33,-2.6007e-08,-2.6007e-08,-4.4266e-09
0.34,-3.0126e-08,-3.0126e-08,-4.2087e-09
0.35,-2.0857e-08,-2.0857e-08,-3.1145e-09
0.36,-1.7457e-08,-1.7457e-08,-2.7438e-09
0.37,-2.1546e-08,-2.1546e-08,-3.3143e-09
0.38,-2.4149e-08,-2.4149e-08,-3.6819e-09
0.39,-2.2673e-08,-2.2673e-08,-3.4633e-09
0.4,-2.1872e-08,-2.1872e-08,-3.3166e-09
0.41,-1.5789e-08,-1.5789e-08,-2.4166e-09
0.42,-1.1052e-08,-1.1052e-08,-1.6682e-09
0.43,-6.5903e-09,-6.5903e-09,-9.7649e-10
0.44,-1.2624e-09,-1.2624e-09,-1.5024e-10
0.45,2.0448e-09,2.0448e-09,3.3818e-10
0.46,2.6464e-09,2.6464e-09,4.1215e-10
0.47,1.2888e-09,1.2888e-09,1.9699e-10
0.48,3.4674e-10,3.4674e-10,5.1862e-11
0.49,-1.9665e-10,-1.9665e-10,-2.5298e-11
0.5,-3.9443e-31,0,-2.4652e-32
