t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,-0,-0,-0,0.4,0.4,-0.25,-0,-0,-0,0.02,0.02,-0,-0,-0,-0,-0.4,0.4,0.25,-0,-0,-0,-0.02,0.02,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.01,-0,-0,-0,0.4,0.4,-0.25,-0,-0,-0,0.02,0.02,-0,-0,-0,-0,-0.4,0.4,0.25,-0,-0,-0,-0.02,0.02,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.02,-0,-0,-0,0.4,0.4,-0.25,-0,-0,-0,0.02,0.02,-0,-0,-0,-0,-0.4,0.4,0.25,-0,-0,-0,-0.02,0.02,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.03,-0,-0,-0,0.4,0.4,-0.25,-0,-0,-0,0.02,0.02,-0,-0,-0,-0,-0.4,0.4,0.25,-0,-0,-0,-0.02,0.02,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.04,-0,-0,-0,0.4,0.4,-0.25,-0,-0,-0,0.02,0.02,-0,-0,-0,-0,-0.4,0.4,0.25,-0,-0,-0,-0.02,0.02,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.05,-0,-0,-0,0.4,0.4,-0.25,-0,-0,-0,0.02,0.02,-0,-0,-0,-0,-0.4,0.4,0.25,-0,-0,-0,-0.02,0.02,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.06,-0,-0,-0,0.4,0.4,-0.25,-0,-0,-0,0.02,0.02,-0,-0,-0,-0,-0.4,0.4,0.25,-0,-0,-0,-0.02,0.02,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.07,-0,-0,-0,0.4,0.4,-0.25,-0,-0,-0,0.02,0.02,-0,-0,-0,-0,-0.4,0.4,0.25,-0,-0,-0,-0.02,0.02,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.08,-0,-0,-0,0.4,0.4,-0.25,-0,-0,-0,0.02,0.02,-0,-0,-0,-0,-0.4,0.4,0.25,-0,-0,-0,-0.02,0.02,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.09,-0,-0,-0,0.4,0.4,-0.25,-0,-0,-0,0.02,0.02,-0,-0,-0,-0,-0.4,0.4,0.25,-0,-0,-0,-0.02,0.02,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
