t, affine_elevL, affine_elevR, affine_throttle
0,-1.2908e-09,-1.2908e-09,3.1571e-10
0.01,-1.1239e-09,-1.1239e-09,3.2584e-10
0.02,-7.1745e-10,-7.1745e-10,1.8889e-10
0.03,-5.9626e-10,-5.9626e-10,1.1689e-10
0.04,-7.5511e-10,-7.5511e-10,1.8383e-10
0.05,-8.5041e-10,-8.5041e-10,2.9097e-10
0.06,-5.1344e-10,-5.1344e-10,3.3923e-10
0.07,5.3467e-10,5.3467e-10,2.5422e-10
0.08,1.822e-09,1.822e-09,1.24e-10
0.09,2.987e-09,2.987e-09,-7.3066e-12
0.1,3.7245e-09,3.7245e-09,-1.1176e-10
0.11,3.7238e-09,3.7238e-09,-1.6136e-10
0.12,2.9146e-09,2.9146e-09,-1.5e-10
0.13,2.1027e-09,2.1027e-09,-1.4118e-10
0.14,1.4026e-09,1.4026e-09,-1.2421e-10
0.15,8.3464e-10,8.3464e-10,-7.9298e-11
0.16,3.8759e-10,3.8759e-10,5.5219e-13
0.17,-8.6003e-11,-8.6003e-11,4.8536e-11
0.18,-5.376e-10,-5.376e-10,4.9458e-11
0.19,-8.8382e-10,-8.8382e-10,3.5638e-13
0.2,-1.0668e-09,-1.0668e-09,-6.4144e-11
0.21,-1.1439e-09,-1.1439e-09,-4.9269e-11
0.22,-1.1611e-09,-1.1611e-09,-3.6912e-12
0.23,-1.1615e-09,-1.1615e-09,1.2921e-11
0.24,-1.2212e-09,-1.2212e-09,-1.8077e-11
0.25,-1.4058e-09,-1.4058e-09,-1.8683e-11
0.26,-1.6168e-09,-1.6168e-09,-4.6539e-12
0.27,-1.7479e-09,-1.7479e-09,1.0155e-12
0.28,-1.8359e-09,-1.8359e-09,-1.1663e-11
0.29,-2.1846e-09,-2.1846e-09,-1.7712e-11
0.3,-2.6915e-09,-2.6915e-09,-1.8256e-11
0.31,-3.2255e-09,-3.2255e-09,-1.6675e-11
0.32,-3.6392e-09,-3.6392e-09,-1.5559e-11
0.33,-3.801e-09,-3.801e-09,-1.3362e-11
0.34,-3.7384e-09,-3.7384e-09,-9.9113e-12
0.35,-3.4922e-09,-3.4922e-09,-5.3789e-12
0.36,-3.0558e-09,-3.0558e-09,-5.4024e-13
0.37,-2.4798e-09,-2.4798e-09,3.7148e-12
0.38,-1.914e-09,-1.914e-09,7.2357e-12
0.39,-1.4459e-09,-1.4459e-09,9.6812e-12
0.4,-9.7065e-10,-9.7065e-10,1.0853e-11
0.41,-5.3533e-10,-5.3533e-10,1.1833e-11
0.42,-1.1851e-10,-1.1851e-10,1.1709e-11
0.43,3.0549e-10,3.0549e-10,8.6261e-12
0.44,5.0006e-10,5.0006e-10,6.6103e-12
0.45,6.9647e-10,6.9647e-10,4.0845e-12
0.46,6.2066e-10,6.2066e-10,3.2068e-12
0.47,4.3478e-10,4.3478e-10,4.8022e-13
0.48,1.5631e-10,1.5631e-10,-1.0554e-12
0.49,1.1078e-10,1.1078e-10,-8.1918e-13
0.5,1.0097e-28,-1.0097e-28,4.9304e-32
