t, affine_elevL, affine_elevR, affine_throttle
0,-0.00026446,-0.00017286,-0.00027082
0.01,-0.0002783,-0.00018734,-0.00027093
0.02,-0.00029905,-0.00020308,-0.00027108
0.03,-0.00032246,-0.00021748,-0.00027125
0.04,-0.00034482,-0.00022845,-0.00027144
0.05,-0.00036353,-0.00023471,-0.00027162
0.06,-0.00037613,-0.00023508,-0.00027179
0.07,-0.00038073,-0.00022885,-0.00027193
0.08,-0.0003769,-0.00021621,-0.00027202
0.09,-0.00036446,-0.0001975,-0.00027206
0.1,-0.00034339,-0.00017315,-0.00027205
0.11,-0.00031494,-0.00014427,-0.00027199
0.12,-0.00028086,-0.00011205,-0.00027188
0.13,-0.00024292,-7.774e-05,-0.00027175
0.14,-0.00020336,-4.2577e-05,-0.00027162
0.15,-0.00016459,-7.4413e-06,-0.00027152
0.16,-0.00012882,2.7217e-05,-0.0002715
0.17,-9.5727e-05,6.4179e-05,-0.00027152
0.18,-6.3078e-05,0.00010574,-0.00027149
0.19,-2.8652e-05,0.00015377,-0.00027132
0.2,7.0164e-06,0.00020664,-0.00027102
0.21,3.9851e-05,0.00025817,-0.00027069
0.22,6.7934e-05,0.0003049,-0.00027041
0.23,8.9391e-05,0.00034338,-0.00027024
0.24,0.00010338,0.00037155,-0.0002702
0.25,0.00011018,0.00038916,-0.00027031
0.26,0.00011008,0.00039606,-0.00027056
0.27,0.00010375,0.00039273,-0.00027097
0.28,9.2682e-05,0.00038147,-0.0002715
0.29,7.8441e-05,0.00036486,-0.00027212
0.3,6.2694e-05,0.00034574,-0.00027279
0.31,4.7031e-05,0.00032773,-0.00027345
0.32,3.2722e-05,0.00031445,-0.00027403
0.33,2.0974e-05,0.0003095,-0.00027445
0.34,1.174e-05,0.00031515,-0.00027464
0.35,5.0928e-07,0.00032101,-0.00027476
0.36,-1.3368e-05,0.0003237,-0.00027488
0.37,-2.8618e-05,0.00032486,-0.00027501
0.38,-4.4103e-05,0.00032596,-0.00027512
0.39,-5.9018e-05,0.00032806,-0.00027521
0.4,-7.2634e-05,0.00033211,-0.00027528
0.41,-8.4339e-05,0.00033893,-0.00027533
0.42,-9.3965e-05,0.00034878,-0.00027534
0.43,-0.00010147,0.00036172,-0.00027533
0.44,-0.00010686,0.0003778,-0.00027528
0.45,-0.00011048,0.00039655,-0.00027522
0.46,-0.00011291,0.0004172,-0.00027514
0.47,-0.00011473,0.00043893,-0.00027505
0.48,-0.00011667,0.00046073,-0.00027495
0.49,-0.00011956,0.00048122,-0.00027487
0.5,-0.00012423,0.00049904,-0.00027479
0.51,-0.00013073,0.0005138,-0.00027474
0.52,-0.00013805,0.00052693,-0.00027469
0.53,-0.00014512,0.00053996,-0.00027463
0.54,-0.00015113,0.00055408,-0.00027456
0.55,-0.00015669,0.00056815,-0.00027449
0.56,-0.00016199,0.00058173,-0.00027441
0.57,-0.00016711,0.0005946,-0.00027434
0.58,-0.00017211,0.00060655,-0.00027426
0.59,-0.00017699,0.00061749,-0.00027418
0.6,-0.00018172,0.00062735,-0.00027411
0.61,-0.00018629,0.00063609,-0.00027403
0.62,-0.00019064,0.00064371,-0.00027396
0.63,-0.00019469,0.00065033,-0.00027389
0.64,-0.00019833,0.00065607,-0.00027382
0.65,-0.00020144,0.00066109,-0.00027374
0.66,-0.00020388,0.00066565,-0.00027367
0.67,-0.00020547,0.00067005,-0.00027359
0.68,-0.00020622,0.00067442,-0.00027351
0.69,-0.00020642,0.00067841,-0.00027341
0.7,-0.00020612,0.00068191,-0.00027331
0.71,-0.00020534,0.00068482,-0.00027322
0.72,-0.00020404,0.00068713,-0.00027312
0.73,-0.0002022,0.0006888,-0.00027303
