t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.0070007,-0.022934,-0.019304,0.35813,0.20143,-0.092934,-0.024314,-0.036544,-0.026339,0.029937,0.01932,-0.04952,0.0075862,0.023985,-0.017995,-0.36498,0.2411,0.11191,0.00019727,0.034679,-0.027847,-0.030062,0.01888,0.04064,-0.0068981,-0.00045656,-0.0049828,0.0034383,0.0066276,0.00092741,-0.0099598,-0.00087747,-0.0026559,0.00024731,0.00044933,-0.00046292
0.01,0.0080869,-0.023547,-0.018812,0.36443,0.20547,-0.09583,-0.023717,-0.037308,-0.026041,0.030586,0.019666,-0.049995,0.0087338,0.024044,-0.017479,-0.36561,0.23925,0.10986,0.0015861,0.034732,-0.027812,-0.030131,0.018715,0.039888,-0.006891,-0.00046852,-0.0049904,0.0035132,0.006601,0.00095572,-0.0099675,-0.00089693,-0.0026794,0.00025425,0.00043283,-0.00049286
0.02,0.0092182,-0.024126,-0.018209,0.36904,0.20869,-0.098312,-0.022829,-0.038021,-0.025631,0.031164,0.019931,-0.050354,0.0099585,0.024093,-0.016887,-0.36556,0.23742,0.10711,0.0030638,0.034813,-0.027704,-0.030191,0.018546,0.039181,-0.0068842,-0.00047963,-0.0049965,0.003561,0.0065014,0.00097898,-0.0099723,-0.00091425,-0.0027039,0.00025995,0.00041357,-0.00052124
0.03,0.010358,-0.024649,-0.017512,0.37183,0.21093,-0.1003,-0.021669,-0.038651,-0.025123,0.031643,0.020095,-0.050563,0.011241,0.024133,-0.016231,-0.36495,0.23565,0.1037,0.0046069,0.034923,-0.027526,-0.03024,0.018384,0.038532,-0.0068781,-0.00048976,-0.0050015,0.0035795,0.0063254,0.00099774,-0.0099744,-0.00092926,-0.0027297,0.00026416,0.00039172,-0.00054774
0.04,0.011469,-0.025099,-0.016738,0.37267,0.21194,-0.10173,-0.020265,-0.039173,-0.024534,0.031994,0.02014,-0.050597,0.012561,0.024164,-0.015521,-0.36387,0.234,0.09966,0.0061873,0.035061,-0.02728,-0.030275,0.018239,0.03795,-0.0068729,-0.00049876,-0.0050054,0.0035673,0.006072,0.0010124,-0.0099741,-0.00094179,-0.0027573,0.0002666,0.00036757,-0.00057207
0.05,0.012513,-0.025457,-0.015908,0.37151,0.21146,-0.10254,-0.018648,-0.03956,-0.023884,0.032191,0.020044,-0.050433,0.013897,0.024187,-0.014772,-0.36238,0.23251,0.095036,0.0077756,0.035224,-0.02697,-0.030292,0.018116,0.037441,-0.0068689,-0.0005065,-0.0050083,0.0035232,0.0057407,0.0010233,-0.0099718,-0.00095166,-0.0027869,0.00026701,0.00034141,-0.00059394
0.06,0.013456,-0.025716,-0.015048,0.36844,0.20929,-0.10274,-0.016862,-0.039804,-0.023204,0.032225,0.019804,-0.050074,0.015228,0.024199,-0.013998,-0.3605,0.23131,0.089883,0.0093363,0.035404,-0.0266,-0.030284,0.018026,0.037006,-0.0068665,-0.00051285,-0.0050105,0.0034465,0.005336,0.0010307,-0.0099679,-0.00095873,-0.0028189,0.0002652,0.00031367,-0.00061312
0.07,0.014275,-0.025878,-0.014186,0.36367,0.2053,-0.10237,-0.014959,-0.039908,-0.022533,0.032095,0.019429,-0.049541,0.016534,0.024193,-0.013216,-0.35815,0.23057,0.084255,0.010832,0.035588,-0.026175,-0.030242,0.017977,0.036632,-0.0068658,-0.00051771,-0.0050123,0.0033375,0.0048664,0.0010342,-0.009963,-0.00096294,-0.0028533,0.00026101,0.00028484,-0.00062942
0.08,0.014938,-0.025927,-0.013337,0.35717,0.19918,-0.10143,-0.012976,-0.039847,-0.021887,0.031781,0.018909,-0.048818,0.017797,0.024161,-0.012441,-0.35525,0.23042,0.078209,0.012225,0.035757,-0.025701,-0.030151,0.017974,0.036306,-0.0068671,-0.000521,-0.0050139,0.0031964,0.0043419,0.0010337,-0.0099574,-0.00096423,-0.0028904,0.00025433,0.00025547,-0.0006427
0.09,0.015779,-0.026408,-0.012828,0.35662,0.19576,-0.1021,-0.011238,-0.040461,-0.021784,0.03195,0.018694,-0.048935,0.019019,0.024114,-0.011699,-0.35212,0.23104,0.07187,0.013503,0.035923,-0.025216,-0.030026,0.018039,0.036035,-0.0068701,-0.00052309,-0.0050156,0.0030324,0.0037834,0.0010269,-0.009952,-0.00096326,-0.0029301,0.00024564,0.00022632,-0.00065357
0.1,0.016748,-0.027209,-0.012568,0.36094,0.1954,-0.10399,-0.0097295,-0.041565,-0.022006,0.032477,0.018691,-0.049613,0.020182,0.024053,-0.010996,-0.34935,0.23164,0.065341,0.014694,0.036079,-0.024758,-0.02988,0.018157,0.035818,-0.0068743,-0.0005257,-0.0050178,0.0028786,0.0032288,0.0010062,-0.0099483,-0.00096275,-0.0029726,0.00023706,0.00019863,-0.00066474
0.11,0.017642,-0.028024,-0.012384,0.36598,0.19563,-0.10592,-0.0083142,-0.042686,-0.022252,0.032992,0.018657,-0.050259,0.021268,0.023965,-0.010331,-0.3468,0.232,0.058677,0.01578,0.036206,-0.024321,-0.029702,0.018312,0.035633,-0.0068792,-0.00052902,-0.0050205,0.0027378,0.0026902,0.00097019,-0.0099459,-0.00096301,-0.0030175,0.00022885,0.00017275,-0.00067632
