t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.0035537,-0.027533,-0.028478,0.41456,0.2944,-0.13235,-0.032903,-0.040082,-0.032654,0.034957,0.026034,-0.055987,0.0055561,0.028532,-0.023704,-0.42493,0.33447,0.14281,-0.0013912,0.038171,-0.033546,-0.035308,0.025717,0.04697,-0.012897,-0.00067539,-0.0090482,0.0046879,0.010685,0.0010374,-0.018192,-0.00151,-0.0046466,0.00030741,0.00068441,-0.00072345
0.01,0.0053611,-0.028277,-0.027599,0.42119,0.2983,-0.13523,-0.031652,-0.04094,-0.032131,0.035646,0.026369,-0.056406,0.00731,0.028611,-0.022844,-0.42609,0.33248,0.14131,0.00081182,0.038203,-0.033375,-0.035415,0.025557,0.046204,-0.012887,-0.00069295,-0.0090662,0.0047728,0.010636,0.0010568,-0.018206,-0.0015365,-0.0046931,0.00031515,0.00065565,-0.00076491
0.02,0.0072929,-0.028967,-0.026514,0.42567,0.30089,-0.13746,-0.029947,-0.041724,-0.031427,0.036233,0.026585,-0.056668,0.0092181,0.028674,-0.021856,-0.42644,0.33058,0.13896,0.0032131,0.038266,-0.033096,-0.035512,0.025396,0.04549,-0.012878,-0.00070967,-0.0090815,0.0048242,0.010454,0.0010676,-0.018215,-0.0015605,-0.0047414,0.0003217,0.00062206,-0.00080477
0.03,0.0092917,-0.029588,-0.025263,0.42799,0.30205,-0.13898,-0.027841,-0.042416,-0.030572,0.036697,0.026668,-0.056753,0.01125,0.028722,-0.020755,-0.42614,0.32877,0.13576,0.005777,0.03836,-0.032712,-0.035596,0.025244,0.044845,-0.012869,-0.00072539,-0.0090942,0.0048393,0.010133,0.0010707,-0.01822,-0.001582,-0.0047921,0.00032667,0.00058395,-0.00084254
0.04,0.011297,-0.030125,-0.023889,0.42819,0.30165,-0.13975,-0.0254,-0.042998,-0.029606,0.037022,0.026605,-0.05665,0.01337,0.028757,-0.019562,-0.42528,0.32712,0.13175,0.0084581,0.038488,-0.032231,-0.035664,0.02511,0.044287,-0.012862,-0.00073989,-0.0091046,0.0048159,0.0096682,0.0010671,-0.018221,-0.0016006,-0.0048457,0.00032972,0.0005418,-0.00087777
0.05,0.013246,-0.030571,-0.022439,0.42639,0.2996,-0.13978,-0.022702,-0.043461,-0.028574,0.037195,0.026393,-0.056362,0.01554,0.028777,-0.018301,-0.42391,0.32577,0.12698,0.0112,0.038641,-0.03166,-0.035713,0.025007,0.043821,-0.012856,-0.00075301,-0.009113,0.0047529,0.0090656,0.0010573,-0.01822,-0.0016162,-0.0049028,0.00033053,0.00049633,-0.00091007
0.06,0.015081,-0.030913,-0.020955,0.42268,0.29563,-0.13907,-0.019819,-0.043792,-0.027515,0.037202,0.026022,-0.055887,0.017721,0.02878,-0.016999,-0.42205,0.32482,0.1215,0.013946,0.038815,-0.03101,-0.035736,0.024943,0.043452,-0.012853,-0.00076457,-0.0091199,0.0046494,0.0083315,0.0010418,-0.018216,-0.0016288,-0.0049637,0.00032882,0.00044826,-0.00093908
0.07,0.016709,-0.031071,-0.019424,0.41619,0.28877,-0.13731,-0.016782,-0.043876,-0.0264,0.036946,0.025427,-0.0551,0.019874,0.028756,-0.015682,-0.41958,0.32442,0.11535,0.01663,0.038987,-0.030287,-0.035718,0.024925,0.043165,-0.012852,-0.00077442,-0.0091259,0.0045054,0.0074814,0.0010207,-0.018213,-0.0016381,-0.0050287,0.0003244,0.00039853,-0.00096454
0.08,0.018086,-0.031062,-0.017907,0.40741,0.279,-0.13466,-0.013696,-0.043741,-0.025302,0.03645,0.024639,-0.054062,0.021964,0.028694,-0.014379,-0.41636,0.32477,0.1086,0.019185,0.039137,-0.029501,-0.035644,0.024964,0.042941,-0.012856,-0.00078243,-0.0091313,0.0043208,0.0065357,0.00099399,-0.018209,-0.0016443,-0.005098,0.00031711,0.00034807,-0.00098621
0.09,0.019586,-0.031525,-0.016845,0.40495,0.27308,-0.13396,-0.010944,-0.044287,-0.0248,0.036461,0.024229,-0.053891,0.023984,0.02861,-0.013129,-0.41286,0.32611,0.10142,0.021588,0.039278,-0.028706,-0.035535,0.025088,0.042795,-0.012863,-0.00078926,-0.0091369,0.0041108,0.0055329,0.0009579,-0.018207,-0.0016484,-0.0051715,0.00030774,0.00029819,-0.001005
0.1,0.02135,-0.032581,-0.016258,0.41075,0.27345,-0.13571,-0.0085596,-0.045674,-0.024876,0.03713,0.024295,-0.054698,0.025912,0.028505,-0.011951,-0.40978,0.32774,0.093933,0.023845,0.039406,-0.027953,-0.035407,0.02529,0.042728,-0.012873,-0.00079676,-0.0091433,0.0039128,0.0045289,0.00090318,-0.018208,-0.0016532,-0.0052494,0.00029837,0.00025065,-0.0010237
0.11,0.022958,-0.0336,-0.015747,0.41672,0.27403,-0.13722,-0.0063054,-0.047012,-0.024939,0.037729,0.024285,-0.055377,0.02771,0.028357,-0.010846,-0.40686,0.32919,0.086177,0.025919,0.039486,-0.02723,-0.035238,0.025541,0.042703,-0.012886,-0.00080517,-0.0091504,0.0037317,0.0035475,0.00082751,-0.018212,-0.0016591,-0.0053311,0.00028938,0.00020606,-0.0010423
0.12,0.024322,-0.034499,-0.015286,0.42181,0.27403,-0.13818,-0.0042116,-0.048182,-0.024929,0.038171,0.024139,-0.055806,0.029363,0.028163,-0.0098223,-0.40401,0.33045,0.078259,0.02778,0.039505,-0.02654,-0.035027,0.025836,0.042709,-0.0129,-0.00081445,-0.0091578,0.0035665,0.0026041,0.0007297,-0.018218,-0.0016662,-0.0054158,0.00028085,0.00016475,-0.0010607
0.13,0.0255,-0.035378,-0.014946,0.42728,0.27441,-0.13906,-0.0023296,-0.049327,-0.024949,0.038576,0.023948,-0.056155,0.030867,0.027925,-0.0088892,-0.40124,0.33149,0.070286,0.029414,0.039464,-0.025895,-0.034783,0.026171,0.04274,-0.012917,-0.00082453,-0.0091652,0.0034166,0.0017138,0.00060843,-0.018225,-0.0016746,-0.0055026,0.00027282,0.00012696,-0.0010786
0.14,0.026525,-0.036284,-0.01476,0.43362,0.27558,-0.14011,-0.00066933,-0.050507,-0.025052,0.039,0.023759,-0.056489,0.032222,0.027646,-0.0080519,-0.39854,0.3323,0.062355,0.030811,0.039361,-0.025301,-0.03451,0.026543,0.042793,-0.012935,-0.00083536,-0.0091725,0.0032815,0.00088856,0.00046233,-0.018233,-0.0016842,-0.005591,0.00026538,9.2857e-05,-0.0010956
0.15,0.027377,-0.037183,-0.014714,0.44041,0.27727,-0.14121,0.00077273,-0.051676,-0.025221,0.039411,0.023555,-0.056753,0.033429,0.027326,-0.0073103,-0.39589,0.33286,0.054556,0.031968,0.039193,-0.02476,-0.034211,0.026951,0.042857,-0.012953,-0.00084694,-0.0091794,0.0031614,0.00013613,0.00029014,-0.018241,-0.0016952,-0.0056802,0.00025865,6.2431e-05,-0.0011116
0.16,0.028034,-0.038047,-0.014795,0.44724,0.27916,-0.14229,0.0019963,-0.052792,-0.025442,0.039783,0.023322,-0.056902,0.034494,0.026967,-0.0066628,-0.39328,0.3331,0.046955,0.032885,0.03896,-0.024274,-0.033891,0.027389,0.042926,-0.012973,-0.00085926,-0.0091855,0.0030562,-0.00053699,9.0694e-05,-0.018248,-0.0017076,-0.0057695,0.00025272,3.5651e-05,-0.0011264
0.17,0.028509,-0.038876,-0.015002,0.45405,0.28133,-0.14335,0.0030093,-0.053857,-0.025723,0.040123,0.023073,-0.056939,0.035433,0.026577,-0.0061048,-0.39072,0.3331,0.039626,0.033582,0.03867,-0.023845,-0.033559,0.027859,0.043003,-0.012992,-0.00087233,-0.0091907,0.0029661,-0.0011303,-0.00013673,-0.018254,-0.0017216,-0.0058585,0.00024771,1.237e-05,-0.0011397
0.18,0.028823,-0.039679,-0.015333,0.46085,0.28388,-0.14446,0.003824,-0.054882,-0.026077,0.040445,0.022824,-0.056871,0.036263,0.026163,-0.0056306,-0.38825,0.33287,0.032613,0.034083,0.038334,-0.023478,-0.033224,0.028364,0.043095,-0.013012,-0.00088622,-0.0091949,0.0028917,-0.0016444,-0.00039273,-0.018259,-0.0017372,-0.0059464,0.0002438,-7.5899e-06,-0.0011514
0.19,0.02899,-0.040456,-0.015781,0.46757,0.28686,-0.14561,0.004451,-0.055867,-0.026503,0.040751,0.022585,-0.056703,0.036996,0.02573,-0.0052319,-0.38581,0.3324,0.025952,0.034408,0.037954,-0.023168,-0.032888,0.028901,0.043199,-0.013031,-0.00090095,-0.0091979,0.0028335,-0.0020819,-0.0006774,-0.018262,-0.0017545,-0.006033,0.00024109,-2.4377e-05,-0.0011615
0.2,0.02902,-0.041205,-0.016338,0.47412,0.29019,-0.14677,0.004902,-0.05681,-0.026999,0.04104,0.022358,-0.056436,0.03764,0.025278,-0.0048984,-0.38337,0.33165,0.019656,0.034572,0.037533,-0.022906,-0.032551,0.02946,0.043307,-0.01305,-0.00091648,-0.0091998,0.0027917,-0.0024448,-0.00099056,-0.018264,-0.0017735,-0.0061181,0.00023965,-3.8108e-05,-0.0011696
