t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.0071598,-0.05642,-0.022457,0.28885,1.0895,-0.97869,0.042663,-0.084801,-0.054399,0.056335,0.02467,-0.099381,1.4071e-05,0.048316,-0.0039765,-0.075201,-0.18457,1.0116,-0.031017,0.084226,0.022119,-0.03203,-0.00016914,0.086002,-0.00040594,0.0016729,-7.3893e-05,-0.0023101,-0.004609,0.023848,-0.0019645,0.0018491,0.00062008,-0.00080331,-0.00017664,0.0022815
0.01,0.0068239,-0.05174,-0.022569,0.29107,1.0543,-0.88379,0.041896,-0.077113,-0.053049,0.053805,0.023306,-0.093303,9.7722e-06,0.049466,-0.0034627,-0.084284,-0.209,1.0296,-0.033614,0.085707,0.024728,-0.033014,7.7252e-05,0.089008,-0.00041281,0.0017593,-5.1458e-05,-0.002495,-0.0055934,0.02525,-0.0020403,0.0019549,0.00069859,-0.0008461,-0.00017444,0.0023944
0.02,0.0064353,-0.046824,-0.022373,0.29034,1.0081,-0.78662,0.040379,-0.069231,-0.050904,0.05101,0.021719,-0.086722,-2.1175e-06,0.050378,-0.0028968,-0.093468,-0.23306,1.0421,-0.035852,0.086731,0.027131,-0.033886,0.00040402,0.091493,-0.00041886,0.0018405,-3.1828e-05,-0.0026416,-0.0064384,0.026546,-0.0021065,0.002051,0.00076765,-0.00088071,-0.0001663,0.0024937
0.03,0.005992,-0.041726,-0.021835,0.28576,0.95035,-0.68851,0.03813,-0.061253,-0.047998,0.047878,0.019933,-0.079644,-1.8562e-05,0.051003,-0.0022978,-0.10237,-0.25581,1.0484,-0.03765,0.087233,0.029234,-0.034589,0.00080044,0.093356,-0.00042397,0.0019162,-1.5815e-05,-0.002738,-0.0071224,0.027737,-0.0021614,0.0021374,0.00082539,-0.00090595,-0.00015218,0.002578
0.04,0.005494,-0.036521,-0.020929,0.27657,0.88122,-0.59099,0.035197,-0.053288,-0.044394,0.044354,0.017973,-0.072102,-3.6596e-05,0.05128,-0.001684,-0.11058,-0.27631,1.0473,-0.038926,0.087133,0.03094,-0.035063,0.0012496,0.094478,-0.00042803,0.0019863,-4.1049e-06,-0.0027728,-0.0076296,0.028825,-0.0022035,0.002214,0.00087025,-0.00092066,-0.00013229,0.0026461
0.05,0.0049446,-0.031297,-0.019644,0.2623,0.80131,-0.49584,0.031664,-0.045456,-0.040183,0.040409,0.015877,-0.064159,-5.3993e-05,0.051146,-0.0010734,-0.1177,-0.29363,1.0379,-0.039607,0.086347,0.03216,-0.035242,0.001729,0.094741,-0.00043102,0.002051,2.905e-06,-0.0027376,-0.0079544,0.029816,-0.0022321,0.0022811,0.00090122,-0.00092405,-0.00010725,0.0026974
0.06,0.0043512,-0.026164,-0.017989,0.24279,0.71193,-0.40505,0.02766,-0.037898,-0.035491,0.036056,0.013688,-0.055923,-6.8628e-05,0.050545,-0.00048327,-0.12332,-0.30696,1.0191,-0.03964,0.084804,0.032817,-0.03507,0.0022103,0.094043,-0.00043296,0.0021103,4.9223e-06,-0.0026251,-0.0080958,0.030715,-0.0022473,0.002339,0.00091747,-0.00091546,-7.7815e-05,0.0027313
0.07,0.0037436,-0.021317,-0.016079,0.21939,0.61808,-0.32169,0.02345,-0.030864,-0.030607,0.031498,0.011522,-0.047732,-7.8487e-05,0.049488,6.7445e-05,-0.12727,-0.31588,0.9915,-0.039041,0.082544,0.03289,-0.034537,0.0026695,0.092409,-0.00043391,0.0021649,1.989e-06,-0.0024327,-0.0080628,0.03153,-0.0022499,0.0023881,0.00091868,-0.00089476,-4.5047e-05,0.0027479
0.08,0.003159,-0.016958,-0.01408,0.19421,0.52607,-0.24862,0.019343,-0.02461,-0.025871,0.027017,0.0095032,-0.040005,-8.2004e-05,0.048032,0.00056271,-0.12947,-0.32037,0.95633,-0.037879,0.079677,0.032406,-0.03367,0.0030869,0.089952,-0.000434,0.002215,-5.6563e-06,-0.0021612,-0.007871,0.032269,-0.0022412,0.0024289,0.00090481,-0.00086219,-1.0099e-05,0.0027475
0.09,0.0025996,-0.013106,-0.012009,0.16749,0.43657,-0.18598,0.01544,-0.019131,-0.021337,0.022625,0.0076369,-0.032774,-7.889e-05,0.046151,0.00099293,-0.12972,-0.3201,0.91327,-0.036169,0.076174,0.031355,-0.032439,0.0034369,0.086634,-0.00043335,0.0022613,-1.7637e-05,-0.0018131,-0.0075394,0.032943,-0.0022233,0.002462,0.00087596,-0.0008183,2.5864e-05,0.002731
0.1,0.0019636,-0.0093678,-0.0093877,0.13277,0.33313,-0.12874,0.011309,-0.013827,-0.016243,0.01748,0.0056181,-0.024917,-7.1366e-05,0.04348,0.0013501,-0.12693,-0.31265,0.8552,-0.033679,0.071438,0.029522,-0.030591,0.0036612,0.081781,-0.00043212,0.0023046,-3.3355e-05,-0.001396,-0.0070929,0.033559,-0.0021987,0.0024878,0.00083258,-0.00076418,6.1755e-05,0.0026997
0.11,0.001552,-0.0069159,-0.0076775,0.10994,0.26566,-0.091235,0.0085436,-0.010365,-0.012925,0.014101,0.0043317,-0.019752,-5.3721e-05,0.041082,0.0016218,-0.12377,-0.30445,0.80343,-0.031289,0.067227,0.02763,-0.028844,0.0038614,0.077383,-0.00043051,0.0023456,-5.2034e-05,-0.00092058,-0.0065621,0.034134,-0.0021704,0.0025075,0.00077554,-0.00070156,9.6644e-05,0.0026556
0.12,0.0018099,-0.0069447,-0.0092411,0.13156,0.30873,-0.083539,0.0089826,-0.010585,-0.014808,0.016312,0.0050048,-0.022047,-1.8355e-05,0.041017,0.0018623,-0.12617,-0.31004,0.79817,-0.030656,0.066883,0.027067,-0.028633,0.0042967,0.077286,-0.00042906,0.0023896,-7.0789e-05,-0.00043837,-0.0060617,0.034753,-0.0021481,0.0025288,0.00071298,-0.00063956,0.00012944,0.0026111
0.13,0.0019896,-0.0064395,-0.010475,0.14871,0.3384,-0.067715,0.0088614,-0.010108,-0.016039,0.017894,0.0054696,-0.023319,1.7269e-05,0.04085,0.0020985,-0.12796,-0.31492,0.79095,-0.029979,0.06639,0.026331,-0.028369,0.0046874,0.076979,-0.00042795,0.0024386,-8.8385e-05,2.7973e-05,-0.0056364,0.035448,-0.0021351,0.0025547,0.0006487,-0.00058195,0.00016009,0.002571
0.14,0.0021614,-0.0056981,-0.011716,0.16597,0.36635,-0.047683,0.0085356,-0.009387,-0.017186,0.01944,0.0059302,-0.024413,5.5196e-05,0.040798,0.0023334,-0.12978,-0.32055,0.78604,-0.029416,0.066101,0.025565,-0.028195,0.0050632,0.076873,-0.00042713,0.002492,-0.00010491,0.00047987,-0.0052772,0.036205,-0.0021307,0.0025838,0.00058245,-0.00052818,0.00018896,0.0025342
0.15,0.0023192,-0.0047261,-0.012922,0.18276,0.39151,-0.023809,0.0079923,-0.0084381,-0.018215,0.020897,0.0063728,-0.02529,9.5652e-05,0.040815,0.0025687,-0.13156,-0.32668,0.78255,-0.028935,0.06594,0.024748,-0.028085,0.0054208,0.076891,-0.00042656,0.0025491,-0.00012044,0.00091848,-0.0049762,0.037016,-0.0021343,0.0026152,0.000514,-0.00047776,0.00021634,0.0024999
0.16,0.0024531,-0.0035284,-0.01403,0.19818,0.41218,0.003443,0.0072148,-0.0072672,-0.019066,0.022179,0.006773,-0.025866,0.00013858,0.040838,0.0028044,-0.13315,-0.33289,0.77922,-0.028486,0.0658,0.023853,-0.028001,0.0057517,0.076918,-0.00042619,0.0026095,-0.00013507,0.001345,-0.0047257,0.037869,-0.0021453,0.0026478,0.00044315,-0.00043031,0.00024249,0.0024671
0.17,0.0025644,-0.0021469,-0.015032,0.21214,0.42853,0.033233,0.0062333,-0.0059336,-0.019761,0.023289,0.0071357,-0.026178,0.0001841,0.040848,0.0030405,-0.13455,-0.33905,0.7757,-0.028058,0.065647,0.022879,-0.027931,0.0060543,0.076925,-0.00042597,0.0026729,-0.00014888,0.0017604,-0.0045185,0.038758,-0.0021631,0.0026807,0.00036975,-0.00038546,0.0002676,0.0024351
0.18,0.0026597,-0.00063322,-0.015956,0.225,0.44172,0.064718,0.005093,-0.004515,-0.020368,0.024282,0.0074778,-0.026331,0.00023248,0.040852,0.0032775,-0.1358,-0.34522,0.77215,-0.027655,0.065491,0.02184,-0.027883,0.0063307,0.076928,-0.00042588,0.0027388,-0.00016193,0.0021653,-0.0043482,0.039675,-0.0021873,0.002713,0.00029372,-0.00034293,0.00029185,0.0024033
