t, affine_elevL, affine_elevR, affine_throttle
0,-1.2959e-06,-1.2959e-06,-9.4962e-09
0.01,-1.3487e-06,-1.3487e-06,-3.196e-09
0.02,-1.3864e-06,-1.3864e-06,4.24e-09
0.03,-1.3476e-06,-1.3476e-06,1.2979e-08
0.04,-1.2295e-06,-1.2295e-06,2.0751e-08
0.05,-9.9198e-07,-9.9198e-07,2.8392e-08
0.06,-6.0032e-07,-6.0032e-07,3.6884e-08
0.07,-2.013e-08,-2.013e-08,4.5601e-08
0.08,8.0075e-07,8.0075e-07,5.1943e-08
0.09,1.9019e-06,1.9019e-06,5.2666e-08
0.1,3.1402e-06,3.1402e-06,5.0533e-08
0.11,4.6451e-06,4.6451e-06,4.4721e-08
0.12,6.6464e-06,6.6464e-06,2.868e-08
0.13,8.9188e-06,8.9188e-06,1.8313e-09
0.14,1.1877e-05,1.1877e-05,-4.5784e-08
0.15,1.5562e-05,1.5562e-05,-1.1842e-07
0.16,2.0573e-05,2.0573e-05,-2.4163e-07
0.17,2.7324e-05,2.7324e-05,-4.3936e-07
0.18,3.6848e-05,3.6848e-05,-7.7019e-07
0.19,5.134e-05,5.134e-05,-1.36e-06
0.2,0.00016082,0.00016082,-5.4091e-06
0.21,2.6054e-05,2.6054e-05,-1.241e-06
0.22,1.3378e-05,1.3378e-05,-1.0204e-06
0.23,8.0875e-06,8.0875e-06,-1.2455e-06
0.24,1.4762e-06,1.4762e-06,-1.2198e-06
0.25,-3.5199e-06,-3.5199e-06,-1.1646e-06
0.26,-7.1473e-06,-7.1473e-06,-1.1223e-06
0.27,-9.838e-06,-9.838e-06,-1.0989e-06
0.28,-1.2055e-05,-1.2055e-05,-1.1086e-06
0.29,-1.4249e-05,-1.4249e-05,-1.1666e-06
0.3,-3.2306e-05,-3.2306e-05,-2.4833e-06
0.31,-2.3353e-06,-2.3353e-06,-1.8306e-07
0.32,8.4924e-08,8.4924e-08,8.0575e-09
0.33,3.5368e-08,3.5368e-08,3.932e-09
0.34,2.9583e-08,2.9583e-08,3.3613e-09
0.35,1.8194e-08,1.8194e-08,2.1771e-09
0.36,9.7549e-09,9.7549e-09,1.2602e-09
0.37,5.7629e-09,5.7629e-09,8.0122e-10
0.38,5.1043e-09,5.1043e-09,7.1979e-10
0.39,2.7703e-09,2.7703e-09,4.4043e-10
0.4,-5.3266e-12,-5.3264e-12,8.3565e-11
0.41,5.2435e-10,5.2436e-10,1.3769e-10
0.42,5.2984e-09,5.2984e-09,7.9163e-10
0.43,5.9487e-09,5.9487e-09,8.8711e-10
0.44,3.9597e-09,3.9597e-09,5.8514e-10
0.45,2.3172e-09,2.3172e-09,3.3768e-10
0.46,1.031e-09,1.031e-09,1.4971e-10
0.47,6.3584e-10,6.3584e-10,8.9284e-11
0.48,1.8123e-10,1.8123e-10,2.54e-11
0.49,-1.0936e-10,-1.0936e-10,-1.3998e-11
0.5,3.9443e-31,0,-2.4652e-32
