t, affine_elevL, affine_elevR, affine_throttle
0,-2.8083e-06,-2.8083e-06,-2.7553e-07
0.01,-2.3345e-06,-2.3345e-06,-2.7746e-07
0.02,-1.6976e-06,-1.6976e-06,-2.784e-07
0.03,-8.5945e-07,-8.5945e-07,-2.7939e-07
0.04,2.1818e-07,2.1818e-07,-2.8146e-07
0.05,1.5672e-06,1.5672e-06,-2.854e-07
0.06,3.2059e-06,3.2059e-06,-2.9209e-07
0.07,5.1315e-06,5.1315e-06,-3.0336e-07
0.08,7.3537e-06,7.3537e-06,-3.2128e-07
0.09,9.8744e-06,9.8744e-06,-3.478e-07
0.1,1.2676e-05,1.2676e-05,-3.8499e-07
0.11,1.5709e-05,1.5709e-05,-4.3542e-07
0.12,1.8926e-05,1.8926e-05,-5.0129e-07
0.13,2.2286e-05,2.2286e-05,-5.8459e-07
0.14,2.5759e-05,2.5759e-05,-6.8703e-07
0.15,2.9277e-05,2.9277e-05,-8.0977e-07
0.16,3.2771e-05,3.2771e-05,-9.541e-07
0.17,3.6163e-05,3.6163e-05,-1.1205e-06
0.18,3.9536e-05,3.9536e-05,-1.313e-06
0.19,4.0872e-05,4.0872e-05,-1.4821e-06
0.2,2.895e-05,2.895e-05,-1.3493e-06
0.21,-7.7658e-06,-7.7658e-06,-4.8155e-07
0.22,-1.3452e-05,-1.3452e-05,-3.5201e-07
0.23,-1.6329e-05,-1.6329e-05,-2.8302e-07
0.24,-1.9183e-05,-1.9183e-05,-2.0482e-07
0.25,-2.1924e-05,-2.1924e-05,-1.21e-07
0.26,-2.4561e-05,-2.4561e-05,-3.6219e-08
0.27,-2.7155e-05,-2.7155e-05,5.246e-08
0.28,-2.9838e-05,-2.9838e-05,1.3817e-07
0.29,-3.08e-05,-3.08e-05,1.9198e-07
0.3,-2.2831e-05,-2.2831e-05,1.692e-07
0.31,-5.0481e-07,-5.0481e-07,-1.6005e-08
0.32,-2.6943e-08,-2.6943e-08,-1.9375e-08
0.33,-6.8586e-08,-6.8586e-08,-1.653e-08
0.34,-7.2939e-08,-7.2939e-08,-7.3765e-09
0.35,-1.0402e-07,-1.0402e-07,-4.8509e-09
0.36,-2.4903e-08,-2.4903e-08,-3.6711e-09
0.37,6.6549e-08,6.6549e-08,-2.8042e-09
0.38,5.163e-08,5.163e-08,-3.583e-09
0.39,5.934e-08,5.934e-08,-1.7929e-09
0.4,4.6949e-08,4.6949e-08,1.8569e-09
0.41,2.5151e-09,2.5151e-09,6.1695e-09
0.42,7.0765e-09,7.0765e-09,4.9059e-09
0.43,6.8588e-09,6.8588e-09,2.8218e-09
0.44,2.7446e-09,2.7446e-09,3.4767e-10
0.45,-1.0056e-08,-1.0056e-08,-1.003e-09
0.46,-3.4479e-09,-3.4479e-09,-2.1583e-11
0.47,-1.6208e-08,-1.6208e-08,-5.9245e-10
0.48,-1.5074e-08,-1.5074e-08,-1.5983e-10
0.49,-1.2692e-08,-1.2692e-08,-5.7402e-11
0.5,5.1699e-26,1.034e-25,5.0487e-29
