t, elevL, elevR, throttle
0,0.19141,0.19141,5.0797
0.01,0.23014,0.13604,5.1038
0.02,0.26888,0.08068,5.1279
0.03,0.30761,0.025316,5.152
0.04,0.34635,-0.030048,5.1761
0.05,0.38508,-0.085412,5.2002
0.06,0.42382,-0.14078,5.2243
0.07,0.46256,-0.19614,5.2484
0.08,0.50129,-0.2515,5.2725
0.09,0.54003,-0.30687,5.2966
0.1,0.57876,-0.36223,5.3207
0.11,0.60751,-0.40239,5.3398
0.12,0.59858,-0.38519,5.3398
0.13,0.58964,-0.36798,5.3398
0.14,0.58071,-0.35078,5.3398
0.15,0.57178,-0.33357,5.3398
0.16,0.56284,-0.31637,5.3398
0.17,0.55391,-0.29917,5.3398
0.18,0.54498,-0.28196,5.3398
0.19,0.53604,-0.26476,5.3398
0.2,0.52711,-0.24755,5.3398
0.21,0.51818,-0.23035,5.3398
0.22,0.51021,-0.21409,5.3398
0.23,0.50358,-0.19915,5.3398
0.24,0.49695,-0.18421,5.3398
0.25,0.49033,-0.16927,5.3398
0.26,0.4837,-0.15433,5.3398
0.27,0.47707,-0.13939,5.3398
0.28,0.47044,-0.12445,5.3398
0.29,0.46382,-0.10951,5.3398
0.3,0.45719,-0.094569,5.3398
0.31,0.45056,-0.079629,5.3398
0.32,0.44393,-0.064688,5.3398
0.33,0.43729,-0.050433,5.3398
0.34,0.43064,-0.036583,5.3398
0.35,0.42399,-0.022732,5.3398
0.36,0.41734,-0.0088818,5.3398
0.37,0.41068,0.0049685,5.3398
0.38,0.40403,0.018819,5.3398
0.39,0.39738,0.032669,5.3398
0.4,0.39073,0.04652,5.3398
0.41,0.38408,0.06037,5.3398
0.42,0.37742,0.07422,5.3398
0.43,0.37077,0.088071,5.3398
0.44,0.36541,0.098204,5.3398
0.45,0.36029,0.10762,5.3398
0.46,0.35518,0.11703,5.3398
0.47,0.35006,0.12645,5.3398
0.48,0.34494,0.13587,5.3398
0.49,0.33983,0.14528,5.3398
0.5,0.33471,0.1547,5.3398
0.51,0.3296,0.16411,5.3398
0.52,0.32448,0.17353,5.3398
0.53,0.31936,0.18294,5.3398
0.54,0.31435,0.19218,5.3398
0.55,0.31137,0.19789,5.3398
0.56,0.30838,0.2036,5.3398
0.57,0.3054,0.20931,5.3398
0.58,0.30241,0.21502,5.3398
0.59,0.29943,0.22073,5.3398
0.6,0.29645,0.22644,5.3398
0.61,0.29346,0.23215,5.3398
0.62,0.29048,0.23786,5.3398
0.63,0.28749,0.24358,5.3398
0.64,0.28451,0.24929,5.3398
0.65,0.28188,0.25437,5.3398
0.66,0.28027,0.25766,5.3398
0.67,0.27866,0.26095,5.3398
0.68,0.27704,0.26424,5.3398
0.69,0.27543,0.26753,5.3398
0.7,0.27382,0.27082,5.3398
0.71,0.27221,0.27411,5.3398
0.72,0.2706,0.2774,5.3398
0.73,0.26899,0.28069,5.3398
0.74,0.26738,0.28397,5.3398
0.75,0.26576,0.28726,5.3398
0.76,0.26431,0.28992,5.3398
0.77,0.26302,0.29186,5.3398
0.78,0.26174,0.29379,5.3398
0.79,0.26046,0.29573,5.3398
0.8,0.25918,0.29767,5.3398
0.81,0.2579,0.2996,5.3398
0.82,0.25662,0.30154,5.3398
0.83,0.25533,0.30348,5.3398
0.84,0.25405,0.30541,5.3398
0.85,0.25277,0.30735,5.3398
0.86,0.25149,0.30929,5.3398
0.87,0.25008,0.3107,5.3398
0.88,0.24862,0.31187,5.3398
0.89,0.24716,0.31303,5.3398
0.9,0.2457,0.3142,5.3398
0.91,0.24424,0.31536,5.3398
0.92,0.24278,0.31653,5.3398
0.93,0.24132,0.3177,5.3398
0.94,0.23986,0.31886,5.3398
0.95,0.2384,0.32003,5.3398
0.96,0.23694,0.32119,5.3398
0.97,0.23547,0.32236,5.3398
0.98,0.23397,0.32304,5.3398
0.99,0.23247,0.32367,5.3398
1,0.23096,0.3243,5.3398
1.01,0.22945,0.32493,5.3398
1.02,0.22795,0.32555,5.3398
1.03,0.22644,0.32618,5.3398
1.04,0.22493,0.32681,5.3398
1.05,0.22343,0.32743,5.3398
1.06,0.22192,0.32806,5.3398
1.07,0.22041,0.32869,5.3398
1.08,0.21895,0.32927,5.3398
1.09,0.2179,0.32946,5.3398
1.1,0.21684,0.32965,5.3398
1.11,0.21579,0.32984,5.3398
1.12,0.21473,0.33003,5.3398
1.13,0.21368,0.33022,5.3398
1.14,0.21262,0.33041,5.3398
1.15,0.21157,0.3306,5.3398
1.16,0.21051,0.33079,5.3398
1.17,0.20946,0.33098,5.3398
1.18,0.2084,0.33117,5.3398
1.19,0.20761,0.33124,5.3398
1.2,0.20742,0.33102,5.3398
1.21,0.20723,0.33081,5.3398
1.22,0.20704,0.33059,5.3398
1.23,0.20685,0.33038,5.3398
1.24,0.20666,0.33017,5.3398
1.25,0.20648,0.32995,5.3398
1.26,0.20629,0.32974,5.3398
1.27,0.2061,0.32952,5.3398
1.28,0.20591,0.32931,5.3398
1.29,0.20572,0.32909,5.3398
1.3,0.20601,0.32866,5.3398
1.31,0.20674,0.32802,5.3398
1.32,0.20748,0.32738,5.3398
1.33,0.20821,0.32674,5.3398
1.34,0.20895,0.32611,5.3398
1.35,0.20968,0.32547,5.3398
1.36,0.21042,0.32483,5.3398
1.37,0.21115,0.32419,5.3398
1.38,0.21189,0.32355,5.3398
1.39,0.21263,0.32291,5.3398
1.4,0.21336,0.32228,5.3398
1.41,0.21461,0.32139,5.3398
1.42,0.21606,0.32042,5.3398
1.43,0.2175,0.31944,5.3398
1.44,0.21895,0.31847,5.3398
1.45,0.2204,0.31749,5.3398
1.46,0.22184,0.31652,5.3398
1.47,0.22329,0.31554,5.3398
1.48,0.22474,0.31457,5.3398
1.49,0.22618,0.31359,5.3398
1.5,0.22763,0.31262,5.3398
1.51,0.22908,0.31164,5.3398
1.52,0.23087,0.31072,5.3398
1.53,0.23269,0.3098,5.3398
1.54,0.2345,0.30889,5.3398
1.55,0.23632,0.30797,5.3398
1.56,0.23814,0.30705,5.3398
1.57,0.23995,0.30613,5.3398
1.58,0.24177,0.30521,5.3398
1.59,0.24359,0.3043,5.3398
1.6,0.2454,0.30338,5.3398
1.61,0.24722,0.30246,5.3398
1.62,0.24903,0.30163,5.3398
1.63,0.25081,0.3013,5.3398
1.64,0.25259,0.30097,5.3398
1.65,0.25438,0.30064,5.3398
1.66,0.25616,0.30031,5.3398
1.67,0.25794,0.29998,5.3398
1.68,0.25972,0.29966,5.3398
1.69,0.2615,0.29933,5.3398
1.7,0.26328,0.299,5.3398
1.71,0.26506,0.29867,5.3398
1.72,0.26684,0.29834,5.3398
1.73,0.26848,0.29832,5.3398
1.74,0.26987,0.29885,5.3398
1.75,0.27125,0.29939,5.3398
1.76,0.27264,0.29993,5.3398
1.77,0.27403,0.30046,5.3398
1.78,0.27541,0.301,5.3398
1.79,0.2768,0.30154,5.3398
1.8,0.27818,0.30208,5.3398
1.81,0.27957,0.30261,5.3398
1.82,0.28096,0.30315,5.3398
1.83,0.28234,0.30369,5.3398
1.84,0.28346,0.30468,5.3398
1.85,0.28437,0.30602,5.3398
1.86,0.28528,0.30737,5.3398
1.87,0.28619,0.30872,5.3398
1.88,0.2871,0.31006,5.3398
1.89,0.288,0.31141,5.3398
1.9,0.28891,0.31275,5.3398
1.91,0.28982,0.3141,5.3398
1.92,0.29073,0.31545,5.3398
1.93,0.29164,0.31679,5.3398
1.94,0.29255,0.31814,5.3398
1.95,0.29331,0.3199,5.3398
1.96,0.29404,0.32179,5.3398
1.97,0.29476,0.32367,5.3398
1.98,0.29548,0.32556,5.3398
1.99,0.2962,0.32745,5.3398
2,0.29693,0.32933,5.3398
2.01,0.29765,0.33122,5.3398
2.02,0.29837,0.33311,5.3398
2.03,0.29909,0.33499,5.3398
2.04,0.29981,0.33688,5.3398
2.05,0.30054,0.33877,5.3398
2.06,0.3015,0.34079,5.3398
2.07,0.30248,0.34281,5.3398
2.08,0.30345,0.34484,5.3398
2.09,0.30442,0.34686,5.3398
2.1,0.30539,0.34889,5.3398
2.11,0.30637,0.35091,5.3398
2.12,0.30734,0.35294,5.3398
2.13,0.30831,0.35496,5.3398
2.14,0.30928,0.35698,5.3398
2.15,0.31025,0.35901,5.3398
2.16,0.31133,0.36099,5.3398
2.17,0.31285,0.36276,5.3398
2.18,0.31436,0.36454,5.3398
2.19,0.31588,0.36632,5.3398
2.2,0.3174,0.36809,5.3398
2.21,0.31891,0.36987,5.3398
2.22,0.32043,0.37165,5.3398
2.23,0.32195,0.37342,5.3398
2.24,0.32346,0.3752,5.3398
2.25,0.32498,0.37698,5.3398
2.26,0.3265,0.37875,5.3398
2.27,0.32827,0.38037,5.3398
2.28,0.33045,0.38176,5.3398
2.29,0.33262,0.38314,5.3398
2.3,0.33479,0.38453,5.3398
2.31,0.33696,0.38591,5.3398
2.32,0.33914,0.3873,5.3398
2.33,0.34131,0.38868,5.3398
2.34,0.34348,0.39007,5.3398
2.35,0.34565,0.39145,5.3398
2.36,0.34783,0.39284,5.3398
2.37,0.35,0.39422,5.3398
2.38,0.35257,0.3955,5.3398
2.39,0.35539,0.3967,5.3398
2.4,0.35821,0.39791,5.3398
2.41,0.36103,0.39911,5.3398
2.42,0.36386,0.40032,5.3398
2.43,0.36668,0.40152,5.3398
2.44,0.3695,0.40273,5.3398
2.45,0.37232,0.40393,5.3398
2.46,0.37515,0.40514,5.3398
2.47,0.37797,0.40634,5.3398
2.48,0.38079,0.40755,5.3398
2.49,0.38395,0.40892,5.3398
2.5,0.38719,0.41034,5.3398
2.51,0.39042,0.41175,5.3398
2.52,0.39366,0.41316,5.3398
2.53,0.39689,0.41457,5.3398
2.54,0.40013,0.41598,5.3398
2.55,0.40336,0.4174,5.3398
2.56,0.4066,0.41881,5.3398
2.57,0.40983,0.42022,5.3398
2.58,0.41307,0.42163,5.3398
2.59,0.4163,0.42307,5.3398
2.6,0.41946,0.42532,5.3398
2.61,0.42263,0.42756,5.3398
2.62,0.42579,0.42981,5.3398
2.63,0.42896,0.43206,5.3398
2.64,0.43212,0.4343,5.3398
2.65,0.43529,0.43655,5.3398
2.66,0.43845,0.4388,5.3398
2.67,0.44162,0.44104,5.3398
2.68,0.44478,0.44329,5.3398
2.69,0.44795,0.44554,5.3398
2.7,0.45121,0.44844,5.3398
2.71,0.45477,0.45342,5.3398
2.72,0.45834,0.4584,5.3398
2.73,0.4619,0.46338,5.3398
2.74,0.46546,0.46836,5.3398
2.75,0.46903,0.47334,5.3398
2.76,0.47259,0.47832,5.3398
2.77,0.47615,0.4833,5.3398
2.78,0.47972,0.48829,5.3398
2.79,0.48328,0.49327,5.3398
2.8,0.48685,0.49825,5.3398
2.81,0.48953,0.50405,5.3398
2.82,0.49112,0.51087,5.3398
2.83,0.49271,0.51768,5.3398
2.84,0.4943,0.52449,5.3398
2.85,0.49589,0.53131,5.3398
2.86,0.49749,0.53812,5.3398
2.87,0.49908,0.54494,5.3398
2.88,0.50067,0.55175,5.3398
2.89,0.50226,0.55857,5.3398
2.9,0.50385,0.56538,5.3398
2.91,0.50544,0.57219,5.3398
2.92,0.48537,0.55757,5.3398
2.93,0.45402,0.53177,5.3398
2.94,0.42266,0.50597,5.3398
2.95,0.3913,0.48017,5.3398
2.96,0.35994,0.45436,5.3398
2.97,0.32858,0.42856,5.3398
2.98,0.29722,0.40276,5.3398
2.99,0.26586,0.37696,5.3398
3,0.23451,0.35116,5.3398
3.01,0.20315,0.32536,5.3398
3.02,0.17179,0.29956,5.3398
3.03,0.16897,0.28007,5.3398
3.04,0.17053,0.26156,5.3398
3.05,0.1721,0.24304,5.3398
