t, affine_elevL, affine_elevR, affine_throttle
0,3.7587e-10,3.7587e-10,-7.7988e-10
0.01,4.328e-10,4.328e-10,-9.9959e-10
0.02,5.0565e-10,5.0565e-10,-1.1696e-09
0.03,6.1814e-10,6.1814e-10,-1.0766e-09
0.04,7.4789e-10,7.4789e-10,-8.5605e-10
0.05,8.8701e-10,8.8701e-10,-6.0588e-10
0.06,1.0257e-09,1.0257e-09,-4.2407e-10
0.07,1.1527e-09,1.1527e-09,-3.8838e-10
0.08,1.2715e-09,1.2715e-09,-2.6945e-10
0.09,1.3915e-09,1.3915e-09,-4.0193e-11
0.1,1.5185e-09,1.5185e-09,2.1575e-10
0.11,1.6577e-09,1.6577e-09,4.1447e-10
0.12,1.8095e-09,1.8095e-09,4.8715e-10
0.13,1.9322e-09,1.9322e-09,6.0184e-10
0.14,2.0316e-09,2.0316e-09,7.8723e-10
0.15,2.133e-09,2.133e-09,9.9026e-10
0.16,2.2618e-09,2.2618e-09,1.1577e-09
0.17,2.4353e-09,2.4353e-09,1.2436e-09
0.18,2.5528e-09,2.5528e-09,1.3267e-09
0.19,2.6134e-09,2.6134e-09,1.4304e-09
0.2,2.6652e-09,2.6652e-09,1.5389e-09
0.21,2.7583e-09,2.7583e-09,1.6368e-09
0.22,2.9302e-09,2.9302e-09,1.7079e-09
0.23,3.0136e-09,3.0136e-09,1.7407e-09
0.24,2.9978e-09,2.9978e-09,1.7486e-09
0.25,2.9534e-09,2.9534e-09,1.7496e-09
0.26,2.9542e-09,2.9542e-09,1.762e-09
0.27,3.0531e-09,3.0531e-09,1.7948e-09
0.28,2.975e-09,2.975e-09,1.7278e-09
0.29,2.725e-09,2.725e-09,1.5818e-09
0.3,2.4459e-09,2.4459e-09,1.4376e-09
0.31,2.2862e-09,2.2862e-09,1.377e-09
0.32,2.3744e-09,2.3744e-09,1.4692e-09
0.33,2.4822e-09,2.4822e-09,1.5884e-09
0.34,2.5039e-09,2.5039e-09,1.685e-09
0.35,2.4258e-09,2.4258e-09,1.7613e-09
0.36,2.2342e-09,2.2342e-09,1.8193e-09
0.37,1.8578e-09,1.8578e-09,1.6998e-09
0.38,1.3316e-09,1.3316e-09,1.3709e-09
0.39,8.1709e-10,8.1709e-10,1.0554e-09
0.4,4.8118e-10,4.8118e-10,9.805e-10
0.41,2.9279e-10,2.9279e-10,9.275e-10
0.42,1.1516e-10,1.1516e-10,6.5305e-10
0.43,-4.0168e-11,-4.0168e-11,3.488e-10
0.44,-1.5982e-10,-1.5982e-10,2.1145e-10
0.45,-1.7493e-10,-1.7493e-10,1.6489e-10
0.46,-1.8971e-10,-1.8971e-10,8.0209e-11
0.47,-3.8863e-10,-3.8863e-10,1.0079e-10
0.48,-1.859e-10,-1.859e-10,5.1301e-11
0.49,1.5008e-10,1.5008e-10,-2.3219e-11
0.5,0,0,5.0487e-29
