t, affine_elevL, affine_elevR, affine_throttle
0,-0.0067505,0.0056203,0.00036389
0.01,-0.0066467,0.0035663,0.00019696
0.02,-0.0069614,0.0017953,4.0335e-05
0.03,-0.0076653,0.00032383,-0.00010357
0.04,-0.0087179,-0.00083819,-0.00023309
0.05,-0.010069,-0.0016845,-0.00034679
0.06,-0.011662,-0.0022135,-0.00044356
0.07,-0.013433,-0.0024315,-0.00052283
0.08,-0.015315,-0.002349,-0.00058415
0.09,-0.017236,-0.0019834,-0.00062741
0.1,-0.019123,-0.0013596,-0.00065284
0.11,-0.020902,-0.00050636,-0.00066075
0.12,-0.022498,0.00053908,-0.00065188
0.13,-0.023842,0.0017353,-0.0006271
0.14,-0.024868,0.0030345,-0.00058763
0.15,-0.025516,0.0043846,-0.00053495
0.16,-0.025738,0.0057304,-0.00047073
0.17,-0.025496,0.0070115,-0.00039707
0.18,-0.024765,0.0081674,-0.00031615
0.19,-0.023545,0.0091343,-0.00023051
0.2,-0.021861,0.009848,-0.00014284
0.21,-0.019744,0.010245,-5.5915e-05
0.22,-0.017227,0.010264,2.7406e-05
0.23,-0.01436,0.0098441,0.00010431
0.24,-0.011257,0.0089282,0.00017211
0.25,-0.0080891,0.0074612,0.00022837
0.26,-0.0048966,0.0053337,0.00027015
0.27,-0.0019561,0.0029081,0.00030086
0.28,0.00069902,0.00059588,0.00032546
0.29,0.0033128,-0.0015774,0.00034515
0.3,0.005856,-0.0036479,0.0003603
0.31,0.0082516,-0.0056409,0.00037128
0.32,0.010486,-0.0075756,0.00037848
0.33,0.012581,-0.0094668,0.0003823
0.34,0.014525,-0.011312,0.00038326
0.35,0.016285,-0.013104,0.00038189
0.36,0.01783,-0.014829,0.00037876
0.37,0.019139,-0.016453,0.00037442
0.38,0.020196,-0.017943,0.00036942
0.39,0.020986,-0.019255,0.00036426
0.4,0.021488,-0.020332,0.00035914
0.41,0.021685,-0.021117,0.00035413
0.42,0.021561,-0.021552,0.00034915
0.43,0.021108,-0.021576,0.00034349
0.44,0.020325,-0.021138,0.00033627
0.45,0.019217,-0.020191,0.00032617
0.46,0.0178,-0.018697,0.00031134
0.47,0.016098,-0.016644,0.00028975
0.48,0.014151,-0.014076,0.00025892
0.49,0.012008,-0.011046,0.0002163
0.5,0.0097375,-0.0075887,0.00015926
0.51,0.0074278,-0.0037865,8.536e-05
0.52,0.0051756,0.00015854,-7.689e-06
0.53,0.0030558,0.0042435,-0.00011894
0.54,0.00090291,0.0084119,-0.00023199
0.55,-0.0013187,0.012499,-0.00033972
0.56,-0.0035752,0.016436,-0.00043942
0.57,-0.0058252,0.020161,-0.00052878
0.58,-0.0080278,0.023627,-0.00060561
0.59,-0.01013,0.026793,-0.00066854
0.6,-0.012068,0.029619,-0.00071711
0.61,-0.013786,0.032073,-0.00075097
0.62,-0.015225,0.034129,-0.00077054
0.63,-0.016323,0.035762,-0.00077697
0.64,-0.017034,0.036956,-0.00077146
0.65,-0.017323,0.037698,-0.00075562
0.66,-0.01717,0.037974,-0.00073118
0.67,-0.016573,0.037775,-0.00069986
0.68,-0.015548,0.037092,-0.00066326
0.69,-0.014136,0.03591,-0.00062248
0.7,-0.012392,0.034214,-0.00057843
0.71,-0.010396,0.031987,-0.00053142
0.72,-0.0082485,0.029202,-0.00048108
0.73,-0.0060473,0.025828,-0.00042693
0.74,-0.0038821,0.021789,-0.00036761
0.75,-0.001853,0.016997,-0.00030143
0.76,-8.6012e-05,0.011376,-0.00022663
0.77,0.0013061,0.0048328,-0.00014101
0.78,0.0023486,-0.0027889,-4.2373e-05
0.79,0.0032027,-0.011584,6.8498e-05
0.8,0.0039577,-0.021231,0.00018691
0.81,0.0046154,-0.031274,0.00030819
0.82,0.005126,-0.04153,0.00043315
0.83,0.00547,-0.052041,0.00056575
0.84,0.0056159,-0.062725,0.00070791
0.85,0.0055364,-0.073475,0.00086114
0.86,0.0052442,-0.084132,0.0010258
0.87,0.004768,-0.09453,0.001202
0.88,0.0041399,-0.10447,0.0013895
0.89,0.0033833,-0.11366,0.0015864
0.9,0.0025224,-0.1218,0.0017903
0.91,0.0015839,-0.12859,0.0019983
0.92,0.00059812,-0.13366,0.0022051
0.93,-0.00040371,-0.13666,0.0024049
0.94,-0.0013951,-0.13727,0.0025898
0.95,-0.0023524,-0.13523,0.0027499
0.96,-0.0032524,-0.13035,0.0028748
0.97,-0.0040601,-0.12263,0.0029524
0.98,-0.0047328,-0.11227,0.0029699
0.99,-0.0052364,-0.099553,0.0029146
1,-0.0055613,-0.084929,0.0027758
1.01,-0.0056855,-0.06896,0.0025442
1.02,-0.0054983,-0.052645,0.0022139
1.03,-0.0048584,-0.037136,0.0017843
1.04,-0.0036746,-0.023194,0.0012514
1.05,-0.0019543,-0.011363,0.00063247
1.06,-0.00028898,-0.00076523,-3.8818e-05
1.07,0.00012465,0.010811,-0.00073487
1.08,-0.0015942,0.024477,-0.0014443
1.09,-0.0053941,0.038991,-0.002158
1.1,-0.010886,0.052743,-0.0028659
1.11,-0.017925,0.06508,-0.0035573
1.12,-0.026503,0.07587,-0.0042216
1.13,-0.036467,0.084936,-0.0048471
1.14,-0.047418,0.091941,-0.0054227
1.15,-0.058817,0.096618,-0.0059368
1.16,-0.070079,0.098897,-0.0063781
1.17,-0.080609,0.098888,-0.0067353
1.18,-0.089796,0.096789,-0.0069968
1.19,-0.096992,0.092799,-0.0071512
1.2,-0.10156,0.087113,-0.0071867
1.21,-0.10294,0.079963,-0.007092
1.22,-0.1007,0.071579,-0.0068579
1.23,-0.094642,0.062225,-0.0064777
1.24,-0.084993,0.052293,-0.0059504
1.25,-0.072496,0.042295,-0.0052849
1.26,-0.058021,0.032604,-0.0044958
1.27,-0.042497,0.023366,-0.003615
1.28,-0.02722,0.014888,-0.0026787
1.29,-0.014346,0.0080624,-0.0017311
1.3,-0.0054071,0.0034866,-0.00081594
1.31,-0.0001695,0.00072131,2.1381e-05
1.32,0.0028269,-0.0013515,0.00074633
1.33,0.0048428,-0.0035184,0.001342
1.34,0.0065523,-0.0060225,0.0018058
1.35,0.0082583,-0.0088778,0.0021561
1.36,0.0099415,-0.011926,0.0024052
1.37,0.011383,-0.014901,0.0025651
1.38,0.01243,-0.017594,0.0026473
1.39,0.013145,-0.019944,0.002662
1.4,0.013634,-0.02194,0.0026197
1.41,0.013977,-0.023575,0.00253
1.42,0.014162,-0.024803,0.0024018
1.43,0.014167,-0.025584,0.0022437
1.44,0.013985,-0.025897,0.0020636
1.45,0.013629,-0.025748,0.0018685
1.46,0.013114,-0.025152,0.0016651
1.47,0.012454,-0.02413,0.0014596
1.48,0.011658,-0.022707,0.001257
1.49,0.010736,-0.020912,0.0010614
1.5,0.0096984,-0.018785,0.00087718
1.51,0.0085558,-0.01637,0.0007076
1.52,0.0073149,-0.013715,0.0005545
1.53,0.0059893,-0.010879,0.00041965
1.54,0.0046001,-0.0079248,0.00030449
1.55,0.0031721,-0.0049271,0.00020893
1.56,0.0017237,-0.0019674,0.00013244
1.57,0.00026745,0.0008692,7.435e-05
1.58,-0.0011989,0.003524,3.293e-05
1.59,-0.0026799,0.006003,6.6644e-06
1.6,-0.0041696,0.0083177,-5.8461e-06
1.61,-0.0056508,0.01047,-5.9408e-06
1.62,-0.007091,0.012419,5.0497e-06
1.63,-0.0084638,0.014139,2.5397e-05
1.64,-0.0097423,0.015605,5.3345e-05
1.65,-0.0109,0.016798,8.7104e-05
1.66,-0.011913,0.017701,0.00012475
1.67,-0.012762,0.018301,0.00016443
1.68,-0.01343,0.018589,0.0002043
1.69,-0.013902,0.018564,0.00024263
1.7,-0.014167,0.018233,0.00027797
1.71,-0.014219,0.017607,0.00030891
1.72,-0.014053,0.016705,0.00033417
1.73,-0.013672,0.015558,0.00035299
1.74,-0.013081,0.014202,0.00036472
1.75,-0.01229,0.012677,0.00036884
1.76,-0.011313,0.011036,0.00036537
1.77,-0.010168,0.0093375,0.00035442
1.78,-0.008879,0.00764,0.00033627
1.79,-0.0074702,0.0060126,0.00031149
1.8,-0.0059701,0.0045208,0.00028068
1.81,-0.0044085,0.0032282,0.00024447
1.82,-0.002816,0.0021978,0.00020343
1.83,-0.0012262,0.0015265,0.00015787
1.84,0.00034953,0.0011039,0.00010857
1.85,0.0019302,0.00072236,5.6787e-05
1.86,0.0035127,0.0002062,4.2687e-06
1.87,0.0050367,-0.00044835,-4.7665e-05
1.88,0.0064299,-0.001217,-9.7702e-05
1.89,0.0076491,-0.0020669,-0.00014456
1.9,0.0086626,-0.0029674,-0.00018699
1.91,0.0094471,-0.0038909,-0.00022388
1.92,0.0099829,-0.0048075,-0.00025423
1.93,0.01026,-0.0056873,-0.00027718
1.94,0.010286,-0.0065047,-0.00029217
1.95,0.010076,-0.0072372,-0.00029874
1.96,0.009654,-0.0078638,-0.00029679
1.97,0.0090511,-0.0083656,-0.00028647
1.98,0.008302,-0.0087257,-0.00026814
1.99,0.0074464,-0.0089282,-0.00024268
2,0.0065242,-0.0089597,-0.00021105
2.01,0.0055755,-0.0088064,-0.00017463
2.02,0.0046379,-0.0084536,-0.00013531
2.03,0.0037472,-0.0078887,-9.5022e-05
2.04,0.0029354,-0.0071013,-5.6124e-05
2.05,0.0022288,-0.0060835,-2.1565e-05
2.06,0.0016527,-0.0048285,5.6676e-06
2.07,0.00123,-0.0033267,2.2256e-05
2.08,0.00098009,-0.0015714,2.4324e-05
2.09,0.00092696,0.00043559,7.2585e-06
2.1,0.0010707,0.0026619,-3.1362e-05
2.11,0.0013214,0.0049761,-8.2035e-05
2.12,0.0015635,0.0071326,-0.00012873
2.13,0.0018001,0.0090045,-0.0001699
2.14,0.0020354,0.010501,-0.00020448
2.15,0.0022711,0.011608,-0.00023168
2.16,0.0025058,0.012342,-0.00025068
2.17,0.0027365,0.012733,-0.00026102
2.18,0.0029583,0.012801,-0.00026277
2.19,0.0031633,0.01257,-0.00025609
2.2,0.003341,0.012073,-0.00024118
2.21,0.0034784,0.011355,-0.00021883
2.22,0.0035617,0.010466,-0.00019007
2.23,0.0035771,0.0094626,-0.00015594
2.24,0.0035184,0.0083955,-0.00011779
2.25,0.0033881,0.0073095,-7.7183e-05
2.26,0.0031912,0.0062453,-3.571e-05
2.27,0.0029319,0.0052374,4.9943e-06
2.28,0.0026036,0.0043022,4.3183e-05
2.29,0.0022003,0.0034473,7.7156e-05
2.3,0.0017249,0.0026765,0.00010522
2.31,0.0012003,0.0019927,0.00012566
2.32,0.00069896,0.0014127,0.00013703
2.33,0.00028642,0.00095372,0.00013805
2.34,1.5463e-06,0.00062516,0.00012743
2.35,-0.00014173,0.00042343,0.00010397
2.36,-0.00015072,0.00032399,6.7144e-05
2.37,-5.6996e-05,0.00030156,1.6678e-05
2.38,8.4001e-05,0.00033446,-4.7705e-05
2.39,0.00019287,0.00039719,-0.00012634
2.4,0.0001798,0.00044285,-0.00021909
2.41,4.0778e-06,0.00043106,-0.00032545
2.42,-0.00032356,0.00034553,-0.00044464
2.43,-0.0007719,0.00019306,-0.00057505
2.44,-0.0013138,-2.4282e-05,-0.00071485
2.45,-0.0019284,-0.0003033,-0.0008617
