t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0.11,0.002049,-0.01393,-0.024721,0.11131,0.54637,-0.32057,0.0028888,-0.024196,-0.020762,0.015945,0.012559,-0.028469,0.002049,0.01393,-0.02472,-0.11131,0.54637,0.32057,0.0028888,0.024196,-0.020762,-0.015945,0.012559,0.028469,-0.0062847,-1.579e-09,1.5653e-05,-4.7846e-09,-0.0036083,-4.8524e-08,-0.0049816,-4.4554e-09,0.00089934,1.9581e-10,-0.00012004,-9.8944e-11
0.12,0.001314,-0.013708,-0.025691,0.11759,0.56404,-0.31417,0.0023162,-0.023392,-0.021447,0.016231,0.012856,-0.02772,0.001314,0.013708,-0.02569,-0.11759,0.56403,0.31417,0.0023162,0.023392,-0.021447,-0.016231,0.012856,0.02772,-0.0062804,-1.5362e-09,2.8738e-05,-4.3387e-09,-0.0032288,-4.74e-08,-0.0049782,-4.3985e-09,0.00084107,1.5334e-10,-9.2659e-05,-1.1255e-10
0.13,0.00055441,-0.013408,-0.026497,0.1231,0.57805,-0.30604,0.0017258,-0.022467,-0.021991,0.016448,0.013078,-0.026759,0.00055444,0.013408,-0.026497,-0.1231,0.57804,0.30604,0.0017258,0.022467,-0.021991,-0.016448,0.013077,0.026759,-0.0062755,-1.4753e-09,4.2315e-05,-4.0627e-09,-0.0028646,-4.5867e-08,-0.0049743,-4.309e-09,0.00078225,9.4491e-11,-6.7712e-05,-1.0265e-10
0.14,-0.00020074,-0.013143,-0.027322,0.1286,0.5924,-0.29876,0.0011462,-0.021629,-0.022547,0.016702,0.013316,-0.025844,-0.00020071,0.013143,-0.027322,-0.1286,0.5924,0.29875,0.0011462,0.021629,-0.022547,-0.016702,0.013316,0.025844,-0.0062695,-1.3887e-09,5.5811e-05,-4.0656e-09,-0.0025055,-4.3757e-08,-0.0049694,-4.1747e-09,0.00072314,8.2967e-12,-4.4938e-05,-5.4108e-11
0.15,-0.0009459,-0.012911,-0.028142,0.13396,0.60661,-0.29223,0.00057706,-0.020878,-0.023098,0.016974,0.013558,-0.02498,-0.00094586,0.012911,-0.028142,-0.13396,0.6066,0.29223,0.00057705,0.020878,-0.023098,-0.016974,0.013558,0.02498,-0.0062624,-1.2852e-09,6.8722e-05,-4.2736e-09,-0.0021423,-4.1281e-08,-0.0049632,-4.0101e-09,0.00066393,-9.3198e-11,-2.4009e-05,1.7628e-11
0.16,-0.001676,-0.01268,-0.028887,0.13887,0.61914,-0.28578,1.464e-05,-0.020165,-0.023587,0.01722,0.013769,-0.024118,-0.001676,0.01268,-0.028887,-0.13887,0.61913,0.28578,1.4632e-05,0.020165,-0.023587,-0.01722,0.013769,0.024118,-0.0062541,-1.1863e-09,8.054e-05,-4.4528e-09,-0.0017662,-3.8931e-08,-0.0049555,-3.8493e-09,0.0006048,-1.8066e-10,-4.565e-06,7.8396e-11
0.17,-0.0023852,-0.01244,-0.029527,0.14314,0.62939,-0.27914,-0.00054144,-0.019472,-0.023991,0.017419,0.013936,-0.023241,-0.0023852,0.01244,-0.029527,-0.14314,0.62939,0.27914,-0.00054145,0.019472,-0.023991,-0.017419,0.013936,0.023241,-0.0062446,-1.1057e-09,9.0853e-05,-4.438e-09,-0.0013704,-3.7015e-08,-0.0049461,-3.7142e-09,0.00054594,-2.3639e-10,1.3726e-05,1.0856e-10
0.18,-0.0030699,-0.012205,-0.030092,0.14689,0.63803,-0.27262,-0.0010897,-0.018822,-0.024335,0.017582,0.014072,-0.022389,-0.0030699,0.012205,-0.030092,-0.14689,0.63803,0.27262,-0.0010897,0.018822,-0.024334,-0.017582,0.014072,0.022389,-0.0062339,-1.0527e-09,9.9382e-05,-4.115e-09,-0.00095063,-3.5733e-08,-0.0049351,-3.6207e-09,0.00048755,-2.4923e-10,3.1101e-05,9.3308e-11
0.19,-0.0037295,-0.011988,-0.030612,0.15024,0.64571,-0.26654,-0.0016309,-0.018238,-0.024643,0.017724,0.014191,-0.0216,-0.0037294,0.011988,-0.030611,-0.15024,0.64571,0.26654,-0.0016309,0.018238,-0.024643,-0.017724,0.014191,0.0216,-0.0062221,-1.0358e-09,0.00010586,-3.3776e-09,-0.00050316,-3.5259e-08,-0.0049225,-3.5835e-09,0.00042979,-2.0955e-10,4.7776e-05,1.8069e-11
0.2,-0.0043627,-0.011795,-0.031096,0.15325,0.65266,-0.26099,-0.0021658,-0.017724,-0.024927,0.017848,0.014298,-0.020891,-0.0043627,0.011795,-0.031096,-0.15325,0.65266,0.26099,-0.0021659,0.017724,-0.024927,-0.017848,0.014298,0.020891,-0.0062093,-1.0492e-09,0.00011013,-2.2839e-09,-2.5771e-05,-3.5455e-08,-0.0049085,-3.5947e-09,0.00037281,-1.276e-10,6.3893e-05,-1.0659e-10
