t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.02579,-0.072189,-0.063803,0.41383,1.2694,-0.84487,0.029668,-0.056403,-0.061789,0.064407,0.025497,-0.11202,0.052473,0.083022,-0.010785,-0.13237,0.21277,1.3511,-0.030365,0.092885,0.015171,-0.047451,0.014681,0.1335,-0.0054587,0.0056564,-0.0048461,0.0071263,0.039695,0.051745,-0.0071837,0.0036707,-0.0004541,-0.00057119,0.00022712,0.0021081
0.01,0.022164,-0.061759,-0.057746,0.37798,1.1257,-0.71461,0.025446,-0.047572,-0.055531,0.057426,0.021619,-0.096631,0.057381,0.091827,-0.0099291,-0.15533,0.20482,1.4803,-0.03458,0.10129,0.020199,-0.053483,0.016697,0.14566,-0.0053981,0.0057418,-0.0048072,0.0069757,0.039151,0.052467,-0.0071831,0.0037062,-0.00041259,-0.00059336,0.00025781,0.0021652
0.02,0.017051,-0.048983,-0.047502,0.31591,0.90912,-0.56313,0.019324,-0.037492,-0.045352,0.047081,0.016591,-0.077204,0.056246,0.091117,-0.0076572,-0.16489,0.17043,1.4547,-0.033777,0.099126,0.022544,-0.054104,0.016817,0.14258,-0.005338,0.0057835,-0.0047924,0.0070017,0.039083,0.052596,-0.0071486,0.0036964,-0.00042047,-0.0005772,0.00029208,0.00215
0.03,0.010742,-0.033268,-0.032646,0.2223,0.61495,-0.38224,0.011997,-0.025537,-0.03102,0.03264,0.010582,-0.052689,0.047488,0.077893,-0.0044638,-0.15166,0.11514,1.2314,-0.02726,0.083633,0.020468,-0.047042,0.014367,0.12031,-0.0052849,0.005776,-0.0048022,0.0072333,0.03946,0.052043,-0.0070836,0.0036344,-0.00048255,-0.00051646,0.00032537,0.0020545
0.04,0.0057576,-0.020305,-0.019618,0.13811,0.36478,-0.23451,0.0063919,-0.015775,-0.018619,0.020041,0.005857,-0.032181,0.035839,0.059458,-0.0016842,-0.12481,0.06307,0.93085,-0.018873,0.063079,0.015725,-0.036338,0.010809,0.090733,-0.0052425,0.0057245,-0.0048334,0.0076536,0.040185,0.050877,-0.0070014,0.0035243,-0.00059431,-0.00041496,0.00035422,0.0018883
0.05,0.0055762,-0.018341,-0.019042,0.13381,0.3485,-0.20782,0.0046337,-0.014142,-0.017458,0.018731,0.0054281,-0.029336,0.032286,0.053266,-0.00074876,-0.1168,0.048062,0.82831,-0.015012,0.056056,0.013168,-0.032538,0.0097967,0.080225,-0.0052062,0.0056592,-0.0048741,0.0081392,0.041033,0.049519,-0.0069248,0.0033937,-0.00073044,-0.00029988,0.0003782,0.0016984
0.06,0.0083124,-0.022366,-0.026549,0.18174,0.47781,-0.2436,0.0039828,-0.016923,-0.023142,0.024278,0.0074467,-0.036558,0.035743,0.057855,-0.00079096,-0.12882,0.056389,0.89585,-0.014445,0.060574,0.012715,-0.035098,0.011035,0.085875,-0.0051709,0.0056075,-0.0049124,0.0085628,0.041794,0.048343,-0.006867,0.0032675,-0.00086459,-0.00019748,0.00039812,0.0015263
0.07,0.01043,-0.02443,-0.032271,0.21746,0.57277,-0.25674,0.0024819,-0.018398,-0.027072,0.028061,0.0088607,-0.040902,0.038006,0.060537,-0.00058353,-0.13758,0.059314,0.93289,-0.013231,0.063059,0.01173,-0.036611,0.01184,0.088642,-0.0051365,0.0055686,-0.0049483,0.0089244,0.042475,0.047337,-0.0068258,0.003144,-0.00099526,-0.0001068,0.00041473,0.0013702
0.08,0.012285,-0.025617,-0.037256,0.24783,0.65327,-0.25973,0.00055777,-0.019423,-0.030256,0.031127,0.010024,-0.044103,0.039711,0.062324,-0.00022741,-0.14493,0.059073,0.95565,-0.011759,0.064611,0.01051,-0.03769,0.012411,0.090101,-0.0051025,0.005541,-0.0049821,0.0092267,0.043088,0.046477,-0.0067982,0.0030214,-0.0011219,-2.6265e-05,0.00042863,0.0012274
0.09,0.014031,-0.026476,-0.042005,0.27619,0.7288,-0.25892,-0.0016118,-0.020449,-0.033161,0.033977,0.011095,-0.047052,0.041144,0.063669,0.00023353,-0.15169,0.056696,0.97127,-0.010177,0.065712,0.0091641,-0.038592,0.012836,0.090945,-0.0050692,0.0055221,-0.005014,0.0094745,0.043645,0.045728,-0.0067815,0.0028976,-0.0012446,4.612e-05,0.00044016,0.0010948
0.1,0.015522,-0.0268,-0.046038,0.29951,0.7915,-0.25261,-0.0039283,-0.021322,-0.035416,0.036266,0.011967,-0.049331,0.041849,0.063904,0.00080625,-0.15636,0.051391,0.96973,-0.0083936,0.065681,0.0076086,-0.038903,0.012964,0.090278,-0.0050371,0.0055087,-0.0050442,0.0096753,0.044155,0.045043,-0.0067728,0.0027698,-0.0013638,0.00011275,0.0004494,0.00096828
0.11,0.016833,-0.026784,-0.049526,0.31896,0.84472,-0.24297,-0.0062997,-0.022176,-0.037181,0.038162,0.012704,-0.051224,0.042193,0.063582,0.0014294,-0.15992,0.044601,0.95975,-0.006557,0.065098,0.005957,-0.038928,0.012922,0.08893,-0.0050061,0.0054992,-0.0050727,0.009832,0.044623,0.044404,-0.0067703,0.0026376,-0.0014787,0.00017455,0.00045667,0.00084664
0.12,0.018071,-0.026658,-0.052762,0.33645,0.89377,-0.23238,-0.0086942,-0.023177,-0.038694,0.039911,0.013391,-0.053118,0.042668,0.063416,0.0020603,-0.16386,0.037727,0.95232,-0.0047744,0.064693,0.004282,-0.039071,0.012876,0.087912,-0.0049761,0.0054927,-0.0050996,0.0099477,0.045056,0.043799,-0.0067726,0.0025008,-0.0015883,0.00023219,0.00046232,0.00072902
0.13,0.019271,-0.026499,-0.055834,0.35256,0.94032,-0.22161,-0.011083,-0.02438,-0.040023,0.041591,0.014056,-0.055145,0.043327,0.063474,0.0027058,-0.16835,0.030771,0.94842,-0.0030446,0.06453,0.0025954,-0.03937,0.012846,0.087329,-0.0049467,0.0054887,-0.0051248,0.010023,0.045452,0.043222,-0.0067784,0.0023595,-0.0016915,0.00028585,0.00046662,0.00061531
0.14,0.020436,-0.026332,-0.058751,0.36732,0.98459,-0.21097,-0.013425,-0.025793,-0.041173,0.043215,0.014702,-0.057345,0.044101,0.063655,0.0033817,-0.17319,0.023369,0.94647,-0.0013605,0.064499,0.00091805,-0.039767,0.01281,0.08706,-0.0049179,0.0054873,-0.0051477,0.010057,0.045806,0.042673,-0.0067866,0.0022145,-0.0017865,0.00033539,0.00046976,0.00050576
0.15,0.021503,-0.026135,-0.061364,0.37984,1.0242,-0.20049,-0.015647,-0.027371,-0.042046,0.044687,0.015291,-0.059634,0.044928,0.063877,0.0040912,-0.17815,0.015391,0.9452,0.00027924,0.064513,-0.00073672,-0.040209,0.012753,0.086998,-0.0048895,0.0054881,-0.0051683,0.010051,0.046117,0.04215,-0.0067961,0.0020664,-0.0018726,0.00038086,0.00047189,0.00040029
0.16,0.022391,-0.025877,-0.063489,0.38903,1.0562,-0.19023,-0.017662,-0.029035,-0.042522,0.045885,0.015774,-0.061884,0.045759,0.064067,0.0048301,-0.18304,0.0068123,0.94351,0.0018691,0.064497,-0.0023536,-0.040648,0.012664,0.087056,-0.0048613,0.0054911,-0.0051865,0.010004,0.046384,0.041651,-0.006806,0.001916,-0.0019489,0.00042233,0.00047313,0.00029881
0.17,0.023088,-0.025579,-0.065109,0.39487,1.0804,-0.18049,-0.019429,-0.030747,-0.042606,0.046798,0.016147,-0.064089,0.046575,0.064204,0.0055891,-0.18775,-0.0022509,0.94112,0.003399,0.064428,-0.0039206,-0.041064,0.012542,0.087209,-0.0048332,0.0054961,-0.005202,0.009918,0.046606,0.041174,-0.0068153,0.0017641,-0.0020153,0.00045983,0.00047357,0.00020121
0.18,0.023618,-0.025288,-0.066315,0.39792,1.0983,-0.17169,-0.020964,-0.0325,-0.042369,0.047482,0.016433,-0.066323,0.047385,0.064299,0.0063552,-0.19222,-0.011589,0.93819,0.0048636,0.064312,-0.0054385,-0.041453,0.012394,0.087465,-0.004805,0.0055026,-0.0052152,0.0097956,0.046788,0.040715,-0.0068237,0.0016116,-0.0020719,0.00049363,0.00047338,0.00010719
0.19,0.024005,-0.025029,-0.067183,0.3987,1.1112,-0.16401,-0.022278,-0.034279,-0.041873,0.047979,0.016649,-0.068633,0.048193,0.064364,0.0071186,-0.19647,-0.021056,0.9349,0.0062542,0.064159,-0.0069028,-0.041817,0.012229,0.087841,-0.0047764,0.0055105,-0.0052258,0.0096375,0.046928,0.040272,-0.0068304,0.0014594,-0.0021187,0.00052374,0.00047263,1.6703e-05
0.2,0.024265,-0.024808,-0.067763,0.39753,1.12,-0.15743,-0.023374,-0.036051,-0.041166,0.048312,0.016809,-0.071022,0.049007,0.064411,0.0078729,-0.20051,-0.030539,0.9314,0.0075594,0.063977,-0.0083039,-0.042157,0.012052,0.08835,-0.0047475,0.0055197,-0.0052335,0.0094428,0.04702,0.039845,-0.0068346,0.0013087,-0.0021559,0.00054994,0.0004713,-7.0018e-05
0.21,0.024403,-0.024626,-0.068082,0.39462,1.1249,-0.15191,-0.024249,-0.037777,-0.040286,0.048489,0.016915,-0.073473,0.049818,0.064431,0.0086106,-0.20432,-0.03995,0.92759,0.008767,0.063753,-0.0096295,-0.042463,0.011865,0.088979,-0.0047183,0.00553,-0.0052376,0.0092104,0.047057,0.039431,-0.0068355,0.0011606,-0.0021837,0.00057202,0.00046933,-0.00015269
0.22,0.02445,-0.0245,-0.068228,0.39052,1.1275,-0.14748,-0.024954,-0.039461,-0.039289,0.048563,0.016993,-0.076036,0.050556,0.064344,0.0093185,-0.20765,-0.049209,0.92228,0.0098727,0.063406,-0.010873,-0.042679,0.011653,0.08961,-0.0046884,0.0055412,-0.0052388,0.0089453,0.047047,0.039027,-0.0068331,0.0010157,-0.0022029,0.00059046,0.00046688,-0.00023178
0.23,0.024417,-0.024434,-0.06824,0.3855,1.1283,-0.14411,-0.025514,-0.041088,-0.038202,0.048555,0.01705,-0.078717,0.051301,0.064255,0.0099969,-0.21083,-0.058184,0.91699,0.010887,0.063031,-0.012058,-0.042871,0.011438,0.090371,-0.0046578,0.0055528,-0.005237,0.0086505,0.046991,0.03863,-0.0068272,0.00087466,-0.0022145,0.00060552,0.00046404,-0.00030751
0.24,0.024301,-0.024416,-0.068116,0.37961,1.1273,-0.14168,-0.025922,-0.04262,-0.037043,0.048455,0.017085,-0.081469,0.052047,0.06416,0.010642,-0.21386,-0.066821,0.91167,0.011804,0.062622,-0.013174,-0.043034,0.011224,0.091248,-0.0046264,0.0055647,-0.0052319,0.0083266,0.046886,0.03824,-0.0068172,0.00073836,-0.0022188,0.00061704,0.00046075,-0.00037964
0.25,0.024108,-0.024442,-0.067879,0.37304,1.1247,-0.14009,-0.026181,-0.044041,-0.035846,0.048276,0.0171,-0.08427,0.052768,0.064033,0.011249,-0.21668,-0.075072,0.9059,0.01261,0.062145,-0.014204,-0.043148,0.011005,0.09219,-0.0045942,0.0055768,-0.005223,0.0079741,0.046723,0.037855,-0.0068025,0.00060768,-0.0022165,0.0006249,0.00045693,-0.00044782
0.26,0.023894,-0.024544,-0.067666,0.36656,1.1229,-0.13938,-0.026357,-0.045408,-0.034687,0.048105,0.017131,-0.087245,0.0534,0.063807,0.011807,-0.21912,-0.082897,0.89873,0.013304,0.061534,-0.015134,-0.04317,0.01077,0.093088,-0.0045612,0.0055888,-0.0052105,0.0075981,0.046508,0.037471,-0.0067832,0.00048294,-0.0022083,0.0006295,0.00045263,-0.00051241
0.27,0.023636,-0.0247,-0.067425,0.35996,1.1208,-0.13943,-0.026445,-0.046676,-0.033532,0.047907,0.017166,-0.090307,0.053998,0.063555,0.012324,-0.22142,-0.090302,0.89117,0.013906,0.060855,-0.015991,-0.043148,0.010533,0.094022,-0.0045273,0.0056,-0.0051949,0.0072041,0.046246,0.037083,-0.0067595,0.00036433,-0.0021952,0.00063131,0.0004479,-0.00057381
0.28,0.023313,-0.024887,-0.067098,0.35297,1.1177,-0.14009,-0.026417,-0.047792,-0.032369,0.047642,0.017185,-0.093345,0.054597,0.063317,0.012805,-0.22372,-0.097287,0.88381,0.014423,0.060142,-0.016777,-0.043109,0.010302,0.095037,-0.0044925,0.0056105,-0.0051759,0.0067944,0.045933,0.036692,-0.006731,0.00025239,-0.0021775,0.00063032,0.00044267,-0.00063177
