t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,1.3955e-05,-0.048313,-0.0039759,0.075202,-0.18455,-1.0116,-0.031013,-0.084222,0.022117,0.032028,-0.00016958,-0.085997,0.0071594,0.05642,-0.022454,-0.28882,1.0894,0.9787,0.042655,0.084802,-0.054396,-0.05633,0.024667,0.099377,-0.00040593,-0.0016728,-7.3965e-05,0.0023088,-0.0046063,-0.023848,-0.0019643,-0.001849,0.00061993,0.00080312,-0.00017658,-0.0022813
0.01,1.0453e-05,-0.049503,-0.0034672,0.084365,-0.20908,-1.0303,-0.033638,-0.085773,0.024743,0.033041,7.9033e-05,-0.089076,0.0068411,0.051847,-0.022632,-0.29187,1.057,0.88552,0.041983,0.077268,-0.053177,-0.053936,0.023366,0.093497,-0.0004128,-0.0017592,-5.154e-05,0.0024936,-0.0055903,-0.025249,-0.00204,-0.0019548,0.00069842,0.00084588,-0.00017437,-0.0023942
0.02,-1.6126e-06,-0.050404,-0.0028996,0.093533,-0.23313,-1.0427,-0.035869,-0.086777,0.027143,0.033905,0.00040537,-0.091543,0.0064479,0.046899,-0.022421,-0.29095,1.0101,0.78783,0.040443,0.069341,-0.050999,-0.051107,0.021762,0.086863,-0.00041885,-0.0018404,-3.192e-05,0.00264,-0.0064348,-0.026544,-0.0021063,-0.0020509,0.00076745,0.00088047,-0.00016622,-0.0024934
0.03,-1.8628e-05,-0.050996,-0.0022972,0.10236,-0.25577,-1.0482,-0.037642,-0.087221,0.029228,0.034585,0.00079992,-0.093343,0.0059905,0.04172,-0.021828,-0.28566,0.95011,0.68841,0.038116,0.061244,-0.047987,-0.047864,0.019926,0.079628,-0.00042395,-0.0019161,-1.5897e-05,0.0027365,-0.0071192,-0.027735,-0.0021611,-0.0021372,0.0008252,0.00090571,-0.00015211,-0.0025777
0.04,-3.7008e-05,-0.051244,-0.0016813,0.11051,-0.27615,-1.0466,-0.038895,-0.087072,0.030918,0.035038,0.0012471,-0.094412,0.0054813,0.036455,-0.020877,-0.27589,0.87919,0.58999,0.035119,0.053194,-0.044297,-0.044251,0.017929,0.071962,-0.00042801,-0.0019862,-4.1909e-06,0.0027712,-0.0076262,-0.028824,-0.0022032,-0.0022138,0.00087004,0.0009204,-0.00013223,-0.0026458
0.05,-5.4252e-05,-0.05112,-0.0010717,0.11764,-0.2935,-1.0374,-0.039583,-0.086303,0.032142,0.035224,0.0017268,-0.094693,0.004936,0.031254,-0.019607,-0.26181,0.79991,0.49521,0.03161,0.045396,-0.040117,-0.040338,0.015846,0.064063,-0.000431,-0.0020508,2.809e-06,0.0027358,-0.0079507,-0.029814,-0.0022318,-0.0022809,0.00090098,0.00092377,-0.00010718,-0.0026971
0.06,-6.8236e-05,-0.050594,-0.00048551,0.12344,-0.30719,-1.0201,-0.039675,-0.084888,0.032845,0.035103,0.002214,-0.094135,0.00437,0.026257,-0.01807,-0.24386,0.71496,0.4064,0.027763,0.03803,-0.035636,-0.036205,0.013749,0.05613,-0.00043294,-0.0021102,4.8426e-06,0.0026236,-0.0080924,-0.030713,-0.002247,-0.0023388,0.00091724,0.00091519,-7.7763e-05,-0.002731
0.07,-7.7615e-05,-0.049605,6.3398e-05,0.12755,-0.31649,-0.99388,-0.03913,-0.082741,0.032962,0.034616,0.0026791,-0.092627,0.0037849,0.021512,-0.016262,-0.22182,0.62478,0.32444,0.023679,0.031142,-0.030927,-0.031831,0.011652,0.048191,-0.0004339,-0.0021647,1.8985e-06,0.002431,-0.0080591,-0.031528,-0.0022496,-0.0023879,0.00091843,0.00089447,-4.4997e-05,-0.0027475
0.08,-8.1802e-05,-0.048049,0.00056199,0.12951,-0.32045,-0.95668,-0.037888,-0.079706,0.032415,0.03368,0.0030884,-0.089984,0.0031663,0.016992,-0.014112,-0.19464,0.52725,0.24909,0.01938,0.024659,-0.025928,-0.027074,0.0095249,0.040087,-0.00043398,-0.0022148,-5.747e-06,0.0021595,-0.0078672,-0.032267,-0.0022409,-0.0024287,0.00090454,0.00086189,-1.0056e-05,-0.0027471
0.09,-8.0375e-05,-0.045885,0.00099598,0.12904,-0.31851,-0.90795,-0.035958,-0.075733,0.031181,0.032257,0.0034102,-0.086138,0.0025192,0.012766,-0.011632,-0.1624,0.42337,0.18153,0.015009,0.018644,-0.020715,-0.021959,0.0073931,0.031878,-0.00043333,-0.0022612,-1.7722e-05,0.0018116,-0.0075358,-0.03294,-0.002223,-0.0024617,0.0008757,0.00081801,2.5901e-05,-0.0027306
