t, affine_elevL, affine_elevR, affine_throttle
0,-5.163e-05,2.5837e-05,-1.2792e-07
0.01,-5.4136e-05,2.8204e-05,-1.3226e-07
0.02,-5.6686e-05,3.0701e-05,-1.3724e-07
0.03,-5.9209e-05,3.3287e-05,-1.4428e-07
0.04,-6.1626e-05,3.5881e-05,-1.5356e-07
0.05,-6.4088e-05,3.8538e-05,-1.6565e-07
0.06,-6.6733e-05,4.1311e-05,-1.7912e-07
0.07,-6.9486e-05,4.4051e-05,-1.9105e-07
0.08,-7.2308e-05,4.6676e-05,-2.024e-07
0.09,-7.5268e-05,4.9308e-05,-2.1914e-07
0.1,-7.8513e-05,5.1845e-05,-2.3745e-07
0.11,-8.2174e-05,5.418e-05,-2.5358e-07
0.12,-8.6194e-05,5.6257e-05,-2.7142e-07
0.13,-9.067e-05,5.8061e-05,-2.9188e-07
0.14,-9.5722e-05,5.9626e-05,-3.1366e-07
0.15,-0.0001013,6.081e-05,-3.3683e-07
0.16,-0.00010745,6.1525e-05,-3.6198e-07
0.17,-0.00011425,6.1889e-05,-3.8916e-07
0.18,-0.00012174,6.1809e-05,-4.1969e-07
0.19,-0.00013003,6.1233e-05,-4.5532e-07
0.2,-0.00013921,6.0238e-05,-4.9763e-07
0.21,-0.00014922,5.8823e-05,-5.4827e-07
0.22,-0.00015995,5.701e-05,-6.0834e-07
0.23,-0.00017142,5.4964e-05,-6.7983e-07
0.24,-0.000184,5.2587e-05,-7.689e-07
0.25,-0.00019619,5.0262e-05,-8.6935e-07
0.26,-0.00021153,4.7981e-05,-1.0013e-06
0.27,-0.00021257,4.5602e-05,-1.0651e-06
0.28,-0.0002717,4.5733e-05,-1.5157e-06
0.29,-0.00028722,4.4996e-05,-1.7177e-06
0.3,-0.00012411,2.8869e-05,-6.9987e-07
0.31,-1.027e-05,8.9968e-06,3.6717e-08
0.32,-4.082e-05,1.4441e-05,-1.7788e-07
0.33,-3.5531e-05,1.2129e-05,-1.5493e-07
0.34,-3.9815e-05,1.199e-05,-1.9315e-07
0.35,-4.3084e-05,1.2077e-05,-2.2491e-07
0.36,-4.5648e-05,1.1593e-05,-2.5561e-07
0.37,-4.9616e-05,1.163e-05,-2.8949e-07
0.38,-4.7766e-05,1.1101e-05,-2.8246e-07
0.39,-6.4398e-05,1.4338e-05,-4.0274e-07
0.4,-1.1591e-06,-9.5961e-07,1.788e-08
0.41,2.1445e-05,-6.5965e-06,1.779e-07
0.42,-1.0821e-05,2.6093e-06,-2.33e-08
0.43,2.0563e-06,-1.7418e-06,4.9906e-08
0.44,-3.1542e-07,-1.245e-06,3.9562e-08
0.45,-2.6925e-07,-1.1904e-06,3.8103e-08
0.46,-1.0317e-07,-1.0592e-06,2.9556e-08
0.47,-1.3984e-07,-1.1496e-06,3.0457e-08
0.48,-3.3224e-07,-6.4947e-07,2.3363e-08
0.49,-2.2165e-07,-6.035e-07,1.8966e-08
0.5,-3.2417e-07,-1.9971e-07,1.9393e-08
0.51,-3.407e-07,-1.9341e-07,1.7686e-08
0.52,-3.9734e-07,8.3704e-08,1.4551e-08
0.53,-3.7071e-07,3.6345e-07,1.3853e-08
0.54,-2.9542e-07,2.8924e-07,1.2927e-08
0.55,-1.545e-07,1.3428e-07,1.2288e-08
0.56,6.9862e-08,1.6916e-07,1.3642e-08
0.57,6.9725e-08,1.151e-07,1.3328e-08
0.58,7.3414e-08,1.8811e-07,1.244e-08
0.59,1.6772e-07,3.7351e-07,1.1907e-08
0.6,9.8558e-08,2.9092e-07,1.0526e-08
0.61,6.4839e-08,2.9324e-07,8.5104e-09
0.62,1.0936e-07,3.7889e-07,7.1368e-09
0.63,1.2118e-07,3.5468e-07,6.6755e-09
0.64,1.5499e-07,3.6147e-07,6.1553e-09
0.65,2.1422e-07,4.0684e-07,5.1576e-09
0.66,1.9697e-07,3.1044e-07,4.2545e-09
0.67,1.7382e-07,2.1679e-07,3.5535e-09
0.68,1.9204e-07,2.0091e-07,3.1467e-09
0.69,1.8998e-07,1.533e-07,2.8478e-09
0.7,1.7027e-07,1.0175e-07,2.4753e-09
0.71,1.5069e-07,8.0262e-08,2.0376e-09
0.72,1.3843e-07,6.9533e-08,1.8904e-09
0.73,1.151e-07,4.9472e-08,1.8007e-09
0.74,6.9501e-08,1.1119e-08,1.5227e-09
0.75,4.5897e-08,2.7347e-09,1.215e-09
0.76,2.2787e-08,-3.182e-09,9.4613e-10
0.77,-3.8989e-08,-5.3556e-08,7.0042e-10
0.78,-7.5028e-08,-7.9412e-08,6.0139e-10
0.79,-9.9784e-08,-9.4695e-08,6.2427e-10
0.8,-1.5559e-07,-1.4427e-07,6.6165e-10
0.81,-1.4018e-07,-1.2309e-07,3.7031e-10
0.82,-1.3646e-07,-1.1357e-07,3.2515e-10
0.83,-2.4148e-07,-2.347e-07,6.9795e-10
0.84,-2.9749e-07,-2.9742e-07,5.7364e-10
0.85,-3.4079e-07,-3.3738e-07,4.6399e-10
0.86,-4.2491e-07,-4.3614e-07,9.3592e-10
0.87,-4.6986e-07,-4.6801e-07,5.1894e-10
0.88,-4.5691e-07,-4.4656e-07,4.9757e-10
0.89,-4.8569e-07,-5.0028e-07,1.1753e-09
0.9,-5.23e-07,-5.1709e-07,1.1382e-09
0.91,-3.4157e-07,-3.404e-07,1.0904e-09
0.92,-3.2183e-07,-3.3365e-07,1.7939e-09
0.93,-2.1915e-07,-2.0332e-07,1.281e-09
0.94,-1.0018e-07,-8.5428e-08,1.1188e-09
0.95,-3.0934e-09,-2.3204e-08,1.9639e-09
0.96,3.3544e-08,8.3684e-08,1.5207e-09
0.97,6.1791e-08,8.5981e-08,8.2574e-10
0.98,2.2129e-07,1.2317e-07,1.4341e-09
0.99,2.9543e-07,3.0999e-07,9.398e-10
1,0,-5.1699e-26,1.1833e-29
1.01,0,-5.1699e-26,1.1833e-29
1.02,0,-5.1699e-26,1.1833e-29
1.03,0,-5.1699e-26,1.1833e-29
1.04,0,-5.1699e-26,1.1833e-29
1.05,0,-5.1699e-26,1.1833e-29
1.06,0,-5.1699e-26,1.1833e-29
1.07,0,-5.1699e-26,1.1833e-29
1.08,0,-5.1699e-26,1.1833e-29
1.09,0,-5.1699e-26,1.1833e-29
1.1,0,-5.1699e-26,1.1833e-29
1.11,0,-5.1699e-26,1.1833e-29
1.12,0,-5.1699e-26,1.1833e-29
1.13,0,-5.1699e-26,1.1833e-29
1.14,0,-5.1699e-26,1.1833e-29
1.15,0,-5.1699e-26,1.1833e-29
1.16,0,-5.1699e-26,1.1833e-29
1.17,0,-5.1699e-26,1.1833e-29
1.18,0,-5.1699e-26,1.1833e-29
1.19,0,-5.1699e-26,1.1833e-29
1.2,0,-5.1699e-26,1.1833e-29
1.21,0,-5.1699e-26,1.1833e-29
1.22,0,-5.1699e-26,1.1833e-29
1.23,0,-5.1699e-26,1.1833e-29
1.24,0,-5.1699e-26,1.1833e-29
1.25,0,-5.1699e-26,1.1833e-29
1.26,0,-5.1699e-26,1.1833e-29
1.27,0,-5.1699e-26,1.1833e-29
1.28,0,-5.1699e-26,1.1833e-29
1.29,0,-5.1699e-26,1.1833e-29
1.3,0,-5.1699e-26,1.1833e-29
1.31,0,-5.1699e-26,1.1833e-29
1.32,0,-5.1699e-26,1.1833e-29
1.33,0,-5.1699e-26,1.1833e-29
1.34,0,-5.1699e-26,1.1833e-29
1.35,0,-5.1699e-26,1.1833e-29
1.36,0,-5.1699e-26,1.1833e-29
1.37,0,-5.1699e-26,1.1833e-29
1.38,0,-5.1699e-26,1.1833e-29
1.39,0,-5.1699e-26,1.1833e-29
1.4,0,-5.1699e-26,1.1833e-29
1.41,0,-5.1699e-26,1.1833e-29
1.42,0,-5.1699e-26,1.1833e-29
1.43,0,-5.1699e-26,1.1833e-29
1.44,0,-5.1699e-26,1.1833e-29
1.45,0,-5.1699e-26,1.1833e-29
1.46,0,-5.1699e-26,1.1833e-29
1.47,0,-5.1699e-26,1.1833e-29
1.48,0,-5.1699e-26,1.1833e-29
1.49,0,-5.1699e-26,1.1833e-29
1.5,0,-5.1699e-26,1.1833e-29
