t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.014092,-0.028456,-0.088684,0.56131,0.60671,-0.27848,-0.023801,-0.087836,-0.060076,0.051294,0.047053,-0.087499,0.014092,0.028456,-0.088684,-0.56131,0.60671,0.27848,-0.023801,0.087836,-0.060076,-0.051294,0.047053,0.087499,-0.017341,-4.7793e-11,-0.0040585,1.0634e-10,0.022619,2.1395e-09,-0.029315,6.432e-10,-0.0047864,-1.9507e-11,0.0010475,1.3048e-09
0.01,0.016273,-0.029719,-0.087551,0.56494,0.60464,-0.29003,-0.019467,-0.093584,-0.060053,0.052631,0.047152,-0.093802,0.016273,0.029719,-0.087551,-0.56494,0.60464,0.29003,-0.019467,0.093584,-0.060053,-0.052631,0.047152,0.093802,-0.017044,-4.7392e-11,-0.004056,3.5163e-10,0.020483,2.2185e-09,-0.02934,6.1795e-10,-0.0048889,-1.6668e-11,0.00093303,1.2931e-09
0.02,0.018343,-0.030833,-0.086365,0.5691,0.60393,-0.30371,-0.015172,-0.099278,-0.060091,0.053869,0.047358,-0.1001,0.018343,0.030833,-0.086365,-0.5691,0.60393,0.30371,-0.015172,0.099278,-0.060091,-0.053869,0.047358,0.1001,-0.016748,-4.671e-11,-0.0040572,5.6419e-10,0.018292,2.3069e-09,-0.02938,5.9228e-10,-0.0050074,-1.5025e-11,0.00082633,1.2804e-09
0.03,0.020273,-0.03179,-0.085122,0.57393,0.60466,-0.31948,-0.010968,-0.10487,-0.060194,0.054989,0.047669,-0.10624,0.020273,0.03179,-0.085122,-0.57393,0.60466,0.31948,-0.010968,0.10487,-0.060194,-0.054989,0.047669,0.10624,-0.016453,-4.5753e-11,-0.0040597,7.4509e-10,0.016084,2.4042e-09,-0.029435,5.6818e-10,-0.0051397,-1.2429e-11,0.00072815,1.2694e-09
0.04,0.022032,-0.03259,-0.083819,0.57958,0.60682,-0.33724,-0.0069068,-0.11033,-0.060365,0.055979,0.048076,-0.11206,0.022032,0.03259,-0.083819,-0.57958,0.60682,0.33724,-0.0069068,0.11033,-0.060365,-0.055979,0.048076,0.11206,-0.016158,-4.4592e-11,-0.0040611,8.9695e-10,0.013896,2.5091e-09,-0.029501,5.4661e-10,-0.0052832,-7.4167e-12,0.00063916,1.26e-09
0.05,0.0236,-0.033229,-0.082444,0.58619,0.61036,-0.35667,-0.0030295,-0.11563,-0.060607,0.056827,0.048574,-0.11741,0.0236,0.033229,-0.082444,-0.58619,0.61036,0.35667,-0.0030295,0.11563,-0.060607,-0.056827,0.048574,0.11741,-0.015863,-4.3318e-11,-0.0040595,1.0238e-09,0.011754,2.6201e-09,-0.029579,5.2612e-10,-0.005436,-4.543e-13,0.00055957,1.2493e-09
0.06,0.02496,-0.033699,-0.080983,0.59383,0.61526,-0.37724,0.00063119,-0.12072,-0.060924,0.057523,0.049162,-0.12213,0.02496,0.033699,-0.080983,-0.59383,0.61526,0.37724,0.00063119,0.12072,-0.060924,-0.057523,0.049162,0.12213,-0.015568,-4.1889e-11,-0.0040534,1.1269e-09,0.0096795,2.7378e-09,-0.029666,5.0586e-10,-0.0055961,8.0861e-12,0.00048937,1.2387e-09
0.07,0.026094,-0.034,-0.079422,0.60249,0.62138,-0.39833,0.0040402,-0.12559,-0.061321,0.058062,0.049827,-0.12609,0.026094,0.034,-0.079422,-0.60249,0.62138,0.39833,0.0040402,0.12559,-0.061321,-0.058062,0.049827,0.12609,-0.015273,-4.0257e-11,-0.0040411,1.2073e-09,0.0076928,2.8629e-09,-0.029762,4.8502e-10,-0.0057617,1.7851e-11,0.00042856,1.2294e-09
0.08,0.026989,-0.034133,-0.07775,0.61209,0.62849,-0.41926,0.0071619,-0.13022,-0.061801,0.058446,0.050551,-0.12916,0.026989,0.034133,-0.07775,-0.61209,0.62849,0.41926,0.0071619,0.13022,-0.061801,-0.058446,0.050551,0.12916,-0.014977,-3.8377e-11,-0.0040215,1.2664e-09,0.005818,2.9961e-09,-0.029865,4.6305e-10,-0.0059308,2.8295e-11,0.00037715,1.2224e-09
0.09,0.027639,-0.034102,-0.075957,0.62246,0.63636,-0.43925,0.0099727,-0.1346,-0.062372,0.058681,0.051324,-0.13127,0.027639,0.034102,-0.075957,-0.62246,0.63636,0.43925,0.0099727,0.1346,-0.062372,-0.058681,0.051324,0.13127,-0.014679,-3.6313e-11,-0.0039938,1.3057e-09,0.0040735,3.1368e-09,-0.029974,4.4256e-10,-0.0061017,3.6704e-11,0.00033497,1.2132e-09
0.1,0.02805,-0.033912,-0.074052,0.63349,0.64511,-0.45745,0.012469,-0.13874,-0.063054,0.05878,0.052162,-0.13238,0.02805,0.033912,-0.074052,-0.63349,0.64511,0.45745,0.012469,0.13874,-0.063054,-0.05878,0.052162,0.13238,-0.01438,-3.4115e-11,-0.0039579,1.3282e-09,0.0024671,3.2837e-09,-0.030089,4.2374e-10,-0.0062735,4.29e-11,0.0003016,1.2006e-09
