t, affine_elevL, affine_elevR, affine_throttle
0,-0.00011886,-6.47e-05,-4.3711e-07
0.01,0.0035332,-0.0028665,-7.8836e-05
0.02,0.006023,-0.0052666,-0.00014641
0.03,0.0074334,-0.0071396,-0.00019937
0.04,0.0078839,-0.008386,-0.00023473
0.05,0.0075368,-0.0089436,-0.0002511
0.06,0.0065738,-0.0087827,-0.00024751
0.07,0.0052286,-0.0079362,-0.00022473
0.08,0.0037339,-0.0064803,-0.0001844
0.09,0.0022505,-0.0045033,-0.00012876
0.1,0.00087937,-0.0021227,-6.1213e-05
0.11,-0.00011974,0.00041575,1.3576e-05
0.12,-0.00094574,0.0024932,7.2755e-05
0.13,-0.0016136,0.0038799,0.00010922
0.14,-0.0020898,0.004671,0.00012723
0.15,-0.0023458,0.0049475,0.00013041
0.16,-0.002373,0.0047837,0.00012223
0.17,-0.0021906,0.0042643,0.00010571
0.18,-0.0018399,0.0034812,8.3658e-05
0.19,-0.0013723,0.0025278,5.8794e-05
0.2,-0.00083908,0.0015007,3.3553e-05
0.21,-0.00030017,0.00050406,1.0384e-05
0.22,0.00017798,-0.00035267,-8.5099e-06
0.23,0.00053896,-0.00098696,-2.1883e-05
0.24,0.00077341,-0.0013922,-3.0016e-05
0.25,0.00089791,-0.0016012,-3.3833e-05
0.26,0.00092868,-0.001643,-3.4128e-05
0.27,0.00088131,-0.0015478,-3.1662e-05
0.28,0.00077234,-0.0013468,-2.7186e-05
0.29,0.00061926,-0.001072,-2.1449e-05
0.3,0.00044014,-0.0007573,-1.5175e-05
0.31,0.00025483,-0.00043745,-9.0831e-06
0.32,8.4292e-05,-0.00014826,-3.8614e-06
0.33,-5.8679e-05,8.1512e-05,-1.7587e-07
0.34,-0.00017474,0.0002457,1.7652e-06
0.35,-0.00026728,0.00035499,2.3398e-06
0.36,-0.00033629,0.00041751,1.9334e-06
0.37,-0.00038086,0.00043974,8.8201e-07
0.38,-0.00039969,0.0004275,-4.9876e-07
0.39,-0.00039094,0.00038581,-1.9153e-06
0.4,-0.00035216,0.00031873,-3.0926e-06
0.41,-0.00028053,0.00022997,-3.7606e-06
0.42,-0.00017251,0.00012255,-3.6501e-06
0.43,-2.4071e-05,-8.6055e-07,-2.4834e-06
0.44,0.00012686,-0.00011055,-6.105e-07
0.45,0.00021337,-0.00016507,8.6988e-07
0.46,0.00024342,-0.00017556,1.7894e-06
0.47,0.00022869,-0.00015412,2.1137e-06
0.48,0.00018136,-0.00011246,1.8489e-06
0.49,0.00011479,-6.1339e-05,1.1148e-06
0.5,4.2859e-05,-1.1324e-05,6.4198e-08
0.51,-1.972e-05,2.7688e-05,-1.0714e-06
0.52,-5.7703e-05,4.6196e-05,-2.0111e-06
0.53,-5.5431e-05,3.5043e-05,-2.4325e-06
0.54,3.6962e-06,-1.4918e-05,-1.9603e-06
0.55,6.6532e-05,-6.3517e-05,-1.2436e-06
0.56,9.1621e-05,-8.1893e-05,-9.1175e-07
0.57,8.6661e-05,-7.7247e-05,-9.3445e-07
0.58,6.0512e-05,-5.679e-05,-1.2239e-06
0.59,2.2102e-05,-2.7517e-05,-1.6807e-06
0.6,-1.9629e-05,3.8192e-06,-2.1941e-06
0.61,-5.6123e-05,3.1027e-05,-2.6479e-06
0.62,-7.8885e-05,4.7933e-05,-2.9297e-06
0.63,-7.9651e-05,4.8475e-05,-2.936e-06
0.64,-4.8774e-05,2.5437e-05,-2.5567e-06
0.65,1.2162e-05,-2.0822e-05,-1.8675e-06
0.66,6.174e-05,-6.1454e-05,-1.5071e-06
0.67,8.2751e-05,-8.2909e-05,-1.6343e-06
0.68,8.2265e-05,-8.8692e-05,-2.0422e-06
0.69,6.6764e-05,-8.2387e-05,-2.5687e-06
0.7,4.2697e-05,-6.7606e-05,-3.0586e-06
0.71,1.5933e-05,-4.808e-05,-3.4018e-06
0.72,-8.3247e-06,-2.77e-05,-3.5422e-06
0.73,-2.4905e-05,-1.0419e-05,-3.4305e-06
0.74,-2.9272e-05,-3.7869e-07,-3.0701e-06
0.75,-1.6597e-05,-2.4423e-06,-2.4974e-06
0.76,9.1941e-06,-1.629e-05,-1.9209e-06
0.77,2.6615e-05,-2.9391e-05,-1.7739e-06
0.78,3.1852e-05,-3.753e-05,-2.0041e-06
0.79,2.8463e-05,-4.1141e-05,-2.4334e-06
0.8,1.9838e-05,-4.0661e-05,-2.8964e-06
0.81,8.8303e-06,-3.688e-05,-3.282e-06
0.82,-2.1667e-06,-3.0903e-05,-3.5284e-06
0.83,-1.0759e-05,-2.3869e-05,-3.5766e-06
0.84,-1.4882e-05,-1.7165e-05,-3.4041e-06
0.85,-1.2817e-05,-1.2453e-05,-3.0273e-06
0.86,-2.5603e-06,-1.1799e-05,-2.4745e-06
0.87,1.1013e-05,-1.4299e-05,-1.9414e-06
0.88,1.9661e-05,-1.7098e-05,-1.6719e-06
0.89,2.226e-05,-1.8959e-05,-1.6514e-06
0.9,2.0418e-05,-1.9775e-05,-1.7967e-06
0.91,1.5578e-05,-1.9531e-05,-2.038e-06
0.92,9.1702e-06,-1.8472e-05,-2.319e-06
0.93,2.6559e-06,-1.6902e-05,-2.5853e-06
0.94,-2.4358e-06,-1.5254e-05,-2.7846e-06
0.95,-4.4508e-06,-1.4085e-05,-2.8639e-06
0.96,-9.7856e-07,-1.4286e-05,-2.7514e-06
0.97,8.0945e-06,-1.5738e-05,-2.4273e-06
0.98,1.9945e-05,-1.7093e-05,-1.947e-06
0.99,2.7424e-05,-1.5748e-05,-1.5199e-06
1,3.0126e-05,-1.2309e-05,-1.213e-06
1.01,2.8553e-05,-7.7237e-06,-1.0632e-06
1.02,2.3694e-05,-2.9307e-06,-1.0752e-06
1.03,1.6657e-05,1.1245e-06,-1.2466e-06
1.04,9.0186e-06,3.5589e-06,-1.5429e-06
1.05,2.794e-06,3.5771e-06,-1.8996e-06
1.06,1.7997e-07,4.2014e-07,-2.2415e-06
1.07,4.3096e-06,-6.7658e-06,-2.4475e-06
1.08,1.8204e-05,-1.8347e-05,-2.3793e-06
1.09,3.2286e-05,-2.5306e-05,-2.0777e-06
1.1,4.0399e-05,-2.4397e-05,-1.695e-06
1.11,4.2539e-05,-1.7983e-05,-1.3447e-06
1.12,3.9518e-05,-8.3844e-06,-1.0937e-06
1.13,3.2501e-05,2.1729e-06,-9.8551e-07
1.14,2.2886e-05,1.1512e-05,-1.0489e-06
1.15,1.2876e-05,1.7788e-05,-1.2588e-06
1.16,4.9025e-06,1.923e-05,-1.5772e-06
1.17,1.7994e-06,1.4242e-05,-1.9421e-06
1.18,7.5658e-06,9.4568e-07,-2.2514e-06
1.19,2.3007e-05,-1.8821e-05,-2.4017e-06
1.2,3.5991e-05,-3.1544e-05,-2.3995e-06
1.21,4.124e-05,-3.3526e-05,-2.3212e-06
1.22,3.9999e-05,-2.7607e-05,-2.2104e-06
1.23,3.3777e-05,-1.6554e-05,-2.0989e-06
1.24,2.423e-05,-3.1208e-06,-2.0131e-06
1.25,1.3364e-05,1.0046e-05,-1.9664e-06
1.26,3.317e-06,2.0303e-05,-1.9687e-06
