t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.016331,-0.031018,-0.085642,0.79694,0.30457,-0.81027,-0.032039,-0.077098,-0.064686,0.16303,0.041762,-0.12869,0.016331,0.031018,-0.085642,-0.79694,0.30457,0.81027,-0.032039,0.077098,-0.064686,-0.16303,0.041762,0.12869,-0.010127,-4.8413e-12,-0.0056262,-7.6172e-10,0.019768,3.906e-09,-0.017492,3.0673e-10,-0.0042047,-4.9658e-11,0.0005934,1.4471e-09
0.01,0.021122,-0.031153,-0.082109,0.76226,0.28633,-0.79268,-0.02034,-0.081132,-0.062486,0.16247,0.041199,-0.12791,0.021122,0.031153,-0.082109,-0.76226,0.28633,0.79268,-0.02034,0.081132,-0.062486,-0.16247,0.041199,0.12791,-0.0099134,-4.2975e-12,-0.0056458,-1.9369e-10,0.018164,3.8872e-09,-0.017495,3.0009e-10,-0.0042814,-4.0072e-11,0.00041399,1.4215e-09
0.02,0.025821,-0.03121,-0.078697,0.72753,0.27028,-0.77418,-0.0083058,-0.085188,-0.060357,0.16174,0.041038,-0.1282,0.025821,0.03121,-0.078697,-0.72753,0.27028,0.77418,-0.0083058,0.085188,-0.060357,-0.16174,0.041038,0.1282,-0.009708,-3.7748e-12,-0.0056649,3.3169e-10,0.016223,3.8789e-09,-0.017526,2.9251e-10,-0.004385,-2.9369e-11,0.00023908,1.3943e-09
0.03,0.030346,-0.031156,-0.075453,0.69156,0.2575,-0.75416,0.0039131,-0.089143,-0.058264,0.1607,0.041277,-0.12937,0.030346,0.031156,-0.075453,-0.69156,0.2575,0.75416,0.0039131,0.089143,-0.058264,-0.1607,0.041277,0.12937,-0.0095124,-3.2724e-12,-0.0056805,8.0792e-10,0.013991,3.877e-09,-0.017585,2.8429e-10,-0.0045133,-1.7915e-11,7.0707e-05,1.366e-09
0.04,0.034618,-0.03096,-0.072427,0.6537,0.24885,-0.73216,0.016138,-0.092861,-0.056184,0.15921,0.041899,-0.13123,0.034618,0.03096,-0.072427,-0.6537,0.24885,0.73216,0.016138,0.092861,-0.056184,-0.15921,0.041899,0.13123,-0.0093279,-2.7836e-12,-0.0056895,1.2289e-09,0.011512,3.8823e-09,-0.017673,2.7526e-10,-0.004664,-6.1582e-12,-8.9466e-05,1.3379e-09
0.05,0.038552,-0.030598,-0.069689,0.61352,0.24499,-0.70797,0.028145,-0.096206,-0.054106,0.15717,0.042848,-0.13358,0.038552,0.030598,-0.069689,-0.61352,0.24499,0.70797,0.028145,0.096206,-0.054106,-0.15717,0.042848,0.13358,-0.0091556,-2.3014e-12,-0.0056893,1.5878e-09,0.0088345,3.8956e-09,-0.017793,2.6525e-10,-0.004835,5.4208e-12,-0.00023989,1.3112e-09
0.06,0.042069,-0.030053,-0.06731,0.57102,0.2462,-0.6816,0.03969,-0.099039,-0.052033,0.15449,0.044033,-0.13623,0.042069,0.030053,-0.06731,-0.57102,0.2462,0.6816,0.03969,0.099039,-0.052033,-0.15449,0.044033,0.13623,-0.0089969,-1.8233e-12,-0.0056771,1.8798e-09,0.0060099,3.919e-09,-0.017944,2.5455e-10,-0.0050239,1.7031e-11,-0.00037925,1.2869e-09
0.07,0.045125,-0.029319,-0.065326,0.52742,0.25252,-0.6533,0.050563,-0.10124,-0.049993,0.15113,0.045386,-0.13897,0.045125,0.029319,-0.065326,-0.52742,0.25252,0.6533,0.050563,0.10124,-0.049993,-0.15113,0.045386,0.13897,-0.0088515,-1.362e-12,-0.0056504,2.1086e-09,0.0030822,3.9532e-09,-0.018127,2.4404e-10,-0.005228,2.9588e-11,-0.00050683,1.2646e-09
0.08,0.047689,-0.028399,-0.063759,0.48423,0.2636,-0.6235,0.060565,-0.10272,-0.048034,0.14712,0.046841,-0.14161,0.047689,0.028399,-0.063759,-0.48423,0.2636,0.6235,0.060565,0.10272,-0.048034,-0.14712,0.046841,0.14161,-0.0087188,-9.2808e-13,-0.0056066,2.2756e-09,9.207e-05,3.9938e-09,-0.018339,2.3368e-10,-0.0054445,4.2325e-11,-0.00062181,1.2419e-09
0.09,0.04973,-0.0273,-0.062607,0.44285,0.27865,-0.59268,0.0695,-0.10339,-0.046211,0.14247,0.048303,-0.14392,0.04973,0.0273,-0.062607,-0.44285,0.27865,0.59268,0.0695,0.10339,-0.046211,-0.14247,0.048303,0.14392,-0.0085976,-5.33e-13,-0.0055435,2.3818e-09,-0.0029079,4.0364e-09,-0.018578,2.2344e-10,-0.0056697,5.4418e-11,-0.00072319,1.2163e-09
