t, affine_elevL, affine_elevR, affine_throttle
0,-6.2482e-08,-6.2482e-08,1.8033e-09
0.01,-6.8756e-08,-6.8756e-08,2.3004e-09
0.02,-6.9327e-08,-6.9327e-08,2.2153e-09
0.03,-6.853e-08,-6.853e-08,1.8606e-09
0.04,-6.6587e-08,-6.6587e-08,1.4977e-09
0.05,-6.3776e-08,-6.3776e-08,1.3904e-09
0.06,-5.5996e-08,-5.5996e-08,1.4946e-09
0.07,-3.8509e-08,-3.8509e-08,1.3345e-09
0.08,-2.047e-08,-2.047e-08,1.0461e-09
0.09,-1.1769e-08,-1.1769e-08,7.9069e-10
0.1,-1.6031e-08,-1.6031e-08,7.6255e-10
0.11,-1.992e-08,-1.992e-08,1.0224e-09
0.12,-2.369e-08,-2.369e-08,1.3182e-09
0.13,-2.8784e-08,-2.8784e-08,1.3816e-09
0.14,-3.1646e-08,-3.1646e-08,1.6091e-09
0.15,-2.9569e-08,-2.9569e-08,2.2648e-09
0.16,-2.5303e-08,-2.5303e-08,2.8634e-09
0.17,-2.1476e-08,-2.1476e-08,2.923e-09
0.18,-1.5649e-08,-1.5649e-08,2.7315e-09
0.19,-7.3857e-09,-7.3857e-09,2.6356e-09
0.2,1.2854e-10,1.2854e-10,2.5556e-09
0.21,3.7541e-09,3.7541e-09,2.4107e-09
0.22,4.8279e-09,4.8279e-09,2.1097e-09
0.23,7.5812e-09,7.5812e-09,1.7038e-09
0.24,1.1035e-08,1.1035e-08,1.3509e-09
0.25,1.4206e-08,1.4206e-08,1.2032e-09
0.26,1.7508e-08,1.7508e-08,1.0084e-09
0.27,2.0248e-08,2.0248e-08,6.833e-10
0.28,2.0654e-08,2.0654e-08,3.9976e-10
0.29,1.7621e-08,1.7621e-08,2.6349e-10
0.3,1.4511e-08,1.4511e-08,2.3214e-10
0.31,1.6541e-08,1.6541e-08,3.1283e-10
0.32,2.3983e-08,2.3983e-08,3.3778e-10
0.33,2.9835e-08,2.9835e-08,2.5814e-10
0.34,3.013e-08,3.013e-08,2.5645e-10
0.35,4.2821e-08,4.2821e-08,1.9502e-11
0.36,5.6273e-08,5.6273e-08,-2.7254e-10
0.37,5.5226e-08,5.5226e-08,-3.2185e-10
0.38,6.4006e-08,6.4006e-08,-5.0013e-10
0.39,5.9628e-08,5.9628e-08,-5.7441e-10
0.4,4.0075e-08,4.0075e-08,-3.7366e-10
0.41,2.7365e-08,2.7365e-08,-3.3017e-10
0.42,1.4234e-08,1.4234e-08,-1.9833e-10
0.43,3.627e-09,3.627e-09,-1.1464e-10
0.44,-1.2903e-09,-1.2903e-09,-5.6583e-11
0.45,-2.3101e-09,-2.3101e-09,-2.154e-11
0.46,1.9786e-09,1.9786e-09,-3.4243e-13
0.47,-1.9475e-09,-1.9475e-09,-3.8173e-12
0.48,1.1345e-09,1.1345e-09,1.1924e-12
0.49,7.1009e-09,7.1009e-09,9.7153e-12
0.5,-1.2925e-26,3.8774e-26,3.1554e-30
