t, x, y, z, roll, pitch, yaw, xdot, ydot, zdot, rolldot, pitchdot, yawdot
0,0,0,0,0,0,0,13,0,0,0,0,0
0.01,0.13033,-5.2262e-08,-0.00050812,-0.00039083,-0.00021387,0.00011971,13.066,-1.3838e-05,-0.10083,-0.078266,-0.042473,0.023894
0.02,0.26132,-2.6524e-07,-0.0020004,-0.0015674,-0.00084344,0.00047704,13.132,-2.391e-05,-0.19681,-0.15717,-0.083141,0.047538
0.03,0.39297,-3.3891e-07,-0.0044277,-0.0035366,-0.0018706,0.0010699,13.198,2.3799e-05,-0.28784,-0.23678,-0.122,0.071015
0.04,0.52529,6.1376e-07,-0.0077404,-0.0063055,-0.0032773,0.001897,13.264,0.00019274,-0.37384,-0.31714,-0.15903,0.094403
0.05,0.65826,4.1629e-06,-0.011888,-0.0098822,-0.0050453,0.0029579,13.331,0.00055612,-0.45473,-0.39832,-0.19426,0.11778
0.06,0.7919,1.266e-05,-0.016818,-0.014275,-0.0071564,0.0042527,13.397,0.0011972,-0.53044,-0.48035,-0.22766,0.1412
0.07,0.92619,2.9342e-05,-0.022479,-0.019492,-0.0095924,0.0057824,13.462,0.0022093,-0.60092,-0.56327,-0.25925,0.16475
0.08,1.0611,5.8428e-05,-0.028819,-0.025543,-0.012335,0.0075483,13.528,0.0036963,-0.66612,-0.64711,-0.28902,0.18847
0.09,1.1968,0.00010523,-0.035784,-0.032437,-0.015367,0.0095526,13.594,0.0057723,-0.726,-0.7319,-0.31699,0.21243
0.1,1.333,0.00017625,-0.043321,-0.040184,-0.018669,0.011798,13.659,0.0085619,-0.78054,-0.81765,-0.34315,0.23669
0.11,1.4699,0.00027929,-0.051377,-0.048794,-0.022224,0.014288,13.725,0.0122,-0.82973,-0.90437,-0.36751,0.26129
0.12,1.6075,0.00042356,-0.059897,-0.058275,-0.026013,0.017025,13.789,0.016832,-0.87357,-0.99207,-0.39007,0.28628
0.13,1.7457,0.00061976,-0.06883,-0.068638,-0.030019,0.020015,13.854,0.022613,-0.91207,-1.0808,-0.41083,0.31172
0.14,1.8846,0.00088019,-0.078121,-0.079893,-0.034224,0.023261,13.918,0.029707,-0.94525,-1.1704,-0.4298,0.33765
0.15,2.0241,0.0012189,-0.087717,-0.09205,-0.038609,0.026769,13.982,0.03829,-0.97315,-1.261,-0.44697,0.3641
0.16,2.1642,0.0016516,-0.097567,-0.10512,-0.043157,0.030545,14.045,0.048545,-0.99581,-1.3525,-0.46234,0.39113
0.17,2.305,0.002196,-0.10762,-0.1191,-0.04785,0.034594,14.107,0.060664,-1.0133,-1.445,-0.47591,0.41877
0.18,2.4464,0.0028717,-0.11782,-0.13402,-0.052669,0.038923,14.168,0.074846,-1.0257,-1.5383,-0.48767,0.44706
0.19,2.5884,0.0037005,-0.12811,-0.14987,-0.057597,0.043537,14.229,0.0913,-1.0331,-1.6324,-0.49761,0.47603
0.2,2.7309,0.004706,-0.13846,-0.16667,-0.062615,0.048446,14.289,0.11024,-1.0356,-1.7273,-0.50572,0.50573
0.21,2.8741,0.0059143,-0.14881,-0.18442,-0.067706,0.053655,14.348,0.13188,-1.0334,-1.8229,-0.51199,0.53619
0.22,3.0179,0.0073534,-0.15911,-0.20313,-0.072849,0.059172,14.406,0.15646,-1.0265,-1.9192,-0.51638,0.56744
0.23,3.1622,0.0090539,-0.16933,-0.22281,-0.078027,0.065006,14.463,0.18418,-1.0151,-2.0161,-0.51888,0.59952
0.24,3.3071,0.011048,-0.1794,-0.24345,-0.08322,0.071165,14.518,0.2153,-0.99947,-2.1135,-0.51946,0.63245
0.25,3.4526,0.013372,-0.1893,-0.26508,-0.08841,0.077658,14.572,0.25004,-0.97971,-2.2113,-0.51809,0.66627
0.26,3.5986,0.016062,-0.19898,-0.28768,-0.093575,0.084494,14.625,0.28863,-0.95607,-2.3095,-0.51472,0.701
0.27,3.7451,0.019158,-0.20841,-0.31127,-0.098697,0.091681,14.676,0.3313,-0.92877,-2.4079,-0.50931,0.73668
0.28,3.8921,0.022702,-0.21755,-0.33584,-0.10375,0.099231,14.725,0.37829,-0.89806,-2.5065,-0.5018,0.77333
0.29,4.0396,0.026739,-0.22636,-0.3614,-0.10873,0.10715,14.773,0.4298,-0.86422,-2.6051,-0.49214,0.81097
0.3,4.1876,0.031314,-0.23482,-0.38794,-0.11359,0.11545,14.819,0.48607,-0.82753,-2.7037,-0.48026,0.84962
0.31,4.336,0.036477,-0.2429,-0.41547,-0.11832,0.12415,14.863,0.5473,-0.78831,-2.8021,-0.46607,0.88931
0.32,4.4848,0.042278,-0.25058,-0.44398,-0.1229,0.13324,14.905,0.61369,-0.74687,-2.9001,-0.4495,0.93004
0.33,4.6341,0.048769,-0.25783,-0.47347,-0.12731,0.14275,14.945,0.68542,-0.70358,-2.9977,-0.43045,0.97183
0.34,4.7837,0.056004,-0.26465,-0.50394,-0.1315,0.15268,14.983,0.76268,-0.65879,-3.0948,-0.4088,1.0147
0.35,4.9337,0.064041,-0.27101,-0.53537,-0.13547,0.16305,15.018,0.84563,-0.61289,-3.191,-0.38444,1.0586
0.36,5.0841,0.072936,-0.2769,-0.56775,-0.13918,0.17386,15.051,0.93441,-0.56628,-3.2864,-0.35723,1.1036
0.37,5.2347,0.082749,-0.28233,-0.60109,-0.14261,0.18512,15.081,1.0292,-0.51937,-3.3807,-0.32704,1.1495
0.38,5.3857,0.09354,-0.28729,-0.63537,-0.14571,0.19685,15.109,1.13,-0.47258,-3.4738,-0.29368,1.1965
0.39,5.5369,0.10537,-0.29178,-0.67056,-0.14847,0.20906,15.134,1.2369,-0.42637,-3.5654,-0.257,1.2445
0.4,5.6883,0.1183,-0.29582,-0.70667,-0.15084,0.22175,15.156,1.3501,-0.38117,-3.6554,-0.21681,1.2933
0.41,5.84,0.13239,-0.29941,-0.74366,-0.15279,0.23493,15.176,1.4696,-0.33745,-3.7435,-0.17289,1.3429
0.42,5.9918,0.14771,-0.30258,-0.78153,-0.15429,0.24861,15.192,1.5953,-0.29569,-3.8296,-0.12504,1.3933
0.43,6.1438,0.16432,-0.30533,-0.82025,-0.15528,0.26279,15.205,1.7274,-0.25634,-3.9133,-0.073015,1.4442
0.44,6.2959,0.18228,-0.30771,-0.85979,-0.15573,0.27749,15.215,1.8657,-0.2199,-3.9944,-0.016583,1.4956
0.45,6.4481,0.20165,-0.30974,-0.90013,-0.1556,0.29271,15.222,2.0103,-0.18683,-4.0726,0.04451,1.5472
0.46,6.6004,0.22251,-0.31146,-0.94123,-0.15483,0.30844,15.225,2.161,-0.15764,-4.1477,0.11052,1.5989
0.47,6.7526,0.24489,-0.31291,-0.98307,-0.15337,0.32468,15.225,2.3178,-0.13279,-4.2192,0.18172,1.6504
0.48,6.9048,0.26888,-0.31413,-1.0256,-0.15117,0.34144,15.221,2.4805,-0.11278,-4.287,0.25837,1.7015
0.49,7.057,0.29452,-0.31518,-1.0688,-0.14818,0.35871,15.214,2.6491,-0.098078,-4.3506,0.34073,1.7518
0.5,7.2091,0.32188,-0.31612,-1.1126,-0.14434,0.37648,15.203,2.8233,-0.089175,-4.4097,0.42904,1.8009
