t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.017293,-0.026435,-0.063731,0.71035,0.36543,-1.1536,-0.021532,-0.084784,-0.060587,0.19245,0.16611,-0.27547,0.017293,0.026435,-0.063731,-0.71035,0.36543,1.1536,-0.021532,0.084784,-0.060587,-0.19245,0.16611,0.27547,-0.069148,-3.5855e-10,-0.014738,-3.0527e-09,0.16347,6.4237e-08,-0.16876,4.6353e-09,-0.022764,1.8318e-09,0.025389,2.1698e-08
0.01,0.017506,-0.026204,-0.061713,0.71189,0.3724,-1.1575,-0.019221,-0.08702,-0.060635,0.19273,0.16897,-0.27245,0.017506,0.026204,-0.061713,-0.71189,0.3724,1.1575,-0.019221,0.08702,-0.060635,-0.19273,0.16897,0.27245,-0.067819,-3.3131e-10,-0.014641,-2.6135e-09,0.15246,6.5073e-08,-0.16759,4.483e-09,-0.023202,1.658e-09,0.023672,2.1335e-08
0.02,0.017666,-0.025936,-0.059692,0.71307,0.38165,-1.1592,-0.016942,-0.08927,-0.060735,0.1927,0.17215,-0.26912,0.017666,0.025936,-0.059692,-0.71307,0.38165,1.1592,-0.016942,0.08927,-0.060735,-0.1927,0.17215,0.26912,-0.066489,-3.0466e-10,-0.014541,-2.1963e-09,0.14144,6.5864e-08,-0.16646,4.3393e-09,-0.023689,1.4992e-09,0.022026,2.0962e-08
0.03,0.017775,-0.02563,-0.057675,0.71377,0.39337,-1.1584,-0.014695,-0.091516,-0.060888,0.19234,0.17563,-0.26547,0.017775,0.02563,-0.057675,-0.71377,0.39337,1.1584,-0.014695,0.091516,-0.060888,-0.19234,0.17563,0.26547,-0.06516,-2.7876e-10,-0.014439,-1.7964e-09,0.13045,6.6604e-08,-0.16537,4.2004e-09,-0.024222,1.3542e-09,0.02045,2.0577e-08
0.04,0.017835,-0.025286,-0.055667,0.71384,0.40778,-1.1551,-0.012478,-0.093738,-0.061095,0.19164,0.17942,-0.26151,0.017835,0.025286,-0.055667,-0.71384,0.40778,1.1551,-0.012478,0.093738,-0.061095,-0.19164,0.17942,0.26151,-0.06383,-2.5368e-10,-0.014334,-1.405e-09,0.1195,6.7298e-08,-0.16431,4.0644e-09,-0.024798,1.2232e-09,0.018941,2.0179e-08
0.05,0.017847,-0.024901,-0.053673,0.71309,0.42508,-1.149,-0.010287,-0.095909,-0.061358,0.19058,0.18351,-0.25726,0.017847,0.024901,-0.053673,-0.71309,0.42508,1.149,-0.010287,0.095909,-0.061358,-0.19058,0.18351,0.25726,-0.0625,-2.2951e-10,-0.014224,-1.0217e-09,0.10863,6.7931e-08,-0.16329,3.9322e-09,-0.025414,1.1052e-09,0.017495,1.9766e-08
0.06,0.017814,-0.024476,-0.0517,0.71136,0.44549,-1.1402,-0.0081215,-0.098002,-0.061681,0.18915,0.1879,-0.25271,0.017814,0.024476,-0.0517,-0.71136,0.44549,1.1402,-0.0081215,0.098002,-0.061681,-0.18915,0.1879,0.25271,-0.061168,-2.0635e-10,-0.01411,-6.4582e-10,0.097863,6.8491e-08,-0.1623,3.8042e-09,-0.026066,9.9952e-10,0.016111,1.9334e-08
0.07,0.017738,-0.024007,-0.049752,0.70849,0.46925,-1.1285,-0.0059778,-0.099986,-0.062066,0.18735,0.19258,-0.24789,0.017738,0.024007,-0.049752,-0.70849,0.46925,1.1285,-0.0059778,0.099986,-0.062066,-0.18735,0.19258,0.24789,-0.059836,-1.843e-10,-0.013991,-2.7737e-10,0.087225,6.8964e-08,-0.16133,3.6808e-09,-0.026752,9.0541e-10,0.014786,1.8882e-08
0.08,0.017622,-0.023495,-0.047836,0.70427,0.49659,-1.1137,-0.0038525,-0.10183,-0.062517,0.18518,0.19754,-0.24279,0.017622,0.023495,-0.047836,-0.70427,0.49659,1.1137,-0.0038525,0.10183,-0.062517,-0.18518,0.19754,0.24279,-0.058502,-1.6347e-10,-0.013866,7.5591e-11,0.076732,6.935e-08,-0.1604,3.5601e-09,-0.027469,8.2524e-10,0.013516,1.8416e-08
0.09,0.017468,-0.022938,-0.045955,0.69853,0.52775,-1.0961,-0.0017387,-0.10349,-0.063039,0.18262,0.20276,-0.23744,0.017468,0.022938,-0.045955,-0.69853,0.52775,1.0961,-0.0017387,0.10349,-0.063039,-0.18262,0.20276,0.23744,-0.057166,-1.4391e-10,-0.013735,4.1218e-10,0.066391,6.9646e-08,-0.15949,3.4414e-09,-0.028213,7.5857e-10,0.012298,1.7934e-08
0.1,0.017281,-0.022337,-0.044115,0.69108,0.56299,-1.0755,0.0003706,-0.10493,-0.063637,0.1797,0.20824,-0.23185,0.017281,0.022337,-0.044115,-0.69108,0.56299,1.0755,0.00037058,0.10493,-0.063637,-0.1797,0.20824,0.23185,-0.055828,-1.2567e-10,-0.013597,7.3512e-10,0.056205,6.9846e-08,-0.1586,3.3244e-09,-0.028981,7.0367e-10,0.011126,1.7436e-08
0.11,0.017063,-0.02169,-0.042318,0.68175,0.60255,-1.0521,0.0024823,-0.10611,-0.064315,0.17643,0.21394,-0.22605,0.017063,0.02169,-0.042318,-0.68175,0.60255,1.0521,0.0024823,0.10611,-0.064315,-0.17643,0.21394,0.22605,-0.054489,-1.0878e-10,-0.01345,1.0473e-09,0.046174,6.9944e-08,-0.15774,3.2089e-09,-0.029772,6.5867e-10,0.0099966,1.6919e-08
0.12,0.016818,-0.020998,-0.04057,0.67039,0.64668,-1.026,0.0046031,-0.107,-0.065083,0.17281,0.21985,-0.22004,0.016818,0.020998,-0.04057,-0.67039,0.64668,1.026,0.0046031,0.107,-0.065083,-0.17281,0.21985,0.22004,-0.053147,-9.3298e-11,-0.013295,1.3504e-09,0.036294,6.9933e-08,-0.15691,3.0944e-09,-0.03058,6.2093e-10,0.0089056,1.6381e-08
0.13,0.01655,-0.020261,-0.038873,0.65686,0.69563,-0.99722,0.0067416,-0.10754,-0.065945,0.16888,0.22595,-0.21384,0.01655,0.020261,-0.038873,-0.65686,0.69563,0.99722,0.0067416,0.10754,-0.065945,-0.16888,0.22595,0.21384,-0.051803,-7.9207e-11,-0.013131,1.6257e-09,0.026554,6.979e-08,-0.15609,2.9766e-09,-0.031405,5.8051e-10,0.0078486,1.5813e-08
0.14,0.016261,-0.019482,-0.037229,0.64107,0.7496,-0.96614,0.0089087,-0.1077,-0.066912,0.16467,0.23217,-0.2075,0.016261,0.019482,-0.037229,-0.64107,0.7496,0.96614,0.0089087,0.1077,-0.066912,-0.16467,0.23217,0.2075,-0.050457,-6.6471e-11,-0.012956,1.8764e-09,0.016929,6.952e-08,-0.1553,2.856e-09,-0.032243,5.3999e-10,0.0068202,1.5223e-08
0.15,0.015955,-0.018663,-0.03564,0.623,0.80872,-0.93302,0.011116,-0.10745,-0.067992,0.16023,0.23848,-0.20102,0.015955,0.018663,-0.03564,-0.623,0.80872,0.93302,0.011116,0.10745,-0.067992,-0.16023,0.23848,0.20102,-0.049108,-5.5054e-11,-0.01277,2.1143e-09,0.0073886,6.9133e-08,-0.15453,2.7342e-09,-0.03309,5.0568e-10,0.0058156,1.4622e-08
0.16,0.015636,-0.017808,-0.034106,0.60261,0.87313,-0.89817,0.013373,-0.10677,-0.069195,0.15561,0.24481,-0.19445,0.015636,0.017808,-0.034106,-0.60261,0.87313,0.89817,0.013373,0.10677,-0.069195,-0.15561,0.24481,0.19445,-0.047757,-4.4918e-11,-0.012573,2.3509e-09,-0.0021021,6.8642e-08,-0.15378,2.6127e-09,-0.033945,4.8323e-10,0.0048302,1.402e-08
0.17,0.015306,-0.016919,-0.032628,0.57991,0.94291,-0.8619,0.01569,-0.10561,-0.070531,0.15085,0.2511,-0.18781,0.015306,0.016919,-0.032628,-0.57991,0.94291,0.8619,0.01569,0.10561,-0.070531,-0.15085,0.2511,0.18781,-0.046404,-3.603e-11,-0.012363,2.5968e-09,-0.011584,6.8052e-08,-0.15306,2.4925e-09,-0.034803,4.771e-10,0.00386,1.3426e-08
