t, affine_elevL, affine_elevR, affine_throttle
0,0.00016131,-0.00013672,1.5121e-06
0.01,-0.0037696,0.0029322,-4.3519e-05
0.02,-0.0053692,0.0033089,-6.1746e-05
0.03,-0.0036564,0.001785,-4.6528e-05
0.04,-0.00049491,0.00019796,-7.5015e-06
0.05,0.0016067,-0.00064613,2.2381e-05
0.06,0.0021551,-0.0010126,2.3869e-05
0.07,0.0016344,-0.00086188,1.3002e-05
0.08,0.00042592,-0.00024131,2.2031e-06
0.09,-0.00058059,0.0003464,-2.8848e-06
0.1,-0.00087021,0.00056255,-2.663e-06
0.11,-0.00066338,0.00046338,-1.098e-06
0.12,-0.00022687,0.00017186,-3.0427e-07
0.13,0.00017043,-0.0001431,-7.8499e-07
0.14,0.00032268,-0.00028663,-1.4664e-06
0.15,0.0002781,-0.00026344,-1.7122e-06
0.16,0.00012321,-0.00012634,-1.1875e-06
0.17,-4.1972e-05,4.2844e-05,-8.7333e-08
0.18,-9.1428e-05,8.7943e-05,2.0519e-07
0.19,-5.3948e-05,3.7614e-05,-2.5367e-07
0.2,1.02e-07,-2.0377e-05,-7.2335e-07
0.21,-2.2472e-06,5.1041e-06,-3.2783e-07
0.22,-6.9261e-06,2.5352e-05,-4.2786e-08
0.23,1.9304e-05,-8.7004e-06,-4.3932e-07
0.24,3.7456e-05,-4.0109e-05,-8.4065e-07
0.25,4.0615e-06,-6.5436e-06,-4.6915e-07
0.26,-2.9018e-05,3.4815e-05,6.3893e-08
0.27,-7.4798e-06,1.1744e-05,-1.8535e-07
0.28,2.2646e-05,-2.3847e-05,-6.2515e-07
0.29,1.3217e-05,-1.6583e-05,-5.7976e-07
0.3,-2.1336e-05,2.1744e-05,-1.1781e-07
0.31,-6.2312e-06,6.4427e-06,-2.7972e-07
0.32,2.1007e-05,-2.3254e-05,-6.2589e-07
0.33,1.8823e-05,-2.2531e-05,-6.342e-07
0.34,-1.9192e-05,1.7374e-05,-1.8635e-07
0.35,-1.4166e-05,1.1861e-05,-2.4931e-07
0.36,9.2472e-06,-1.3189e-05,-5.2672e-07
0.37,1.6661e-05,-2.1182e-05,-6.058e-07
0.38,-1.0877e-05,8.2937e-06,-2.9222e-07
0.39,-1.3281e-05,1.037e-05,-2.8384e-07
0.4,2.3254e-06,-6.8792e-06,-4.6636e-07
0.41,1.1901e-05,-1.7091e-05,-5.5032e-07
0.42,-4.102e-06,7.4533e-07,-3.6436e-07
0.43,-1.0083e-05,6.8568e-06,-3.2366e-07
0.44,-2.0361e-06,-2.4795e-06,-4.1788e-07
0.45,5.7379e-06,-1.1031e-05,-4.7877e-07
0.46,-6.1758e-07,-3.5605e-06,-3.9574e-07
0.47,-6.4047e-06,2.7245e-06,-3.5204e-07
0.48,-3.9536e-06,-4.0778e-07,-3.8627e-07
0.49,2.8209e-07,-5.3e-06,-4.1599e-07
0.5,-2.5846e-07,-4.5573e-06,-3.9526e-07
0.51,-3.2583e-06,-1.2116e-06,-3.7155e-07
0.52,-4.0265e-06,-5.6369e-07,-3.7322e-07
0.53,-3.0913e-06,-1.7774e-06,-3.756e-07
0.54,-1.6734e-06,-3.4973e-06,-3.7546e-07
0.55,-1.7888e-06,-3.5085e-06,-3.7321e-07
0.56,-3.8511e-06,-1.2345e-06,-3.6018e-07
0.57,-5.6324e-06,7.4918e-07,-3.4484e-07
0.58,-4.7708e-06,-4.0446e-07,-3.4394e-07
0.59,-2.1101e-06,-3.8431e-06,-3.6087e-07
0.6,-3.8312e-06,-1.9859e-06,-3.486e-07
0.61,-7.1541e-06,1.9117e-06,-3.2352e-07
0.62,-6.2978e-06,7.0199e-07,-3.2589e-07
0.63,-3.5336e-06,-2.8988e-06,-3.4093e-07
0.64,-4.6232e-06,-1.8567e-06,-3.3017e-07
0.65,-8.6988e-06,2.9411e-06,-3.0159e-07
0.66,-9.4749e-06,3.8512e-06,-2.9658e-07
0.67,-5.3301e-06,-1.3459e-06,-3.2053e-07
0.68,-5.2194e-06,-1.9041e-06,-3.1383e-07
0.69,-9.4533e-06,2.8811e-06,-2.8214e-07
0.7,-1.0757e-05,4.4475e-06,-2.7559e-07
0.71,-7.1381e-06,1.6141e-07,-2.9969e-07
0.72,-5.9542e-06,-1.6612e-06,-2.9844e-07
0.73,-9.8152e-06,2.2648e-06,-2.6107e-07
0.74,-1.3254e-05,6.1114e-06,-2.3705e-07
0.75,-1.0617e-05,3.6073e-06,-2.6938e-07
0.76,-7.2802e-06,-3.6171e-07,-2.8934e-07
0.77,-1.0508e-05,2.1091e-06,-2.3691e-07
0.78,-1.4389e-05,5.7407e-06,-1.9102e-07
0.79,-1.3462e-05,5.5566e-06,-2.2347e-07
0.8,-1.0441e-05,2.7182e-06,-2.6314e-07
0.81,-9.9671e-06,1.2603e-06,-2.4127e-07
0.82,-1.3393e-05,3.1549e-06,-1.5881e-07
0.83,-1.329e-05,4.1243e-06,-1.9459e-07
0.84,-8.4979e-06,2.3666e-06,-3.4911e-07
0.85,-9.9717e-06,1.2913e-06,-2.5437e-07
0.86,-1.3955e-05,1.4577e-06,-8.1704e-08
0.87,-1.4011e-05,3.0659e-06,-1.332e-07
0.88,-1.0087e-05,4.2302e-06,-3.6383e-07
0.89,-1.0139e-05,1.8878e-06,-2.8281e-07
0.9,-1.4016e-05,-1.4516e-06,3.0368e-08
0.91,-1.6101e-05,-1.2805e-06,1.3778e-07
0.92,-1.1366e-05,5.4248e-06,-3.6692e-07
0.93,-9.5443e-06,3.3732e-06,-3.9383e-07
0.94,-1.2373e-05,-4.786e-06,8.4081e-08
0.95,-1.5092e-05,-7.7883e-06,3.6989e-07
0.96,-1.205e-05,5.0945e-06,-3.232e-07
0.97,-7.1982e-06,5.2748e-06,-5.9742e-07
0.98,-5.7767e-06,-1.1454e-05,3.9492e-08
