t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.018266,-0.014086,0.0031823,0.33755,0.23112,-0.061609,0.017654,-0.027815,-0.019,0.028362,0.019264,-0.039016,-0.008092,0.010274,-0.015373,-0.30854,0.20724,0.057407,-0.019827,0.023086,-0.022382,-0.026216,0.017648,0.036364,-0.0040477,0.0014424,-0.003179,-0.005535,0.0014608,0.0019736,-0.0064032,0.0017032,-0.0013927,-0.0003584,0.00015311,0.0010023
0.01,0.018476,-0.014235,0.0032965,0.33893,0.23147,-0.06163,0.017951,-0.028019,-0.019039,0.028477,0.019288,-0.039024,-0.0079494,0.010297,-0.015264,-0.30942,0.20698,0.057542,-0.019758,0.023174,-0.022301,-0.026307,0.017641,0.036344,-0.0040566,0.0014507,-0.0031867,-0.0055641,0.0014637,0.0020103,-0.0064188,0.0017053,-0.0013965,-0.00036093,0.00014996,0.0010021
0.02,0.018708,-0.014393,0.0034263,0.34022,0.23188,-0.061545,0.01828,-0.028238,-0.019072,0.028596,0.019313,-0.03904,-0.0077915,0.010318,-0.015141,-0.31024,0.20669,0.057576,-0.01965,0.023276,-0.022213,-0.026405,0.017635,0.036337,-0.0040657,0.0014591,-0.0031944,-0.0055893,0.0014553,0.0020448,-0.0064342,0.0017075,-0.0014005,-0.00036337,0.00014618,0.0010016
0.03,0.01896,-0.014558,0.0035713,0.34144,0.23232,-0.06135,0.018642,-0.028471,-0.019099,0.028717,0.01934,-0.039067,-0.0076183,0.010339,-0.015006,-0.31103,0.20633,0.057505,-0.019505,0.023392,-0.022119,-0.026509,0.017625,0.036341,-0.0040748,0.0014675,-0.003202,-0.0056111,0.0014352,0.0020769,-0.0064496,0.0017098,-0.0014047,-0.00036571,0.00014174,0.0010006
0.04,0.019232,-0.01473,0.0037304,0.34261,0.23281,-0.061043,0.019032,-0.028719,-0.019121,0.02884,0.019371,-0.039104,-0.0074302,0.010358,-0.014857,-0.31177,0.20594,0.057328,-0.019322,0.02352,-0.022018,-0.026617,0.017614,0.036357,-0.0040841,0.001476,-0.0032096,-0.0056296,0.0014029,0.0021064,-0.006465,0.0017123,-0.0014092,-0.00036792,0.00013668,0.0009992
0.05,0.019521,-0.014909,0.0039023,0.34373,0.23338,-0.060623,0.01945,-0.028979,-0.019138,0.028964,0.019408,-0.039153,-0.0072282,0.010376,-0.014697,-0.31248,0.20555,0.057047,-0.019103,0.02366,-0.021911,-0.026729,0.017603,0.036381,-0.0040936,0.0014846,-0.0032172,-0.0056451,0.001358,0.0021333,-0.0064803,0.001715,-0.0014139,-0.00036997,0.00013101,0.00099749
0.06,0.019827,-0.015095,0.004086,0.34482,0.23398,-0.06009,0.019893,-0.029251,-0.01915,0.029089,0.019448,-0.039213,-0.0070129,0.010392,-0.014525,-0.31316,0.20511,0.056662,-0.018848,0.02381,-0.021799,-0.026842,0.017586,0.036415,-0.0041032,0.0014934,-0.0032247,-0.005658,0.0013005,0.0021573,-0.0064955,0.0017179,-0.001419,-0.00037186,0.00012475,0.00099544
0.07,0.020146,-0.015285,0.0042796,0.34588,0.23462,-0.059445,0.020356,-0.029535,-0.019157,0.029214,0.019493,-0.039286,-0.0067858,0.010407,-0.014343,-0.31381,0.20463,0.056175,-0.018559,0.02397,-0.02168,-0.026955,0.017565,0.036458,-0.004113,0.0015022,-0.0032323,-0.0056683,0.0012302,0.0021785,-0.0065108,0.001721,-0.0014244,-0.00037354,0.00011795,0.00099309
0.08,0.020476,-0.01548,0.004481,0.34693,0.23533,-0.05869,0.020837,-0.029828,-0.019161,0.029338,0.019547,-0.039371,-0.0065487,0.01042,-0.014152,-0.31444,0.20416,0.055593,-0.018238,0.024139,-0.021557,-0.027068,0.017541,0.036508,-0.004123,0.0015111,-0.0032398,-0.0056762,0.0011473,0.0021967,-0.0065261,0.0017244,-0.0014302,-0.000375,0.00011064,0.00099045
0.09,0.020814,-0.015679,0.0046881,0.34796,0.23609,-0.05783,0.02133,-0.03013,-0.019161,0.029461,0.019608,-0.039469,-0.0063034,0.010432,-0.013954,-0.31504,0.20365,0.054921,-0.017889,0.024315,-0.02143,-0.027179,0.017511,0.036565,-0.0041332,0.0015201,-0.0032473,-0.0056818,0.0010519,0.002212,-0.0065415,0.0017279,-0.0014365,-0.00037621,0.0001029,0.00098755
0.1,0.021157,-0.015879,0.0048987,0.34898,0.23689,-0.056867,0.021831,-0.030438,-0.019159,0.02958,0.019676,-0.03958,-0.006052,0.010442,-0.013751,-0.31562,0.20311,0.054165,-0.017513,0.024499,-0.021299,-0.027287,0.017473,0.036628,-0.0041437,0.0015293,-0.0032549,-0.005685,0.00094461,0.0022244,-0.0065569,0.0017317,-0.0014431,-0.00037714,9.4767e-05,0.0009844
0.11,0.021502,-0.016081,0.00511,0.34998,0.23777,-0.055812,0.022334,-0.030751,-0.019154,0.029696,0.019754,-0.039702,-0.005797,0.010452,-0.013544,-0.31616,0.20256,0.053333,-0.017113,0.024687,-0.021166,-0.027389,0.01743,0.036695,-0.0041544,0.0015385,-0.0032624,-0.005686,0.00082597,0.0022339,-0.0065723,0.0017358,-0.0014503,-0.00037778,8.6329e-05,0.00098102
0.12,0.021846,-0.016282,0.0053194,0.35098,0.23873,-0.05467,0.022833,-0.031067,-0.019148,0.029807,0.019843,-0.039836,-0.0055407,0.01046,-0.013335,-0.31666,0.20199,0.052436,-0.016693,0.024879,-0.021032,-0.027484,0.017379,0.036766,-0.0041654,0.0015479,-0.00327,-0.0056846,0.00069693,0.0022407,-0.0065879,0.0017401,-0.0014578,-0.0003781,7.7658e-05,0.00097742
0.13,0.022184,-0.016482,0.0055241,0.35195,0.23973,-0.05345,0.023323,-0.031384,-0.019141,0.029913,0.019939,-0.03998,-0.0052859,0.010469,-0.013126,-0.31711,0.20134,0.051482,-0.016257,0.025074,-0.020896,-0.02757,0.017316,0.036838,-0.0041766,0.0015574,-0.0032776,-0.0056807,0.00055869,0.0022449,-0.0066035,0.0017447,-0.0014658,-0.00037806,6.8832e-05,0.00097361
0.14,0.022513,-0.016679,0.0057215,0.35291,0.24082,-0.052165,0.023798,-0.0317,-0.019133,0.030012,0.020047,-0.040134,-0.0050367,0.010479,-0.012921,-0.31755,0.20067,0.050491,-0.015811,0.025273,-0.020764,-0.027651,0.017247,0.036919,-0.0041881,0.001567,-0.0032852,-0.0056741,0.00041271,0.0022467,-0.0066192,0.0017494,-0.0014743,-0.00037767,5.9941e-05,0.00096959
0.15,0.022831,-0.016871,0.0059091,0.35382,0.24201,-0.050825,0.024252,-0.032012,-0.019126,0.030103,0.020165,-0.040294,-0.0047969,0.010492,-0.012724,-0.31802,0.19998,0.049481,-0.015361,0.025481,-0.020638,-0.027727,0.01717,0.037012,-0.0041999,0.0015768,-0.0032929,-0.0056646,0.00026082,0.0022463,-0.006635,0.0017544,-0.0014831,-0.0003769,5.1074e-05,0.00096537
0.16,0.023132,-0.017058,0.0060843,0.35468,0.24326,-0.049443,0.024678,-0.032318,-0.019118,0.030184,0.020291,-0.04046,-0.0045691,0.010511,-0.012538,-0.31852,0.19921,0.048471,-0.01491,0.025696,-0.020521,-0.027799,0.017083,0.037119,-0.0042119,0.0015866,-0.0033006,-0.0056514,0.00010506,0.002244,-0.0066508,0.0017596,-0.0014923,-0.0003757,4.2293e-05,0.00096091
0.17,0.023415,-0.017237,0.0062449,0.3555,0.24458,-0.048033,0.025073,-0.032615,-0.019112,0.030256,0.020428,-0.040627,-0.0043537,0.010534,-0.012363,-0.31907,0.19845,0.047471,-0.014464,0.025918,-0.020413,-0.027868,0.016992,0.037235,-0.0042242,0.0015965,-0.0033083,-0.0056361,-5.1735e-05,0.0022401,-0.0066668,0.001765,-0.0015018,-0.00037417,3.369e-05,0.00095629
0.18,0.023678,-0.017408,0.0063893,0.35635,0.24593,-0.046609,0.025434,-0.032899,-0.019112,0.030318,0.020576,-0.04079,-0.0041509,0.010562,-0.0122,-0.31973,0.19775,0.046493,-0.014032,0.026143,-0.020314,-0.027934,0.016899,0.037357,-0.0042367,0.0016066,-0.0033161,-0.0056211,-0.00020585,0.0022352,-0.006683,0.0017707,-0.0015116,-0.00037242,2.538e-05,0.00095163
0.19,0.023917,-0.017569,0.0065156,0.35727,0.2472,-0.045179,0.025758,-0.033168,-0.019119,0.03037,0.020728,-0.040947,-0.003961,0.010593,-0.01205,-0.32055,0.19713,0.045555,-0.013624,0.02637,-0.020221,-0.027998,0.0168,0.037479,-0.0042494,0.0016169,-0.0033239,-0.0056086,-0.0003534,0.0022296,-0.0066993,0.0017767,-0.0015216,-0.00037059,1.7465e-05,0.00094701
0.2,0.024131,-0.017718,0.0066233,0.35824,0.24837,-0.043753,0.026043,-0.03342,-0.019134,0.030411,0.020884,-0.041094,-0.0037842,0.010627,-0.011912,-0.32151,0.19658,0.044658,-0.01324,0.026596,-0.020133,-0.028059,0.016696,0.037597,-0.0042623,0.0016273,-0.0033318,-0.0055986,-0.00049356,0.0022235,-0.0067159,0.0017832,-0.0015318,-0.0003687,9.9808e-06,0.00094246
0.21,0.024322,-0.017857,0.0067124,0.35924,0.24952,-0.042342,0.026291,-0.033655,-0.019158,0.030444,0.021048,-0.041231,-0.0036207,0.010665,-0.011786,-0.32256,0.19614,0.043802,-0.012881,0.026821,-0.02005,-0.028116,0.016592,0.037711,-0.0042755,0.0016379,-0.0033397,-0.0055906,-0.00062598,0.0022171,-0.0067327,0.00179,-0.0015421,-0.00036676,2.9441e-06,0.00093796
0.22,0.024488,-0.017986,0.0067829,0.36027,0.25061,-0.040955,0.0265,-0.033873,-0.019191,0.030469,0.021218,-0.04136,-0.0034711,0.010705,-0.011671,-0.32366,0.19577,0.04299,-0.012547,0.027043,-0.019969,-0.028167,0.016484,0.037818,-0.0042888,0.0016486,-0.0033476,-0.005584,-0.00074979,0.0022104,-0.0067496,0.0017971,-0.0015525,-0.0003648,-3.625e-06,0.00093351
0.23,0.02463,-0.018103,0.0068352,0.36131,0.25158,-0.039594,0.026671,-0.034074,-0.019232,0.030486,0.021387,-0.041479,-0.0033358,0.010747,-0.011567,-0.32478,0.19538,0.042228,-0.012237,0.027259,-0.019889,-0.028212,0.016366,0.037915,-0.0043022,0.0016594,-0.0033555,-0.0055784,-0.00086387,0.0022037,-0.0067665,0.0018045,-0.0015628,-0.00036283,-9.71e-06,0.00092908
0.24,0.02475,-0.018211,0.0068699,0.36233,0.25248,-0.038268,0.026805,-0.034259,-0.019281,0.030497,0.021559,-0.041589,-0.0032148,0.010792,-0.011474,-0.3259,0.195,0.041517,-0.011951,0.027471,-0.019811,-0.028251,0.016242,0.038004,-0.0043157,0.0016703,-0.0033634,-0.0055734,-0.00096793,0.002197,-0.0067835,0.0018122,-0.0015731,-0.00036087,-1.5319e-05,0.00092469
0.25,0.024847,-0.018308,0.006888,0.36334,0.25333,-0.036985,0.026904,-0.034427,-0.019338,0.030503,0.021736,-0.041689,-0.0031079,0.01084,-0.011391,-0.32704,0.19469,0.040856,-0.01169,0.02768,-0.019736,-0.028287,0.016117,0.038087,-0.0043293,0.0016813,-0.0033712,-0.0055688,-0.0010619,0.0021904,-0.0068006,0.0018202,-0.0015832,-0.00035892,-2.0469e-05,0.00092031
0.26,0.024924,-0.018397,0.0068904,0.36432,0.25411,-0.035745,0.02697,-0.034581,-0.019402,0.030504,0.021914,-0.04178,-0.0030147,0.010891,-0.011319,-0.32818,0.19441,0.040251,-0.011453,0.027887,-0.019664,-0.02832,0.015989,0.038165,-0.0043429,0.0016924,-0.003379,-0.0055642,-0.001145,0.002184,-0.0068176,0.0018284,-0.0015932,-0.00035702,-2.5173e-05,0.00091594
0.27,0.024982,-0.018477,0.0068782,0.36525,0.25477,-0.034549,0.027005,-0.034719,-0.019473,0.030501,0.022089,-0.041861,-0.0029345,0.010947,-0.011258,-0.32933,0.19412,0.039704,-0.011238,0.028092,-0.019595,-0.028353,0.015855,0.038239,-0.0043566,0.0017036,-0.0033867,-0.0055594,-0.0012171,0.0021778,-0.0068346,0.0018369,-0.0016029,-0.00035518,-2.9457e-05,0.00091158
0.28,0.025022,-0.018549,0.0068532,0.36613,0.25539,-0.033402,0.027012,-0.034845,-0.019551,0.030496,0.022266,-0.041933,-0.0028659,0.011005,-0.011206,-0.33047,0.19388,0.039209,-0.011044,0.028296,-0.019529,-0.028385,0.015721,0.03831,-0.0043704,0.0017149,-0.0033942,-0.0055544,-0.0012786,0.0021718,-0.0068515,0.0018456,-0.0016124,-0.0003534,-3.3368e-05,0.00090722
0.29,0.025048,-0.018614,0.0068169,0.36696,0.25595,-0.032304,0.026995,-0.034958,-0.019634,0.03049,0.022445,-0.041997,-0.0028074,0.011066,-0.011162,-0.33159,0.19368,0.038763,-0.010868,0.028499,-0.019467,-0.028418,0.015588,0.038377,-0.0043841,0.0017262,-0.0034017,-0.0055489,-0.0013299,0.002166,-0.0068684,0.0018546,-0.0016216,-0.00035172,-3.6951e-05,0.00090286
