t, affine_elevL, affine_elevR, affine_throttle
0,3.4893e-09,5.2796e-10,4.232e-09
0.01,3.2743e-09,8.2614e-10,4.4593e-09
0.02,3.0244e-09,1.1136e-09,4.6264e-09
0.03,3.0339e-09,9.2535e-10,4.2977e-09
0.04,3.11e-09,7.9185e-10,4.0672e-09
0.05,3.1836e-09,7.1956e-10,3.9155e-09
0.06,3.2003e-09,6.5843e-10,3.765e-09
0.07,3.1011e-09,5.542e-10,3.5383e-09
0.08,2.9145e-09,4.073e-10,3.2421e-09
0.09,2.8361e-09,3.407e-10,3.0562e-09
0.1,2.7953e-09,3.2069e-10,2.9341e-09
0.11,2.6988e-09,2.9855e-10,2.8129e-09
0.12,2.4496e-09,2.2207e-10,2.6299e-09
0.13,2.0863e-09,1.0218e-10,2.3923e-09
0.14,1.9069e-09,7.6509e-11,2.2495e-09
0.15,1.8051e-09,9.4272e-11,2.1595e-09
0.16,1.6422e-09,8.8439e-11,2.0665e-09
0.17,1.2758e-09,-1.0582e-11,1.9142e-09
0.18,7.6227e-10,-1.7116e-10,1.7128e-09
0.19,5.3347e-10,-1.7887e-10,1.6024e-09
0.2,4.3251e-10,-1.2828e-10,1.5403e-09
0.21,2.5468e-10,-1.3869e-10,1.4704e-09
0.22,-2.1102e-10,-3.3225e-10,1.3358e-09
0.23,-1.3255e-09,-9.9807e-10,1.0654e-09
0.24,-3.2831e-09,-2.4001e-09,6.5548e-10
0.25,-5.3678e-09,-3.9568e-09,2.4495e-10
0.26,-6.7795e-09,-5.0205e-09,-1.7732e-11
0.27,-6.6809e-09,-4.9253e-09,1.9025e-11
0.28,-5.3192e-09,-3.8301e-09,2.7149e-10
0.29,-4.0484e-09,-2.7512e-09,4.5175e-10
0.3,-2.8031e-09,-1.6527e-09,5.9855e-10
0.31,-1.4964e-09,-4.8425e-10,7.5555e-10
0.32,-9.2773e-11,7.5358e-10,9.5872e-10
0.33,2.2031e-10,8.9433e-10,1.0432e-09
0.34,-7.1871e-10,-1.9064e-10,9.6524e-10
0.35,-2.3891e-09,-1.9755e-09,7.7896e-10
0.36,-4.2386e-09,-3.9188e-09,5.423e-10
0.37,-4.9097e-09,-4.5008e-09,4.1274e-10
0.38,-2.8586e-09,-1.8994e-09,5.9652e-10
0.39,2.9087e-10,1.9331e-09,9.2756e-10
0.4,2.6212e-09,4.8073e-09,1.1858e-09
0.41,2.8942e-09,5.3741e-09,1.2081e-09
0.42,2.8538e-09,5.4889e-09,1.1756e-09
0.43,2.4545e-09,4.9478e-09,1.0657e-09
0.44,1.774e-09,3.8861e-09,8.9686e-10
0.45,1.5878e-09,3.4053e-09,8.0733e-10
0.46,9.7712e-10,2.0858e-09,6.1115e-10
0.47,-2.675e-11,1.5558e-10,3.1017e-10
0.48,6.9926e-10,9.8996e-10,3.4554e-10
0.49,1.4139e-09,2.1717e-09,3.6803e-10
0.5,1.6156e-27,4.8468e-27,4.039e-28
