t, affine_elevL, affine_elevR, affine_throttle
0,1.0409e-08,1.503e-08,2.9161e-09
0.01,1.5627e-08,1.6514e-08,2.6274e-09
0.02,2.1846e-08,1.7421e-08,2.2366e-09
0.03,1.5923e-08,1.6224e-08,2.4824e-09
0.04,2.9268e-09,1.544e-08,3.0727e-09
0.05,-5.0011e-09,1.6974e-08,3.451e-09
0.06,-4.5322e-09,2.0048e-08,3.6074e-09
0.07,1.0012e-08,2.5068e-08,3.3719e-09
0.08,3.2518e-08,3.0961e-08,2.7969e-09
0.09,4.4565e-08,3.3738e-08,2.4238e-09
0.1,3.6564e-08,3.3445e-08,2.5292e-09
0.11,2.0085e-08,2.9356e-08,2.5546e-09
0.12,5.7415e-09,2.379e-08,2.4082e-09
0.13,-1.9201e-10,1.878e-08,2.1487e-09
0.14,-3.4972e-09,2.4911e-08,2.35e-09
0.15,-2.9804e-09,3.3105e-08,2.6014e-09
0.16,-1.7377e-09,2.7888e-08,2.4153e-09
0.17,-7.4151e-09,3.0937e-08,2.4441e-09
0.18,-9.9037e-09,3.8748e-08,2.5619e-09
0.19,-7.0252e-09,3.1833e-08,2.4297e-09
0.2,-9.7963e-09,2.3776e-08,2.2444e-09
0.21,-1.3049e-08,1.9631e-08,2.0819e-09
0.22,-1.2398e-08,1.3906e-08,1.9363e-09
0.23,-1.0987e-08,6.5609e-09,1.8569e-09
0.24,-1.1185e-08,1.1472e-08,1.9004e-09
0.25,-9.292e-09,1.6177e-08,1.9449e-09
0.26,-8.7772e-09,1.2644e-08,1.9417e-09
0.27,-9.0211e-09,1.6535e-08,1.965e-09
0.28,-8.9906e-09,2.3317e-08,1.9711e-09
0.29,-1.1573e-08,2.4246e-08,1.928e-09
0.3,-1.7264e-08,1.8341e-08,1.888e-09
0.31,-2.0817e-08,1.3164e-08,1.87e-09
0.32,-1.9376e-08,1.4368e-08,1.8852e-09
0.33,-1.9553e-08,1.6208e-08,1.9191e-09
0.34,-1.9609e-08,1.7524e-08,1.9201e-09
0.35,-1.5508e-08,2.3001e-08,1.9366e-09
0.36,-1.4196e-09,4.2284e-08,2.0648e-09
0.37,1.4538e-08,6.3601e-08,2.1634e-09
0.38,1.5746e-08,6.1996e-08,1.9639e-09
0.39,1.7469e-08,6.3142e-08,1.8503e-09
0.4,3.5905e-08,8.648e-08,1.8542e-09
0.41,3.9924e-08,9.1261e-08,1.7166e-09
0.42,3.1635e-08,7.9014e-08,1.5019e-09
0.43,2.1997e-08,5.8003e-08,1.0306e-09
0.44,6.0146e-09,3.2412e-08,7.2082e-10
0.45,-2.0804e-10,1.5413e-08,4.278e-10
0.46,-2.7511e-09,1.3712e-09,1.496e-10
0.47,-4.2397e-09,1.5332e-08,4.3059e-10
0.48,-1.3363e-09,6.0085e-09,1.6425e-10
0.49,9.9052e-10,4.5546e-09,8.0636e-11
0.5,0,-7.0682e-28,6.3109e-30
