t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.018607,-0.04721,-0.13859,1.0563,0.54923,-1.0512,-0.058576,-0.11088,-0.086365,0.20285,0.060394,-0.16257,0.018607,0.04721,-0.13859,-1.0563,0.54923,1.0512,-0.058576,0.11088,-0.086365,-0.20285,0.060394,0.16257,-0.019553,-1.9149e-11,-0.011663,-1.3e-09,0.033731,7.2034e-09,-0.033037,4.6656e-10,-0.0081481,-1.0724e-10,0.0010952,2.6211e-09
0.01,0.026156,-0.047713,-0.1328,1.024,0.52592,-1.0378,-0.04165,-0.11727,-0.082751,0.20374,0.059384,-0.16182,0.026156,0.047713,-0.1328,-1.024,0.52592,1.0378,-0.04165,0.11727,-0.082751,-0.20374,0.059384,0.16182,-0.01911,-1.7191e-11,-0.011805,-2.8138e-10,0.030969,7.2012e-09,-0.033075,4.5539e-10,-0.0083548,-9.5687e-11,0.00083572,2.5815e-09
0.02,0.033608,-0.048084,-0.12676,0.99248,0.50471,-1.0223,-0.023868,-0.12383,-0.078967,0.20442,0.058794,-0.16233,0.033608,0.048084,-0.12676,-0.99248,0.50471,1.0223,-0.023868,0.12383,-0.078967,-0.20442,0.058794,0.16233,-0.018679,-1.5195e-11,-0.011929,6.6407e-10,0.027588,7.2071e-09,-0.033142,4.4513e-10,-0.0085923,-7.9775e-11,0.00057689,2.5422e-09
0.03,0.040813,-0.048284,-0.12068,0.96018,0.48738,-1.0042,-0.0055567,-0.13044,-0.075048,0.20477,0.058663,-0.16393,0.040813,0.048284,-0.12068,-0.96018,0.48738,1.0042,-0.0055567,0.13044,-0.075048,-0.20477,0.058663,0.16393,-0.018265,-1.3179e-11,-0.012029,1.5176e-09,0.023683,7.2226e-09,-0.033243,4.3624e-10,-0.0088574,-5.9609e-11,0.000323,2.5027e-09
0.04,0.047629,-0.048288,-0.11479,0.92587,0.47523,-0.98284,0.012934,-0.13696,-0.071036,0.20472,0.058966,-0.16647,0.047629,0.048288,-0.11479,-0.92587,0.47523,0.98284,0.012934,0.13696,-0.071036,-0.20472,0.058966,0.16647,-0.017872,-1.1218e-11,-0.012102,2.2621e-09,0.019345,7.2461e-09,-0.033386,4.2733e-10,-0.009147,-3.6822e-11,7.7698e-05,2.4615e-09
0.05,0.053947,-0.04806,-0.10924,0.88921,0.4692,-0.95793,0.031285,-0.14323,-0.066973,0.20412,0.059675,-0.16974,0.053947,0.04806,-0.10924,-0.88921,0.4692,0.95793,0.031285,0.14323,-0.066973,-0.20412,0.059675,0.16974,-0.017506,-9.4039e-12,-0.012141,2.8945e-09,0.014662,7.2754e-09,-0.033578,4.1545e-10,-0.0094588,-1.4692e-11,-0.00015658,2.4172e-09
0.06,0.059664,-0.04757,-0.10417,0.85056,0.46978,-0.92912,0.049159,-0.14904,-0.062918,0.20284,0.060756,-0.17353,0.059664,0.04757,-0.10417,-0.85056,0.46978,0.92912,0.049159,0.14904,-0.062918,-0.20284,0.060756,0.17353,-0.017167,-7.658e-12,-0.012144,3.4144e-09,0.0097129,7.3171e-09,-0.033824,4.0217e-10,-0.00979,6.9365e-12,-0.0003778,2.3715e-09
0.07,0.064691,-0.046792,-0.099703,0.81036,0.47678,-0.89637,0.066211,-0.1542,-0.058935,0.20074,0.062118,-0.17759,0.064691,0.046792,-0.099703,-0.81036,0.47678,0.89637,0.066211,0.1542,-0.058935,-0.20074,0.062118,0.17759,-0.016858,-5.8863e-12,-0.012107,3.82e-09,0.0045873,7.3779e-09,-0.034129,3.893e-10,-0.010138,2.8539e-11,-0.00058427,2.3261e-09
0.08,0.068955,-0.04571,-0.095934,0.76935,0.48936,-0.85992,0.082102,-0.15849,-0.055083,0.1977,0.063615,-0.18169,0.068955,0.04571,-0.095934,-0.76935,0.48936,0.85992,0.082102,0.15849,-0.055083,-0.1977,0.063615,0.18169,-0.016581,-4.1111e-12,-0.012028,4.1053e-09,-0.00061744,7.4571e-09,-0.034498,3.7911e-10,-0.010499,5.2781e-11,-0.00077461,2.2831e-09
0.09,0.072419,-0.044331,-0.092898,0.72926,0.5067,-0.82045,0.096539,-0.16178,-0.051459,0.19371,0.065163,-0.18559,0.072419,0.044331,-0.092898,-0.72926,0.5067,0.82045,0.096539,0.16178,-0.051459,-0.19371,0.065163,0.18559,-0.016334,-2.5738e-12,-0.011904,4.2712e-09,-0.0058234,7.5423e-09,-0.03493,3.7207e-10,-0.010871,8.2445e-11,-0.00094729,2.2417e-09
0.1,0.075085,-0.042682,-0.090622,0.69177,0.52783,-0.77891,0.1093,-0.16395,-0.048181,0.18885,0.066705,-0.18911,0.075085,0.042682,-0.090622,-0.69177,0.52783,0.77891,0.1093,0.16395,-0.048181,-0.18885,0.066705,0.18911,-0.016114,-1.3011e-12,-0.011735,4.3369e-09,-0.010962,7.6368e-09,-0.035426,3.6573e-10,-0.011249,1.1404e-10,-0.0011007,2.2006e-09
0.11,0.076961,-0.040789,-0.089086,0.65831,0.55114,-0.73621,0.12019,-0.16492,-0.04535,0.18318,0.06814,-0.19205,0.076961,0.040789,-0.089086,-0.65831,0.55114,0.73621,0.12019,0.16492,-0.04535,-0.18318,0.06814,0.19205,-0.015919,-3.1202e-13,-0.011518,4.3224e-09,-0.015933,7.7434e-09,-0.035978,3.5761e-10,-0.01163,1.4368e-10,-0.0012332,2.1583e-09
0.12,0.078055,-0.038685,-0.088205,0.63002,0.57476,-0.69331,0.12906,-0.16462,-0.043051,0.17681,0.069358,-0.19422,0.078055,0.038685,-0.088205,-0.63002,0.57476,0.69331,0.12906,0.16462,-0.043051,-0.17681,0.069358,0.19422,-0.015743,4.0151e-13,-0.011253,4.2288e-09,-0.020635,7.8516e-09,-0.036581,3.4907e-10,-0.012006,1.7138e-10,-0.0013428,2.115e-09
0.13,0.078396,-0.03642,-0.087856,0.6073,0.59751,-0.65128,0.13584,-0.16307,-0.041367,0.16993,0.070331,-0.19557,0.078396,0.03642,-0.087856,-0.6073,0.59751,0.65128,0.13584,0.16307,-0.041367,-0.16993,0.070331,0.19557,-0.01558,8.6342e-13,-0.010942,4.0605e-09,-0.025004,7.96e-09,-0.037226,3.3928e-10,-0.012375,1.9543e-10,-0.0014276,2.0694e-09
0.14,0.078021,-0.034045,-0.087909,0.59029,0.61794,-0.6111,0.1405,-0.16035,-0.040374,0.16274,0.071015,-0.19608,0.078021,0.034045,-0.087909,-0.59029,0.61794,0.6111,0.1405,0.16035,-0.040374,-0.16274,0.071015,0.19608,-0.015426,1.0919e-12,-0.010588,3.8349e-09,-0.028957,8.0745e-09,-0.037902,3.2342e-10,-0.01273,2.0994e-10,-0.0014858,2.0166e-09
0.15,0.076963,-0.031609,-0.088206,0.57865,0.63461,-0.5736,0.14305,-0.15654,-0.040128,0.15542,0.07137,-0.19575,0.076963,0.031609,-0.088206,-0.57865,0.63461,0.5736,0.14305,0.15654,-0.040128,-0.15542,0.07137,0.19575,-0.015273,1.1703e-12,-0.010195,3.5671e-09,-0.032403,8.1775e-09,-0.038598,3.0086e-10,-0.013067,2.1954e-10,-0.0015159,1.955e-09
0.16,0.075275,-0.029157,-0.088583,0.57143,0.64706,-0.53933,0.14357,-0.15177,-0.04066,0.14817,0.071445,-0.19464,0.075275,0.029157,-0.088583,-0.57143,0.64706,0.53933,0.14357,0.15177,-0.04066,-0.14817,0.071445,0.19464,-0.015117,1.1484e-12,-0.0097675,3.2679e-09,-0.035304,8.2696e-09,-0.039304,2.7619e-10,-0.013381,2.2714e-10,-0.0015175,1.888e-09
0.17,0.073005,-0.026731,-0.088883,0.56762,0.65455,-0.50873,0.14217,-0.14617,-0.041996,0.14117,0.071252,-0.19282,0.073005,0.026731,-0.088883,-0.56762,0.65455,0.50873,0.14217,0.14617,-0.041996,-0.14117,0.071252,0.19282,-0.014951,1.0538e-12,-0.0093127,2.9473e-09,-0.0376,8.3623e-09,-0.040008,2.5253e-10,-0.013668,2.296e-10,-0.0014905,1.818e-09
0.18,0.070202,-0.024367,-0.088943,0.56605,0.65654,-0.48204,0.13896,-0.13988,-0.044131,0.13456,0.070816,-0.19037,0.070202,0.024367,-0.088943,-0.56605,0.65654,0.48204,0.13896,0.13988,-0.044131,-0.13456,0.070816,0.19037,-0.01477,9.7987e-13,-0.008838,2.6196e-09,-0.039243,8.437e-09,-0.040701,2.2177e-10,-0.013925,2.2157e-10,-0.0014356,1.74e-09
0.19,0.06693,-0.022088,-0.088633,0.56542,0.65365,-0.45925,0.13417,-0.13301,-0.047044,0.12846,0.070263,-0.18736,0.06693,0.022088,-0.088633,-0.56542,0.65365,0.45925,0.13417,0.13301,-0.047044,-0.12846,0.070263,0.18736,-0.014571,9.1874e-13,-0.0083504,2.2965e-09,-0.040242,8.4936e-09,-0.041377,1.8962e-10,-0.01415,2.1036e-10,-0.0013554,1.6595e-09
0.2,0.063258,-0.019915,-0.087839,0.5646,0.6462,-0.44029,0.12799,-0.12568,-0.0507,0.12295,0.069673,-0.18388,0.063258,0.019915,-0.087839,-0.5646,0.6462,0.44029,0.12799,0.12568,-0.0507,-0.12295,0.069673,0.18388,-0.014349,8.2829e-13,-0.0078575,1.9884e-09,-0.040595,8.5405e-09,-0.042029,1.6607e-10,-0.014344,2.0525e-10,-0.0012528,1.5848e-09
0.21,0.059251,-0.017865,-0.086458,0.56252,0.63433,-0.42501,0.12064,-0.11803,-0.055044,0.1181,0.069081,-0.17999,0.059251,0.017865,-0.086458,-0.56252,0.63433,0.42501,0.12064,0.11803,-0.055044,-0.1181,0.069081,0.17999,-0.014102,6.9111e-13,-0.007368,1.704e-09,-0.040297,8.58e-09,-0.042651,1.5079e-10,-0.014504,2.0439e-10,-0.0011311,1.5156e-09
0.22,0.054987,-0.015946,-0.08444,0.55834,0.61945,-0.41313,0.11238,-0.11012,-0.060012,0.11395,0.068632,-0.17573,0.054987,0.015946,-0.08444,-0.55834,0.61945,0.41313,0.11238,0.11012,-0.060012,-0.11395,0.068632,0.17573,-0.01383,5.3395e-13,-0.0068877,1.4456e-09,-0.039397,8.6036e-09,-0.043243,1.3451e-10,-0.014635,1.9774e-10,-0.00099495,1.4427e-09
0.23,0.050556,-0.014161,-0.081785,0.55144,0.60329,-0.40431,0.10351,-0.10205,-0.065546,0.11051,0.068485,-0.17111,0.050556,0.014161,-0.081785,-0.55144,0.60329,0.40431,0.10351,0.10205,-0.065546,-0.11051,0.068485,0.17111,-0.013531,3.7161e-13,-0.006421,1.2144e-09,-0.037966,8.6048e-09,-0.043805,1.1682e-10,-0.014738,1.8594e-10,-0.00084921,1.3658e-09
0.24,0.046048,-0.012512,-0.078504,0.54126,0.58729,-0.3982,0.094316,-0.093882,-0.071574,0.10779,0.068719,-0.16618,0.046048,0.012512,-0.078504,-0.54126,0.58729,0.3982,0.094316,0.093882,-0.071574,-0.10779,0.068719,0.16618,-0.013205,2.1637e-13,-0.0059732,1.0121e-09,-0.036062,8.5765e-09,-0.044338,9.6766e-11,-0.014817,1.6987e-10,-0.00069895,1.2843e-09
0.25,0.041556,-0.010999,-0.074639,0.52742,0.57306,-0.3944,0.085108,-0.085692,-0.078023,0.10579,0.069393,-0.16096,0.041556,0.010999,-0.074639,-0.52742,0.57306,0.3944,0.085108,0.085692,-0.078023,-0.10579,0.069393,0.16096,-0.012855,9.8665e-14,-0.0055479,8.3623e-10,-0.033754,8.5106e-09,-0.044844,7.5551e-11,-0.014876,1.521e-10,-0.0005492,1.2011e-09
0.26,0.037164,-0.009619,-0.070298,0.50995,0.56337,-0.3926,0.076172,-0.077537,-0.084869,0.10449,0.070645,-0.15546,0.037164,0.009619,-0.070298,-0.50995,0.56337,0.3926,0.076172,0.077537,-0.084869,-0.10449,0.070645,0.15546,-0.01248,2.6708e-14,-0.0051459,6.8688e-10,-0.031143,8.4108e-09,-0.045327,5.5915e-11,-0.014919,1.3437e-10,-0.00040432,1.1184e-09
0.27,0.032955,-0.0083668,-0.0656,0.48893,0.56098,-0.39243,0.067791,-0.069472,-0.092118,0.10389,0.07257,-0.14969,0.032955,0.0083668,-0.0656,-0.48893,0.56098,0.39243,0.067791,0.069472,-0.092118,-0.10389,0.07257,0.14969,-0.012084,-2.5117e-14,-0.0047674,5.697e-10,-0.028326,8.287e-09,-0.045792,3.8447e-11,-0.014952,1.16e-10,-0.00026831,1.035e-09
0.28,0.029002,-0.0072367,-0.060669,0.46453,0.56853,-0.39349,0.060242,-0.061546,-0.099786,0.10398,0.075201,-0.1437,0.029002,0.0072367,-0.060669,-0.46453,0.56853,0.39349,0.060242,0.061546,-0.099786,-0.10398,0.075201,0.1437,-0.011669,-6.6589e-14,-0.0044123,4.874e-10,-0.025403,8.1429e-09,-0.046242,2.3781e-11,-0.014979,9.6866e-11,-0.00014489,9.5258e-10
