t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.052471,-0.083021,-0.010785,0.13236,0.21277,-1.3511,-0.030363,-0.092883,0.01517,0.04745,0.01468,-0.1335,0.02579,0.072189,-0.063801,-0.41382,1.2694,0.84487,0.029666,0.056403,-0.061786,-0.064405,0.025496,0.11202,-0.0054587,-0.0056564,-0.0048461,-0.0071267,0.039696,-0.051745,-0.0071836,-0.0036706,-0.00045416,0.00057113,0.00022713,-0.002108
0.01,0.057372,-0.091813,-0.0099278,0.15531,0.20478,-1.4801,-0.034573,-0.10127,0.020194,0.053475,0.016693,-0.14564,0.022159,0.061749,-0.057734,-0.3779,1.1255,0.71451,0.02544,0.047566,-0.05552,-0.057415,0.021614,0.096615,-0.0053981,-0.0057418,-0.0048072,-0.0069761,0.039152,-0.052466,-0.0071831,-0.0037062,-0.00041266,0.00059329,0.00025782,-0.0021651
0.02,0.056298,-0.091197,-0.007668,0.16502,0.17065,-1.456,-0.033806,-0.099215,0.02256,0.05415,0.016832,-0.14271,0.017077,0.049041,-0.047565,-0.31632,0.91032,0.56377,0.019345,0.037535,-0.04541,-0.04714,0.016614,0.077294,-0.005338,-0.0057835,-0.0047924,-0.0070022,0.039084,-0.052595,-0.0071485,-0.0036964,-0.00042053,0.00057714,0.00029208,-0.0021499
0.03,0.0474,-0.077756,-0.0044494,0.15142,0.11483,-1.2292,-0.02721,-0.083485,0.020435,0.046961,0.014339,-0.1201,0.010702,0.033177,-0.03254,-0.22161,0.61297,0.38124,0.011964,0.02547,-0.030924,-0.032543,0.010546,0.052542,-0.0052849,-0.005776,-0.0048023,-0.0072338,0.039461,-0.052042,-0.0070836,-0.0036344,-0.00048263,0.00051639,0.00032537,-0.0020544
0.04,0.035832,-0.059448,-0.0016819,0.1248,0.063023,-0.93069,-0.018868,-0.063068,0.015723,0.036333,0.010806,-0.090718,0.0057533,0.020293,-0.019605,-0.13802,0.36453,0.23437,0.0063874,0.015766,-0.018606,-0.020029,0.0058527,0.03216,-0.0052425,-0.0057245,-0.0048334,-0.0076539,0.040186,-0.050877,-0.0070014,-0.0035243,-0.00059436,0.00041492,0.00035421,-0.0018882
0.05,0.031663,-0.052303,-0.00066354,0.11499,0.045978,-0.81315,-0.014728,-0.055031,0.012972,0.031975,0.0095923,-0.078789,0.0053151,0.017746,-0.0183,-0.12896,0.33501,0.20145,0.0044975,0.013708,-0.016814,-0.018084,0.0052021,0.028359,-0.0052062,-0.0056591,-0.0048742,-0.0081397,0.041034,-0.049519,-0.0069247,-0.0033937,-0.00073052,0.0002998,0.0003782,-0.0016983
0.06,0.034312,-0.055667,-0.00061495,0.12457,0.051811,-0.86159,-0.013871,-0.058262,0.012324,0.033824,0.010565,-0.082661,0.0077428,0.02109,-0.024885,-0.17088,0.44793,0.23013,0.003773,0.015988,-0.021729,-0.022862,0.0069611,0.034428,-0.0051709,-0.0056074,-0.0049125,-0.0085634,0.041795,-0.048343,-0.006867,-0.0032674,-0.00086467,0.0001974,0.00039812,-0.0015262
0.07,0.037925,-0.060414,-0.00057412,0.13734,0.059056,-0.93099,-0.013201,-0.062931,0.011709,0.03654,0.011813,-0.088465,0.010415,0.024404,-0.032231,-0.2172,0.57205,0.25649,0.0024792,0.018379,-0.027038,-0.028028,0.008849,0.040857,-0.0051365,-0.0055686,-0.0049484,-0.0089249,0.042476,-0.047337,-0.0068258,-0.003144,-0.00099533,0.00010673,0.00041472,-0.0013701
0.08,0.040049,-0.062827,-0.00026478,0.14594,0.060128,-0.96343,-0.011859,-0.065135,0.010568,0.037979,0.012523,-0.090817,0.012348,0.02573,-0.037434,-0.24897,0.65639,0.26083,0.00055642,0.019506,-0.030397,-0.031266,0.010073,0.044302,-0.0051025,-0.0055409,-0.0049822,-0.0092274,0.043089,-0.046476,-0.0067982,-0.0030213,-0.001122,2.6152e-05,0.00042862,-0.0012273
0.09,0.041185,-0.063729,0.00022915,0.15181,0.056822,-0.9722,-0.010187,-0.065774,0.0091686,0.038626,0.01285,-0.091029,0.014037,0.026486,-0.042022,-0.2763,0.7291,0.25902,-0.0016137,0.020457,-0.033174,-0.03399,0.011099,0.047071,-0.0050692,-0.0055221,-0.005014,-0.0094748,0.043646,-0.045727,-0.0067815,-0.0028975,-0.0012447,-4.6169e-05,0.00044016,-0.0010947
