t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,0.022759,-0.1065,-0.061726,0.61615,0.54934,-0.57077,0.035771,-0.12701,-0.096548,0.14819,0.067687,-0.25962,0.038604,-0.03424,-0.090291,-0.37907,0.45944,0.32062,0.019151,-0.038483,-0.066555,-0.11361,0.057806,0.094817,-0.038396,0.003286,-0.0068656,-0.0011285,0.0016733,0.012957,-0.039557,0.0010244,-0.00095873,-0.0005914,-0.00038846,0.0029837
0.01,0.027838,-0.10928,-0.061401,0.6011,0.56249,-0.5784,0.041902,-0.13031,-0.097867,0.14893,0.06816,-0.26437,0.043771,-0.035584,-0.09075,-0.36383,0.46135,0.31417,0.025833,-0.039235,-0.067451,-0.11258,0.058177,0.098427,-0.038157,0.0033678,-0.0067811,-0.000793,-0.00039809,0.013023,-0.03936,0.0010826,-0.00091517,-0.00055941,-0.00047623,0.0029132
0.02,0.032462,-0.11174,-0.061301,0.58862,0.57716,-0.58631,0.047522,-0.13321,-0.099215,0.14941,0.0688,-0.26883,0.048519,-0.036944,-0.091378,-0.34963,0.46398,0.30807,0.032115,-0.040055,-0.068459,-0.11159,0.05855,0.10216,-0.037929,0.0034619,-0.0066871,-0.00052753,-0.0025443,0.013104,-0.039181,0.0011541,-0.00087212,-0.00053006,-0.00055734,0.0028564
0.03,0.036541,-0.11388,-0.061458,0.5791,0.5932,-0.59462,0.052516,-0.13571,-0.1006,0.14963,0.069595,-0.27296,0.05274,-0.038305,-0.092186,-0.33682,0.46722,0.3025,0.03787,-0.040953,-0.069572,-0.11065,0.058896,0.10593,-0.037711,0.0035683,-0.0065831,-0.00032757,-0.0047186,0.0132,-0.039018,0.0012386,-0.00082732,-0.0005031,-0.00063038,0.0028132
0.04,0.039995,-0.11571,-0.061896,0.5728,0.61027,-0.60343,0.056782,-0.13782,-0.10201,0.14963,0.070516,-0.27671,0.056335,-0.039638,-0.09318,-0.32575,0.47077,0.29762,0.042975,-0.041922,-0.070775,-0.10977,0.059168,0.10971,-0.037501,0.0036867,-0.006469,-0.00018823,-0.0068737,0.013306,-0.038871,0.0013357,-0.00077865,-0.00047814,-0.00069417,0.0027832
0.05,0.042769,-0.11723,-0.062625,0.56997,0.62835,-0.61283,0.060245,-0.13954,-0.10347,0.14943,0.071588,-0.28,0.059222,-0.040897,-0.094356,-0.31668,0.47461,0.2935,0.047327,-0.042922,-0.072055,-0.10895,0.059369,0.11348,-0.0373,0.0038163,-0.0063446,-0.0001047,-0.0089752,0.013422,-0.038739,0.0014446,-0.00072471,-0.0004548,-0.00074787,0.0027652
0.06,0.044815,-0.11844,-0.06366,0.57068,0.64708,-0.62289,0.062832,-0.14084,-0.10496,0.14907,0.072797,-0.28276,0.061327,-0.042025,-0.095711,-0.30985,0.47838,0.29027,0.050827,-0.043904,-0.073391,-0.1082,0.059464,0.11726,-0.037104,0.0039559,-0.0062102,-7.2246e-05,-0.010982,0.013545,-0.038619,0.0015641,-0.00066394,-0.00043264,-0.0007908,0.0027578
0.07,0.046094,-0.11932,-0.065001,0.57494,0.66589,-0.63363,0.064487,-0.14174,-0.10649,0.14858,0.0741,-0.28494,0.06259,-0.042956,-0.097239,-0.3055,0.48158,0.28805,0.053388,-0.044807,-0.074755,-0.10753,0.059394,0.12105,-0.036912,0.0041041,-0.0060662,-8.6117e-05,-0.012852,0.013669,-0.038509,0.0016926,-0.00059492,-0.00041121,-0.00082241,0.0027591
0.08,0.046593,-0.11988,-0.066642,0.58259,0.68469,-0.64507,0.06518,-0.14223,-0.10806,0.14801,0.075516,-0.28647,0.062981,-0.043633,-0.098924,-0.30376,0.48409,0.28687,0.054957,-0.045569,-0.076126,-0.10696,0.059163,0.1249,-0.036721,0.0042591,-0.0059135,-0.00014114,-0.014557,0.013794,-0.038406,0.0018284,-0.00051721,-0.00039014,-0.00084249,0.0027667
0.09,0.046307,-0.12012,-0.068571,0.59342,0.70314,-0.65724,0.064893,-0.14232,-0.10966,0.14741,0.077033,-0.28734,0.062485,-0.044002,-0.10075,-0.3047,0.48559,0.28681,0.055496,-0.046137,-0.077483,-0.1065,0.058748,0.12882,-0.036527,0.0044186,-0.005753,-0.00023191,-0.016065,0.013914,-0.038307,0.0019692,-0.00043037,-0.00036908,-0.00085091,0.0027782
