t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0,-0.0046889,-0.053787,-0.076501,0.80562,0.46071,-0.84319,-0.013008,-0.082004,-0.10443,0.17442,0.065293,-0.13145,0.01825,0.010415,-0.10925,-0.40735,0.3308,0.23133,-0.028568,-0.01223,-0.053346,-0.12089,0.045926,0.05463,-0.017097,0.00058255,-0.0045928,0.0031792,0.015655,-0.010167,-0.029309,0.00029472,-0.0041292,-0.00095636,0.00045927,0.0013487
0.01,-0.00073245,-0.053827,-0.07392,0.80551,0.46538,-0.84779,-0.0036025,-0.086959,-0.10539,0.17781,0.065999,-0.13139,0.021821,0.01042,-0.10827,-0.38685,0.32629,0.19276,-0.020558,-0.012893,-0.053704,-0.11899,0.046188,0.05504,-0.016809,0.00055846,-0.0045767,0.0040101,0.013731,-0.010713,-0.029333,0.0002865,-0.0042487,-0.00088128,0.00031872,0.0014132
0.02,0.0030682,-0.053425,-0.071466,0.80566,0.47323,-0.84969,0.0057443,-0.091716,-0.10636,0.18077,0.066976,-0.13152,0.025335,0.010532,-0.10744,-0.36607,0.32374,0.15245,-0.012526,-0.013713,-0.054349,-0.11715,0.046694,0.056149,-0.016524,0.0005386,-0.0045553,0.0047766,0.011557,-0.011152,-0.029376,0.00028343,-0.0043846,-0.00081992,0.00018382,0.0014908
0.03,0.0066381,-0.052599,-0.069207,0.80597,0.48487,-0.84915,0.01482,-0.096279,-0.10737,0.18328,0.068219,-0.13188,0.028718,0.010745,-0.10671,-0.34471,0.32348,0.11015,-0.0045995,-0.014734,-0.055278,-0.11535,0.047426,0.057904,-0.016242,0.00052305,-0.0045265,0.0054753,0.0091912,-0.011478,-0.029438,0.0002873,-0.0045339,-0.00077186,5.6418e-05,0.0015833
0.04,0.0099183,-0.051364,-0.067202,0.80627,0.50062,-0.84638,0.02343,-0.10064,-0.10844,0.18531,0.069696,-0.13245,0.031898,0.011059,-0.10609,-0.32267,0.32576,0.065767,0.0030735,-0.015995,-0.056491,-0.11353,0.048338,0.060267,-0.015965,0.00051167,-0.0044887,0.0061037,0.0066913,-0.011688,-0.02952,0.00029981,-0.0046934,-0.00073638,-6.1994e-05,0.0016917
0.05,0.012874,-0.049744,-0.065486,0.80682,0.52066,-0.84149,0.031426,-0.10479,-0.10959,0.18685,0.071406,-0.13314,0.034812,0.011472,-0.10553,-0.29985,0.33076,0.019474,0.010357,-0.017504,-0.057993,-0.11163,0.049399,0.063262,-0.015691,0.00050394,-0.0044407,0.0066607,0.0041099,-0.011783,-0.029621,0.00032185,-0.0048602,-0.00071218,-0.00017061,0.0018151
0.06,0.015483,-0.04776,-0.064083,0.80779,0.54487,-0.83452,0.038669,-0.10868,-0.11084,0.18787,0.073319,-0.13384,0.037402,0.011989,-0.10503,-0.27634,0.33849,-0.02824,0.0171,-0.01925,-0.05979,-0.10962,0.050552,0.06695,-0.015421,0.00049924,-0.0043815,0.0071439,0.001502,-0.011765,-0.029739,0.00035423,-0.0050315,-0.00069792,-0.00026879,0.0019521
0.07,0.01773,-0.045429,-0.06301,0.80928,0.57282,-0.8255,0.045039,-0.11229,-0.1122,0.18834,0.075375,-0.13445,0.039616,0.012623,-0.10456,-0.25236,0.34877,-0.076588,0.02314,-0.021205,-0.061882,-0.10748,0.051708,0.071403,-0.015154,0.00049682,-0.0043107,0.0075503,-0.0010732,-0.011636,-0.029873,0.00039764,-0.0052041,-0.00069225,-0.00035607,0.0021009
0.08,0.019622,-0.042791,-0.062262,0.81175,0.60408,-0.81453,0.050471,-0.11559,-0.1137,0.18829,0.077554,-0.13486,0.041422,0.013373,-0.10412,-0.22827,0.36142,-0.12476,0.028352,-0.023349,-0.064282,-0.10519,0.052807,0.076644,-0.014889,0.00049603,-0.004228,0.0078749,-0.0035685,-0.011402,-0.030021,0.0004521,-0.0053754,-0.00069397,-0.00043249,0.0022582
0.09,0.021171,-0.039889,-0.061825,0.81562,0.63809,-0.80174,0.05493,-0.11858,-0.11539,0.18776,0.079835,-0.13497,0.042795,0.014234,-0.10366,-0.20451,0.37608,-0.17178,0.032627,-0.025648,-0.067001,-0.10278,0.05378,0.082689,-0.014625,0.00049628,-0.0041335,0.0081116,-0.0059371,-0.01107,-0.030178,0.00051748,-0.005543,-0.00070209,-0.00049822,0.0024204
